"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"VPREB3"	"VPREB3"	-0.337064583234656	-0.626178262249269	-0.131237051056863	0.441771091472051	-0.201324379037525	0.347310878458636	-0.0851273634325563	0.566761363561441	0.246451088724342	0.313127842796808	0.00130716821579567	0.0969491504038218	0.511420482767166	0.41671893731151	-0.123244839121717	0.0448247841565151	"S05"	0.566761363561441	"IS08"
"TRAF5"	"TRAF5"	-0.0359016765778824	-0.212684347486628	0.102085261254193	-0.208285112258164	0.364501218477183	-0.25774855318939	-0.025954256538711	0.561528908604451	0.130014670745993	-0.0862871017419169	-0.120805242305587	-0.0653650287046671	0.134780327913495	0.0933568424511436	0.441663451669328	-0.467916084760369	"S05"	0.561528908604451	"IS08"
"RPL22L1"	"RPL22L1"	-0.388972365647307	-0.111002980224751	0.0720058212073206	-0.176613025134839	-0.141910784592689	-0.246464616889373	-0.193100520712653	0.557266246649407	0.0418359954256179	0.313266507821412	-0.213353980148694	0.458465966564245	0.0356090284111664	-0.359027831631297	0.399691670422525	-0.50762733660189	"S05"	0.557266246649407	"IS08"
"EPHB6"	"EPHB6"	-0.188303176128875	-0.147507613221459	0.121397516276019	-0.18127016593611	0.335735946200779	0.343696171786096	-0.181415881503583	0.538705078538614	-0.000442544921030395	0.0876635380320636	-0.0326725612342302	-0.0361584685687163	-0.1914176052506	0.065705124518979	0.217422653646518	-0.181124684262004	"S05"	0.538705078538614	"IS08"
"ZNF75A"	"ZNF75A"	0.152955686789534	0.0867259445204884	0.0534376856491221	0.326768855826007	-0.074357062068326	-0.0292160043220121	-0.0181466191565307	0.538319483166852	0.158413677932751	-0.0961612523221758	-0.101582708521812	-0.0651962449351295	0.103525125602599	0.110935863970986	-0.243197593218767	0.0481441131633018	"S05"	0.538319483166852	"IS08"
"ARRDC2"	"ARRDC2"	-0.0765934401489636	0.466420538405235	-0.183662906482785	0.392845641032951	-0.319637681522842	-0.0155342723514437	0.0212231584116816	0.531277193568483	-0.035656746519379	0.249930742050559	-0.298306566028951	0.0168683134701916	-0.249142653985013	-0.285602130009834	0.137128335979595	-0.0931740874971749	"S05"	0.531277193568483	"IS08"
"IGHG2"	"IGHG2"	-0.0684950116387552	0.294043770773016	0.0727553541400945	0.0190335543285858	0.147644817227326	-0.35884011007813	-0.358695881738067	0.516482885156873	-0.346148629930441	0.0176157435875157	-0.24981051921303	-0.00811760903066188	-0.062483501840396	0.101734375915451	-0.0574980860325565	-0.00173674971485341	"S05"	0.516482885156873	"IS08"
"GPSM3"	"GPSM3"	-0.34231146662203	-0.00220313469828901	0.432680352012057	0.028360599262398	0.0924975896734297	-0.348879487368859	0.186115381340118	0.469941730168064	-0.140040613155487	-0.20506693473234	-0.0549827793098771	0.215225078997765	0.103227933461738	0.002898370372393	-0.0454137624165065	-0.00580472057775818	"S05"	0.469941730168064	"IS08"
"KCNN4"	"KCNN4"	0.275744925709728	-0.103175336607547	0.39894157786119	-0.292056577373463	0.450329582130042	-0.292408877225542	0.299863332894718	0.469418787769429	-0.264986912369163	-0.186656034959561	-0.105326789893894	0.00406889335065135	0.0206443934392206	0.124440936672637	0.0392652170332442	-0.291822182046518	"S05"	0.469418787769429	"IS08"
"GKAP1"	"GKAP1"	-0.0847286852293303	-0.0645778324879822	-0.106080323620354	-0.235030068938327	-0.0910306316912837	0.114469897728256	0.0469160548781167	0.430184411832638	-0.0216932638982216	0.268954340138587	-0.064431643922379	-0.021038878733578	-0.0895005015146462	-0.0665740030124905	0.228610122412819	-0.234841441274652	"S05"	0.430184411832638	"IS08"
"RPS14"	"RPS14"	-1.81879964274865	0.343353854764384	0.101528112226389	-0.203940181409203	0.113303354796911	-0.0616283570030938	0.276364037615272	0.429184469388347	-0.216251978408275	-0.0884329841153585	0.370058698705052	0.0999345586854717	-0.900453421596941	-0.0147884468095811	0.231021039749133	-0.454687649441683	"S05"	0.429184469388347	"IS08"
"IMPDH2"	"IMPDH2"	-0.290918183221857	-0.0469402083008681	0.0138813973823355	-0.0333248259611347	-0.17586130076712	-0.239165003210338	-0.0378252707995723	0.412259876578825	0.00942241183850059	-0.0742301467035761	0.0387703750890074	0.178590048489266	0.0854496608135087	0.0340583337295059	0.00452964806748785	-0.192830648157558	"S05"	0.412259876578825	"IS08"
"SLC2A11"	"SLC2A11"	-0.0366896400826172	-0.0990858727315366	0.106752160501954	-0.235032494441389	0.293331511080194	-0.235316007703683	0.210033864898066	0.394032923507731	-0.0833263334833063	0.0462461124774846	-0.117456345993764	0.115626614001276	0.137382155920099	0.163124171433628	-0.229130622027689	0.37703735146107	"S05"	0.394032923507731	"IS08"
"EIF3E"	"EIF3E"	-0.630987892033368	0.145642450160249	0.236461741198484	0.154069495769662	-0.0192565065610831	-0.0907862995826102	0.207813516035078	0.368254235668046	0.117516570225772	-0.332258467413227	0.149443282517786	-0.45716207857063	0.176077373745056	0.254776372045012	-0.00705647301950959	-0.885120485094498	"S05"	0.368254235668046	"IS08"
"SERP1"	"SERP1"	-0.56335531995921	0.119654988031973	0.0684091906310931	-0.291932523699408	0.192072291609656	-0.237042340715152	-0.565858131358412	0.359816827795008	-0.220308420212984	0.335417776453566	-0.243083060161667	0.274658763036785	0.146232524288865	-0.343505679432722	0.2331263821877	-0.334044379672336	"S05"	0.359816827795008	"IS08"
"EIF4B"	"EIF4B"	-0.195859343080285	-0.0730420924886759	-0.00487379136588958	0.0402253815187502	0.214053266321495	-0.483173430844505	-0.174132797211143	0.353154006410261	-0.0132630491865797	-0.0275954984614768	-0.145145402419408	0.0957869768028734	0.261077935033601	0.16940834280844	0.0363109255891631	-0.25946433396818	"S05"	0.353154006410261	"IS08"
"TOMM7"	"TOMM7"	-0.956510889853152	-0.0592323130307319	0.206126581217574	0.0923136130891801	0.173263481234601	-0.00815081228512933	0.262444006839708	0.350546490456635	-0.0194270687667037	0.22562661903596	0.28452921724085	0.00576357860294978	-0.680860505173957	-0.200295713567375	0.281857080964347	-0.227803252339144	"S05"	0.350546490456635	"IS08"
"COMMD6"	"COMMD6"	-0.754401803826967	-0.0649703392003976	0.293772660230081	-0.0263995717587336	-0.0474266252072047	0.143403307043187	-0.0156020592353168	0.340567256317706	-0.15900213307586	0.19148517784531	0.145248342216102	0.0502728146941721	0.20777758823282	-0.134316579674043	-0.214524222963632	-0.302653069521269	"S05"	0.340567256317706	"IS08"
"DENND3"	"DENND3"	0.125021242270605	-0.0804604461012653	0.209306809928206	0.300945083652445	0.00623177996893407	-0.369335394205294	-0.0717641013188745	0.317841816440318	0.0739825427465966	0.0362455989875388	-0.112661701173365	-0.0369147809583588	0.269399968181945	0.0344751316228471	-0.154374417337494	0.0517383303762123	"S05"	0.317841816440318	"IS08"
"SYNGR3"	"SYNGR3"	0.185828632806869	-0.0319264141903089	0.00321281216055207	-0.147544784612715	-0.0193245100348655	-0.147722763846265	-0.147663389745041	0.314052539622884	-0.0338825711802537	-0.0476403626723578	-0.0611181147793695	0.12181031843144	-0.0255967241112836	-0.0846459158050667	0.201795123437811	-0.147426369857809	"S05"	0.314052539622884	"IS08"
"ZNF821"	"ZNF821"	-0.163284955875131	-0.0612232525730046	-0.0346928569398368	-0.285819435158152	0.235192918343387	-0.286164211316365	-0.286049193546543	0.309702114651008	0.074998544998867	0.267078328807318	-0.133891889086044	0.0232996531090499	0.196393613368747	-0.033894343681212	-0.0800351084360998	0.280240692532151	"S05"	0.309702114651008	"IS08"
"HIP1R"	"HIP1R"	-0.104978982971704	0.0702970632432662	-0.0405595728034407	-0.2856617432641	0.118594844875941	-0.286006329202898	-0.0215094235889283	0.277003710360213	0.0143278720139309	0.18227282988619	-0.151584027151801	0.0191416225589686	0.21377943587427	-0.154291620529642	0.00539371332851474	0.159842475001835	"S05"	0.277003710360213	"IS08"
"ICAM3"	"ICAM3"	-0.255504877882015	-0.0269317797567584	0.267087142311917	-0.277058072528649	0.079466729668405	-0.310125926734123	-0.134188816691074	0.273283559989165	0.0400238716146675	-0.0697834175914754	-0.0608882040501725	0.183115742236386	-0.276334812348769	-0.0465327866211607	0.269068892285743	-0.0530148792531451	"S05"	0.273283559989165	"IS08"
"PABPN1L"	"PABPN1L"	-0.0359243012944736	0.0254864023085059	-0.0366739992346053	-0.0345825502822704	-0.035233449346503	-0.034624266265723	5.10751802457935	-0.034624266265723	-0.0359093203514817	-0.0389640498655444	-0.0422110540210065	-0.0378341608975629	-0.0365184691275883	-0.0388585515355836	-0.037196781945077	-0.0345547954265061	"S06"	5.10751802457935	"IS07"
"LHX8"	"LHX8"	-0.0208594075928244	-0.0243427458617332	-0.0212947189097104	-0.0200803212851406	-0.0204582651391162	-0.0201045436268597	4.16666666666667	-0.0201045436268597	-0.0208507089241034	-0.0226244343891403	-0.0245098039215686	-0.0219683655536028	-0.0212044105173876	-0.0225631768953069	-0.0215982721382289	-0.0200642054574639	"S06"	4.16666666666667	"IS07"
"TDRD15"	"TDRD15"	-0.0652924677018868	-0.0761957376248407	0.0456587450686108	-0.0628538333660332	-0.0640368433230044	-0.0629296522241346	2.63184928032787	-0.0629296522241346	-0.0652652398171071	0.00106199942623396	-0.0270195038218497	-0.0687636401939467	0.252793818300346	-0.0079426416477751	0.00642140735701238	-0.0628033888769754	"S06"	2.63184928032787	"IS07"
"CCDC191"	"CCDC191"	0.0127042416058601	-0.0565601645521125	0.102549713881495	-0.182652346410365	0.096850550941492	-0.182872674934383	1.71080443885071	-0.182872674934383	0.0790940009224725	-0.0269308850806176	-0.0505759193167054	0.0306876539219529	-0.119213027059644	-0.0706579301376893	0.191162224858966	-0.182505755442139	"S06"	1.71080443885071	"IS07"
"CAMP"	"CAMP"	-0.160237507314415	-0.173520865976918	0.00594947523790758	-0.154252732944841	0.038003471524004	1.01027639866898	1.56751133532025	0.759221183149914	-0.16017068600194	-0.101685037863909	-0.00186232133327531	-0.127705421806305	0.640678691059299	0.113162909900057	-0.0477220203630083	-0.154128934603793	"S06"	1.56751133532025	"IS07"
"ZNF519"	"ZNF519"	0.13943662380667	-0.128361189375097	0.144154100338796	-0.126120884578993	0.178213442663754	-0.126273020748569	1.39619721698758	-0.126273020748569	0.00778831354166515	-0.0251212361106483	-0.0859578451619257	-0.026313529295213	0.0257143952586808	0.149313144146269	-0.0831823714399747	0.916150878959565	"S06"	1.39619721698758	"IS07"
"KCNH8"	"KCNH8"	0.297082594864163	-0.0388867256136182	0.0546897673422041	-0.116073269333272	0.0185744232867641	-0.116213285339706	1.31390082582303	0.593167720497708	0.0449901326185053	-0.0672544947692042	-0.119989966117691	-0.0569392761368692	0.258129722921852	-0.0286547245525406	-0.00910846025756594	-0.115980112616311	"S06"	1.31390082582303	"IS07"
"PDXP"	"PDXP"	0.133938608258522	-0.0798775465200181	0.0455487881014583	-0.065890956045027	-0.0671311295221429	-0.0659704385010523	1.28228196995188	-0.0659704385010523	-0.0684188826322424	0.0249672582282274	-0.0804257257608418	0.274415891973655	0.0454623834293355	-0.0740381229928327	-0.070871913845407	-0.0658380740578319	"S06"	1.28228196995188	"IS07"
"MSMP"	"MSMP"	-0.0772105908170821	-0.0163093297349026	-0.0788218850888184	-0.0743268217624681	-0.0757257717629074	-0.0744164801723143	1.23206771839805	-0.0744164801723143	-0.0771783929059823	0.0100194454721674	0.0214647955606845	-0.081315371787586	0.0727138397468899	-0.0308344895605272	0.169717152787364	-0.0742671694175544	"S06"	1.23206771839805	"IS07"
"NKX3-1"	"NKX3-1"	-0.0237116503651341	-0.0487300426387541	-0.0786630425930173	-0.116537778368937	0.158045767174746	-0.116678354699901	1.18753010721023	-0.116678354699901	-0.0281486856351368	0.101583344936274	-0.0477193747455002	-0.0580178528772289	-0.00721242550707055	-0.0328372600481409	0.171552606297632	-0.116444248851787	"S06"	1.18753010721023	"IS07"
"CERS4"	"CERS4"	-0.0492341739141847	-0.140818133430387	0.118873133061221	0.433587665400506	0.0496180104444598	-0.340867851560445	1.15983091643286	0.115731268674921	-0.120474618234373	-0.0843524727338859	-0.111059590382058	0.154403831206578	0.317045855883027	0.0416878625306998	0.0710326467834539	0.000394540664637126	"S06"	1.15983091643286	"IS07"
"ZNF737"	"ZNF737"	-0.128805858845659	-0.0852488940866833	-0.0221675797929735	-0.123995037611664	-0.126328823098627	-0.124144609430255	1.15467447383354	-0.124144609430255	-0.128752144976249	0.0745382377508263	-0.125831055379129	0.0651529568453364	0.038297725950835	0.192592971991134	0.0733933464872622	0.745350022418578	"S06"	1.15467447383354	"IS07"
"ZNF506"	"ZNF506"	-0.156866074424377	-0.0867966443602697	0.117466256221998	-0.279742665396004	-0.0629952388394642	0.0707928433438246	1.11840859241691	-0.280080111313249	0.0511001033899122	0.161969806594502	-0.194774866554853	0.211337566860138	0.0750690264599282	0.114519007180815	-0.200391739078872	0.633165390384292	"S06"	1.11840859241691	"IS07"
"PLAG1"	"PLAG1"	0.20953762045271	-0.150324805613126	-0.0543780356187552	0.390798260917043	0.417359689277995	-0.171763130101259	1.08724137634063	-0.171763130101259	-0.0477076946693468	0.0360266466190492	-0.176631601618637	0.047728880500469	-0.139944133431727	0.196402375128194	0.172427650762047	-0.171418501028022	"S06"	1.08724137634063	"IS07"
"NETO1"	"NETO1"	0.133521516169464	-0.0680824627826204	-0.0595576569657164	-0.056161196207029	-0.0572182399981597	-0.0562289419201858	1.01885432691235	-0.0562289419201858	0.13439235592629	-0.0632766418803177	-0.0685496953703442	0.275164845534251	-0.0593050799641655	-0.0631053152326274	0.0595904339041979	-0.0561161230158516	"S06"	1.01885432691235	"IS07"
"NOC3L"	"NOC3L"	-0.059858822893477	-0.202345572634039	0.129987013519047	-0.270635587969236	0.309935095926714	-0.270962048268355	0.955279685496441	-0.270962048268355	0.0261259619773526	-0.063873875073372	-0.185669921786318	0.0618407974852417	0.0193918982798187	0.110332277766935	0.499175713549228	-0.270418384447592	"S06"	0.955279685496441	"IS07"
"LRRC56"	"LRRC56"	0.353267910318105	-0.0596816008954861	-0.100951986249875	-0.0951948850259866	0.433788640406329	-0.0953097160091301	0.935352658637677	-0.0953097160091301	-0.0988470657692688	0.0407941856192002	-0.0588418734147921	0.0335137086849522	-0.100523860778077	-0.0561706652804014	0.0742305042524856	-0.0951184846367201	"S06"	0.935352658637677	"IS07"
"MACROD2"	"MACROD2"	0.0418144678100988	-0.0273070446085667	0.1567214524696	-0.174531030704757	-0.0753843955286038	-0.17474156270802	0.931816055162056	-0.17474156270802	0.0844489020959085	-0.138621508274333	-0.0298376670945547	0.0288428964634367	-0.0711710584152882	-0.0387882494088069	0.210380508723656	-0.174390957646407	"S06"	0.931816055162056	"IS07"
"ZNF208"	"ZNF208"	-0.0925033233858134	-0.107950567748683	-0.0181353124205042	-0.0890483799822469	0.0720529358412692	0.869984510263678	0.885994899450019	-0.0891557966046621	0.0154129872927061	0.0142201276534634	-0.0768041186913734	0.124312681875101	0.225694281493242	-0.100058874619041	0.125731243370758	-0.0889769125825822	"S06"	0.885994899450019	"IS07"
"GPR183"	"GPR183"	-0.293890869263615	0.0752308184477829	0.102455304205889	0.23161156726434	0.619483307667216	0.599787809702382	0.876319885364381	0.239820433235493	-0.357478327219754	0.408596366819532	-0.0151802604764225	-0.140349837782388	-0.940821437657563	-0.0300984573443393	0.174067232793409	-0.301150827962334	"S06"	0.876319885364381	"IS07"
"CXCR5"	"CXCR5"	0.00111952881869479	0.028289232741704	-0.126784068271433	0.159906628670444	-0.0224493098642786	-0.222597851906276	0.826337478176595	0.00572063981018297	-0.240656223101123	-0.0651594028054068	-0.197328956875751	0.32912648016678	0.0910645408818084	-0.102416661854606	0.344473205705759	0.24699300790815	"S06"	0.826337478176595	"IS07"
"COL4A3"	"COL4A3"	0.0905775172942807	-0.106689572512991	0.00677653094951834	-0.18771402732741	0.397291890988157	-0.187940461618516	0.78922957600541	-0.187940461618516	-0.162687945613253	0.246607544851727	-0.136187845078719	0.0550702849653715	-0.133529127595688	-0.0144499122333241	0.11873670800334	-0.187563374014948	"S06"	0.78922957600541	"IS07"
"TNFSF9"	"TNFSF9"	-0.221975775840749	-0.202515897129412	-0.116466482595761	-0.256510222333974	0.0353834934347846	0.0850290688547006	0.783677776082035	0.373028734145684	-0.23065559815873	0.774772543668038	-0.272558440775805	0.156906697284881	-0.2003396425006	-0.152988133606106	0.348705318054762	-0.25630435538186	"S06"	0.783677776082035	"IS07"
"SNN"	"SNN"	-0.0615416517857696	0.145737039228488	0.0604895774862909	-0.353563103296981	0.237976204487555	-0.353989596787086	0.756796240556269	-0.142580957629896	-0.0725256945294456	0.192857765969992	-0.177911578930093	0.0206623950915408	-0.137854469585616	-0.135523518633943	0.008874655627002	0.401035041648368	"S06"	0.756796240556269	"IS07"
"FCRL2"	"FCRL2"	0.273544929627613	-0.253087020526956	0.0283976057152102	-0.437576033656221	0.538842150472189	-0.21577481793445	0.743918250445045	0.0655757867012372	0.00379640417166655	0.127542934363213	-0.234938792316552	-0.0916178034563901	0.356008390891018	0.282434665566454	-0.0694889908713867	-0.437224849038519	"S06"	0.743918250445045	"IS07"
"OTUD1"	"OTUD1"	0.0250262900542397	-0.18942486701947	-0.218569468694496	0.144837801840764	0.0203240639504586	0.427439589054543	0.713526659196928	-0.373396906945917	0.108921053792788	0.323157210856753	-0.119924289930174	-0.265316399460152	0.459743099808747	-0.22731464238813	0.494856154269788	0.358800702869223	"S06"	0.713526659196928	"IS07"
"RABEP2"	"RABEP2"	-0.136718979863364	-0.0748064663729607	0.104884581514275	0.0486073113119697	0.157041086201611	0.561693682507361	0.681526608072373	0.0743128822597606	0.167871923530414	-0.114368706918902	-0.185319282465692	0.1324570380831	0.207129978912145	0.118117479145569	0.00743213311238477	-0.352394222514135	"S06"	0.681526608072373	"IS07"
"KLK1"	"KLK1"	-0.240379094876714	-0.0735730933282715	-0.059182261672777	-0.276520953005249	0.369725610196152	0.0859770520313693	0.636529542516852	-0.276854512659055	-0.216724197784345	0.414038608822065	0.0214341266464598	-0.094115972903568	-0.266084484975618	-0.0781620922282433	0.0977541142198975	0.163520771701215	"S06"	0.636529542516852	"IS07"
"RASGRP2"	"RASGRP2"	-0.0716920380333242	-0.0414862992821927	-0.0623654672548286	0.573883631974764	0.0194708698289535	-0.349136795738933	0.610111471197831	-0.214170866915007	0.221497033317243	-0.0605616211687373	-0.13159124922182	0.21074484423101	-0.159320289181218	0.0325237576618645	0.218767963395135	0.0435934330568441	"S06"	0.610111471197831	"IS07"
"ATM"	"ATM"	0.23646527573552	-0.353874825683484	0.125722756526749	-0.181642591673474	0.401287351734842	-0.585371753537161	0.59465600240989	0.0360471661476256	-0.0372044185811501	0.184133095084508	-0.198356246660837	-0.169141968302356	0.353092456767531	0.261383469461151	0.117546429685775	0.0463557066457219	"S06"	0.59465600240989	"IS07"
"SIGLEC10"	"SIGLEC10"	0.029593357224567	0.0177944232936037	0.168683630343527	-0.290663851136255	0.34964696804865	-0.29101447098081	0.592363748357679	0.265179088403973	-0.2079979384892	-0.0688928604655206	-0.211520960592459	0.216645087756203	0.0920326901237808	0.018574689697812	0.0118537967083414	-0.290430573567125	"S06"	0.592363748357679	"IS07"
"CNR2"	"CNR2"	0.015110256132264	-0.278579925991511	0.0674840102579639	0.0718383855132193	0.0284231849464156	-0.281736774748929	0.576781463894671	0.474569647301743	0.227981022159118	-0.136707976169614	-0.0967425370748888	0.106451349064077	0.120792210368735	0.169481958390488	0.292138323537171	-0.281171492295581	"S06"	0.576781463894671	"IS07"
"TEC"	"TEC"	0.0125896090719017	0.00638292154872845	0.021185159171484	-0.105050658914561	-0.107027880809025	-0.105177378647871	0.565828496950886	-0.105177378647871	-0.109080959423376	-0.0525947725655611	-0.0974583292486747	0.0891226907352287	0.23681209680811	-0.0777815650276851	0.160674094933321	-0.104966348594405	"S06"	0.565828496950886	"IS07"
"FBXO10"	"FBXO10"	-0.017268816300257	-0.00600385563497751	-6.44951127003548e-05	-0.120613984729121	0.16038445517139	-0.120759478076201	0.564335685804037	-0.120759478076201	-0.125241376970606	0.156907424768445	-0.14722001077231	-0.011967812860478	0.196581147777555	-0.10183598846821	0.132608964068963	-0.120517183778295	"S06"	0.564335685804037	"IS07"
"BACH2"	"BACH2"	0.000715889814748529	-0.167022615611261	-0.280643773805765	-0.0827364710566537	-0.314663498449977	-0.113215634773698	0.56220376225667	0.06904428121308	0.289015193767206	0.0557551137431525	-0.25858610032443	0.353547157521404	0.461977220040503	-0.123517835005977	0.394206097315046	-0.352890430213755	"S06"	0.56220376225667	"IS07"
"PNOC"	"PNOC"	-0.357304744884196	-0.0252217523051858	0.226389203322673	0.224422351566482	-0.0585009890568604	-0.0837478649701499	0.515336825596147	0.0401091717828795	0.153565497883877	-0.0434026305272876	-0.0998892836226806	0.247239983871972	0.360927610213138	-0.168880738460814	-0.0897213404499996	0.0384787513996915	"S06"	0.515336825596147	"IS07"
"ZBTB24"	"ZBTB24"	0.224662430939624	-0.0135868396494833	0.150358078933629	-0.276400092513482	0.35286637048535	0.0427599845154532	0.506875373908061	-0.276733506376586	-0.172986494627055	0.163284069750065	-0.207531873365399	0.0559947241435238	-0.0296902132195466	-0.0587131996235123	0.0247455149711072	-0.276178262583696	"S06"	0.506875373908061	"IS07"
"TLE1"	"TLE1"	-0.0690238295524151	0.212267884840162	0.0502121135966354	-0.000181845134267079	0.349403643427132	-0.324187250140729	0.471616970825456	0.220076531630907	0.156868106116508	-0.0436063759713629	-0.0778532622975276	0.0110799116736431	-0.307057382574129	-0.16395860503037	0.0363592854423625	-0.323536794181377	"S06"	0.471616970825456	"IS07"
"KAT2A"	"KAT2A"	-0.242461385429695	-0.125522092691809	0.268430489790518	-0.275056638691693	0.205986589368816	0.125068779693353	0.466225807561316	0.464846383785212	-0.208954859226035	0.136207688287671	-0.0013072845143838	0.150870859651839	-0.0662438391636344	-0.0381334451611367	-0.104994292152296	0.199770111178478	"S06"	0.466225807561316	"IS07"
"SYNGR1"	"SYNGR1"	-0.168517046349057	0.189354551560746	0.245772687418332	0.17126142071314	-0.00247732488483373	-0.293688695458869	0.446568947144131	0.151179942299357	-0.304588734614765	0.323788821444572	-0.153398693599471	-0.0300093420937859	-0.139670306555977	-0.126815972320408	-0.171783996359121	-0.293099432426247	"S06"	0.446568947144131	"IS07"
"VPS37B"	"VPS37B"	-0.0746898756166696	0.256032454295391	-0.275540421374278	-0.271931912410551	-0.0390933995817989	0.26897126860757	0.441392328540943	-0.175172504927022	0.129777496451924	0.373801075421865	-0.238940226617294	0.202875817707077	-0.522758231734714	-0.203001773417265	0.0947486405813198	-0.509671185119098	"S06"	0.441392328540943	"IS07"
"RPL6"	"RPL6"	-1.57694308496734	0.108620886789464	0.0301957561519668	-1.49630650038408	-0.120039674738997	0.134972527158177	0.395186077459724	0.0658521007248495	0.171603859077082	-0.0953720926225936	0.234756532656904	0.279031238431958	0.058395906126868	-0.136593218527548	0.0860055410412923	0.0311552762245616	"S06"	0.395186077459724	"IS07"
"MIOS"	"MIOS"	-0.0401446981208771	-0.0841168864572263	0.0940678921328535	-0.279327425870621	0.110488573708926	-0.279664370895797	0.374252176800321	0.201163134034784	-0.0964978201965439	0.0528110118032056	-0.135614706418478	0.165669722114926	0.21090701029437	-0.0414410541232797	0.0704575428104754	-0.279103246556118	"S06"	0.374252176800321	"IS07"
"RPL36"	"RPL36"	-1.57169787609545	0.0129040053226345	0.128294058622227	0.133399299032552	0.140904356876449	0.143542188238747	0.355278436678251	0.032724802601253	-0.137417277280132	0.350717697677556	0.285823219569101	-0.072716299044352	-0.766937128382386	0.21667566040175	-0.0198692797927508	-0.0926107517999531	"S06"	0.355278436678251	"IS07"
"RPS24"	"RPS24"	-1.2562865178485	-0.0795095720207405	0.0813364913810808	-0.019485748675423	0.22178932431946	0.158178884401124	0.335842531365839	0.0740786130651608	0.117430759437312	0.267252517100919	0.143804173541039	0.101556798810618	0.237089103313417	-0.308509489665077	0.0925090668912002	-0.251055935623336	"S06"	0.335842531365839	"IS07"
"ATF7IP2"	"ATF7IP2"	-0.108770483194624	0.116702662604168	-0.0973740351246631	-0.386275068005878	0.275681918933779	-0.139326964921019	0.318861615249118	0.238335525812863	-0.0116248551643829	-0.050262998730051	-0.0748760480614087	-0.0945804063234891	0.217673090558786	0.0924237327769993	-0.146634211812921	-0.0425156562149416	"S06"	0.318861615249118	"IS07"
"ZCWPW1"	"ZCWPW1"	-0.150159458569472	-0.0989592842776425	-0.102982030760329	0.244731838352596	0.191529252079884	-0.179378952554131	0.271740174583859	-0.179378952554131	-0.0709257239446546	0.025530568264384	0.010780101027514	0.117727778166236	-0.123736525447034	0.0703951703122164	0.156925475367608	-0.179019042938252	"S06"	0.271740174583859	"IS07"
"ATP6V0C"	"ATP6V0C"	-0.242969600410756	-0.283543394442348	-0.248040090368221	-0.233894832202643	-0.193059574357929	-0.23417697313413	-0.234082850556504	-0.23417697313413	-0.242868278642444	-0.207689751882276	-0.285489280482638	2.33662337400469	-0.00127348097950498	-0.246895512437444	-0.251575867034377	-0.233707115643893	"S07"	2.33662337400469	"IS12"
"PTPRCAP"	"PTPRCAP"	-0.229301056018159	-0.267592322918952	-0.234086299521094	-0.220736799709047	-0.177327768835012	-0.221003068466236	-0.22091424086637	-0.221003068466236	-0.229205434226659	-0.202288757754955	-0.258387081138898	2.15148559042478	0.0878725412467693	-0.24803006826513	-0.237423166857679	-0.220559643368992	"S07"	2.15148559042478	"IS12"
"MT-ND4L"	"MT-ND4L"	-0.0882546428462935	-0.392804417115657	0.0366323598699154	-0.137776122368358	0.258221499043447	-0.673754111677045	-0.158875055130522	0.237136253599509	0.0785344280655873	0.594029230586309	-0.46615178170303	1.89355757710808	-0.203854192532427	-0.191081135967746	-0.931248762501368	0.751579318790351	"S07"	1.89355757710808	"IS12"
"ATP5MC2"	"ATP5MC2"	-0.283478180857144	-0.634999871720186	-0.535361995438169	-0.307312121572984	-0.401583440762757	0.145487353641348	-0.524232209209511	-0.524442998195924	-0.432142882361948	-0.590176351363467	-0.632003802133462	1.75030719489709	0.0506799306182069	1.32453354972936	0.648727278877878	-0.523390744989271	"S07"	1.75030719489709	"IS12"
"NAPSA"	"NAPSA"	-0.11493170366809	-0.202683101692473	-0.192556572511741	0.234276908056957	-0.121667454719835	-0.181794464116433	-0.181721395601916	-0.181794464116433	-0.188541631466876	-0.130784357873253	-0.203803806639023	1.55287565726247	-0.0196528142438273	-0.182829953432133	-0.0804975520019254	-0.181429707968526	"S07"	1.55287565726247	"IS12"
"CD74"	"CD74"	0.200517469898893	0.206589818932525	0.280554366046981	-0.592708651569207	-0.596601491296606	0.0497243651261123	-0.477323373069277	-0.00969309435253619	0.103621348012599	-0.92896526154905	-0.354645702147001	1.54265547586545	0.333398352130564	-0.0784381370016169	-0.417244792139519	0.163103643433715	"S07"	1.54265547586545	"IS12"
"ATP5F1D"	"ATP5F1D"	-0.101212937122595	-0.496500700742269	-0.434332384720877	0.157412361529029	-0.336042127261393	0.0773158328462832	-0.409892459535619	-0.41005727355232	-0.366245444836094	-0.461453592454579	-0.499908058492461	1.29561230379494	0.015575014534672	0.913821633354831	0.751029202602287	-0.409234526213732	"S07"	1.29561230379494	"IS12"
"TRIR"	"TRIR"	-0.0834017178912519	-0.520799085740431	-0.455588297321485	-0.164788892524242	-0.360660839163738	-0.190184296121411	-0.42995229988378	-0.43012517977919	-0.364163608325145	-0.484036797335224	-0.52437319711316	1.27753442750471	-0.0357578706959465	0.752660797030673	1.24577799796776	-0.429262167781238	"S07"	1.27753442750471	"IS12"
