"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"DOK2"	"DOK2"	0.0807906456080331	-0.21178037512792	0.0657322836574339	-0.027614739239272	0.115120490569993	"S02"	0.115120490569993	"IS05"
"TRAF3IP3"	"TRAF3IP3"	-0.0153506713298404	-0.17109373997492	0.109238812553176	-0.00903608287457315	0.112339713860363	"S02"	0.112339713860363	"IS05"
"PCDHGA8"	"PCDHGA8"	0.0228948868313314	-0.0636793769583747	0.000273743038355843	-0.0526851597399203	0.100111878743194	"S02"	0.100111878743194	"IS05"
"ACP5"	"ACP5"	0.0850012234343469	-0.17595454598429	-0.00235622462517891	0.0723427956725645	0.0979368752281081	"S02"	0.0979368752281081	"IS05"
"TRMT112"	"TRMT112"	0.0910099347315535	-0.0714191379232516	0.0218371389715497	-0.225880018626008	0.0923588253865089	"S02"	0.0923588253865089	"IS05"
"PPM1B"	"PPM1B"	-0.011456593766604	-0.0483824628708513	0.052778205794	-0.117224429351834	0.0852999574894136	"S02"	0.0852999574894136	"IS05"
"CARNS1"	"CARNS1"	0.066735443014048	-0.0244068164698709	-0.0450157938492171	-0.10183224396461	0.082356798373489	"S02"	0.082356798373489	"IS05"
"CLIC5"	"CLIC5"	0.0508179709896473	-0.0715735942051337	-0.0110208084038555	-0.0426441742188463	0.0818939553778324	"S02"	0.0818939553778324	"IS05"
"CREM"	"CREM"	0.687803137657944	-0.189152248647704	-0.397649094905715	0.222509970622446	-0.239718570257	"S03"	0.687803137657944	"IS01"
"ICOS"	"ICOS"	0.538355216248616	-0.171249830351538	-0.298458346173387	0.213016550445066	-0.19992121779685	"S03"	0.538355216248616	"IS01"
"SARAF"	"SARAF"	0.47679083979545	-0.270759749869674	-0.195261685562254	0.0715234136935653	-0.0266967773337859	"S03"	0.47679083979545	"IS01"
"CALM2"	"CALM2"	0.41858261914924	-0.181715214729524	0.105203201256791	-0.656969279522102	-0.0755258739675923	"S03"	0.41858261914924	"IS01"
"TNFRSF4"	"TNFRSF4"	0.415833618323821	-0.140253964424312	-0.0303044707013824	0.104136708880276	-0.43562156457799	"S03"	0.415833618323821	"IS01"
"JAML"	"JAML"	0.404603001596972	0.0956530705431966	-0.54070985236957	0.215408857933723	-0.00699976234624193	"S03"	0.404603001596972	"IS01"
"ARPC1B"	"ARPC1B"	0.402158807605703	-0.417957706328306	0.242338259207778	-0.626364448086273	0.065461200807338	"S03"	0.402158807605703	"IS01"
"HLA-C"	"HLA-C"	0.398111431516323	-0.214496315444955	0.18434454773024	-0.739810860433395	-0.0687153241534978	"S03"	0.398111431516323	"IS01"
"LEPROTL1"	"LEPROTL1"	0.398110331709593	-0.226158301777795	-0.105174697895321	-0.215953883923185	0.0717361686636535	"S03"	0.398110331709593	"IS01"
"DUSP4"	"DUSP4"	0.392240665998442	-0.104120942600676	-0.209254655609152	0.13318101408119	-0.176224415340784	"S03"	0.392240665998442	"IS01"
"CSF2"	"CSF2"	0.369800719887457	-0.146344647791889	-0.196733759132109	0.0887880144372228	-0.0667755875341538	"S03"	0.369800719887457	"IS01"
"RORA"	"RORA"	0.367873010477958	-0.0223564102617122	-0.507238703122124	0.107851925981324	0.25050968393511	"S03"	0.367873010477958	"IS01"
"UBC"	"UBC"	0.362200604697044	-0.363071841513346	0.106171981392896	0.128560453886239	-0.253539097032434	"S03"	0.362200604697044	"IS01"
"TANK"	"TANK"	0.358792369224209	-0.193935027496407	-0.123337812041865	-0.110864831733529	0.0391362742276796	"S03"	0.358792369224209	"IS01"
"COX8A"	"COX8A"	0.35458284341562	-0.396759435797856	0.151441661293547	-0.379391957708371	0.0861562366740149	"S03"	0.35458284341562	"IS01"
"CALM1"	"CALM1"	0.351350938721097	-0.386842809708669	-0.0902922795013357	0.0721741860219167	0.168002044462071	"S03"	0.351350938721097	"IS01"
"SUMO2"	"SUMO2"	0.347601744259969	-0.142802422165139	0.147928545574948	-0.796495887305476	-0.00304434837118248	"S03"	0.347601744259969	"IS01"
"NR3C1"	"NR3C1"	0.34512218263207	-0.188604059991842	-0.301499637226597	0.111979172403403	0.195813300016696	"S03"	0.34512218263207	"IS01"
"EED"	"EED"	0.34401401169627	-0.214167749787139	-0.108622276225401	0.158549180516499	-0.118122421343445	"S03"	0.34401401169627	"IS01"
"RBM8A"	"RBM8A"	0.339211170058183	-0.114701354168095	-0.0659224776116232	-0.302482989422347	-0.0176893713948574	"S03"	0.339211170058183	"IS01"
"UBB"	"UBB"	0.338457058045845	-0.325027390415631	0.0771464403329157	-0.305151382110588	0.0723184447682201	"S03"	0.338457058045845	"IS01"
"CD53"	"CD53"	0.334882535235676	-0.381057042539899	0.153252816325538	0.0092695923425924	-0.180364612577452	"S03"	0.334882535235676	"IS01"
"IL32"	"IL32"	0.329393147722487	0.0712891097785317	-0.114240147958902	-0.8256381626033	0.151449178638288	"S03"	0.329393147722487	"IS01"
"PBX4"	"PBX4"	0.323847139144184	-0.189649107807777	-0.0723674449126982	-0.0123238128130199	-0.0679920097161908	"S03"	0.323847139144184	"IS01"
"NDUFS5"	"NDUFS5"	0.320826375153767	-0.191860168155419	-0.0860885180573754	-0.0124648283079885	-0.0368842179226226	"S03"	0.320826375153767	"IS01"
"B2M"	"B2M"	0.318978599685332	0.274047908223046	0.25443988538443	-1.79388188362704	-0.0949506415937132	"S03"	0.318978599685332	"IS01"
"TRAC"	"TRAC"	0.314937571575186	-0.283392409098279	0.249280789703411	-0.111219595595316	-0.379181153049079	"S03"	0.314937571575186	"IS01"
"TMEM50A"	"TMEM50A"	0.314622713594984	-0.110912117169994	-0.1299695015633	0.0920608993381678	-0.152030152293974	"S03"	0.314622713594984	"IS01"
"CXCR4"	"CXCR4"	0.314587728700705	-0.256650209107259	-0.02168034488103	-0.0620666832030922	-0.000325124917477985	"S03"	0.314587728700705	"IS01"
"GNG2"	"GNG2"	0.307264202359027	-0.375618566818066	-0.0301932275053838	-0.0226117617753078	0.182530985068451	"S03"	0.307264202359027	"IS01"
"CIRBP"	"CIRBP"	0.304770954940875	-0.00690598333342013	-0.0784020710823095	-0.4936713418621	0.0204952298588303	"S03"	0.304770954940875	"IS01"
"HLA-A"	"HLA-A"	0.301395697024278	-0.101632832499207	0.227574176747975	-0.818962082138682	-0.114608088331145	"S03"	0.301395697024278	"IS01"
"DCP1B"	"DCP1B"	0.299258387090352	-0.168831887568973	-0.0921115373164075	0.00660062742673332	-0.042972585943427	"S03"	0.299258387090352	"IS01"
"ARPC3"	"ARPC3"	0.297778944025112	-0.384566699861874	0.123620793560042	-0.0512589724438537	-0.0269738281049916	"S03"	0.297778944025112	"IS01"
"EPSTI1"	"EPSTI1"	0.296604703529597	-0.274462583337708	0.101906428945079	0.0524626450071098	-0.231623429367572	"S03"	0.296604703529597	"IS01"
"SLAIN1"	"SLAIN1"	0.294129246397381	-0.179973946184275	-0.0558836307143198	0.0868272871725748	-0.134091191690346	"S03"	0.294129246397381	"IS01"
"PSME2"	"PSME2"	0.293496871164533	-0.421733549052515	0.163792711110277	-0.059549684911905	-0.0242911987261333	"S03"	0.293496871164533	"IS01"
"COX7A2"	"COX7A2"	0.292879637449934	-0.284410995076388	0.11066988303781	-0.0983003977569412	-0.120825011322491	"S03"	0.292879637449934	"IS01"
"WIPF1"	"WIPF1"	0.291305458546186	-0.244002633549602	-0.244075236698	0.264496079513887	0.161896275494749	"S03"	0.291305458546186	"IS01"
"NDUFA4"	"NDUFA4"	0.286813507492416	-0.278362648565371	0.017324185399442	-0.126580493690294	0.0549415058097425	"S03"	0.286813507492416	"IS01"
"IL12RB1"	"IL12RB1"	0.284402135155883	-0.184177983548959	-0.0442082688569708	-0.0604400710352658	-0.0303881492457344	"S03"	0.284402135155883	"IS01"
"GADD45G"	"GADD45G"	0.283645984737788	-0.0803313536964758	-0.0933721861542262	0.0850220757323923	-0.208868418356361	"S03"	0.283645984737788	"IS01"
"STAT4"	"STAT4"	0.279321819747572	-0.204227021532436	-0.147564507369029	0.0772707744113234	0.0862761752177905	"S03"	0.279321819747572	"IS01"
"BIRC3"	"BIRC3"	0.272460186478547	-0.103225360131185	-0.208314677786531	-0.0400877132354897	0.122838374758755	"S03"	0.272460186478547	"IS01"
"HLA-E"	"HLA-E"	0.27133526518165	-0.401586864162236	0.0755933891943109	-0.117036846412368	0.165643746985447	"S03"	0.27133526518165	"IS01"
"SAMSN1"	"SAMSN1"	0.263388589789373	-0.259677304216407	0.0825697866371907	0.117058349674426	-0.216418476604853	"S03"	0.263388589789373	"IS01"
"SS18L2"	"SS18L2"	0.260285305059214	-0.154983533878902	0.0178604455983866	-0.141362742939073	-0.087023048078943	"S03"	0.260285305059214	"IS01"
"SKP1"	"SKP1"	0.258990011097305	-0.149166719989573	0.029089922510643	-0.283054858504601	-0.0148140590038169	"S03"	0.258990011097305	"IS01"
"SRP14"	"SRP14"	0.258278925284923	-0.293928886746623	0.0981048566254975	-0.240699514124582	0.0661778570464523	"S03"	0.258278925284923	"IS01"
"PSME1"	"PSME1"	0.254868901145696	-0.273165733426186	0.186727138077181	-0.239263104960048	-0.110331297038191	"S03"	0.254868901145696	"IS01"
"SRGN"	"SRGN"	0.253473818511052	-0.142987338506631	0.154570609911802	0.130837312899641	-0.512729558256248	"S03"	0.253473818511052	"IS01"
"CFAP57"	"CFAP57"	0.252330147089298	-0.0975253912557658	-0.054356514415542	-0.0806876741329755	-0.0852026883895138	"S03"	0.252330147089298	"IS01"
"COPE"	"COPE"	0.251053524095602	-0.303827115392121	0.160934698817752	-0.221776579025911	-0.0258098167476878	"S03"	0.251053524095602	"IS01"
"BTG1"	"BTG1"	0.249788641019769	-0.211665995713064	0.0134996093223767	-0.039514713091114	-0.046228487491753	"S03"	0.249788641019769	"IS01"
"SUB1"	"SUB1"	0.248749241168416	-0.2683245895315	0.247041083490332	-0.310781411519129	-0.160071066898726	"S03"	0.248749241168416	"IS01"
"SRSF5"	"SRSF5"	0.248489902620184	-0.0792197141611434	-0.0910915394654528	-0.226390980357945	0.0545995298586284	"S03"	0.248489902620184	"IS01"
"PHLDA1"	"PHLDA1"	0.248421961875215	-0.0786405711448497	-0.188896824516668	-0.0382440752959708	0.0873935072522613	"S03"	0.248421961875215	"IS01"
"IFI6"	"IFI6"	0.247585042445197	-0.146955396589744	0.200175366396905	-0.206959018784613	-0.340171248462546	"S03"	0.247585042445197	"IS01"
"S100A4"	"S100A4"	0.242191872371378	-0.301052628073319	0.138664270083348	-0.194605208152348	0.00184800388340005	"S03"	0.242191872371378	"IS01"
"NPDC1"	"NPDC1"	0.241635780945191	-0.157435601118842	0.0025093048700857	-0.190321316578893	0.00474111578165415	"S03"	0.241635780945191	"IS01"
"SUMO1"	"SUMO1"	0.232197667670887	-0.157725546182629	0.0801299473038881	-0.319469876539806	-0.0210811539266218	"S03"	0.232197667670887	"IS01"
"FXYD5"	"FXYD5"	0.230349894791564	-0.338876115122246	0.22441556097212	-0.147707055237074	-0.097510681138062	"S03"	0.230349894791564	"IS01"
"TNFRSF18"	"TNFRSF18"	0.230278754219979	-0.163183501209091	0.151613269877292	-0.171907778193297	-0.231576237029304	"S03"	0.230278754219979	"IS01"
"JUN"	"JUN"	0.22890738989762	-0.210903005188115	-0.0370787096786971	0.213100305641308	-0.105817290661199	"S03"	0.22890738989762	"IS01"
"MAP1LC3A"	"MAP1LC3A"	0.226899219582194	-0.124820771392087	0.0636112592817494	-0.0748205949639402	-0.205817997426003	"S03"	0.226899219582194	"IS01"
"SOD1"	"SOD1"	0.226577929908801	-0.219591246388566	0.2119326922215	-0.295317705090109	-0.153952184923016	"S03"	0.226577929908801	"IS01"
"PSMA1"	"PSMA1"	0.222929849414488	-0.185963219991217	0.160914233290691	-0.347379956492844	-0.079135855321686	"S03"	0.222929849414488	"IS01"
"RHOH"	"RHOH"	0.221088034485505	-0.265993905404672	0.0345371707516138	0.0690690160599685	-0.0286253736417088	"S03"	0.221088034485505	"IS01"
"HLA-F"	"HLA-F"	0.220830608352584	-0.203667860429338	-0.0798202527839701	-0.0571362734419121	0.153887467748266	"S03"	0.220830608352584	"IS01"
"SH2D1A"	"SH2D1A"	0.219010288366146	-0.292782259845379	0.156137048792607	-0.20009832210988	-0.00122341219057301	"S03"	0.219010288366146	"IS01"
"GPSM3"	"GPSM3"	0.217665620924031	-0.290355044128013	0.155712661454041	-0.270176040798391	0.0462722311041185	"S03"	0.217665620924031	"IS01"
"DYNLL1"	"DYNLL1"	0.217550400220815	-0.241407642167437	0.094358950925881	0.0682021586228766	-0.161040550771932	"S03"	0.217550400220815	"IS01"
"PRDX2"	"PRDX2"	0.215575899693809	-0.267396000719251	0.17308075122236	-0.305658885767476	0.00925958841916309	"S03"	0.215575899693809	"IS01"
"ORMDL3"	"ORMDL3"	0.215353488164522	-0.0714141637378375	-0.0795417347697441	-0.0401837282710506	-0.0553978685585132	"S03"	0.215353488164522	"IS01"
"RPS3"	"RPS3"	0.215233879673237	-0.00276327947644825	0.0941657260781418	-0.830459608417272	0.0942424467568975	"S03"	0.215233879673237	"IS01"
"CXCR6"	"CXCR6"	0.210828940734995	-0.194493207108446	-0.0357912504290767	0.0230711831957216	0.0255667417429858	"S03"	0.210828940734995	"IS01"
"MB"	"MB"	0.209489994940277	-0.105897003465677	-0.0280492483151749	-0.0314208556290993	-0.0852480177856905	"S03"	0.209489994940277	"IS01"
"TSPO"	"TSPO"	0.209081731845344	-0.33421487516302	0.199758884319815	-0.0292996097633481	-0.113083351785049	"S03"	0.209081731845344	"IS01"
"CDC42"	"CDC42"	0.208672214141903	-0.165388623731787	0.142320716081011	-0.235957709070276	-0.135402353141225	"S03"	0.208672214141903	"IS01"
"GMFG"	"GMFG"	0.208412776857787	-0.304643400363862	-0.0263410523135403	0.106461540571508	0.126763399892554	"S03"	0.208412776857787	"IS01"
"CIB1"	"CIB1"	0.204829097000749	-0.317965267779486	0.118465161601028	-0.121641641058126	0.0682402702341566	"S03"	0.204829097000749	"IS01"
"HMGB2"	"HMGB2"	0.203957903762956	-0.146371576644127	0.155947692952025	-0.165175664860527	-0.229596623808346	"S03"	0.203957903762956	"IS01"
"ISCU"	"ISCU"	0.203926040800997	-0.164845873601443	-0.157085777806812	0.0896599871335207	0.147097470832243	"S03"	0.203926040800997	"IS01"
"PSMB3"	"PSMB3"	0.197155883748051	-0.160675846112346	0.123478136605911	-0.212007116299212	-0.110231869955914	"S03"	0.197155883748051	"IS01"
"CDKN2A"	"CDKN2A"	0.196090223265014	0.066636423510242	-0.211540914785874	-0.0697410648853	0.00104346065839255	"S03"	0.196090223265014	"IS01"
"TRAT1"	"TRAT1"	0.19337943108928	-0.154860390905598	0.055665150281107	-0.29450534824891	0.05717796702067	"S03"	0.19337943108928	"IS01"
"CHCHD2"	"CHCHD2"	0.191538903173535	-0.292601420298647	0.101680692958676	-0.0809308721949977	0.0489835619693326	"S03"	0.191538903173535	"IS01"
"TUBA4A"	"TUBA4A"	0.188644739855488	-0.286798000143374	0.1723437009814	-0.159143536513948	-0.0198555489256209	"S03"	0.188644739855488	"IS01"
"OPTN"	"OPTN"	0.183604040013795	-0.234307296372424	-0.0160812569289315	0.0474966720440746	0.0788657794091053	"S03"	0.183604040013795	"IS01"
"GEM"	"GEM"	0.182581458952735	-0.136955198427751	-0.0804445788898215	0.0199487134571268	0.0561020912320025	"S03"	0.182581458952735	"IS01"
"ISG15"	"ISG15"	0.18201482983916	-0.201911468316305	0.104818713735862	-0.0213884700446472	-0.12386734554498	"S03"	0.18201482983916	"IS01"
"LAPTM5"	"LAPTM5"	0.181058144083494	-0.256675471318111	0.127583329204588	-0.162378005804858	0.0221091793672998	"S03"	0.181058144083494	"IS01"
"TRAV12-3"	"TRAV12-3"	0.180049874440274	-0.0694373356678867	-0.120468435753251	-0.0955510328025788	0.102082123790877	"S03"	0.180049874440274	"IS01"
"HNRNPC"	"HNRNPC"	0.176098094191936	-0.307251737568569	0.0641137618476901	-0.102779816852951	0.173262805800095	"S03"	0.176098094191936	"IS01"
"ADAM19"	"ADAM19"	0.175057613566604	-0.103277794092418	-0.0929529312024448	0.154681763102312	-0.057081261235699	"S03"	0.175057613566604	"IS01"
"DRAP1"	"DRAP1"	0.174603058925452	-0.35465099780358	0.15321496134258	-0.188517226164454	0.159251763104461	"S03"	0.174603058925452	"IS01"
"RPL36AL"	"RPL36AL"	0.17291253252524	-0.192865124835458	0.136715087942401	-0.313069917984173	0.0244030071957824	"S03"	0.17291253252524	"IS01"
"PSTPIP1"	"PSTPIP1"	0.172541900300479	-0.311135347472075	0.101791327008287	0.0942499708474378	-0.0148042799953611	"S03"	0.172541900300479	"IS01"
"UBE2D2"	"UBE2D2"	0.172427483993537	-0.246418894270132	0.0525791883129193	-0.148504357055316	0.135333977113078	"S03"	0.172427483993537	"IS01"
"UBE2D3"	"UBE2D3"	0.170449406986329	-0.224787563949378	0.0925699837055863	0.00123369029320047	-0.0658983094634849	"S03"	0.170449406986329	"IS01"
"GUK1"	"GUK1"	0.170448964449196	-0.193065746474236	0.107212699462661	-0.161052883965148	-0.0273532335043399	"S03"	0.170448964449196	"IS01"
"CCR5"	"CCR5"	0.1670316497879	-0.0992818700910354	-0.0514359557747774	0.0971144890726715	-0.080781216202526	"S03"	0.1670316497879	"IS01"
"MIEN1"	"MIEN1"	0.166593901509765	-0.215379967762374	0.0541842875713932	-0.081025543731163	0.0465937601785788	"S03"	0.166593901509765	"IS01"
"STARD6"	"STARD6"	0.163418167660775	-0.0523343305525208	-0.0545901206625433	-0.0432988307477266	-0.0457216895079785	"S03"	0.163418167660775	"IS01"
"SPDYE16"	"SPDYE16"	0.163020804700032	-0.0522070758853409	-0.0544573808803987	-0.043193546544453	-0.04561051395037	"S03"	0.163020804700032	"IS01"
"DNPH1"	"DNPH1"	0.161398987375538	-0.178421604227563	-0.00910196724850653	-0.129926415887103	0.136950247336385	"S03"	0.161398987375538	"IS01"
"EDF1"	"EDF1"	0.157753545796945	-0.211917264776291	0.154801131712958	-0.340387507937158	0.0656523725708249	"S03"	0.157753545796945	"IS01"
"PAIP2"	"PAIP2"	0.156750186329187	-0.202821677279989	0.058077209682609	0.0690743326406242	-0.0683730210196756	"S03"	0.156750186329187	"IS01"
"MRPS6"	"MRPS6"	0.153296041851103	-0.158982979807406	0.0131266939836719	-0.154251474273182	0.098680638130843	"S03"	0.153296041851103	"IS01"
"SLC27A2"	"SLC27A2"	0.153163437914262	-0.0674802286577419	0.0435356423595501	0.0448010079787126	-0.231964651217625	"S03"	0.153163437914262	"IS01"
"SEC14L2"	"SEC14L2"	0.151820824803289	-0.0866528835513481	-0.0202484667774737	-0.145849624030894	0.0386741196336141	"S03"	0.151820824803289	"IS01"
"CD40LG"	"CD40LG"	0.149709086357248	-0.199247983452391	0.123328454232382	-0.00932641089807646	-0.118249654778096	"S03"	0.149709086357248	"IS01"
"FAM118A"	"FAM118A"	0.148458178018231	-0.00755402112867825	-0.106399903159617	-0.169163752919323	0.0813839277419708	"S03"	0.148458178018231	"IS01"
"HMGN1"	"HMGN1"	0.148151630567321	-0.16674329576663	0.054149973955446	-0.22484425765226	0.0987032032375973	"S03"	0.148151630567321	"IS01"
"CCNDBP1"	"CCNDBP1"	0.145822497832431	-0.272171606264392	0.040128646897389	0.045399480063915	0.102403636635168	"S03"	0.145822497832431	"IS01"
"SPCS1"	"SPCS1"	0.145220201406259	-0.269091102547216	0.0132228413141439	0.0440344556338318	0.144549315541716	"S03"	0.145220201406259	"IS01"
"CD5"	"CD5"	0.144603413742777	-0.213582542496063	0.0632577385437058	0.0382756528480981	-0.0205526300633985	"S03"	0.144603413742777	"IS01"
"TERF2IP"	"TERF2IP"	0.141383615319615	-0.148442466987072	-0.0233119378847657	-0.102933987565527	0.12593247399295	"S03"	0.141383615319615	"IS01"
"RASAL3"	"RASAL3"	0.141005567124381	-0.302751388980957	0.123822695750681	0.0538515123239044	0.0111751725939899	"S03"	0.141005567124381	"IS01"
"ARL6IP5"	"ARL6IP5"	0.137934141027302	-0.299837876318557	0.0806549587624333	-0.0148249077262322	0.131169403475274	"S03"	0.137934141027302	"IS01"
"CCDC167"	"CCDC167"	0.137627983483367	-0.0423739002909425	-0.137986782171675	0.0736635338540473	0.036744504741569	"S03"	0.137627983483367	"IS01"
"APOBEC3H"	"APOBEC3H"	0.133840230925548	-0.112148039180787	0.0674588820675773	-0.132087248431595	-0.0508393622043578	"S03"	0.133840230925548	"IS01"
"ETV7"	"ETV7"	0.128796034176877	-0.0122398869364867	-0.144404958620623	-0.0640848943840149	0.109473600232328	"S03"	0.128796034176877	"IS01"
"TREX2"	"TREX2"	0.115770054483396	-0.0370751207539801	-0.0386731863037207	-0.0306741169998742	-0.0323905387092534	"S03"	0.115770054483396	"IS01"
"TRBV7-4"	"TRBV7-4"	0.115770054483396	-0.0370751207539801	-0.0386731863037207	-0.0306741169998742	-0.0323905387092534	"S03"	0.115770054483396	"IS01"
"CALN1"	"CALN1"	0.115770054483396	-0.03707512075398	-0.0386731863037205	-0.0306741169998741	-0.0323905387092533	"S03"	0.115770054483396	"IS01"
"ZP2"	"ZP2"	0.115770054483396	-0.03707512075398	-0.0386731863037205	-0.0306741169998741	-0.0323905387092533	"S03"	0.115770054483396	"IS01"
"C10orf90"	"C10orf90"	0.115770054483396	-0.03707512075398	-0.0386731863037205	-0.0306741169998741	-0.0323905387092533	"S03"	0.115770054483396	"IS01"
"OR8H1"	"OR8H1"	0.115770054483396	-0.03707512075398	-0.0386731863037205	-0.0306741169998741	-0.0323905387092533	"S03"	0.115770054483396	"IS01"
"PHPT1"	"PHPT1"	0.110388412796239	-0.133889179548219	0.0182734042101379	-0.116355104441681	0.0900780189830939	"S03"	0.110388412796239	"IS01"
"EVI2A"	"EVI2A"	0.100989663061456	-0.0241486488500498	-0.0339655155045124	-0.139045594716374	0.0371343443998654	"S03"	0.100989663061456	"IS01"
"SPCS2"	"SPCS2"	0.0911821325349141	-0.124322792855256	-0.034112236612819	0.0453396414844006	0.0802359329983106	"S03"	0.0911821325349141	"IS01"
"SAMD15"	"SAMD15"	0.0887648814575811	-0.0156605067779736	-0.0378337524991946	-0.0747419648215101	0.00450078979855745	"S03"	0.0887648814575811	"IS01"
"IL17C"	"IL17C"	0.0684853209731615	0.00972935214307263	-0.00739653734202867	-0.061108554285712	-0.0645279860237212	"S03"	0.0684853209731615	"IS01"
"MAL"	"MAL"	0.0669593804082995	-0.0583319666641295	-0.00380837870664007	0.0429595755147612	-0.0345493922761788	"S03"	0.0669593804082995	"IS01"
"ANKRD35"	"ANKRD35"	0.0653034458411881	-0.1196712256323	0.0587326799810864	-0.07584277072244	0.0407144972903553	"S03"	0.0653034458411881	"IS01"
"EDARADD"	"EDARADD"	0.0635322809598143	-0.0548528774676382	0.0470764741208282	-0.136604546927531	0.00432122772516941	"S03"	0.0635322809598143	"IS01"
"ZBED2"	"ZBED2"	0.0468535548039621	-0.0106049894476277	0.0336101666913297	-0.0324388319489751	-0.0885982679679702	"S03"	0.0468535548039621	"IS01"
"CTSD"	"CTSD"	-0.0260119565075823	-0.334331487820882	0.65004202624641	-0.591146654453856	-0.120855928465384	"S04"	0.65004202624641	"IS03"
"ACTB"	"ACTB"	0.0207778673222756	-0.403720332127316	0.645348228704228	-0.50488231411721	-0.136065521928885	"S04"	0.645348228704228	"IS03"
"GAPDH"	"GAPDH"	0.0147927697370026	-0.220398073079776	0.595608848991266	-0.700952838556074	-0.192648516805173	"S04"	0.595608848991266	"IS03"
"FAM3C"	"FAM3C"	-0.246553035194809	-0.281886610540974	0.583758263863524	-0.0780994035594583	-0.111173342582095	"S04"	0.583758263863524	"IS03"
"TPI1"	"TPI1"	-0.0386010944611132	-0.338741980852804	0.555029624528997	-0.40757002198208	-0.0627927392705393	"S04"	0.555029624528997	"IS03"
"PFN1"	"PFN1"	0.174109011699552	-0.305931660593934	0.546511272987935	-0.612515977995494	-0.280964245583857	"S04"	0.546511272987935	"IS03"
"CD7"	"CD7"	-0.329064625642782	-0.230797273918013	0.540630179147634	-0.24053520031655	0.119595548923405	"S04"	0.540630179147634	"IS03"
"GZMA"	"GZMA"	-0.21236381524509	-0.179070407178685	0.521901929222465	-0.301540917149539	-0.0645454605861406	"S04"	0.521901929222465	"IS03"
"FAM166B"	"FAM166B"	-0.256342832746534	-0.168411744768423	0.520306984874997	-0.153274848244904	-0.11420873378854	"S04"	0.520306984874997	"IS03"
"ELOB"	"ELOB"	-0.653251507849601	-0.242761686938556	0.514909966165793	0.161391630937325	0.395847383835006	"S04"	0.514909966165793	"IS03"
"CCL5"	"CCL5"	-0.250771161220297	-0.177989218451679	0.512910258873612	-0.203176013802189	-0.0608696242108122	"S04"	0.512910258873612	"IS03"
"NKG7"	"NKG7"	-0.522392738366495	-0.20382804073846	0.506870895124277	0.027707817350054	0.24245905741392	"S04"	0.506870895124277	"IS03"
"LY6E"	"LY6E"	0.217276063381071	-0.236408082170319	0.504186655491898	-0.633304652438079	-0.369277110478978	"S04"	0.504186655491898	"IS03"
"HOPX"	"HOPX"	-0.136979346378229	-0.22155929900749	0.478334305740017	-0.123624721448648	-0.163330771775536	"S04"	0.478334305740017	"IS03"
"CD99"	"CD99"	0.0793142530413405	-0.35133231195732	0.476096084277092	-0.164027344924062	-0.258856612917415	"S04"	0.476096084277092	"IS03"
"PRF1"	"PRF1"	-0.22312001645657	-0.337096999987665	0.47477791036384	-0.0184276764266824	0.0801996290543426	"S04"	0.47477791036384	"IS03"
"KLRD1"	"KLRD1"	-0.500806118894947	-0.155788751820236	0.469754905712635	-0.152184776399944	0.321733023564509	"S04"	0.469754905712635	"IS03"
"LDHA"	"LDHA"	0.142236388959312	-0.269485306822244	0.460162235077921	-0.376561173642365	-0.307813997318455	"S04"	0.460162235077921	"IS03"
"SH3BGRL3"	"SH3BGRL3"	0.253326196439075	-0.539231466879224	0.449836826441015	-0.249936401137325	-0.128090475793652	"S04"	0.449836826441015	"IS03"
"PGAM1"	"PGAM1"	0.126273147030205	-0.336028222703941	0.436356647109391	-0.586289531547698	0.0048621821466342	"S04"	0.436356647109391	"IS03"
"ARPC4"	"ARPC4"	0.123634919837315	-0.354512778893051	0.435067023496131	-0.403476010279292	-0.0868083124588567	"S04"	0.435067023496131	"IS03"
"UBE2L6"	"UBE2L6"	0.106842390629642	-0.431741192505555	0.434935240360473	-0.301005955040189	-0.0120467666834769	"S04"	0.434935240360473	"IS03"
"GALM"	"GALM"	-0.12461733308562	-0.195783810296022	0.432328888093903	-0.220057449014449	-0.0783384847637493	"S04"	0.432328888093903	"IS03"
"TMSB4X"	"TMSB4X"	0.268255360971923	0.0353782914200898	0.426930049324562	-0.968925406862489	-0.507156985041461	"S04"	0.426930049324562	"IS03"
"FKBP1A"	"FKBP1A"	0.0544431818835058	-0.244627133801638	0.426773520399103	-0.559249885692497	-0.0305698024131176	"S04"	0.426773520399103	"IS03"
"RPS4Y1"	"RPS4Y1"	-0.142720922040386	-0.178295217845675	0.42457208948092	-0.408226824207961	0.0652707958305538	"S04"	0.42457208948092	"IS03"
"S100A11"	"S100A11"	0.114219191962161	-0.414315249960234	0.422922879665156	-0.069376663664719	-0.190546611734809	"S04"	0.422922879665156	"IS03"
"CFL1"	"CFL1"	0.231828114557909	-0.196422188012404	0.420619797297998	-1.26138333328048	0.121259578311492	"S04"	0.420619797297998	"IS03"
"ACAP1"	"ACAP1"	-0.212903631834558	-0.238837334110733	0.414804692126879	-0.231185030720306	0.159796577964499	"S04"	0.414804692126879	"IS03"
"SIRPG"	"SIRPG"	-0.299270559685636	-0.306733079332565	0.413767559424125	-0.107092439277603	0.312375666134179	"S04"	0.413767559424125	"IS03"
