"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"	"InitialState"
"SYT2"	"SYT2"	-0.174692919548053	0.155572352471486	1.35375650086303	-0.177702234920305	-0.0354772720032171	-0.169499736142826	-0.138315363331154	-0.180056298656984	-0.172346079319028	-0.0492312182254729	0.267221547758948	-0.0967719926648698	-0.0211443514844058	-0.144435450775161	"S03"	1.35375650086303	"IS03"
"SUSD3"	"SUSD3"	-0.480033677034143	-0.071863445742236	1.34195476120991	-0.203768001852751	0.663679998456273	-0.242063698475057	-0.136806524624015	-0.0671098001303583	-0.383663737730408	-0.161232004953724	-0.169957667261788	-0.129326072848766	0.264363469621274	-0.381624439499701	"S03"	1.34195476120991	"IS03"
"BEND5"	"BEND5"	-0.171375806134979	-0.0577068407170239	1.29148061669747	-0.0509018191759874	-0.0915921752794217	-0.166281232211891	-0.126356626854651	-0.0543643199458151	-0.169073528302771	0.0657435702024805	-0.162852060015043	-0.0683300594381206	-0.0788695331727244	-0.171157307444624	"S03"	1.29148061669747	"IS03"
"BCL7C"	"BCL7C"	-0.353489896459322	0.0324438673862737	1.25845088295131	-0.131218945320428	0.354656997546769	-0.0878228205945992	-0.135952228635595	-0.192472874372308	-0.23689911200702	-0.303822535555539	-0.634996680854031	0.173605322794161	0.0388034448134877	-0.187002064088968	"S03"	1.25845088295131	"IS03"
"NET1"	"NET1"	-0.254877378053302	0.278693079437019	1.25006427086277	-0.200314088011176	-0.206102179186823	-0.408847096492797	-0.212885320844928	-0.214791037944338	-0.115272216928701	0.200989375605663	-0.00815176839580536	0.177388168778145	-0.191779862352613	0.0472291006532076	"S03"	1.25006427086277	"IS03"
"PTMS"	"PTMS"	-0.372498886566938	0.0101338975893354	1.23616266603652	-0.16859530611556	0.829489784658921	-0.112185891033095	-0.475496416857709	-0.293110547278948	-0.693639158584686	-0.12519001596097	-0.314006253563044	0.111395955938376	0.0681576971693224	0.202412709642176	"S03"	1.23616266603652	"IS03"
"LINGO4"	"LINGO4"	-0.0836675758634553	-0.012927448016681	1.19729933377029	-0.092832296165779	-0.0843133804798971	-0.0811803481746986	-0.0857100275846207	-0.0862363172276842	-0.0825435782028211	-0.0842050549375246	-0.0795061881435988	-0.0851163650558961	-0.0877762514638928	-0.0835609023710667	"S03"	1.19729933377029	"IS03"
"PPM1J"	"PPM1J"	-0.114593764880023	-0.181453059616951	1.18768081247468	-0.129208945150248	0.313305269337794	-0.140231340979679	-0.132069164198527	-0.0628037111641893	-0.131611158996775	0.025853907800254	0.169217474889727	-0.0787566426852789	-0.113438623041785	-0.178217917519124	"S03"	1.18768081247468	"IS03"
"CFAP73"	"CFAP73"	-0.0835213997019238	0.0838580490083908	1.15012182954883	-0.0903933410143724	-0.0253906580135422	-0.129265769995659	-0.136478506943979	-0.0966453924780658	-0.131436479819264	-0.0807237848172136	-0.126599957512935	-0.0323193878884288	-0.11008074569302	-0.133056393935184	"S03"	1.15012182954883	"IS03"
"CACNA1A"	"CACNA1A"	-0.116380953207447	-0.153343723642451	1.13985864676238	-0.107495495530599	-0.064999848312314	-0.163541735524958	-0.0382477701365626	-0.150005621820257	-0.13149033057592	0.360589872386739	0.229951729126961	-0.132411205958213	-0.0725303235521061	-0.16833747702569	"S03"	1.13985864676238	"IS03"
"PIK3R6"	"PIK3R6"	-0.283911484504841	0.339893832283708	1.13799307649294	-0.193619989260075	0.219969037178974	-0.250915872689663	-0.160154289790878	-0.253683034072025	-0.255865923882494	-0.0221137431528815	0.659969967921139	-0.106646093682044	-0.0159594521521124	-0.206583649813339	"S03"	1.13799307649294	"IS03"
"REC8"	"REC8"	-0.244234274915358	-0.0688680623389988	1.09140627140654	0.0357714913452386	-0.0430120297258016	-0.2587033022823	-0.195057066391997	-0.130881031302942	-0.174184150201153	0.194060750462943	-0.29385482330956	-0.0740403347405657	0.0278216923830128	-0.163918182756861	"S03"	1.09140627140654	"IS03"
"PSTPIP2"	"PSTPIP2"	-0.368799737880859	0.512359515071844	1.05979306251212	-0.244798502304936	-0.0389547237497369	-0.383189546173164	-0.170779864975358	0.0280729451907919	-0.0867369790729064	-0.185673897165048	-0.0879188455568033	0.316816885368705	-0.127036903415773	-0.379850018235985	"S03"	1.05979306251212	"IS03"
"ENHO"	"ENHO"	-0.183069209257851	-0.021121696074692	1.05760022691066	0.0833054977236282	-0.320873082713308	-0.229487454703367	-0.0843282903064007	-0.246962040873402	0.475180632187577	0.170093190385845	-0.331004437388151	-0.18497028414019	-0.0848242064700949	-0.225146058498009	"S03"	1.05760022691066	"IS03"
"PPP1R1A"	"PPP1R1A"	-0.0837146281376629	-0.0870098965605961	1.03721353541671	-0.0928845024190311	-0.0441211997813389	-0.0812260017025218	0.040017933138498	-0.0862848140892578	-0.0825899983725893	-0.0284635090905098	-0.0795509001712526	-0.0851642320880986	-0.0878256143408517	-0.0836078946551244	"S03"	1.03721353541671	"IS03"
"MPC2"	"MPC2"	-0.28115944536289	0.158100976852373	1.02406654790312	-0.0198915371981519	0.287990931674739	0.00164240567774354	-0.269869072643858	-0.0367313894191899	-0.281818529230541	-0.199030177658989	-0.672325464222651	0.0157394279559557	-0.0115591234748628	-0.282716682058845	"S03"	1.02406654790312	"IS03"
"POLB"	"POLB"	-0.170575111653494	0.236246078689154	1.01440354463741	-0.167222107028447	-0.0602136017983753	-0.167136907611652	-0.141320527521094	-0.181548622520877	-0.22023539226571	0.0715171941374667	-0.305171690402308	0.046849798992387	-0.132628505643291	0.100038723175026	"S03"	1.01440354463741	"IS03"
"RP1"	"RP1"	-0.067731775126596	-0.0703979086897393	0.998716750180081	-0.0751509308533997	-0.0120972982567397	-0.0657182789213462	-0.0693852099160857	-0.0698112594506581	-0.0668218604313604	-0.0681668828897219	-0.0643629888991106	-0.0689046197175327	-0.0710578890837056	-0.0676454192722059	"S03"	0.998716750180081	"IS03"
"IDO2"	"IDO2"	-0.0792881861157026	0.0556344774881045	0.971172352841701	0.0625038687509927	-0.105084260632687	-0.201423651378529	-0.148190299718704	-0.127136456351616	-0.204806080452896	-0.15746825914269	-0.197269746720096	-0.00794191983640182	-0.122589211526997	0.0702176639548493	"S03"	0.971172352841701	"IS03"
"GPR82"	"GPR82"	-0.423744257843472	0.0494253440419678	0.957851466258729	-0.414788926865137	0.705092582527887	-0.24260970403363	-0.13880918617986	-0.242598441084446	-0.395157008345008	-0.132553650019263	0.246656630454738	0.300383535473285	0.258854813141648	-0.171827152477881	"S03"	0.957851466258729	"IS03"
"TLR10"	"TLR10"	-0.40326133804751	0.235293189745176	0.957079947869572	-0.383190980944523	0.224953339261367	-0.301332531961932	-0.0863998599541089	-0.356253509325801	-0.285831141219006	0.0708675819907651	-0.0993140205080662	0.509371837814338	0.0387963923340166	-0.0303758913443767	"S03"	0.957079947869572	"IS03"
"SH3D21"	"SH3D21"	-0.130418706485952	0.105747123826243	0.942838570928532	0.00858728283110727	-0.141392507912321	-0.00733571932291872	0.0298291434775466	-0.147264692324875	-0.240578861405969	-0.191006947832943	-0.287128200380696	0.0442682401842822	-0.028260701710007	-0.221181789757885	"S03"	0.942838570928532	"IS03"
"DNAJC5B"	"DNAJC5B"	-0.166504622770649	-0.0128108562260164	0.936649209833754	-0.0853058923600717	0.0851584941851148	0.161640022194818	-0.04887369147633	-0.0114364546803895	-0.229715567742012	-0.170018759071264	0.0439555986740559	-0.0655049772989658	-0.101417059107651	-0.0452434036699624	"S03"	0.936649209833754	"IS03"
"MYOZ1"	"MYOZ1"	-0.0921393233927602	-0.0957662140526256	0.932795799446669	-0.102232016040126	-0.0625694004584045	-0.0894002518468152	0.107088995673228	-0.0949681622688537	-0.0909015155218247	-0.00563725028331846	-0.0875565749991858	-0.0937348095121153	-0.0966640223093689	0.0218848359040062	"S03"	0.932795799446669	"IS03"
"CAMP"	"CAMP"	-0.0935342620226337	-0.0599348687937808	0.924537234203715	-0.103779752480259	-0.0942562245939919	-0.0153069266380466	0.0488644214259723	-0.0465349295575806	-0.0922777144219938	-0.0941351245195671	-0.0888821333413624	0.00329298963652579	-0.0643888469193576	-0.0934150088198849	"S03"	0.924537234203715	"IS03"
"RPS19"	"RPS19"	-0.0607089678582137	0.167824435085304	0.923168315306835	0.46170356204361	0.158015218208519	-0.476131850431616	0.265774377239248	0.129365542027149	-0.24696378682171	-1.35636785961105	-2.13944726411057	-0.718434695272087	0.321584107517575	-0.196096858376965	"S03"	0.923168315306835	"IS03"
"GEM"	"GEM"	0.000987298408455989	0.430175874478114	0.909884774548304	-0.140366139139226	-0.203135523601439	-0.304170034474185	-0.201348791522153	0.298080129759871	-0.274662854937902	0.0648403345677553	-0.287215105993365	-0.178490684286767	-0.285056418128878	-0.120096498715474	"S03"	0.909884774548304	"IS03"
"PAK1"	"PAK1"	-0.557414273715093	0.179329914826049	0.90531464737388	-0.255855007692266	0.611470810754429	-0.303473168605506	-0.395568708637593	-0.116761679674795	-0.454113298651345	0.219592656563239	-0.558572861653131	0.283684206129244	0.135840120669143	-0.209757825625145	"S03"	0.90531464737388	"IS03"
"DOK1"	"DOK1"	-0.332318885590353	-0.105543821273799	0.898620614401199	-0.332210136804647	0.414988433716804	-0.12030836595413	-0.188852578739662	-0.0981727875335282	-0.24901719637389	0.265721087000539	-0.510402045690771	-0.0830435886461308	0.24523282276265	0.0582581694905135	"S03"	0.898620614401199	"IS03"
"SMCO4"	"SMCO4"	-0.303891344060183	-0.0654246366904271	0.897347227180141	-0.559425454072197	0.791552528356487	-0.150816233232306	-0.193079220999154	-0.271409391245005	-0.329024870598513	-0.278917403218991	-0.641427843702148	0.185730775951804	0.472178690642052	0.320319794525248	"S03"	0.897347227180141	"IS03"
"PYDC1"	"PYDC1"	-0.100877968488862	-0.104848839428936	0.886512531338162	-0.0622123289321496	0.0333980616525446	-0.0978791188888624	-0.103340551852147	-0.0613808054732385	-0.0995227648819584	-0.101526006830332	-0.0958605846942276	-0.102624773138019	0.0471510652502836	0.0178011905658172	"S03"	0.886512531338162	"IS03"
"FDFT1"	"FDFT1"	-0.288225825656181	0.0279105942759403	0.881311180176202	-0.199569861495146	0.244845462674139	-0.367717452779641	-0.29636783075492	-0.129677806639993	0.0245788540126893	0.177069451831461	-0.203288991672057	-0.0487644583609992	0.0573945988196316	0.122540179232396	"S03"	0.881311180176202	"IS03"
"TMEM14B"	"TMEM14B"	-0.0943806468948336	-0.753888404400648	0.879071626422025	0.0609124491510222	0.38631124588463	0.0608364858480962	-0.358668316302252	0.124532986754555	-0.154122823821704	-0.252688074204445	-0.661465185072385	0.175713293266447	0.216312485904034	0.0214720221535385	"S03"	0.879071626422025	"IS03"
"REPIN1"	"REPIN1"	-0.311967320731754	-0.570861052027887	0.873409477099195	-0.119436051057985	0.288014228227243	-0.207880510113137	-0.314347110431265	0.000472988766184074	-0.291298945359387	0.0782166431932378	-0.128614280363084	0.291634761651818	0.263305925083452	0.176167166175018	"S03"	0.873409477099195	"IS03"
"MPP3"	"MPP3"	0.00968109597401134	0.028129788153774	0.857540121502332	-0.131236541956762	0.16358507583465	-0.137109847081366	-0.144760265750248	-0.0704894424513468	0.0673434613277857	-0.0160286559459515	-0.134282268350614	-0.0780009220577221	-0.119974269855732	-0.141130492830884	"S03"	0.857540121502332	"IS03"
"SYNGR1"	"SYNGR1"	0.0239986489914971	-0.24546830075117	0.842026103598949	0.050035314536225	-0.0390568572317019	-0.0856941041990766	-0.0161479247836484	0.0302106009551928	0.172446845538808	-0.184814483144464	-0.279382757479087	-0.0331704518040733	-0.068703331709471	-0.26939884860651	"S03"	0.842026103598949	"IS03"
"NAA40"	"NAA40"	-0.11313347252099	0.211432980004726	0.807509256250675	-0.224917886240228	0.00357059448407911	-0.157709408060027	-0.18375067545505	-0.14674847820921	-0.174883034133697	0.105267561783802	-0.286507279698874	0.200509135294355	-0.0313380873059794	-0.0874006845799513	"S03"	0.807509256250675	"IS03"
"AFF3"	"AFF3"	-0.323257737724568	0.444741245009143	0.800843051199989	-0.16141248912974	-0.153553928389581	-0.327534544973926	-0.239656162286707	-0.134411187234026	-0.0502506908617966	0.126515773755344	0.45688085045068	0.268464692922804	-0.0755836830784298	-0.330475798897796	"S03"	0.800843051199989	"IS03"
"DNAJC4"	"DNAJC4"	-0.267504480364905	-0.271591561478769	0.800616268622407	0.293602414410046	-0.0437246676813814	-0.42757109288495	-0.173180729595801	-0.0457964621835062	0.142523856549017	-0.0782985272324732	-0.432183090544064	-0.142181100700036	0.180789222507647	-0.288862814172892	"S03"	0.800616268622407	"IS03"
"CCDC106"	"CCDC106"	-0.141676305307546	-0.0166649123839229	0.795847244221587	-0.134306534429836	0.223376283196006	-0.011805645189685	-0.0437986135470473	-0.00870208012927059	-0.283370708712125	-0.105453894792875	0.00670090619833902	-0.134324400441108	0.060063207248426	-0.0848304170930865	"S03"	0.795847244221587	"IS03"
"LST1"	"LST1"	-0.191925599587367	-0.463474854890016	0.795197370523624	0.345045278277516	0.498524554188525	0.0492740696524475	-0.205023119977177	0.0746010606437829	-0.14471914964185	-0.86541159215794	-1.31208512690787	-0.0339929090719513	0.3663389033072	-0.356324851061796	"S03"	0.795197370523624	"IS03"
"MAP3K7"	"MAP3K7"	-0.215368824711901	-0.0195036727920067	0.794798939749823	-0.288901130630826	0.0807402856284504	0.169225272055514	-0.126960392985068	-0.104979161164393	0.061278463994105	-0.0389702816759902	0.191624201798696	0.233737899100913	0.0140660040147901	-0.106096871375897	"S03"	0.794798939749823	"IS03"
"SERHL2"	"SERHL2"	-0.139993992339513	-0.0182795703478238	0.784610149444734	0.00399338613683141	-0.109266547631231	-0.135832321221245	-0.0158194815337824	0.0559110265951846	-0.07915228526651	-0.140893311348118	-0.133031088555542	-0.0915503937832628	-0.0164068094955764	-0.10850442846388	"S03"	0.784610149444734	"IS03"
"GPR162"	"GPR162"	-0.117088353842055	-0.183741735346068	0.78302876380159	-0.0536307232558798	-0.136591207278787	0.120673933515865	-0.0741830115238361	-0.0948738084526842	-0.119195646808663	0.078745678247218	-0.167990320912842	0.329838093402492	-0.0824462894402859	-0.176557613097093	"S03"	0.78302876380159	"IS03"
"COTL1"	"COTL1"	-0.158908574853331	0.283404985034286	0.753057975659486	0.234036989979379	0.258809097607922	-0.490928751932338	-0.877697882326584	-0.0265711243296771	-0.0477385082200006	-0.375629374768869	-1.06270153438029	-0.0903798613894846	0.326839951261928	-0.156347932706806	"S03"	0.753057975659486	"IS03"
"SIGLEC15"	"SIGLEC15"	-0.080028798693166	0.129436360445009	0.750469077348991	-0.0887949371713598	-0.0806465166933705	-0.0776497427452271	-0.0819824223753008	-0.0824858232144474	0.0225855339519054	-0.0805429023250279	-0.0760483934205176	-0.0520454595280093	-0.0477371473889089	-0.0799267645256864	"S03"	0.750469077348991	"IS03"
"FAM89B"	"FAM89B"	-0.313800252617737	-0.142345659393767	0.736340060506776	-0.148486813377466	0.676150551345009	-0.166126644075799	-0.269125532460319	-0.296197212336507	-0.309620734893399	-0.298983970839508	-0.494395615018616	0.215817270304966	0.364287083151034	0.0540480146270981	"S03"	0.736340060506776	"IS03"
"ADGRG5"	"ADGRG5"	-0.189998212026131	-0.271059475937639	0.727772839301552	-0.0349626966830778	0.372123241874068	-0.00748418380211649	-0.0911091924969527	-0.0855655009720934	-0.26867812221825	0.200855475551729	0.272818485180712	-0.0105816932913983	-0.0634404654837463	-0.149450764689261	"S03"	0.727772839301552	"IS03"
"RPS23"	"RPS23"	-0.0677935587057141	-0.80636293738818	0.714588505606627	0.639321741799522	-0.554514761189337	-0.582714012765318	0.277646071385129	0.132578172100036	0.387174089520204	-0.308105543840871	-3.38750452075326	-0.112431379408508	0.256698511329506	-0.127146035888159	"S03"	0.714588505606627	"IS03"
"LSP1"	"LSP1"	-0.506867796057643	0.041894042088182	0.71277036107245	0.208352168838783	0.305402592732483	-0.618901479612496	-0.675270252107432	-0.191879485679028	0.283010993213903	0.0985838504654212	-0.621311026367345	-0.194494830730375	0.265887927125212	0.00954292874827568	"S03"	0.71277036107245	"IS03"
"ACTG1"	"ACTG1"	-0.833531959132627	0.35999025294509	0.700034021634159	-0.117987557228489	0.416999544146612	-0.184626557714517	-0.570224018866788	-0.329297033505838	-0.0575300124106888	0.338119391188329	-1.43595990607223	0.0952189677230156	0.227181932384202	0.17872236460191	"S03"	0.700034021634159	"IS03"
"PYCARD"	"PYCARD"	-0.357989357539188	0.14292172624152	0.699372729406855	-0.323578009592223	0.471458757457342	0.281254922503999	-0.495963208360547	0.134706085071528	0.0495341550497889	-0.340446138747265	-1.03489982143871	0.202039470890904	0.505134550708059	-0.587832578369395	"S03"	0.699372729406855	"IS03"
"CIB3"	"CIB3"	-0.0848597960524756	-0.0882001418502069	0.698222078504884	-0.0404687174785792	-0.0855148030545959	-0.082337126640511	0.0924625510343211	-0.0533189467918969	-0.0837197819997136	-0.0854049339286157	-0.0806391106847221	-0.035569534783701	-0.0248978292267806	-0.0340175003820899	"S03"	0.698222078504884	"IS03"
"MACC1"	"MACC1"	-0.120467068091363	0.2933040427977	0.695303235267026	-0.247770522825807	0.517151913555539	-0.137658639371414	-0.17181977688665	-0.166600977780559	-0.24582651229793	-0.20122869194485	0.444489327432653	-0.0396555701916236	-0.149664957776027	0.141709999759234	"S03"	0.695303235267026	"IS03"
"RASAL1"	"RASAL1"	0.0566011661211033	-0.00422565777782176	0.694444615524592	-0.0531793022453941	0.393701030824985	-0.193902486484098	-0.123621152784032	-0.187426777216359	-0.197158615560237	-0.0133072075839675	-0.189903688744231	-0.00953387506572235	-0.157069944821453	-0.0454702114873434	"S03"	0.694444615524592	"IS03"
"PRIMA1"	"PRIMA1"	-0.0579364431410706	0.0356694673697585	0.681699776548572	-0.0298732670262538	-0.0583836369560532	-0.056214137647199	-0.0593507591026661	-0.0597151935883842	-0.0571581198075214	-0.0583086258593216	-0.0550548489209527	-0.0589396715937298	-0.0607815363310339	-0.0578625760227437	"S03"	0.681699776548572	"IS03"
"TRPM4"	"TRPM4"	-0.0893805392825218	-0.168154485091137	0.670749838343117	-0.0684741266241857	0.551540370905677	-0.229311254814077	-0.0317673514376708	-0.0819981485771518	-0.24125539192989	-0.0912641761043322	-0.111949417700399	-0.0711001601137033	-0.078242516893638	0.0345198122504285	"S03"	0.670749838343117	"IS03"
"ARHGAP5"	"ARHGAP5"	-0.282561820854358	0.138081937928104	0.670531131991458	-0.22498896924312	0.0238283953224918	-0.102008210910679	-0.167079434291016	-0.32654887063085	-0.118843865727699	0.325706191632719	-0.217718490149595	0.59933021894195	-0.166438871520145	-0.0587219816745421	"S03"	0.670531131991458	"IS03"
"UCP2"	"UCP2"	-0.210975085836029	-0.0820173822683164	0.667966628595837	-0.280011377567966	0.527579399384339	-0.0480395622860563	-0.52703327756936	-0.309341254259599	-0.383264320604617	0.235846868940023	-0.922493490388381	0.146488553699148	0.433675439416998	0.225436250320929	"S03"	0.667966628595837	"IS03"
"HERPUD1"	"HERPUD1"	-0.695895776420616	0.380376232352637	0.660846599876419	0.0997336447328375	0.0515171221215168	0.041061358728198	-0.595459916404833	-0.0756051494717093	-0.0105248474770837	-0.0149035203958682	0.0739232117514165	0.239519969432889	0.123934049409546	-0.451149767786487	"S03"	0.660846599876419	"IS03"
"AAAS"	"AAAS"	-0.250809967112414	-0.0711595649302585	0.639033153068997	-0.14006585083888	0.173507782416649	0.0705286970747291	-0.247819862125652	-0.0345772093988532	-0.120031375825776	0.109761780994738	0.293454237652885	0.155900939279886	0.0352544089497044	-0.141718012394846	"S03"	0.639033153068997	"IS03"
"ASB2"	"ASB2"	-0.279306977894014	0.0192858642608344	0.625475475211548	0.0821736061711928	0.0256876659872783	-0.32623441339997	-0.162068612712979	-0.257692010620082	-0.256933786299691	-0.0338493202783349	0.142224285268311	0.106590313607511	0.3128345449933	-0.273878585181781	"S03"	0.625475475211548	"IS03"
"AP1S3"	"AP1S3"	0.030324499441185	-0.124006565735473	0.619605051714987	0.122488937863919	-0.0128384365688332	-0.106055779521435	-0.155164329152275	0.00816191529439317	-0.111137473992921	-0.0321329135176212	0.258415631766654	-0.105043333837216	-0.150361711973562	-0.0198282215138786	"S03"	0.619605051714987	"IS03"
"CRYBG3"	"CRYBG3"	-0.249188388606007	0.468538976533542	0.608890409318112	-0.180979039714402	0.0827471488822672	-0.115937874377536	-0.279806775877148	-0.236613864911608	-0.27701403319936	0.145737142733476	0.472434431407651	0.366075579395281	-0.178227156113101	-0.173072929858029	"S03"	0.608890409318112	"IS03"
"NME4"	"NME4"	0.091401734567203	-0.552478377011367	0.604844811205417	0.0960121317352049	0.461753763815576	-0.140972099827873	-0.277395897917111	0.0681467457745412	-0.202770164847907	0.0114745948280472	-0.391484499905078	-0.0741165118568525	0.0564391909626213	-0.0102784976059921	"S03"	0.604844811205417	"IS03"
"PFDN5"	"PFDN5"	-0.0611676738909811	0.393366287130872	0.588492410165441	0.179462017261832	-0.0846220682291505	-0.0810459046292883	-0.109275511751399	0.0157640579250083	0.0149093157797882	-0.860116862170308	-2.26720242278065	-0.0358678626779132	0.147890533895911	-0.125085279167109	"S03"	0.588492410165441	"IS03"
"RANBP1"	"RANBP1"	-0.000544492988614871	0.0379012161993951	0.583216210857879	-0.120231951226082	0.404741272917843	0.051281148939761	-0.527743400813539	0.0138677380753702	-0.273840053520503	-0.395560784030095	-0.205287968795424	0.112358804314595	0.192968701665149	0.0779502581329033	"S03"	0.583216210857879	"IS03"
"FXYD5"	"FXYD5"	-0.0856531168932317	-0.314613712847259	0.58269880815818	0.33282746655628	0.198133076229313	-0.19851128159922	-0.606393171505255	0.243407784958185	0.393795477450363	0.0985519187276395	-0.674218277230108	-0.437131072177102	0.162445559421937	-0.452528550176878	"S03"	0.58269880815818	"IS03"
"RPL19"	"RPL19"	0.000177239045017364	0.237818189820862	0.579420894466705	0.519184449794857	-0.274823532077632	-0.312780340429163	-0.0778207260870736	0.110102549742951	0.399627589990456	-1.10253589573815	-2.96614191656025	-0.412109724345763	0.289781651028295	-0.236957558599452	"S03"	0.579420894466705	"IS03"
"CXXC5"	"CXXC5"	0.571244976835898	-0.197343958011652	0.575246180040763	0.504233045991775	-0.254051017895971	-0.203389633954305	-0.266327580819336	-0.0894683724895908	-0.211185558278255	-0.0542136902933034	-0.131247293183074	-0.196480588918504	-0.258495305343708	-0.205205590735431	"S03"	0.575246180040763	"IS03"
"WDR91"	"WDR91"	-0.106012845902632	0.407909221120633	0.574497235361078	-0.0640986820583886	-0.0618516525815588	0.00507666062503359	-0.186304655179787	-0.209939352218493	-0.175194633243576	-0.0512867150061194	-0.242079157849448	0.0326607682065436	-0.102955845038511	0.0396275128819529	"S03"	0.574497235361078	"IS03"
"ZNF580"	"ZNF580"	-0.188487780443177	-0.54766777729832	0.568688188315391	0.189606043190583	0.130408957811967	-0.0048034189399147	-0.115463914839488	0.0515118916592598	-0.00166031821893257	-0.135250998263297	-0.144537357645805	0.0120146853081019	0.203210925156019	-0.214902931385098	"S03"	0.568688188315391	"IS03"
"CCDC57"	"CCDC57"	-0.228389316262833	-0.467554401069146	0.567126629026027	0.105903709998463	0.348207778936401	-0.175555193401564	-0.120218013201513	0.123073090409426	-0.0896619507285199	-0.205118530612683	-0.512099449540427	-0.0123381871750388	0.24963603436721	-0.179709895144564	"S03"	0.567126629026027	"IS03"
"TMEM14C"	"TMEM14C"	-0.245348656585388	0.155917224668772	0.559897852641993	0.137730453578182	0.331007882706988	-0.045141077576069	-0.516723452683896	0.0274466429924406	-0.389026296709795	-0.287627374675187	-0.108882948365536	0.123398211532464	0.164251714277151	-0.346035759336668	"S03"	0.559897852641993	"IS03"
"SNAP29"	"SNAP29"	-0.328871281794668	0.249948528807372	0.559253956045592	-0.235189178026063	0.373467364131129	-0.267209809264375	-0.350799294531022	-0.264888322789411	-0.345345544228768	0.27703461253065	-0.373922514027761	0.0864153109462487	0.365658967950627	-0.169907859383054	"S03"	0.559253956045592	"IS03"
"HMGN1"	"HMGN1"	-0.204288313739298	-0.261943123134874	0.544735122591828	0.101607726189059	0.412720101830758	-0.057873543754417	-0.180232680991162	-0.114706716125795	-0.165555647501589	-0.22301324340841	-1.49645829025646	0.0362324871201387	0.239567364164445	0.0237911796813351	"S03"	0.544735122591828	"IS03"
"RPS15A"	"RPS15A"	-0.0670637313497696	-0.102324941421825	0.541694481125461	0.510575593999768	-0.257625342256083	-0.168823731213427	0.254495649487331	0.118495144856633	0.40115915137934	-1.23108318714129	-3.69549265147714	-0.217778864246774	0.310631916606196	-0.141700840224476	"S03"	0.541694481125461	"IS03"
"TMEM256"	"TMEM256"	-0.146955946079998	-0.454100481411771	0.523569331738472	0.259510270121083	0.365383185690452	0.0233276378365244	-0.398102143868588	0.0572069639393416	-0.343818512998243	-0.297130997735158	-0.479735318148259	0.121041096910547	0.324646780453785	-0.24431257888199	"S03"	0.523569331738472	"IS03"
"SNX30"	"SNX30"	-0.225553377989213	0.0427912673036504	0.521824805992272	-0.063954123656626	-0.144700559682606	-0.112084900433155	0.00665036998932865	-0.143253076233863	0.0918539961529602	-0.0506702799407473	-0.140469845311916	0.378823153848551	-0.136335299875941	-0.0376362269952558	"S03"	0.521824805992272	"IS03"
"ZNF804A"	"ZNF804A"	-0.16335127992376	0.0560723909365006	0.49102831510278	-0.106273167342122	-0.0097954857019629	-0.0800395859175684	0.151448472551085	-0.0535884455552798	-0.161156804290863	-0.0370655130895057	0.2774362473471	0.00473741827035533	-0.0961464753617081	0.0272204792957696	"S03"	0.49102831510278	"IS03"
"PDLIM2"	"PDLIM2"	-0.14663332563258	-0.546492188517239	0.466064313384325	-0.0159898500717393	0.410838408995048	-0.154792930699453	-0.150656570706743	-0.118010001157044	-0.00599248433124058	0.106829932437799	-0.33153142071738	0.246226869955918	0.283897585370725	-0.278768158230799	"S03"	0.466064313384325	"IS03"
"PIN1"	"PIN1"	0.0670353081116255	-0.714979987345096	0.461895602414212	0.0704809702971303	0.405336513507324	-0.0909932234935005	-0.253282509123483	0.15498174724257	-0.148772179075785	-0.207537468779183	-0.0885793979912205	0.149115235539436	0.126668267382375	0.0916514702221485	"S03"	0.461895602414212	"IS03"
"UNC119"	"UNC119"	-0.167303058017032	-0.699711509932968	0.447549293606027	0.203232169246152	0.189764919955442	-0.0522867333284629	-0.268641584671974	0.128680743393551	-0.160150759944172	0.250366372606311	-0.448391225480076	0.0140309387505807	0.122540721421983	0.0398887040154109	"S03"	0.447549293606027	"IS03"
"EXOC6"	"EXOC6"	-0.356152210568175	0.141145335664905	0.428235747310283	-0.281260491641286	0.374589355261168	-0.0868287723617873	-0.165205687805371	-0.00456470052912802	-0.168767282698033	0.0223822594211703	-0.118644420169922	0.352778921421826	0.0334131120528756	-0.149386713435309	"S03"	0.428235747310283	"IS03"
"PLEKHJ1"	"PLEKHJ1"	-0.169938660761891	-0.579761123011055	0.370014715920884	0.0237129670164329	0.352254395565803	-0.151553327732125	-0.265122869702969	0.212560344370234	-0.08406476977308	-0.180149380548823	-0.450300808998176	0.0940395116347193	0.297088614765315	0.120488667339198	"S03"	0.370014715920884	"IS03"
"CFAP126"	"CFAP126"	-0.0367300250253168	-0.0381758331753624	0.363797322093332	0.0514543302473258	-0.037013532937176	-0.0356381332822025	-0.0376266603354378	-0.0378577012322344	-0.0362365906001236	-0.0369659780768713	-0.0349031778445186	-0.0373660427746729	-0.0385337316113814	-0.0366831954141498	"S03"	0.363797322093332	"IS03"
