"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"IS20"	"State"	"MaxFC"	"InitialState"
"MAFK"	"MAFK"	0.0510484667648652	-0.194945003444925	-0.0061247635775448	-0.106522228739156	-0.474503780988187	0.118443918932818	0.562195463463888	0.0351810794729438	0.563070719324819	-0.0642214348967256	0.0732933262568365	0.02233849906969	-0.170092815567536	-0.243390014577177	-0.0769953353234588	0.708325709787784	-0.314778213760039	-0.30615506463541	0.485741826090187	-0.101634060419825	"S10"	0.708325709787784	"IS16"
"SQSTM1"	"SQSTM1"	0.100636617210625	0.195921481826571	0.485975350530005	0.0646650003246129	-0.530391172748345	0.154935817041264	0.185791661781695	-0.308116358049685	0.501808281159178	0.11288986748031	0.249379654562729	-0.141195040752632	-0.0747880592151002	-0.0685238662217065	-0.321168791597876	0.605767299103244	0.141626748251846	-0.736100742353873	0.00594444898784088	-0.275310633071327	"S10"	0.605767299103244	"IS16"
"CNNM1"	"CNNM1"	-0.0284339151428904	-0.0629535546576968	-0.0620564152387149	-0.0280807363133772	0.0240239061766142	0.0408525117611427	-0.0635838781085873	-0.0622337916808019	-0.067979730520198	0.275744559737026	-0.0633460331780066	0.0929786989031678	-0.0541050727981981	-0.0624121850230483	-0.0623101209428798	0.602753220492187	-0.066846735011528	-0.0224123184245296	-0.0635043982609516	-0.0619303355653327	"S10"	0.602753220492187	"IS16"
"MAGEB10"	"MAGEB10"	-0.0439015992041676	-0.0431399853394113	-0.0425252054180435	-0.0452717401416189	-0.0474735929575976	-0.0447864084505638	0.223430459005946	-0.0426467556172784	0.00276339382112592	0.144452985415367	-0.043408937866465	-0.0436083108587536	0.0864770663269377	-0.0427690026645024	-0.0426990615317722	0.326690700261811	-0.0458078528538223	-0.0446714732706223	-0.0435174602111312	-0.0424388071949268	"S10"	0.326690700261811	"IS16"
"NKX2-1"	"NKX2-1"	-0.140180152971832	0.0955783263103775	-0.135785254039083	-0.0600269826297319	-0.103964737289931	-0.143005396192104	-0.139127485990817	-0.136173370322575	-0.148746023157889	3.59642643870113	-0.138607058985863	-0.13924366760751	-0.104548239626151	-0.136563711678947	-0.136340385903511	-0.094096827001288	0.0871319226202587	-0.142638402018814	-0.138953576633328	-0.0254273031534471	"S11"	3.59642643870113	"IS10"
"SLC22A31"	"SLC22A31"	-0.124395817664118	-0.122237773739337	-0.120495785921391	0.00435277575158945	-0.134517113737698	-0.0882684514247396	-0.110886529043015	-0.120840200172697	-0.0755928382466224	3.35801473960092	-0.122999854622999	-0.123564780886403	-0.017011078885898	-0.0959350032428994	-0.120988409739548	-0.122592232900968	-0.109291827725518	-0.126577266990135	0.0349657875430011	-0.120250975303915	"S11"	3.35801473960092	"IS10"
"CXCL14"	"CXCL14"	-0.218018575157327	-0.200346363434646	0.300691322195714	-0.140785010892376	-0.208970631801417	0.0478210120560548	-0.213281828067365	-0.162776453719908	0.621714921446337	3.23021415211215	-0.215008655885907	-0.156194555697142	-0.245297508370152	-0.135318520993281	-0.139434262939999	-0.0362432776535803	-0.254051970364118	-0.18499065730263	-0.245102446469918	-0.215992632401899	"S11"	3.23021415211215	"IS10"
"KIF25"	"KIF25"	-0.0952968649784022	-0.114925718828108	-0.113287933747089	0.0427123950211449	-0.126470529674023	-0.119311820447192	-0.116076414385837	-0.11361174572595	-0.0557890411119506	2.88092523707749	-0.115642213334518	-0.116173346673424	-0.0732100384380054	-0.0085491812407487	-0.0724135105476964	-0.0481015127030916	-0.0962488191785456	-0.0256095509123108	-0.115931318867854	0.0892909497672225	"S11"	2.88092523707749	"IS10"
"SFTPB"	"SFTPB"	-0.0800673360014968	-0.078678311585114	-0.0775570815747398	-0.0825661865399051	-0.0865819056125277	-0.0199558838291597	-0.0375799017060195	-0.0777787637188897	-0.0849599430631405	2.68296779060217	-0.0791688247496097	-0.0795324393935536	-0.0692897919591364	-0.078001716768043	-0.0778741587684223	-0.0789064591332067	-0.0477345328240502	-0.081471425298358	-0.0793667468114837	-0.0773995092838525	"S11"	2.68296779060217	"IS10"
"ERP27"	"ERP27"	-0.198756433903491	-0.195308366896491	-0.192525063622314	0.350066283354253	-0.214927980116547	0.307782120038523	-0.197263894975555	-0.193075359843366	-0.0103581068901511	2.53725498738022	-0.196526000106569	-0.145504154778214	-0.146475367211866	-0.109139105899553	-0.149490246745641	-0.101188973430043	-0.0463229252367888	-0.0776922895005609	-0.197017315106835	-0.19213391152231	"S11"	2.53725498738022	"IS10"
"VENTX"	"VENTX"	-0.104992975675164	-0.103171536196289	-0.101701257789583	-0.0276817817546221	-0.113535585968734	-0.10710904336673	-0.104204542816527	-0.101991951462317	-0.017830184724	2.51263255578214	-0.10381475026235	-0.0436434352002944	-0.0642559374280149	0.0652570683727607	0.0867312240622096	-0.10347070800796	-0.109551881197901	-0.0513603438687048	0.00111973382024876	-0.015818746663432	"S11"	2.51263255578214	"IS10"
"DLL3"	"DLL3"	-0.101034882245913	-0.140397005190952	-0.138396233537172	0.273218966632951	-0.115526183610391	-0.115480313438488	-0.141802732401875	0.422642858679245	-0.151606221930105	2.21321302142949	-0.141272298240771	0.11551060754715	-0.0953714774941857	0.0346711037391297	-0.13896203988851	-0.0812624731370952	-0.0819340050723359	-0.117069479972015	-0.131815931452144	0.00905578535083333	"S11"	2.21321302142949	"IS10"
"PTP4A3"	"PTP4A3"	-0.207272000088368	-0.178298741458718	-0.227198054655379	0.117380326291134	-0.3028366799342	0.0206990959510892	-0.180517854836996	-0.105529242636295	0.441389098555723	2.12662731149531	-0.3869577362898	-0.0064279081210971	-0.299649037256317	0.407143497170096	0.0391572459102915	-0.200793628288611	0.0925809791373446	-0.169268865445295	-0.0969100959779342	-0.130934496507501	"S11"	2.12662731149531	"IS10"
"PTF1A"	"PTF1A"	-0.109282117227656	-0.107386268849481	-0.105855927070274	0.541958662860816	-0.118173707674815	-0.111484629881901	-0.108461475546347	-0.106158496073742	-0.115959927245581	1.97141366445909	-0.108055759303655	-0.108552048803588	-0.113183350842226	-0.106462799707041	-0.10628869864456	-0.107697662338274	-0.0255876650141919	-0.111198527324462	-0.108325898701914	-0.105640860172529	"S11"	1.97141366445909	"IS10"
"TNNC2"	"TNNC2"	-0.487100095402658	-0.223397757605279	-0.430157356633825	1.169573616082	-0.129758709857485	-0.272851789569225	-0.28745477921273	-0.25326074141513	0.0555456916690399	1.93705893181684	0.0787940182772124	0.022892002978059	-0.496351308641392	-0.214267867021744	-0.233933230411904	0.0496124808596894	-0.19186621187093	0.125958878955268	0.0551842747319351	-0.281438206591771	"S11"	1.93705893181684	"IS10"
"KLRG2"	"KLRG2"	-0.102537585843787	-0.100758742966695	-0.0993228488283258	0.137956555405001	-0.110880416691986	-0.104604166690552	-0.101767591456975	-0.0996067442720981	0.00577307103446061	1.91713862257063	-0.101386914680951	-0.0376183747541511	-0.106198048203034	-0.0998922672900771	-0.0997289111702242	-0.1010509182777	0.0140350833531671	-0.0446903948625552	-0.101640381967653	0.220746428994731	"S11"	1.91713862257063	"IS10"
"REEP1"	"REEP1"	-0.076383756094533	-0.150971347760104	-0.0132669876771357	0.172077866005449	-0.166137105876006	-0.111132920232183	-0.152482950741432	-0.132378589225757	0.160707227519195	1.87004929244503	-0.151912565638908	-0.152610285147062	-0.15912130297223	-0.0163976386958096	-0.131259511499476	-0.0576402698517554	-0.0414049310920863	0.0359621952412054	-0.0834611044023719	0.137079921487014	"S11"	1.87004929244503	"IS10"
"EREG"	"EREG"	-0.498262634736949	-0.170728701118049	-0.410181770797601	0.298644118842854	-0.488099795324394	0.177485361303479	-0.0609039213815348	-0.455108974398884	0.804793473214935	1.76458907256917	-0.395256613609287	0.944666611823884	-0.0995993026944172	-0.0986676706508555	-0.250266043256861	-0.159389753469377	-0.159404991815866	-0.339536264289219	-0.458169951892074	-0.243868652791524	"S11"	1.76458907256917	"IS10"
"RIDA"	"RIDA"	-0.196234652020114	-0.372616381301112	0.0592881264944433	0.675523597202257	-0.268900725803727	0.118207946559379	-0.183665963610363	-0.327736118131754	-0.540230276271387	1.7462829668235	-0.259584306198337	-0.491310132909591	0.291679277661551	-0.00740722307979621	0.21185432644156	-0.437843381524553	0.200940670683711	0.329778098550457	-0.247436494095518	0.317210041004715	"S11"	1.7462829668235	"IS10"
"FAM216A"	"FAM216A"	-0.0696329894941428	-0.200569346261211	0.0278879131566289	0.101788150954869	-0.165068197431749	-0.119225004167742	-0.156783513438523	-0.112640094348089	0.0147378797472356	1.71135379163057	-0.201819778594511	0.196247097939221	-0.0394307426881963	-0.15711894135817	0.0844498381472445	-0.0638398897645961	-0.0393915440506318	0.139877366804706	-0.202324328040997	0.059020229820486	"S11"	1.71135379163057	"IS10"
"SLC39A8"	"SLC39A8"	-0.105061152653769	-0.344014877461509	-0.0498465932339717	0.0798885233897961	-0.227579423990572	-0.364757688463903	-0.176783900564963	-0.424106711628642	0.0963783030138636	1.69544062898251	-0.443627219153442	-0.451427826400358	0.426871542191439	0.0833957370832072	-0.00210841611512272	-0.364769747191781	0.271250519530864	-0.311076074328074	0.569690608137151	0.704247713607925	"S11"	1.69544062898251	"IS10"
"CFHR3"	"CFHR3"	-0.0667656429873529	-0.0656073790445735	-0.0646724204669839	-0.0688493561625109	-0.0721979384849603	-0.0681112627216606	-0.0662642739536556	-0.0648572742617038	-0.0708454347310047	1.66873329308368	-0.0660164026047018	-0.0663196094642641	-0.0691490921492871	-0.0650431878242885	-0.0649368212047885	0.128362666529326	-0.00256648132986064	-0.0679364690619814	0.188138994027976	-0.0645410258703424	"S11"	1.66873329308368	"IS10"
"LAPTM4B"	"LAPTM4B"	-0.158758223245091	-0.791112353932088	0.365913743465882	0.645670520531031	-0.703728304990265	0.12443805566415	-0.320960445241411	0.0402787034120742	0.282373405981207	1.64049233497171	-0.692639884667195	-0.101012339240833	-0.0635028698849454	0.402063539891767	0.140704707196702	-0.28166354865336	0.407039718924408	0.0550818487687268	-0.390671488713672	0.124281624749493	"S11"	1.64049233497171	"IS10"
"RBP2"	"RBP2"	-0.271356719330411	-0.079011751166718	-0.187550029984084	0.484103176734057	-0.194843394760279	0.236103384254471	-0.149030758892717	-0.263600504404675	0.0435607682942837	1.62432323627249	-0.147636994718194	-0.269543897823402	-0.0214110719443447	-0.231255802115482	-0.0151539729465348	-0.267422384128852	-0.0346519863365886	0.0857536827235991	-0.231061177674578	-0.262315170778971	"S11"	1.62432323627249	"IS10"
"PCSK1N"	"PCSK1N"	-0.284639950612977	-0.184128684950326	-0.0898528623964802	0.838582253823976	-0.140533599070173	0.122808778231665	-0.240707522151245	0.0300283120516137	0.212763602263901	1.50320680469665	-0.0936475226002145	-0.282738389356273	-0.286501249368069	0.15005891285387	-0.169268200822022	-0.143591963649247	-0.173526505940198	-0.236243281555456	-0.19889715805307	-0.160933943088098	"S11"	1.50320680469665	"IS10"
"CKMT2"	"CKMT2"	-0.261122261540807	-0.146122665311647	-0.252935610832891	0.937620821162322	-0.164773676465941	0.168136907394358	-0.259161393494193	-0.253658579095786	0.0454828292355184	1.50063996838615	-0.229979503479802	-0.15228227692614	-0.18634185194696	-0.176358394032164	-0.0784419203465723	-0.188621985328497	-0.190507919181196	0.0453103367397236	-0.258837441752325	-0.0980434657851459	"S11"	1.50063996838615	"IS10"
"ADCY5"	"ADCY5"	-0.0904378023576465	-0.0888688689834122	-0.0876024152316128	-0.0461460688044968	-0.0977961508222005	0.0973427171314671	0.310199530438029	-0.0878528100485263	-0.0959641087461378	1.4816524247341	0.0108348180255744	-0.0898336249723762	-0.0467398919178049	-0.0881046403803608	-0.0879605608376292	-0.0891265666150957	0.000818501686066455	-0.0543396404098724	-0.0896464715870171	-0.0874244338922556	"S11"	1.4816524247341	"IS10"
"PTPRO"	"PTPRO"	-0.35836464336873	-0.049934081130895	0.0705192897385826	0.670887797935887	-0.247305631792638	0.478722108833816	-0.328227263150849	-0.348121472672196	0.0926578668463694	1.39783929828357	-0.354343095001749	-0.355970558068563	-0.159496975981887	0.413703621338751	0.244915137652738	-0.334058558091793	-0.140618937549818	0.0367608775149898	-0.313460705402037	-0.0421887436508491	"S11"	1.39783929828357	"IS10"
"PLA2G12B"	"PLA2G12B"	-0.197064640127044	-0.193645922702287	-0.19088631061166	0.884801335374127	-0.213098535846471	-0.00273853118788323	-0.116964515852434	-0.19143192276939	0.0447310127283333	1.30358004322766	-0.0398594323705133	-0.195748133136633	-0.161161127092295	-0.191980662924749	-0.142913567351616	-0.170317327222771	-0.0198787470648382	-0.0718335351514706	-0.195340324525932	-0.0948646199012943	"S11"	1.30358004322766	"IS10"
"DDX27"	"DDX27"	-0.393961031027428	-0.258931257448498	0.323241364217241	0.614180940738358	-0.507266226300262	0.632702442701723	-0.276164908446615	-0.309136463504213	0.226387563616348	1.29639223680806	-0.482369624909666	-0.155440727972471	-0.224436102563626	-0.047538772085522	0.128204794889909	-0.1735359915407	0.0647537323933164	0.0512659707952332	-0.125560409327022	-0.226761864128341	"S11"	1.29639223680806	"IS10"
"AK4"	"AK4"	0.0621063366961764	-0.282617751502345	-0.302679786727834	0.530501772703708	-0.254039597940403	0.0755161885568679	0.115142736932368	-0.472999947760561	0.362437251122716	1.27221442521465	-0.311883181867243	-0.165773585424233	-0.0179938137406341	-0.189786996362317	0.0362952114687851	-0.0668035225540286	-0.302541638119366	-0.108033725083117	-0.348578791990838	0.337165942852614	"S11"	1.27221442521465	"IS10"
"KRT23"	"KRT23"	-0.402956551486111	-0.309076636578855	0.43276115846728	0.846380490637565	-0.388069847866168	0.104008406054232	-0.231250475216592	0.914262639419947	0.561972780723393	1.25136024834173	-0.444543234094072	-0.220762154659111	-0.444869674073801	0.0821663466969472	-0.183442310535653	0.603706590480127	-0.376184175252362	-0.210358691392933	-0.22961778961811	-0.314780478742893	"S11"	1.25136024834173	"IS10"
"STXBP5L"	"STXBP5L"	-0.0372450200616631	-0.0365988858846331	-0.036077321957124	0.0379297415556832	-0.0402754103303166	-0.0379956701229402	-0.0369653328021262	-0.0361804421097169	-0.0395209200386693	1.20426576691646	-0.0368270584898988	-0.036996201556032	-0.0385746202554186	-0.0362841534507357	-0.0362248171409226	-0.0367050135570409	-0.0388622380380248	-0.0378981619874665	-0.0369191261361236	-0.0360040238629405	"S11"	1.20426576691646	"IS10"
"POU5F1B"	"POU5F1B"	-0.0765285111104047	0.00669459953402364	-0.187652815159862	0.31067677903211	-0.209488779105737	-0.167502934980747	-0.0870987678806785	-0.026053499898543	0.144508457560062	1.18558839971651	-0.19155249959793	-0.192432281433245	-0.0842674614613426	0.303750679552862	0.00672387875778149	-0.114716347717371	-0.062351123995422	0.0121145695101763	-0.0654406062679185	0.227656546380526	"S11"	1.18558839971651	"IS10"
"BMP7"	"BMP7"	-0.114962576537567	-0.105355885846358	0.0136167944997198	0.220167858339782	-0.315458111153125	0.444869608774707	-0.194061674803347	-0.170014693704673	0.305694610226071	1.172534942825	-0.376923672289306	0.284727236477479	-0.177589256236891	0.142764743411728	0.107647646299928	-0.0251424034597282	-0.231109946635412	-0.196387141993534	-0.271837617277314	0.265926707808126	"S11"	1.172534942825	"IS10"
"GAL"	"GAL"	-0.0465585540570876	-0.437124519662391	-0.395800430241657	0.244322521489975	-0.34522375085834	-0.270841244830142	-0.235745856317478	-0.222314258216717	0.380507487064489	1.15430121606864	-0.496467839838867	-0.359616784807476	0.561614192105327	-0.304527626279393	0.513596252170082	-0.0139483927636922	-0.360679754410323	0.515580651008862	-0.406918761126173	0.611299250302234	"S11"	1.15430121606864	"IS10"
"MPV17L"	"MPV17L"	-0.156790126962761	-0.261927210129304	-0.258194534089188	0.340267915509904	-0.247996331004528	-0.271923574495302	-0.166051035712427	-0.207133464990594	0.326714036727616	1.14600753011769	-0.26356017278597	0.00750784171024503	-0.00173926533693483	0.0110883323117652	0.122639774245792	-0.243454480053475	0.223047444360861	-0.129163538280839	-0.0732765017852903	-0.0789122893814599	"S11"	1.14600753011769	"IS10"
"C8orf33"	"C8orf33"	-0.229933035784823	-0.541666917114034	-0.00867304535380709	0.685616918050979	-0.546844619324467	-0.275985795182603	-0.0806488343393152	0.12057280361995	0.24369669905602	1.13039949316592	-0.547139376083076	-0.114760594010016	0.0263147867699406	0.0847028555962811	0.209824807071512	-0.425032322362469	0.437171861350226	0.180100016000465	-0.338091748291159	0.104387231522179	"S11"	1.13039949316592	"IS10"
"CTNNBL1"	"CTNNBL1"	-0.26008312743736	-0.413108628013487	-0.169009079152827	0.861268436821096	-0.42122714657305	0.145607748201988	-0.073201413914382	-0.290196062128004	0.183814391589804	1.097092945569	-0.340929949039423	-0.0350943338007687	-0.087714006436361	0.192903368008476	0.0343632456810515	-0.144072291717413	-0.059040519524967	0.00225151087923698	-0.242678469852749	0.0382578450059982	"S11"	1.097092945569	"IS10"
"PRPF6"	"PRPF6"	-0.146384411753743	-0.334408267150262	0.150008345602699	0.66730643731985	-0.648773367222198	0.526980427026135	-0.239359191522631	-0.247572533741989	0.0159744545986679	1.09628481667942	-0.225114337270271	-0.118271625155863	-0.0888926206587232	0.293549265086993	0.0172166909748175	0.0244408860016187	0.167720141231392	-0.171555101200234	-0.012077678915577	-0.140719593747205	"S11"	1.09628481667942	"IS10"
"TOP1MT"	"TOP1MT"	-0.161866628842218	-0.530493202843156	-0.0797105537610736	0.719312454517523	-0.475409526675951	0.10129064460509	-0.282005692846999	0.563876389270846	0.318061918510581	1.07415773069138	-0.615765133664878	-0.144079994246799	0.00235167818334768	-0.0468125446503114	0.0656282393993766	-0.418064136796025	0.214150863326132	-0.00767947586475493	-0.36247943714026	0.0518349337501464	"S11"	1.07415773069138	"IS10"
"ST6GAL2"	"ST6GAL2"	-0.0920393621484724	-0.090442644589515	0.611242786135858	0.131768495450814	-0.0995280193414617	-0.0107276841150537	-0.0913482029834025	-0.0894085923034773	-0.0976635336981337	1.0692681509131	-0.0910065014759833	-0.0914244854076058	-0.00241513814573162	0.117807630048937	-0.0895182512474308	-0.090704905779294	0.0635535306699901	-0.0936533971562086	-0.0912340177296732	0.0177541715469598	"S11"	1.0692681509131	"IS10"
"ELOC"	"ELOC"	0.0755004060046019	-0.739377272795519	0.226145472574183	0.756197408421464	-0.460422400172963	-0.38202704300275	0.176460678026761	0.310541227667048	-0.984068281431433	1.06376887293633	-0.67095652311935	-0.887811835326035	0.812754898872365	0.181249321760577	0.492017837086637	-0.488976827222756	0.717871091544115	0.555020802415891	-0.358123361425696	0.632373015622449	"S11"	1.06376887293633	"IS10"
"EIF4EBP1"	"EIF4EBP1"	0.512219657819737	-0.795594897906293	-0.986855224732515	0.115119653672385	-0.602242173364013	-0.267775579627971	-0.373976642403743	0.152734262041714	0.38479442606807	1.03641751444753	-1.09556318587048	0.614122679327833	0.505238113147343	-0.201159321398202	0.351482697681356	-0.0798719421828973	-0.086332419297468	0.223862336797932	-0.101454507945235	0.997842514643457	"S11"	1.03641751444753	"IS10"
"PM20D2"	"PM20D2"	-0.28230458968022	-0.318947137510618	-0.0437834130266264	0.47128993035722	-0.389599329125625	0.807962876861231	-0.309879458975222	-0.272735631229403	0.237573173474815	1.03086505713858	-0.441894957887098	-0.169728280167403	-0.0320609797042001	0.124464024843324	-0.0999770933328565	-0.263067274457355	-0.018004615757385	-0.200680297503773	-0.133572658532326	0.207744236215763	"S11"	1.03086505713858	"IS10"
"FABP5"	"FABP5"	-0.0294739051034843	-0.91468107986595	-0.490880855055119	0.32547424484077	-0.400145458011055	-0.404472332150856	-0.486672984878186	-0.264461453509719	0.474217274778202	1.01857978380046	-0.768917570127473	-0.141675038170539	0.802264062674171	-0.396539744584655	0.628461862698776	-0.691884548114442	-0.0596929055413174	0.586877382831637	-0.382305638635334	0.944740746040344	"S11"	1.01857978380046	"IS10"
"MAPRE1"	"MAPRE1"	-0.147355876891339	-0.698926527517243	0.00882312608969011	0.5175631008274	-0.607146520411964	0.169338293734359	-0.0994598775130082	-0.316543131386685	0.56751447710398	0.997046034053723	-0.457383019917581	-0.135232708565208	-0.0551805221233901	-0.188053367116314	0.350333170339898	-0.221709550439151	0.00574695654910046	0.165584363958585	-0.166074955783788	0.291837864468429	"S11"	0.997046034053723	"IS10"
"RNF157"	"RNF157"	0.0394044821308061	-0.196934410498352	0.217983750136134	0.408850755959566	-0.223564534672472	-0.0284962257689979	-0.284130479171749	0.105539244251772	-0.0250191743492139	0.992384774594294	-0.218467011290039	-0.0951937653591977	0.0440757738058073	-0.263177018236531	0.0540121995799945	-0.206523471540278	0.194205046683743	-0.14469726023296	-0.267270143565825	0.502457609158819	"S11"	0.992384774594294	"IS10"
"TCFL5"	"TCFL5"	0.0428646602927664	-0.261875397385215	0.0966544884106419	0.294550941055616	-0.288181971395275	0.0415486942047926	-0.10930102459409	-0.101016870938229	0.0197655171412488	0.984280028691071	-0.263508037019786	-0.0433540913515091	-0.0853938964935843	0.123246679215037	0.149696533073391	0.142905984279604	0.233519986252897	-0.187156489898799	-0.264166807112335	0.104587931961964	"S11"	0.984280028691071	"IS10"
"CMSS1"	"CMSS1"	-0.144648959084444	-0.428371148176281	-0.280208592142055	0.405349343567586	-0.408770349835091	0.0739417592437952	-0.355420103840902	-0.163762530693939	0.0868910329327618	0.965764266999837	-0.724567210708214	-0.0910370036410332	0.317285780920955	0.21468081342339	0.483024404283218	-0.339492187881851	-0.0627694660899535	0.414255062505732	-0.238661988806877	0.761639195887158	"S11"	0.965764266999837	"IS10"
"MYC"	"MYC"	-0.186855513134092	-0.336764175416353	-0.104457849709902	0.856107096131845	-0.612119370595873	0.251030480060148	-0.377676094180202	-0.52131407870687	0.612030999991731	0.965479267061616	-0.93777333919082	-0.229063566453993	0.123287071162154	-0.00752299188793805	0.0479471514651941	-0.46596011207852	0.114072073715609	0.163653854232734	-0.48086372513582	0.127421281182431	"S11"	0.965479267061616	"IS10"
"PRKAR2A"	"PRKAR2A"	0.0194997646116021	-0.469689587159916	0.234354171725633	0.410505437091418	-0.49165996584412	-0.418206673811833	-0.0966870927053968	-0.299109422300381	0.30091231276137	0.954359752301742	-0.430045182517586	-0.402689267651781	0.262870404839146	0.343513955233537	0.170799981894088	-0.162568891149799	0.503253982860564	-0.300275966596351	-0.0275031508479013	0.143340487080789	"S11"	0.954359752301742	"IS10"
"CCDC85B"	"CCDC85B"	-0.162382002345402	-0.387645273124257	-0.772690638476849	0.476572811581563	-0.601216669330975	-0.00451912788884016	-0.45760720787508	0.275833798425678	0.452346888501504	0.94575599078785	-0.914043886182105	0.81584317383533	0.280421445667945	-0.0420300504646071	0.302318821263592	-0.454350845011846	0.00744430114006502	0.0482955328388513	-0.411085025802022	0.754982037242639	"S11"	0.94575599078785	"IS10"
"LDHB"	"LDHB"	-0.130622893993198	-1.0100590130418	-0.870914459765699	0.569451824238635	-0.310390258146014	0.028337260781488	-0.467700638272083	-0.317496436918507	0.515319388883007	0.881291485089269	-1.07176978272572	-0.969256155838739	0.829157625791752	-0.200423553986213	0.813813419414635	-0.53462461962737	-0.321562525628549	0.815284547891543	-0.434586040875419	0.803698885502576	"S11"	0.881291485089269	"IS10"
"MOCS1"	"MOCS1"	-0.109188021114788	-0.107293805135102	-0.105764781039121	0.334340728093811	-0.118071955560037	-0.111388637320789	-0.108368086037581	-0.10606708951902	0.0365110605714658	0.875547780389642	-0.107962719132203	-0.108458581307758	0.111908257094882	-0.106371131135168	-0.106197179980409	-0.107604930502105	0.0175371753232877	0.00230629700492129	-0.108232625930034	-0.10554989932226	"S11"	0.875547780389642	"IS10"
"TMEM63C"	"TMEM63C"	-0.1180162358556	0.159771468609924	-0.114316215431788	0.350017995407274	-0.12761846595476	0.0708543216716517	-0.0336589927499936	-0.114642966557971	0.004780764840038	0.870350785576214	0.039172243119203	-0.117227818413558	-0.12222926647822	0.164538871476348	-0.0117524152781974	-0.116305147100444	-0.103941917274447	-0.120085810564787	-0.116983593791863	0.108361428825786	"S11"	0.870350785576214	"IS10"
"EIF6"	"EIF6"	-0.127880065116517	-1.18514028708371	-0.444749761160138	0.744046199673129	-0.615446761610157	-0.864844192001532	-0.220829174216264	-0.178929041918242	0.715590830837046	0.866558155574329	-0.788458798032852	0.310770342504176	0.268060402226436	-0.0628684776486458	0.297278505728498	-0.0821173274965383	0.280076895116498	0.404302853781826	-0.357644146862487	0.117864792783296	"S11"	0.866558155574329	"IS10"
"NXT1"	"NXT1"	-0.0874929950375537	-0.583958239398136	-0.215726678417427	0.4411984557396	-0.527418039459293	-0.183479818631191	-0.451023160858079	0.336031401106747	0.595739901025315	0.848487683685963	-0.752556098719566	0.293512124509852	0.169753819432163	-0.140789240696522	0.286857596181133	-0.254233223045336	0.139122949407909	-0.107893278000412	-0.21334952670786	0.568916820357269	"S11"	0.848487683685963	"IS10"
"RNF114"	"RNF114"	-0.16421511823149	-0.762804774247532	-0.178650049558914	0.628457191254288	-0.709051184317422	0.0133383009816152	0.158344194756897	-0.22524832282705	0.589925348767987	0.801842188021397	-0.714526590842944	0.321067461142544	-0.0433717389680644	0.183665362082541	0.0196756217054303	-0.135007217121488	0.135511729665713	-0.0280346168706106	-0.122652124615001	-0.0564687900652941	"S11"	0.801842188021397	"IS10"
"PSMA7"	"PSMA7"	0.0157370304074999	-1.59533185200808	-0.317151367064168	0.625237109953975	-0.803102489784503	0.116595216610184	-0.0631143299278924	0.0943148442473263	0.506377543494215	0.794600407180727	-0.799677300257216	-0.0858504315643967	0.285120981699426	0.0503935522889154	0.43195228156907	-0.250943657997944	0.237136155200528	0.332796822041782	-0.373684018567948	0.351362642545024	"S11"	0.794600407180727	"IS10"
"POFUT1"	"POFUT1"	-0.246565780421547	-0.170897838534901	0.204175054596887	0.657284110288842	-0.450840564016111	0.512166093747455	-0.241624738383033	-0.343737548194238	0.154044734680281	0.771524874617768	-0.13564821996769	-0.279503621266728	-0.133337675031799	-0.0972840095427427	0.0199316224627563	-0.227180391888612	0.238267231607154	-0.311493428655882	-0.101848878584391	0.281973632888407	"S11"	0.771524874617768	"IS10"
"TUG1"	"TUG1"	0.48887336148478	-0.368291289598079	-0.511247085959107	0.672842929499652	-0.487617127085079	-0.538431750907189	0.0334428843611134	0.00740701819042381	0.420577309774398	0.761949997235003	-0.492703835276447	0.308471066981124	0.279650324035793	0.235281287603109	0.0691431466868423	0.1113217322777	-0.550711773296301	-0.249652712293646	0.172363533908678	0.185828337736757	"S11"	0.761949997235003	"IS10"
"RAB22A"	"RAB22A"	-0.0807142553971358	-0.67382555310159	0.180698395827208	0.606502919223575	-0.590871691638137	0.222330247550346	0.556151990363559	-0.345081733607492	0.202125123327243	0.748314657228203	-0.24704099600675	-0.0130481504287261	-0.188044181982143	0.0581191625336478	0.0148204779845545	0.319824298244245	-0.0438599486872937	-0.102719159161939	-0.172495731070143	0.143008247232964	"S11"	0.748314657228203	"IS10"
"NHP2"	"NHP2"	0.217022083202458	-1.02581739794757	-0.178221006511303	0.540443803898726	-0.666911149541196	-0.12321191537747	-0.53791322833449	0.101796938991717	0.397303837747535	0.73132256110692	-1.2010039925478	-0.0774641087583584	0.471039870807983	0.217574842465949	0.453141465919527	-0.418354713564265	0.270165589290807	0.356781369336715	-0.306599911244754	0.5323899411905	"S11"	0.73132256110692	"IS10"
"EDEM2"	"EDEM2"	0.0547694433682166	-0.545000378516292	-0.198870176291597	0.558144791482499	-0.408938213928911	0.0313676410371071	0.0133021127661528	0.309602417818719	0.178834149990558	0.625045901718546	-0.337961571392913	0.122132941803212	-0.0101220568997926	0.323211713916446	-0.0418045676125639	-0.104617531542006	-0.0176201523610528	-0.211327152133028	-0.0397564521098342	0.0990284846407072	"S11"	0.625045901718546	"IS10"
