"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"JAKMIP1"	"JAKMIP1"	-0.182159432962041	-0.173788329361748	0.178175779006821	-0.149377494065189	0.2631874106643	-0.0647770928083533	"S02"	0.2631874106643	"IS05"
"PCSK7"	"PCSK7"	-0.12347805212658	-0.355158450458843	0.0101794821624094	-0.155572097398071	0.262051924084761	0.20743213408589	"S02"	0.262051924084761	"IS05"
"SLC16A11"	"SLC16A11"	-0.119509676237041	-0.046048476098857	0.00953869335293251	0.0106997182239839	0.256554366602405	-0.129401374043559	"S02"	0.256554366602405	"IS05"
"PARD6G"	"PARD6G"	-0.131012596368519	0.0693659989907243	-0.0140231035466829	-0.125757075870391	0.251199523316102	-0.0705065387890427	"S02"	0.251199523316102	"IS05"
"PTPN7"	"PTPN7"	-0.172326205399568	-0.349102222489703	0.0218804039236302	0.0788311365280076	0.246905153015643	0.115397783350648	"S02"	0.246905153015643	"IS05"
"IL2RB"	"IL2RB"	-0.268949254686296	0.243001669494607	-0.142276976878085	-0.170735951071018	0.246811829572384	0.188462970443109	"S02"	0.246811829572384	"IS05"
"ANAPC16"	"ANAPC16"	-0.14786286307249	-0.187578049372193	-0.0464933617548111	0.0825970155702677	0.240997301760454	0.0547677099566093	"S02"	0.240997301760454	"IS05"
"ZNF683"	"ZNF683"	-0.204578236072327	-0.218697856229666	0.113652224312809	-0.152800599315579	0.236793474165571	0.114656061607053	"S02"	0.236793474165571	"IS05"
"CCR5"	"CCR5"	-0.242819198941247	-0.00845345055060252	0.0909787187369822	-0.0234985189687655	0.236057983639394	-0.0448360103502446	"S02"	0.236057983639394	"IS05"
"GFI1"	"GFI1"	-0.0987973019265497	-0.145390131156843	-0.127492443677464	0.00299733443696155	0.23498807387804	0.120430509328875	"S02"	0.23498807387804	"IS05"
"SAMSN1"	"SAMSN1"	-0.239985429921425	0.045313804112767	0.098033102808348	-0.0936853361633374	0.234136337235666	-0.0477236423222741	"S02"	0.234136337235666	"IS05"
"NELL2"	"NELL2"	-0.0921613885179843	-0.0648454236511145	-0.0180030353090589	0.000754272245915097	0.222621504425438	-0.0706186814140151	"S02"	0.222621504425438	"IS05"
"SP100"	"SP100"	-0.342143517615972	-0.191534435665982	0.0432233041893601	0.138248497706576	0.220690132526091	0.19555808650492	"S02"	0.220690132526091	"IS05"
"MAP4K1"	"MAP4K1"	-0.225821688833912	-0.0709110693736857	0.00973093150176897	0.145738727901975	0.220610680267506	-0.0140960041032707	"S02"	0.220610680267506	"IS05"
"TRAT1"	"TRAT1"	-0.196567072921127	0.0829636992751351	0.0868812526378239	-0.259168625190102	0.21727936818266	0.0108953098898774	"S02"	0.21727936818266	"IS05"
"TNIP3"	"TNIP3"	-0.189579070189691	0.151274098601371	-0.134779503123189	0.0356676608901456	0.209664336739116	0.0438753055512104	"S02"	0.209664336739116	"IS05"
"SLC27A2"	"SLC27A2"	-0.192791404991329	-0.091542138783138	0.066695139077539	0.0866924404751821	0.208030029200965	-0.061650757764918	"S02"	0.208030029200965	"IS05"
"CHD5"	"CHD5"	-0.0521670644236106	-0.0448449607623595	-0.0507121006592604	-0.0443281305408074	0.205347561601769	-0.0473505030776807	"S02"	0.205347561601769	"IS05"
"ABCA2"	"ABCA2"	-0.193574264738791	0.13813615741576	-0.162969170426967	0.0221871889041131	0.196913716415933	0.119104852101368	"S02"	0.196913716415933	"IS05"
"SP140"	"SP140"	-0.309441347590014	-0.0505613143384763	0.0621652754076591	0.135582581860058	0.19548263547407	0.0552555891076691	"S02"	0.19548263547407	"IS05"
"MYO1F"	"MYO1F"	-0.241924400367583	-0.221497638088683	0.0898483622332139	-0.00362387948276507	0.194961066963719	0.147729693893734	"S02"	0.194961066963719	"IS05"
"ARF6"	"ARF6"	-0.15184382614744	-0.207109669162684	0.104672491778868	-0.244716779729088	0.184555109613214	0.169867657643429	"S02"	0.184555109613214	"IS05"
"ANKRD35"	"ANKRD35"	-0.111521168223273	-0.0832258662235787	-0.0941557686122586	0.0763347733096418	0.1647202480533	0.0845489703099621	"S02"	0.1647202480533	"IS05"
"UQCR11"	"UQCR11"	-0.101262072264807	-0.675376124691289	0.155382109295247	0.127160137310446	0.161574664461265	0.158197025831984	"S02"	0.161574664461265	"IS05"
"TSTD1"	"TSTD1"	-0.119391411822973	-0.214117428439601	-0.0322104959116434	0.0864406175673823	0.160909342860936	0.110517803797508	"S02"	0.160909342860936	"IS05"
"SPATA13"	"SPATA13"	-0.0700739022995367	-0.100330564939473	-0.0838966788924564	-0.0747986439594126	0.159169669995099	0.135716817712166	"S02"	0.159169669995099	"IS05"
"RPS4Y1"	"RPS4Y1"	-0.213292645340761	-0.0767879476526569	0.128507550425921	0.125286178703301	0.128641557253622	-0.0540220893231757	"S02"	0.128641557253622	"IS05"
"FBXO44"	"FBXO44"	-0.138697473193846	-0.135071075258711	-0.0233574632851581	0.104872742253785	0.126578255189873	0.0962089775879436	"S02"	0.126578255189873	"IS05"
"TTC16"	"TTC16"	-0.0859058339358586	0.0639658574207815	-0.0305145034948985	0.0436632865005168	0.104577197152695	-0.0455029728421523	"S02"	0.104577197152695	"IS05"
"ATP6V0A4"	"ATP6V0A4"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	-0.0221631205673759	0.102669404517454	-0.0236742424242424	"S02"	0.102669404517454	"IS05"
"LGI1"	"LGI1"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	-0.0221631205673759	0.102669404517454	-0.0236742424242424	"S02"	0.102669404517454	"IS05"
"TRIM46"	"TRIM46"	-0.0799246868290314	0.0462454557039694	0.0416837738593462	-0.03675809016586	0.0937115119254516	-0.0653552928317595	"S02"	0.0937115119254516	"IS05"
"RAB5IF"	"RAB5IF"	-0.242685114157208	0.0679186994738251	-0.278010090232638	1.46084624258669	-0.25979754441597	-0.0361867156840133	"S03"	1.46084624258669	"IS04"
"PAXX"	"PAXX"	-0.378984911442124	0.612310676904124	-0.405834819157223	1.35750146418613	-0.34374906357758	0.0819804011755333	"S03"	1.35750146418613	"IS04"
"IFITM1"	"IFITM1"	-0.355521523458386	-0.36839384580875	0.252427188332577	1.16003210672008	-0.197062730172557	-0.10867665582089	"S03"	1.16003210672008	"IS04"
"ARHGAP45"	"ARHGAP45"	-0.253111437196374	0.333031434184703	-0.289930621755644	0.994990457996633	-0.240916603434908	0.0887343426213004	"S03"	0.994990457996633	"IS04"
"STN1"	"STN1"	-0.229973847865387	0.25289854617555	-0.248147908111145	0.957039949090929	-0.22911995025347	0.0743468973828786	"S03"	0.957039949090929	"IS04"
"NDUFAF8"	"NDUFAF8"	-0.276584107724696	0.424909927263557	-0.244211989321683	0.855132589702847	-0.234573865164323	0.081508867637433	"S03"	0.855132589702847	"IS04"
"TRGV2"	"TRGV2"	-0.125914457209231	-0.0677612605835011	-0.158895863352524	0.84453610952151	-0.121655402700753	0.0016391243498574	"S03"	0.84453610952151	"IS04"
"C20orf204"	"C20orf204"	-0.124902991746561	0.0250267006176654	-0.121419389035577	0.793002247544613	-0.118946366208722	-0.0841584995650765	"S03"	0.793002247544613	"IS04"
"KLRC3"	"KLRC3"	-0.128293879368738	-0.0279953760120979	-0.185034591348049	0.775339079508094	-0.0634121854239822	-0.0143164198399386	"S03"	0.775339079508094	"IS04"
"EEF1AKMT2"	"EEF1AKMT2"	-0.106635083687697	-0.043577208750229	-0.147180090790865	0.771321707682059	-0.123155173116856	-0.00633512130483111	"S03"	0.771321707682059	"IS04"
"TRBV9"	"TRBV9"	-0.0383283419381503	-0.0573633762966876	-0.114594393147635	0.686007416362809	-0.0951208415929385	-0.106998173904894	"S03"	0.686007416362809	"IS04"
"TRDV1"	"TRDV1"	-0.105866980288068	-0.11048126975571	-0.1249357157988	0.661451714310724	-0.0562771879117721	0.00730833128831937	"S03"	0.661451714310724	"IS04"
"CCL3L1"	"CCL3L1"	-0.182699510789833	-0.068064397773174	-0.285000806674612	0.645948345984265	-0.129099982005107	0.381845225259493	"S03"	0.645948345984265	"IS04"
"TRAV14DV4"	"TRAV14DV4"	-0.0680395128064208	-0.0797453274112279	-0.0656238086510411	0.632172129768628	-0.0883418182449271	-0.0842007955146961	"S03"	0.632172129768628	"IS04"
"TRGV5"	"TRGV5"	-0.141825051202208	-0.0516761249470238	0.00368394091619597	0.603561417487615	-0.132204573365124	-0.0205635648522203	"S03"	0.603561417487615	"IS04"
"TRAV25"	"TRAV25"	-0.103175454750822	0.00358815949825048	-0.100297843183228	0.564734928910912	-0.0412631771779998	-0.0644737054197408	"S03"	0.564734928910912	"IS04"
"FLT3LG"	"FLT3LG"	-0.148925577045129	-0.199214123928024	-0.0123072567415975	0.560461288378178	-0.118968959490063	0.130961755261483	"S03"	0.560461288378178	"IS04"
"TRAV5"	"TRAV5"	-0.0941231761472126	-0.0307773926171426	-0.057081105916419	0.557131811874402	-0.0545883358542417	-0.0854328260768024	"S03"	0.557131811874402	"IS04"
"TRBV5-6"	"TRBV5-6"	-0.0772335938129482	-0.0663931835602788	-0.0488061534896489	0.557093465095627	-0.0735503225729865	-0.0701026512023777	"S03"	0.557093465095627	"IS04"
"FYB1"	"FYB1"	-0.404515150734711	0.336287003491177	-0.63680225719024	0.536720998617604	0.226754740712715	0.481930191306976	"S03"	0.536720998617604	"IS04"
"CD3E"	"CD3E"	-0.429663638751415	-0.0315706184731996	-0.0207729934873432	0.535615561459877	0.113213408769195	0.140350370102452	"S03"	0.535615561459877	"IS04"
"TRAV13-2"	"TRAV13-2"	-0.0280882403105874	-0.0508519299335628	-0.112901832278886	0.53091533705857	-0.00177185251196314	-0.135392151135456	"S03"	0.53091533705857	"IS04"
"JAML"	"JAML"	-0.224663780522372	0.253381809258202	0.213127684201777	0.516599887677319	-0.389796295639483	-0.0312727932246151	"S03"	0.516599887677319	"IS04"
"CD8B"	"CD8B"	-0.371213551997343	-0.493198036225822	0.263626405227763	0.510430856104154	0.194045904867123	-0.0413300667901259	"S03"	0.510430856104154	"IS04"
"RAC2"	"RAC2"	-0.418741735862931	-0.096874863649358	-0.0727856357467036	0.503798556968667	0.124095292041167	0.247880134463858	"S03"	0.503798556968667	"IS04"
"GVQW3"	"GVQW3"	-0.0637616188847274	-0.0548121181174989	-0.0619832775872325	0.500946817221403	-0.0607208263298671	-0.0578745375956546	"S03"	0.500946817221403	"IS04"
"MT-ND5"	"MT-ND5"	-0.0111521514688303	-0.971599593349817	0.0797339778751925	0.498315486388483	-0.0724935981131772	0.379772159135327	"S03"	0.498315486388483	"IS04"
"AOAH"	"AOAH"	-0.288129583103404	0.274088050578199	-0.00425040397545341	0.495449077478211	-0.192612407901438	0.0945883590330768	"S03"	0.495449077478211	"IS04"
"LINC02210-CRHR1"	"LINC02210-CRHR1"	-0.0628547497991002	-0.0540325360380605	-0.0611017015034863	0.493821948216701	-0.0598572058444486	-0.0570513993204901	"S03"	0.493821948216701	"IS04"
"KLRK1"	"KLRK1"	-0.0726052025028583	-0.135164671043735	-0.163549981751898	0.490351039207708	0.0101383265962704	0.0646262507233562	"S03"	0.490351039207708	"IS04"
"THEMIS"	"THEMIS"	-0.330354172974627	0.204865054093532	-0.0792541719034075	0.483132511757688	0.0618538029444854	0.00219006871467794	"S03"	0.483132511757688	"IS04"
"APBB1IP"	"APBB1IP"	-0.368377126549238	0.317935930846421	-0.269407741953199	0.463525685428187	-0.0220443343765832	0.32612037464235	"S03"	0.463525685428187	"IS04"
"CD8A"	"CD8A"	-0.433313731911108	0.070568433420467	0.130547252517339	0.460505132530872	0.28633286728217	-0.278640258895807	"S03"	0.460505132530872	"IS04"
"TRGV8"	"TRGV8"	-0.0951006416645317	-0.00668405230451524	-0.0490731579644809	0.460100563375484	-0.13269603041193	0.0466443397069133	"S03"	0.460100563375484	"IS04"
"FKBP11"	"FKBP11"	-0.0869730252100057	-0.139025743209563	0.0499878585395509	0.43248928699176	-0.198801997883002	0.104561111346246	"S03"	0.43248928699176	"IS04"
"RPS3"	"RPS3"	0.273053756193503	-1.40320214640887	0.264684770063289	0.430706694764629	-0.114528044873313	0.169982251670828	"S03"	0.430706694764629	"IS04"
"RPL30"	"RPL30"	-0.0249754348170983	-0.612050639558285	0.148686171030432	0.422282803249975	-0.204856432780747	0.256255029068042	"S03"	0.422282803249975	"IS04"
"CBLB"	"CBLB"	-0.24438146246426	0.218520474252043	-0.282588228794278	0.42064243011716	0.19889508824097	0.011295399544187	"S03"	0.42064243011716	"IS04"
"TRBV28"	"TRBV28"	-0.0976717857056922	0.108552345422331	-0.0839537980343958	0.409521526915231	-0.0461970191002964	-0.0597039440440154	"S03"	0.409521526915231	"IS04"
"TRGV4"	"TRGV4"	-0.0935664416967388	-0.0262404648899909	-0.0709338096195662	0.407528157841486	-0.108333088401926	0.0928669640668155	"S03"	0.407528157841486	"IS04"
"EPHA1"	"EPHA1"	-0.0522610142925648	-0.014785719416587	-0.00308314901991774	0.40448149174519	-0.0989685818089024	-0.0672523490017083	"S03"	0.40448149174519	"IS04"
"CISH"	"CISH"	-0.107221046286697	-0.102390978475477	-0.194849256825885	0.402975667592587	-0.0167449313182938	0.218380450048979	"S03"	0.402975667592587	"IS04"
"CALM1"	"CALM1"	-0.501344545591104	0.102798180533732	0.247250309138635	0.392079459909048	-0.118394519945241	0.172324818997273	"S03"	0.392079459909048	"IS04"
"CAMK4"	"CAMK4"	-0.102556415207702	-0.107766647374701	0.00160365806469299	0.379609767998937	-0.240722947546845	0.249996800640052	"S03"	0.379609767998937	"IS04"
"TRAV3"	"TRAV3"	-0.0720337281954689	-0.0619231645518896	-0.0700246739100983	0.379295422036045	0.0362024244364029	-0.0653828868137849	"S03"	0.379295422036045	"IS04"
"RPS26"	"RPS26"	-0.218903004089431	-0.480826179010565	-0.0472132917911805	0.379007299308847	0.341098160360361	0.0491717772038062	"S03"	0.379007299308847	"IS04"
"MYL12A"	"MYL12A"	-0.433476723804164	-0.164674973951636	-0.147459277840011	0.375061503464393	0.30173451281056	0.286639629093114	"S03"	0.375061503464393	"IS04"
"SARAF"	"SARAF"	-0.0954770917058183	0.00539732441896599	0.218245405340373	0.37374895399577	-0.34912411958277	0.015544170768484	"S03"	0.37374895399577	"IS04"
"GIMAP7"	"GIMAP7"	-0.287312741934788	-0.0193140707175636	-0.0598856539041921	0.367622806904306	-0.00124659415528482	0.236676207064328	"S03"	0.367622806904306	"IS04"
"SYTL3"	"SYTL3"	-0.247567991507755	0.0655247024280314	-0.179433615087726	0.355141442436048	0.0374814928757486	0.234087723844532	"S03"	0.355141442436048	"IS04"
"JAKMIP2"	"JAKMIP2"	-0.112075986347163	0.0690762362099023	-0.100284215572701	0.355033084756409	0.0229211784578242	-0.0363890075963649	"S03"	0.355033084756409	"IS04"
"LBH"	"LBH"	-0.260869610098312	-0.154660012114916	-0.0803624761562811	0.351474629667186	0.144591550012641	0.162454757447568	"S03"	0.351474629667186	"IS04"
"DENND2D"	"DENND2D"	-0.257140191280391	0.107683855050745	-0.156984223558789	0.34576229738191	-0.0295502799737343	0.274133206369711	"S03"	0.34576229738191	"IS04"
"UBASH3A"	"UBASH3A"	-0.109507267900023	-0.139103174514806	-0.0260430801759623	0.34136915491013	-0.00521967235829421	0.0615806052589777	"S03"	0.34136915491013	"IS04"
"FGD3"	"FGD3"	-0.17031206424145	-0.035443531058734	-0.0454171677275625	0.339893363148618	0.0135038827203995	0.0715534855912023	"S03"	0.339893363148618	"IS04"
"WNT10B"	"WNT10B"	-0.0627782757466981	0.0331965087399678	-0.0619933359255908	0.328208329240273	-0.0571095421996348	-0.0121520719239341	"S03"	0.328208329240273	"IS04"
"DMGDH"	"DMGDH"	-0.0929827972606175	-0.0163063220236134	-0.0903894636656205	0.326484578783367	-0.0334039792352897	0.0742938467861849	"S03"	0.326484578783367	"IS04"
"SH2D2A"	"SH2D2A"	-0.265643532423149	-0.00915310070294253	0.172179119183422	0.322118698846181	-0.0139376069322699	-0.0494592964254596	"S03"	0.322118698846181	"IS04"
"ZNF382"	"ZNF382"	-0.0407914890880348	-0.0600192503017481	-0.0727778610891198	0.318240115154806	-0.0203805599130368	0.00281168099464924	"S03"	0.318240115154806	"IS04"
"PPDPF"	"PPDPF"	-0.134632810881997	-0.408865195397354	-0.163975501682778	0.31605688871943	0.308043984423313	0.111556635165011	"S03"	0.31605688871943	"IS04"
"CD37"	"CD37"	-0.230626473785996	-0.262824012333799	0.110779613230704	0.315752097515436	0.121150655314037	0.00985240253240969	"S03"	0.315752097515436	"IS04"
"HASPIN"	"HASPIN"	-0.0815376713039799	0.157969160802656	-0.0854252193015025	0.304320021927447	-0.108122688342196	0.0286032177683606	"S03"	0.304320021927447	"IS04"
"SLAMF6"	"SLAMF6"	-0.240058057246993	0.133103666793064	-0.162434496795253	0.302243354934911	0.212708644399738	-0.0215017762356965	"S03"	0.302243354934911	"IS04"
"PLEKHF1"	"PLEKHF1"	-0.236598928171034	-0.26313817042216	-0.200953034708671	0.295465750721245	0.277425373586615	0.240994780918078	"S03"	0.295465750721245	"IS04"
"CCDC42"	"CCDC42"	-0.0368291773406733	-0.0316598802520497	-0.0358019944026728	0.28935054492652	-0.0350727933244266	-0.0334287561373441	"S03"	0.28935054492652	"IS04"
"FAM9B"	"FAM9B"	-0.0367781897275099	-0.0316160491962495	-0.0357524288578278	0.288949957818182	-0.0350242373112948	-0.0333824761873278	"S03"	0.288949957818182	"IS04"
"HLA-E"	"HLA-E"	-0.487566818925286	-0.211747684810954	0.285003680945396	0.286431322982636	0.0968611210734168	0.150132328000533	"S03"	0.286431322982636	"IS04"
"RBL2"	"RBL2"	-0.212541075652708	0.209247216685248	-0.138989430830649	0.279576528325231	-0.090431599741409	0.233111479646193	"S03"	0.279576528325231	"IS04"
"TRAF3IP3"	"TRAF3IP3"	-0.305098478736154	-0.263573092940581	-0.0890802028179084	0.273777584231088	0.244018622631599	0.247123436970779	"S03"	0.273777584231088	"IS04"
"ARHGAP15"	"ARHGAP15"	-0.228591692733988	-0.0707983024084218	-0.0741218815689844	0.271439678675012	0.0616990568889878	0.201814213095965	"S03"	0.271439678675012	"IS04"
"OXNAD1"	"OXNAD1"	-0.203263241589722	-0.0834844283356208	-0.129970314604105	0.268195701810916	0.148161131431616	0.146296263800502	"S03"	0.268195701810916	"IS04"
"ZAP70"	"ZAP70"	-0.3036611638023	-0.00251812174103899	-0.00553509820166264	0.263967441825937	0.0737098885211532	0.157531079431441	"S03"	0.263967441825937	"IS04"
"PIK3CD"	"PIK3CD"	-0.216456853023343	0.159680744630895	-0.0504734309130613	0.256276138096158	-0.129351225387904	0.224613347779954	"S03"	0.256276138096158	"IS04"
"FAU"	"FAU"	0.0436017446609862	-0.571474388371705	0.25311216450269	0.254686174643418	-0.109915288422097	-0.000770879111667502	"S03"	0.254686174643418	"IS04"
"SLFN12L"	"SLFN12L"	-0.207120909486121	0.232526669647186	-0.14305153937731	0.254079192842315	0.0175876184562347	0.101678081805292	"S03"	0.254079192842315	"IS04"
"SKAP1"	"SKAP1"	-0.269903362614733	0.0908924638189389	-0.0609565186373224	0.254032390580903	-0.0294720572387066	0.243388543784488	"S03"	0.254032390580903	"IS04"
"STYK1"	"STYK1"	-0.125815336630437	0.0409532137078891	0.0975953149462953	0.254029966657523	-0.034712347173003	-0.111620258785673	"S03"	0.254029966657523	"IS04"
"HSPA8"	"HSPA8"	-0.481364840195208	0.245385349564747	0.130269104314235	0.253194420142069	0.132239566391438	-0.0175959586900907	"S03"	0.253194420142069	"IS04"
"KLRB1"	"KLRB1"	0.174119461811751	-0.0205945002587799	-0.42068655328265	0.247549874406159	0.0562948083011195	0.0785555945064888	"S03"	0.247549874406159	"IS04"
"BIN1"	"BIN1"	-0.274733052183591	-0.136955656887099	0.0249187114247938	0.244284752872941	0.0795261902667395	0.184424751694985	"S03"	0.244284752872941	"IS04"
"PLCXD2"	"PLCXD2"	-0.131037715396075	-0.0174359576403688	-0.0440941373342987	0.238436743689725	0.0589320777828765	0.016883294663865	"S03"	0.238436743689725	"IS04"
"DEF6"	"DEF6"	-0.23002081907183	-0.173655056140083	0.127617466424179	0.237270185537766	0.0819450185854291	0.0217366418435893	"S03"	0.237270185537766	"IS04"
"PPP1CA"	"PPP1CA"	-0.263039131743098	-0.364848984377027	0.0702812539428088	0.228235134927872	0.207659130061249	0.135776815972569	"S03"	0.228235134927872	"IS04"
"CA10"	"CA10"	-0.0340247947167319	-0.0038902197837844	-0.141262848846431	0.223784236274995	-0.116854851504334	0.218224275858228	"S03"	0.223784236274995	"IS04"
"APBA2"	"APBA2"	-0.0932984864514804	-0.0417971004760331	0.131205038395023	0.222612915498781	-0.131917929533238	-0.000478971975601777	"S03"	0.222612915498781	"IS04"
"TSPYL2"	"TSPYL2"	-0.168486982133771	0.213922873983362	0.0246779351050629	0.221728218360542	-0.156040579458922	0.078982760020913	"S03"	0.221728218360542	"IS04"
"TSEN54"	"TSEN54"	-0.266461344695858	-0.0634556688710047	0.0279818856730784	0.218212848803318	0.0471675597195744	0.171471637854887	"S03"	0.218212848803318	"IS04"
"GRAP2"	"GRAP2"	-0.192949778608639	-0.0482594711086237	-0.0388409982954666	0.212692057685735	0.155899908555198	0.0185841062370017	"S03"	0.212692057685735	"IS04"
"GZMM"	"GZMM"	-0.254004643170219	0.0192571369017851	0.160504690641732	0.210107830610922	-0.0960786864864903	0.102135718197074	"S03"	0.210107830610922	"IS04"
"FAM156B"	"FAM156B"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	0.204918032786885	-0.0248385494287134	-0.0236742424242424	"S03"	0.204918032786885	"IS04"
"FOXE3"	"FOXE3"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	0.204918032786885	-0.0248385494287134	-0.0236742424242424	"S03"	0.204918032786885	"IS04"
"PRB3"	"PRB3"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	0.204918032786885	-0.0248385494287134	-0.0236742424242424	"S03"	0.204918032786885	"IS04"
"CGB5"	"CGB5"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	0.204918032786885	-0.0248385494287134	-0.0236742424242424	"S03"	0.204918032786885	"IS04"
"TRBV11-1"	"TRBV11-1"	-0.0260824204486176	-0.0224215246636771	-0.0253549695740365	0.204918032786885	-0.0248385494287134	-0.0236742424242424	"S03"	0.204918032786885	"IS04"
"CLIC5"	"CLIC5"	-0.1485043653135	-0.105402747753595	-0.0275443853133081	0.201208846380382	0.0580707378965917	0.110348805032086	"S03"	0.201208846380382	"IS04"
"DENND1C"	"DENND1C"	-0.226267572603665	0.11446116344725	-0.0874812063713772	0.189659662940591	0.0533323549033609	0.144443040054681	"S03"	0.189659662940591	"IS04"
"SPNS3"	"SPNS3"	-0.0889538356950773	-0.108626818938734	0.042541492784262	0.182615945244491	-0.00844994549912785	0.0345172283017107	"S03"	0.182615945244491	"IS04"
"STAT4"	"STAT4"	-0.0925419392141703	0.113213588384121	0.119754980443569	0.173814585898515	-0.270596354821345	0.0978264956871401	"S03"	0.173814585898515	"IS04"
"TBX21"	"TBX21"	-0.135095931860002	0.167961359854969	0.0442810162184865	0.169662480337142	-0.0322379592577109	-0.0708276644369802	"S03"	0.169662480337142	"IS04"
"CITED2"	"CITED2"	-0.128017126525373	0.0990874588519333	-0.024779348760942	0.167071320363403	0.00741724252611493	0.0121731296646599	"S03"	0.167071320363403	"IS04"
"GATA3"	"GATA3"	-0.187640396956578	0.160361739006715	-0.0808382705115024	0.161080604236442	0.0707409823390349	0.0479667213470673	"S03"	0.161080604236442	"IS04"
"GMFG"	"GMFG"	-0.240979667210042	-0.25984569387639	0.121505981599179	0.157559921115009	0.101633181343946	0.137768744483829	"S03"	0.157559921115009	"IS04"
"NLRC3"	"NLRC3"	-0.157607137186611	0.0604472631433568	-0.081460509335136	0.151310517815407	0.0317905083535094	0.134369563495903	"S03"	0.151310517815407	"IS04"
"TRAV4"	"TRAV4"	-0.0400354477824049	-0.0219510644635327	0.0782467839703369	0.1464537368599	-0.047257159480321	-0.0705356505654598	"S03"	0.1464537368599	"IS04"
"ANXA2R"	"ANXA2R"	-0.193700828865099	0.0318728874069211	-0.00415299058063321	0.14344288968339	0.00848950087067526	0.139523054412588	"S03"	0.14344288968339	"IS04"
"PLEKHN1"	"PLEKHN1"	-0.123633032844055	-0.124840924795818	0.0925850775460525	0.135380316929047	0.0684424843563938	-0.0301163036482374	"S03"	0.135380316929047	"IS04"
"CD160"	"CD160"	-0.0831546783165236	0.175532888218322	-0.383677194723856	0.119854378366115	-0.416010314098593	0.889113450717321	"S04"	0.889113450717321	"IS06"
"TRDC"	"TRDC"	0.16020730256295	-0.141329836710444	-0.345387289323476	-0.34545380772497	-0.275116506383623	0.885383898017698	"S04"	0.885383898017698	"IS06"
"KLRC2"	"KLRC2"	0.0837139439121148	-0.492939557536651	-0.490670291771194	-0.279408408906303	0.311944176553812	0.685977972453816	"S04"	0.685977972453816	"IS06"
"TRGC2"	"TRGC2"	0.00896719021820669	0.0262425458116017	-0.227437270462637	-0.266399933945094	-0.178515851793924	0.649988595465822	"S04"	0.649988595465822	"IS06"
"ITGA1"	"ITGA1"	-0.247365942280579	0.457893401378863	-0.307721738906479	0.0579029614897998	-0.226590544485209	0.624104672511256	"S04"	0.624104672511256	"IS06"
"HOPX"	"HOPX"	0.04310835282572	-0.158104329007134	-0.308786989091647	0.201299649774815	-0.2473766260872	0.610445180259081	"S04"	0.610445180259081	"IS06"
"TMIGD2"	"TMIGD2"	0.00901620333529652	-0.050837235799293	-0.359097048291502	0.199371502323462	-0.217841500277805	0.60801315145259	"S04"	0.60801315145259	"IS06"
"GPR82"	"GPR82"	-0.00455165643758768	-0.157566120659288	-0.229094875090965	-0.0651195515994659	-0.125078762701849	0.606450315068112	"S04"	0.606450315068112	"IS06"
"MT-ATP6"	"MT-ATP6"	0.238021905005823	-1.92001414459253	-0.071670180427033	0.344072562429085	0.29780447795453	0.589784241111914	"S04"	0.589784241111914	"IS06"
"IKZF2"	"IKZF2"	-0.170594009130365	0.392756912548318	-0.299151071234896	-0.115054664964209	-0.135398205098914	0.563456969962328	"S04"	0.563456969962328	"IS06"
"KIR2DL4"	"KIR2DL4"	-0.130233874752861	-0.139570855814015	-0.396855561375412	0.0926595732702378	0.137911519268928	0.557191705885421	"S04"	0.557191705885421	"IS06"
"MT-CYB"	"MT-CYB"	0.335529275027559	-1.98457330588527	-0.0319389761320421	0.384000745184124	0.196477229959673	0.548149560601623	"S04"	0.548149560601623	"IS06"
"GPR171"	"GPR171"	-0.136212297905806	0.0628284182936303	-0.369802667455527	-0.129841437883187	0.14472281493159	0.523572469291596	"S04"	0.523572469291596	"IS06"
"KLRC1"	"KLRC1"	-0.037681667425614	-0.317910503874907	-0.235134414901701	0.215210437522969	-0.0656915293468784	0.517766566744389	"S04"	0.517766566744389	"IS06"
"FSD1"	"FSD1"	-0.0721067555255815	-0.110579241391586	-0.152055914453869	0.015231557436213	-0.126755334305527	0.514204392936385	"S04"	0.514204392936385	"IS06"
"TXK"	"TXK"	-0.115404990797362	0.0875794026476422	-0.259790783047644	0.0912833480634856	-0.120673015496445	0.506184529546245	"S04"	0.506184529546245	"IS06"
"TRGC1"	"TRGC1"	-0.0744378536493955	0.0106141413085738	-0.157728889241501	-0.213710081106077	-0.046769513448343	0.493645714581191	"S04"	0.493645714581191	"IS06"
"KLRC4"	"KLRC4"	-0.273792207193284	-0.269092320441666	-0.0921287524318473	-0.255429574467573	0.309139413891242	0.489941417506006	"S04"	0.489941417506006	"IS06"
"STK17A"	"STK17A"	-0.38747678151056	-0.115548802181688	-0.0236137944565623	0.206311106384819	0.0161850935683676	0.485411934057829	"S04"	0.485411934057829	"IS06"
