"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"State"	"MaxFC"	"InitialState"
"UQCRB"	"UQCRB"	0.101500413550717	0.259002375877531	0.145371515256096	-0.566699156710408	0.0326027242876519	0.300423828098122	-0.887558824974363	-0.381860299237059	0.10550115101985	0.313992605933176	0.0191072091458436	"S03"	0.313992605933176	"IS10"
"SLC22A17"	"SLC22A17"	0.0106916734122313	-0.0450739110933084	0.0371099727958965	0.117877045886219	0.0982415937375268	-0.0649157644334921	-0.132037993358406	-0.0592503576087643	-0.0964257001532084	0.309851209761617	-0.0806083664847534	"S03"	0.309851209761617	"IS10"
"SH3BGRL"	"SH3BGRL"	0.0178389129935952	0.275707945561548	0.0861399916668543	0.0384216231909849	0.207661004456099	0.299825521391709	-0.645082031437744	-0.40747843615004	0.0904565048773084	0.309379504709415	-0.249589202308115	"S03"	0.309379504709415	"IS10"
"MTFR1L"	"MTFR1L"	0.149153477502583	0.118033687915143	0.0351419513062885	-0.0250769495373164	-0.00370661263228586	0.0248117656220769	-0.0998742536213111	0.13221243071848	-0.0313568878867772	0.308848037834502	-0.235668438306767	"S03"	0.308848037834502	"IS10"
"PTPN6"	"PTPN6"	0.248785075993297	0.165798278449068	-0.18590548680523	0.175602270331717	0.0766023156877185	0.229232216842161	-0.17480148008609	-0.0186661968312902	0.0925207866693687	0.308519583822669	-0.354503218532065	"S03"	0.308519583822669	"IS10"
"FLOT1"	"FLOT1"	0.152833089443981	0.202435685934716	0.139784940605332	0.0182283591329197	0.255084876203403	0.234895156803723	-0.355955021861453	-0.158571127270445	-0.0908806836899018	0.303723420128047	-0.344158968288458	"S03"	0.303723420128047	"IS10"
"GFI1B"	"GFI1B"	0.141814087951012	-0.0256705098683243	0.0119090492649761	0.0137655227768833	-0.0667290805520639	-0.0696384647541013	-0.0499148008692912	-0.0333008420303542	-0.0532336761514846	0.303213509037689	-0.0296981956513654	"S03"	0.303213509037689	"IS10"
"CPQ"	"CPQ"	0.273780768169687	0.0685175017599466	0.178861589475146	0.0831039832966586	-0.153746659496553	0.129733450605424	-0.225214208915676	-0.160634982214081	0.0835908403146376	0.300049162367336	-0.217381443697509	"S03"	0.300049162367336	"IS10"
"AP1S2"	"AP1S2"	-0.00308454795436517	0.0402906858532508	0.175918542022416	-0.146014273474412	0.0348618655080914	0.192005471789343	-0.332756490543455	-0.19430183606436	0.110426515809889	0.294552032340842	-0.247632861167853	"S03"	0.294552032340842	"IS10"
"MID1IP1"	"MID1IP1"	0.219990008859617	0.0335138353505151	-0.0309842101603772	0.0193740910799607	0.0769751130009931	-0.0336785591718417	-0.146006612482402	0.0773270814549765	-0.0616331787145701	0.294490683832567	-0.151508290788616	"S03"	0.294490683832567	"IS10"
"BEX2"	"BEX2"	-0.00635950472991965	-0.0399338406535901	0.174722128091201	-0.0991764965660077	0.193625663801714	-0.0137339450846066	-0.210671050002785	-0.123702635738267	-0.0966814505268533	0.292388751518835	-0.143566690310265	"S03"	0.292388751518835	"IS10"
"MATK"	"MATK"	0.03118329833522	0.0734609369892279	0.0824094107234243	-0.0914870448445125	0.171021828735099	0.11762797487335	-0.260241198884943	-0.144603598497291	-0.123392982351646	0.288646691333835	-0.124723167241564	"S03"	0.288646691333835	"IS10"
"RAB34"	"RAB34"	0.0976555071853424	0.19995266931126	0.0624527747159818	0.0970246677130007	0.237425330214824	-0.0734475081425889	-0.348997567280196	-0.0535134200177367	-0.158199098795522	0.287333507316503	-0.110726603739482	"S03"	0.287333507316503	"IS10"
"TSEN54"	"TSEN54"	-0.204007612070861	0.175661002400011	-0.0348333370414163	0.167344875494206	0.00225459858180378	0.277443908378937	-0.318252450614184	-0.0447712420929279	0.0908553287163599	0.287065215817855	-0.251539084404539	"S03"	0.287065215817855	"IS10"
"ADORA1"	"ADORA1"	-0.114567164476881	0.223827906817887	0.00571062141314297	0.125956576339051	0.0216181616896748	0.0848948931967393	-0.15176163501447	-0.0912665973602639	-0.0731714325241425	0.283893233486314	-0.11370300147578	"S03"	0.283893233486314	"IS10"
"PFDN5"	"PFDN5"	0.262079059400913	0.058978241613454	0.170343300694406	-0.516021945860174	0.260165984270171	0.0987860729984534	-1.10280330359792	-0.494277061431827	0.012937074614344	0.275270044847551	0.188795524321725	"S03"	0.275270044847551	"IS10"
"HEY1"	"HEY1"	-0.0712020270442984	-0.0225246698730507	0.0763831368811059	-0.0676324147039888	-0.100506035060058	0.163416849695514	-0.241629115952091	0.0343130812375178	0.039926603214792	0.2678582421736	-0.122280108195499	"S03"	0.2678582421736	"IS10"
"ACOT7"	"ACOT7"	0.121919684284516	0.0376973497392104	0.00368936072707335	-0.121940505314657	0.0773019708838146	0.265489502749675	-0.423159382231263	-0.250259711580433	0.0269577173552397	0.267536989876711	-0.0986819233086945	"S03"	0.267536989876711	"IS10"
"PKIG"	"PKIG"	0.183618257870611	-0.0162586912814028	0.240706691932342	0.219584514690854	-0.3818085324778	0.0732760596062446	-0.14805433645661	-0.0383644112784794	-0.0716936404362408	0.266380913333253	0.0208588601280425	"S03"	0.266380913333253	"IS10"
"CFAP36"	"CFAP36"	0.0431748583179729	0.144158172080721	0.140865529895907	-0.0426456403440937	0.183248526678672	-0.00205828493850933	-0.211481727120383	-0.0849491844473367	-0.111246581151991	0.262374825687214	-0.173111273221679	"S03"	0.262374825687214	"IS10"
"NIPSNAP3A"	"NIPSNAP3A"	0.252113422577272	0.221375966593502	0.00299965233832022	-0.1557263487066	-0.00601458625146417	0.200779035605204	-0.227776252095507	-0.0843622277572188	-0.013771458433765	0.256265414360477	-0.170921247502631	"S03"	0.256265414360477	"IS10"
"TEX15"	"TEX15"	-0.0494796340774016	0.0862552839545272	-0.0533685751216734	-0.0496021589657484	-0.0552325510909965	0.152949871616945	-0.0515598589335085	-0.051648487827249	-0.0571498008435608	0.254678124771575	-0.0596456730392101	"S03"	0.254678124771575	"IS10"
"BLVRA"	"BLVRA"	0.247362586573606	0.204199013377893	0.118985645794707	-0.00988110384515101	0.0655654314870866	0.06048589067657	-0.355858377618198	-0.196782298739899	0.113562378193493	0.251391625081649	-0.246752492774907	"S03"	0.251391625081649	"IS10"
"CYSLTR1"	"CYSLTR1"	0.189882694636989	0.131828940480424	-0.0486536795997956	0.173392493156574	0.0390278997412374	0.00719369964722968	-0.224749020347837	-0.143968949679229	0.11318791905174	0.249650339710611	-0.184924870114711	"S03"	0.249650339710611	"IS10"
"BCAN"	"BCAN"	0.0705122612538126	0.105593770943753	0.127853127878944	-0.0231958779832495	-0.0327327190249627	0.0850175580700006	-0.0834507907154118	-0.0924830745712016	-0.0646335670776432	0.24387352418023	-0.132877772260706	"S03"	0.24387352418023	"IS10"
"SFT2D1"	"SFT2D1"	0.107944894749071	0.166776152734725	0.183546149398102	-0.284779136328058	-0.0233705074628867	0.157163386155597	-0.379256836744214	-0.256770049589936	0.120253537705981	0.228593269840555	-0.143069343603892	"S03"	0.228593269840555	"IS10"
"CRISPLD1"	"CRISPLD1"	0.0569901892070191	0.0897346828939981	-0.0125339191643872	0.0867580050621983	0.111149016799696	0.0666036908312359	-0.171108372207532	0.0597520764460637	-0.114263710171908	0.228447543163268	-0.13823893117726	"S03"	0.228447543163268	"IS10"
"ZNF563"	"ZNF563"	-0.136661868030938	0.156024370424917	-0.115718107116807	-0.137000279590239	0.0462269526961208	0.0680732875007334	-0.142407412032239	0.0757201941360682	0.0639621302956672	0.223957214799784	-0.140081951706377	"S03"	0.223957214799784	"IS10"
"RAB3C"	"RAB3C"	-0.000991463903810032	0.0228055198498921	0.160057324512677	-0.0178635357532238	0.0973639332687034	-0.0711575233198175	-0.180377195989638	-0.138501377768727	0.0173590061923662	0.223156267310507	-0.133052169263255	"S03"	0.223156267310507	"IS10"
"JPH4"	"JPH4"	0.131304547640077	-0.0125373859526902	-0.104803270390043	0.202036485726096	0.107279674724251	-0.0489487716140924	-0.0655786711667831	-0.050053935160263	0.0451311341829504	0.217343040001534	-0.160594830910639	"S03"	0.217343040001534	"IS10"
"CDIP1"	"CDIP1"	0.0642415502128123	0.143657783492205	0.127677355849505	0.0644498911993452	-0.0117878332851747	0.0794552716626895	-0.066471589585354	-0.0284468171981914	-0.110887395137559	0.216808022558242	-0.148656856020221	"S03"	0.216808022558242	"IS10"
"ACP7"	"ACP7"	-0.0205846027171676	-0.0208073241781107	-0.022202486678508	-0.0206355757325629	-0.0229779411764706	-0.0219683655536028	-0.0214500214500215	-0.0214868929952729	-0.0237755587256301	0.212765957446808	-0.0248138957816377	"S03"	0.212765957446808	"IS10"
"PCDHGB2"	"PCDHGB2"	-0.0205846027171676	-0.0208073241781107	-0.022202486678508	-0.0206355757325629	-0.0229779411764706	-0.0219683655536028	-0.0214500214500215	-0.0214868929952729	-0.0237755587256301	0.212765957446808	-0.0248138957816377	"S03"	0.212765957446808	"IS10"
"GPD1L"	"GPD1L"	-0.0272282123552428	0.0537561363961047	-0.127178894278182	0.119017149412983	0.0337162903063732	0.125070571957674	-0.0612287331823839	0.196262370179627	-0.10459973585254	0.198384947342677	-0.122483908601767	"S03"	0.198384947342677	"IS10"
"C3AR1"	"C3AR1"	0.160520927082972	0.144668561691615	-0.187475930175371	-0.0275278417537906	0.13234545862262	0.0292108198819049	-0.216546815599011	-0.067634509503074	0.168499787917012	0.194693294611509	-0.195992190097118	"S03"	0.194693294611509	"IS10"
"CCDC28A"	"CCDC28A"	-0.00792582942681372	0.077715037317453	-0.139226862178186	0.0282458115583832	0.0793698640452775	0.0787189573749281	-0.147551668028932	-0.122707287109161	0.0315162700429786	0.193262720937826	-0.0634491670798596	"S03"	0.193262720937826	"IS10"
"LXN"	"LXN"	0.12628350339084	-0.0712672578302834	0.100363312271554	0.15928460055337	-0.14609588547935	0.00545855695348214	-0.150363077516252	0.0337859978490849	0.0771344397826261	0.185105072877682	-0.110523853091127	"S03"	0.185105072877682	"IS10"
"ISYNA1"	"ISYNA1"	0.127869574635544	0.0932555279003859	0.153424090553242	-0.0300533648680736	0.0400193927698945	0.114486465911736	-0.209802379894194	-0.0209575272878221	-0.0227946764868589	0.180019239623386	-0.200715209336913	"S03"	0.180019239623386	"IS10"
"DDO"	"DDO"	0.0138123380135095	0.0855283811185156	-0.0407314032074289	-0.0905055263326684	-0.0359776871453302	-0.0483953848751356	-0.0940776020180419	0.0695026912503036	-0.0271521030084076	0.12936038176199	0.0309525505179195	"S03"	0.12936038176199	"IS10"
"OR8A1"	"OR8A1"	-0.0290145832029052	-0.0293285154389749	-0.0312950366784444	-0.0290864311183891	-0.0323880618565518	-0.030965036291677	-0.0302344155297541	-0.0302863870218551	-0.0335123264859043	0.120489340152998	0.0627403429923083	"S03"	0.120489340152998	"IS10"
"TSLP"	"TSLP"	-0.133640619519354	0.0654685899561474	-0.0173523311823153	-0.0234087321626814	-0.0265572353535099	0.100495761313162	-0.0194947683528664	0.0246158595462074	-0.0241387110417015	0.110002527579559	-0.0524867212438827	"S03"	0.110002527579559	"IS10"
"PAGE5"	"PAGE5"	-0.102095638360101	1.76319306611632	-0.0751151261227263	-0.102348454633382	-0.0837814357461253	-0.108958833733166	-0.0764258158236594	-0.106570823195825	-0.0529569855857506	-0.0191441125390391	-0.0923997292329855	"S04"	1.76319306611632	"IS02"
"PAGE3"	"PAGE3"	-0.0605047658809324	1.51511418891531	-0.0652602470358725	-0.0606545919623545	-0.0675395571345519	-0.0645720897736313	-0.0630485097918425	-0.0631568871185152	-0.0698840115667071	-0.0648856849116048	-0.0729360180271885	"S04"	1.51511418891531	"IS02"
"CCL1"	"CCL1"	-0.0333959867260659	1.44758226100842	0.126343226974439	-0.137648597184159	-0.136200616833778	-0.00620439417651247	-0.0724750875191715	-0.143327267287158	-0.107445830222589	-0.0957980326768596	-0.0515775362605348	"S04"	1.44758226100842	"IS02"
"IL5"	"IL5"	-0.133936760810789	1.38077391540204	0.225405355579266	-0.0675814045206296	-0.0745980686428315	-0.138684022178919	-0.0724564583054242	-0.133741318560209	-0.0892642782243221	-0.0307823364312636	-0.118118593785254	"S04"	1.38077391540204	"IS02"
"IL17RB"	"IL17RB"	-0.195202324629134	1.25465003587027	0.166184339981942	-0.0603536297826733	0.132598239744939	-0.055009977967114	-0.224980950366784	-0.178230514793618	-0.190059453536567	0.251712421289118	-0.225829899363605	"S04"	1.25465003587027	"IS02"
"MT2A"	"MT2A"	0.00109430437623205	1.17112018299941	0.180137844696739	-0.417327173509743	-0.121569923358083	0.448888344270426	-0.415025281204173	-0.618384589433935	0.178332266072508	0.0508236221311641	-0.207267711789031	"S04"	1.17112018299941	"IS02"
"DTNBP1"	"DTNBP1"	0.0330595265979803	1.11818109024173	0.111868688970862	-0.163720452188963	-0.0532065672058467	0.369498765041336	-0.502711291836185	-0.316925071307133	0.0670617836669817	0.15024364805022	-0.265511049296791	"S04"	1.11818109024173	"IS02"
"HYAL3"	"HYAL3"	0.165750054460801	1.10092382516629	0.128423038578343	-0.0787527418645927	-0.134174226421545	-0.056069321958644	-0.266029387636055	-0.18330460561739	0.156093877927264	-0.0339518447348087	-0.156257911104906	"S04"	1.10092382516629	"IS02"
"IL13"	"IL13"	-0.0698613225760961	1.06125334711262	0.136529288384986	-0.0500932049731276	0.144169153113	-0.0250340683283723	0.0884093381929057	-0.142015961800711	-0.194416550115471	-0.123682899360312	-0.143881396409636	"S04"	1.06125334711262	"IS02"
"PRG2"	"PRG2"	0.165368865156195	1.04029231479552	0.189099052665	-0.122807852510106	-0.194418508330233	0.0303743983647475	-0.12327150219382	-0.138895231572091	-0.0141885054532217	0.053326185289102	-0.147531026355806	"S04"	1.04029231479552	"IS02"
"DUSP15"	"DUSP15"	0.219023730965948	1.00715408424509	-0.0854417160400161	-0.0560351134054472	-0.15960628888914	0.0420405473125915	-0.11731393540416	-0.109114357939057	-0.0819662184006799	0.226424265467744	-0.0871925563696111	"S04"	1.00715408424509	"IS02"
"PTGER3"	"PTGER3"	0.276905468334601	0.996790430995823	0.0112618327433409	-0.0971595645671769	-0.109238353701457	0.0246021491356588	-0.140315626313166	0.220466041032243	-0.0375240743212839	-0.0355488812311736	-0.1913632287057	"S04"	0.996790430995823	"IS02"
"SCG2"	"SCG2"	-0.0908793029872894	0.976820986520673	-0.0980221256465923	-0.0911043445960074	-0.0773572087037083	-0.0371580224298858	-0.0947000544642325	-0.0169098233363647	-0.0669815156103112	0.141770555290426	-0.0431969520144497	"S04"	0.976820986520673	"IS02"
"LRRN4"	"LRRN4"	-0.0356100808960994	0.891720479346655	-0.0384089194034749	-0.0356982610386403	-0.0397504073973463	-0.0380039044361272	-0.0371072014142538	-0.0371709868915451	-0.0411302360896936	-0.0381884708594373	-0.0429264945392683	"S04"	0.891720479346655	"IS02"
"KEL"	"KEL"	-0.0338479748136918	0.847595163118118	-0.0365083174167218	-0.0339317915074112	-0.0377834240912029	-0.0361233439465982	-0.035271012793847	-0.0353316419520659	-0.0390949742379731	-0.0362987774050585	-0.0408023478027084	"S04"	0.847595163118118	"IS02"
"PROM1"	"PROM1"	-0.0290323246946339	0.83458687392055	-0.105123562360964	0.0591621605173747	-0.166470419562749	0.241728180454129	-0.0205271148413328	-0.148874545260908	-0.159029782800361	0.244457134512607	-0.0788465127288554	"S04"	0.83458687392055	"IS02"
"ITGA2B"	"ITGA2B"	-0.0208156315558236	0.821837263807501	0.131435697427231	0.133407701714031	0.0487634834646162	0.378740523241012	-0.17374631032753	-0.252129538780717	-0.0036405593574835	0.0634815201092954	-0.383253893226058	"S04"	0.821837263807501	"IS02"
"RXRG"	"RXRG"	-0.104803207833421	0.818793716514319	0.166236666921591	0.0216938660987675	-0.0354840772613246	-0.0711824407983876	-0.0175728349227278	-0.0392766675963389	-0.121049449275978	0.0152039545973929	-0.0948114129624423	"S04"	0.818793716514319	"IS02"
"CYP7B1"	"CYP7B1"	0.00275806130450426	0.809166243680878	0.250538131121451	-0.0578683428462739	-0.0156607526464671	-0.112661162403429	-0.0969684343536735	-0.044904887784368	-0.0200310964605271	-0.0233111752260886	-0.16814678402844	"S04"	0.809166243680878	"IS02"
"LGALS1"	"LGALS1"	0.102893143793026	0.805707318022785	0.117583548380043	-0.428221867716331	-0.0151884313515512	0.294862691711663	-0.344397097543258	-0.722126814594511	0.369118999087653	0.216019592107441	-0.335341840718401	"S04"	0.805707318022785	"IS02"
"HPGD"	"HPGD"	0.485192586669414	0.785624818231757	0.0545009745549775	-0.00791087695091802	0.543521831730553	0.248864131501308	-0.543556784780799	-0.326641002121343	0.177509831829355	-0.0986303554455743	-0.568838719092522	"S04"	0.785624818231757	"IS02"
"GGT1"	"GGT1"	-0.0111344622921808	0.784887861612584	0.0117294391884688	-0.142288229882718	0.0202911138216499	-0.0227678780116728	-0.0297850970926618	-0.0750259390563453	-0.177146443552061	0.221946158226915	-0.0941739006246834	"S04"	0.784887861612584	"IS02"
"PSMA2"	"PSMA2"	0.132535408693388	0.765961755682228	0.479452112843935	-0.416907562504374	-0.88198932744985	0.311196505450346	-0.502086822103806	-0.306475278317786	0.338178151358582	0.437503779889499	-0.125104320828177	"S04"	0.765961755682228	"IS02"
"TMEM176A"	"TMEM176A"	-0.184505210844866	0.758996893329712	0.0744193378146752	0.0863136781298327	0.205046668526572	0.0451965744026476	-0.331968459643009	-0.254501104973194	-0.0232377878198565	0.316265859118421	-0.292728982239532	"S04"	0.758996893329712	"IS02"
"TINCR"	"TINCR"	-0.0378920693003101	0.729758772445195	-0.134375268521833	-0.0902822282848223	0.0320185272315011	-0.0318813799801336	-0.0924968407230656	-0.00765996887904599	-0.0809808727910036	0.03157853310437	0.0126170390971851	"S04"	0.729758772445195	"IS02"
"TMEM176B"	"TMEM176B"	0.026935275579739	0.724917599551815	0.185025023086914	-0.0846560995907853	0.35027933873402	-0.0375919941305422	-0.425804302534351	-0.324596210841056	0.0924292968989692	0.268145921623301	-0.419974129022317	"S04"	0.724917599551815	"IS02"
"PTGS2"	"PTGS2"	-0.14517523917427	0.713556338206202	-0.0560589851330031	0.284843790828474	0.283931827868964	0.312296488887797	-0.0844600437366547	0.357165243143533	-0.279453956071152	-0.202658098078955	-0.298631895721153	"S04"	0.713556338206202	"IS02"
"HDC"	"HDC"	0.110809148157146	0.689950919262607	0.116038164128581	0.616312578985251	0.149421675668137	0.253718037560998	-0.0489755737764125	0.274906336467483	-0.107377799986132	0.0147759392299897	-0.618059129727256	"S04"	0.689950919262607	"IS02"
"PKIB"	"PKIB"	0.134481143177823	0.686457895002941	-0.0822518766757097	-0.131044000076709	-0.0081922606357121	0.0571088113657303	-0.245475668825014	-0.218334615595587	0.24902694194842	-0.0396020855525254	-0.141604478955397	"S04"	0.686457895002941	"IS02"
"CST6"	"CST6"	-0.0564242587042022	0.684230476332168	0.00599188719138154	-0.155556432681599	-0.0456225759750886	-0.136547189916712	-0.223188027441134	-0.235705278968405	0.0107335056125745	0.312502055315136	-0.0151328290635111	"S04"	0.684230476332168	"IS02"
"PRDX1"	"PRDX1"	0.13983417862399	0.676968416942115	0.410450567179448	-0.126497902856016	0.420203311368778	-0.0216400420014604	-0.66660041100238	-0.00349089645167961	0.182351464119052	0.0653868152825427	-0.609662586875344	"S04"	0.676968416942115	"IS02"
"TTLL7"	"TTLL7"	-0.0197619596370393	0.666113602034562	-0.0126741697881467	-0.0798765062018988	0.0876652237360532	0.437683412970046	-0.0704047305402711	-0.18381602059066	-0.099241446475325	0.00832172664635624	-0.240119647255357	"S04"	0.666113602034562	"IS02"
"CR1"	"CR1"	0.016072249169551	0.647397414207379	-0.14674005892313	-0.00732600076698879	0.208006223139807	0.0415858172496286	0.0211139774791355	-0.140081747426493	-0.0501758401252967	-0.162833328462542	-0.062997507762893	"S04"	0.647397414207379	"IS02"
"CD300C"	"CD300C"	0.0104254095959831	0.639663893788112	-0.0731501666748984	0.224495135521829	0.00163445257707833	0.063131333000803	-0.176155313023742	-0.154962894229621	-0.0566847597801205	0.190853141050772	-0.110254534861941	"S04"	0.639663893788112	"IS02"
"SPINT2"	"SPINT2"	0.416050122088388	0.636556056304196	0.256138800472168	0.50061894843635	-0.668694302884717	0.0809952686490068	-0.2789893695647	0.000248360346211746	0.108658256008286	0.366519554586025	-0.207137739182378	"S04"	0.636556056304196	"IS02"
"MS4A3"	"MS4A3"	-0.0349001152950179	0.629799124765139	-0.0169097150291621	-0.184346223853379	-0.151844360114134	0.525528931976616	0.0785466934425384	-0.180593177243756	-0.0805993732019916	0.0492759909465714	-0.179064298220457	"S04"	0.629799124765139	"IS02"
"IFITM2"	"IFITM2"	0.438093080561354	0.62177683724958	0.180054664393303	0.196589581679366	-1.15013020048075	0.621000091173118	-0.575678012912561	-0.227527465871623	0.241916563091433	0.502469970895758	-0.0148381416706896	"S04"	0.62177683724958	"IS02"
"RFESD"	"RFESD"	0.182921833192299	0.614553359435853	-0.059078244961194	-0.0296696257117182	-0.103372658102815	0.285263345046922	-0.300593681379507	-0.194626365998414	0.0126185525108505	0.176671122794075	-0.119334932123949	"S04"	0.614553359435853	"IS02"
"NDUFC2"	"NDUFC2"	0.287349776176818	0.612040650438427	0.150672389492022	-0.49683866662132	-0.256006713427946	0.291095968435021	-0.344200478176734	-0.365961113610493	0.306749952094298	0.291973246459285	-0.286696995758068	"S04"	0.612040650438427	"IS02"
"BIRC3"	"BIRC3"	-0.179210842152239	0.610237474684035	0.460557008698674	0.0606768748266345	-0.664200414212136	0.433884734971055	-0.0706018833257015	0.514537162256843	-0.105640522122863	-0.170722292635677	-0.136151161529566	"S04"	0.610237474684035	"IS02"
"LGALS3"	"LGALS3"	0.389686983393371	0.609041079525771	0.258218846161901	0.0550464643362247	0.494969629889179	-0.250847132388111	-0.34485832915982	0.018276820188232	-0.0328251852000832	-0.12954206132105	-0.368244340971993	"S04"	0.609041079525771	"IS02"
"S100A4"	"S100A4"	0.231165702234415	0.608010337646846	0.134168016152957	-0.349295832469951	0.280676059514734	0.22432204683873	-1.11610801221435	-0.539311049125563	0.368361107053102	0.226104518461672	-0.281089750015239	"S04"	0.608010337646846	"IS02"
"ABRACL"	"ABRACL"	0.102551412468437	0.604158444992147	0.0296269643030852	-0.203472305992061	-0.0694469833549614	0.448046160098859	-0.509740640211431	-0.290048881314972	0.265030214644177	0.0956826183039374	-0.277492042117358	"S04"	0.604158444992147	"IS02"
"S100A11"	"S100A11"	0.07334933471292	0.588636257012114	0.426870037775671	-0.229088612233411	-0.0545626118299628	0.389780821080263	-0.88375939203438	-0.731420931820621	0.24968346069529	0.338169483927716	-0.257483962533606	"S04"	0.588636257012114	"IS02"
"MT1F"	"MT1F"	0.18212644362048	0.586401351695773	-0.030911830969271	-0.163859549118881	-0.142124737726735	0.528822579810042	-0.302222962867247	-0.272333114743207	-0.178736733179048	0.346508634460244	-0.0984217412307711	"S04"	0.586401351695773	"IS02"
"SLC16A3"	"SLC16A3"	-0.147966309799122	0.585274290104682	0.348197357382741	-0.0597801890367423	-0.548153587375929	0.241676834043325	-0.202526175966878	-0.0737440052468426	0.101621508958543	0.433278149889065	-0.242474941182415	"S04"	0.585274290104682	"IS02"
"GSTP1"	"GSTP1"	0.575863205468623	0.578056864726191	0.215188057880439	-0.129075910032177	-0.0561562311606452	0.331695543776006	-0.573782476559284	-0.611593137687806	0.328622370520466	0.0724724383710888	-0.307345958894078	"S04"	0.578056864726191	"IS02"
"CKM"	"CKM"	0.0853235729518178	0.577143873832072	0.0358142663797614	-0.00429008090440825	-0.0693389412260844	0.226974238816275	-0.125220301464517	-0.0592334465106977	-0.0824903326998196	-0.0174502151635628	-0.0858932229493591	"S04"	0.577143873832072	"IS02"
"STAC3"	"STAC3"	-0.0138384478974826	0.574883500193157	0.0212157297767239	0.00889503673841533	-0.0422164065496793	0.1268970367287	-0.196140652154316	-0.182277646838404	0.0957023212689161	-0.0112173965546666	-0.105739690708507	"S04"	0.574883500193157	"IS02"
"PDIA3"	"PDIA3"	0.173958476726146	0.569163022596303	0.303321810330358	0.228701659512156	0.354112713558767	-0.00502488704934566	-0.345110111330985	-0.233797855677765	0.214308105688632	0.116153715580178	-0.647221929146947	"S04"	0.569163022596303	"IS02"
"DBI"	"DBI"	0.192223877605522	0.56626083562255	0.160083688308178	-0.209061415872354	0.358285110211323	0.216823312493115	-0.682419890747347	-0.272638445178991	0.172150233712444	-0.0216502979074742	-0.340025378649073	"S04"	0.56626083562255	"IS02"
"GPX4"	"GPX4"	0.253608216502696	0.566045212345919	0.505952277275619	-0.366856678010055	-0.274303149466057	0.413123239456452	-0.76851524362108	-0.333117143837296	0.0304543957817478	0.353939951322492	-0.188281158149743	"S04"	0.566045212345919	"IS02"
"ST3GAL4"	"ST3GAL4"	0.283859993616377	0.564419069243319	-0.034144476827615	-0.0399669015178552	-0.384487422136881	0.388895060677203	-0.253264699996546	-0.282128583329339	0.137022739197003	0.456530107476117	-0.230472649603335	"S04"	0.564419069243319	"IS02"
"AKAP12"	"AKAP12"	-0.018103187120656	0.562909253792318	0.231663812622406	0.374002165028992	0.309905946449686	0.394850419723926	-0.237632441386705	-0.0100888992437615	-0.17090265497952	-0.0143283471022778	-0.510662556876885	"S04"	0.562909253792318	"IS02"
"MSRB3"	"MSRB3"	0.18794412027215	0.560807557078726	0.191132396348981	0.353429857834638	-0.230899508269482	0.105474717740277	-0.172679029040505	0.185713780158072	-0.0409479384892544	0.0373718161441116	-0.224343336355865	"S04"	0.560807557078726	"IS02"
"CUTA"	"CUTA"	0.379571883795914	0.560674189639322	0.227748525122898	-0.115589532609797	-0.650828829668935	0.270202045399693	-0.30034405955189	-0.306130142424815	0.186627007488559	0.432582256357697	-0.128106005779978	"S04"	0.560674189639322	"IS02"
"ANXA7"	"ANXA7"	0.259131244587522	0.552282172675581	0.253824175854906	0.0876846649548169	0.0957678159000137	0.0689502037213169	-0.255439361272879	-0.0648352005268503	0.0335096860821162	0.162142617500722	-0.431572380410128	"S04"	0.552282172675581	"IS02"
"PNMT"	"PNMT"	-0.12371960592515	0.55215719281359	-0.0788913732267958	-0.191752175766637	-0.0352024050101008	0.206687914646927	-0.116130735785504	-0.177098900564603	-0.0759197613836821	-0.0181914333626099	0.0839319106350968	"S04"	0.55215719281359	"IS02"
"PLPP1"	"PLPP1"	-0.205202941111059	0.547006851306902	0.181088847233472	0.0965559734449076	0.117806306661964	0.196253950093364	-0.171294488384163	-0.0775846784007484	0.135949881178581	-0.0228823792307995	-0.406218476393441	"S04"	0.547006851306902	"IS02"
"PCTP"	"PCTP"	0.212844021709407	0.546663975926578	-0.0054502266582352	0.363145442745729	-0.28074245210532	0.107910445630821	-0.174523592119249	-0.17029874902466	0.0566641511866841	0.306396066607783	-0.162706849347681	"S04"	0.546663975926578	"IS02"
"FAM104B"	"FAM104B"	-0.113187620080434	0.543890436054799	0.268275750219516	-0.172999023021509	-0.353564472514454	0.0998483188294954	-0.224016890194029	-0.00277913306677276	0.082380112484278	0.305569057472842	-0.17241933092819	"S04"	0.543890436054799	"IS02"
"C4orf48"	"C4orf48"	0.171054412914741	0.537770600596995	0.07387107194408	-0.508997430226916	-0.0469241564943224	0.408659728032083	-0.649981148333668	-0.428519716857006	0.294267072629818	0.0445560001757399	-0.119964411632829	"S04"	0.537770600596995	"IS02"
"TIMP1"	"TIMP1"	0.312070425721877	0.532302545363674	0.394436173171432	-0.364289766120848	0.102249316854496	-0.00903851711988447	-0.836938402519902	-0.729400266615819	0.490294768713085	0.356745805393572	-0.382278341112649	"S04"	0.532302545363674	"IS02"
"CTNNBL1"	"CTNNBL1"	-0.141677307846776	0.528249976063249	0.137150547594049	0.136611730384042	0.18357271006455	0.209899512603322	-0.506915119731772	-0.0936954973210067	0.086900180705138	0.280179953804934	-0.431290907314512	"S04"	0.528249976063249	"IS02"
