"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"	"InitialState"
"TMEM35B"	"TMEM35B"	-0.149450103268963	-0.142464012814713	-0.14104676701249	-0.148497324832822	-0.0646348403401116	-0.139418608521966	-0.131386029545881	-0.137363153046705	1.19776121436821	-0.132722883733365	-0.160167055664478	-0.146561854082192	"S02"	1.19776121436821	"IS09"
"ATP5F1B"	"ATP5F1B"	0.485483756503166	0.679883499950505	-0.387378076635644	-0.384769255140004	0.213737228162741	-0.38354725539919	-0.197752062303878	-0.393030784583206	1.16470639065871	-0.379753798372214	-0.449739590437453	-0.419350598921587	"S02"	1.16470639065871	"IS09"
"PAXX"	"PAXX"	0.999931013095309	0.544447169119063	-0.443495030862175	-0.440280341214048	-0.251647276568071	-0.438375592711992	0.198718931561697	-0.431912599559119	1.14785162556852	-0.417322145442959	-0.486718503962924	-0.46083618487791	"S02"	1.14785162556852	"IS09"
"OVCA2"	"OVCA2"	-0.151959366353972	-0.144855979634935	-0.143414938315038	-0.150990590794338	-0.0690241727495701	-0.141759443088656	0.315958022010252	-0.139669476573027	1.14499354464545	-0.134951297266735	-0.137515738420928	-0.149022623543536	"S02"	1.14499354464545	"IS09"
"ATP5F1D"	"ATP5F1D"	0.944118204832222	0.675728295197008	-0.442796748972538	-0.454434782354396	-0.300967637632594	-0.437685371365758	0.00805650989971281	-0.4312325541805	1.14069897953566	-0.416665072700247	-0.474857752808546	-0.460110599381801	"S02"	1.14069897953566	"IS09"
"TRBV6-4"	"TRBV6-4"	-0.151004662597987	-0.143945903795897	-0.142513915998619	-0.116956933188456	-0.138909010872178	-0.140868821628391	-0.132752688875426	-0.0919922881543709	1.13464921597565	-0.134103448835493	-0.129155582145453	-0.148086370242161	"S02"	1.13464921597565	"IS09"
"GPR25"	"GPR25"	-0.138084298679263	-0.131629506211512	-0.130320043130688	-0.137203979835224	-0.127023583355039	-0.128815707446837	-0.121394012779271	-0.126916571069146	1.10397786433992	0.0858318290465358	-0.147986217936224	-0.135415703244113	"S02"	1.10397786433992	"IS09"
"TRBV6-1"	"TRBV6-1"	-0.145844384215641	-0.0297371557014618	-0.137643791677564	-0.117467973538172	-0.13416207687965	-0.101987386009549	-0.128216134713348	-0.134049050698622	0.9751698988004	-0.129520735188657	-0.156302773260574	-0.0580666462343265	"S02"	0.9751698988004	"IS09"
"REX1BD"	"REX1BD"	0.739045056782725	0.689011729332909	-0.37514478036066	-0.394961171308673	-0.153916189429	-0.370814336123919	-0.199018189673739	-0.365347401935066	0.941297982821557	-0.353005589008484	-0.417217279343538	-0.389813362783751	"S02"	0.941297982821557	"IS09"
"RACK1"	"RACK1"	0.723560206662642	0.228548554346334	-1.16815147376061	-1.16150945237185	-0.34584636065068	-0.0457190459277915	0.566051255958101	0.0703422123565422	0.88664700355341	0.49312378721584	0.637972522088118	-0.705356742963207	"S02"	0.88664700355341	"IS09"
"MMP24OS"	"MMP24OS"	0.650373709653394	-0.13878956698437	-0.236216754934931	-0.248694507017104	-0.0978572421067005	-0.233490011718495	0.0464411722795276	-0.230047656870076	0.817907369852348	-0.2222764092021	-0.254382307680755	-0.245453095464971	"S02"	0.817907369852348	"IS09"
"CD3E"	"CD3E"	0.164186428163329	-0.0661902347631423	-0.351159366643911	-0.397570795833308	-0.149483867493237	-0.0126823908798079	0.221141353121549	0.135208397502934	0.803092758261358	0.106326710788684	-0.24249808719068	0.130277016497377	"S02"	0.803092758261358	"IS09"
"STN1"	"STN1"	0.534857599661159	0.18203926582924	-0.25430740320132	-0.267740763297565	-0.0420277233399734	-0.251371832493139	-0.236889087913558	-0.247665845072221	0.798146826222504	-0.135638859687616	-0.288781294794426	-0.264251108405147	"S02"	0.798146826222504	"IS09"
"RPLP0"	"RPLP0"	-0.144244874794562	-0.412171460125769	-0.48473490480861	0.231241353164604	-1.27640152696812	0.139989870934792	0.361395952096234	-0.184908744110962	0.769720748354475	0.101056525074214	0.0995425213788664	0.278451553005644	"S02"	0.769720748354475	"IS09"
"ACTB"	"ACTB"	0.243203965859698	-0.246160629873645	-0.757265164106825	-0.716675128731541	-0.445109948046239	0.00347895169647458	0.32515652883177	-0.0407040078267847	0.724837336948283	0.413758587224211	0.18711211193393	0.393634356852343	"S02"	0.724837336948283	"IS09"
"TRBV30"	"TRBV30"	-0.0902758051475808	-0.0860558352258721	-0.0851997434394556	-0.0897002763351645	-0.0830446065902282	-0.0842162491800005	-0.0793641445737394	-0.0829746448323594	0.720980896142152	-0.0801716755523082	-0.0810265916201847	-0.0885311491379871	"S02"	0.720980896142152	"IS09"
"SELPLG"	"SELPLG"	-0.13896635439587	-0.0455117485116444	-0.14687875326787	-0.207587929274491	-0.0437521163352816	0.111401931079405	0.290507065046943	0.175306729904315	0.683612978668953	-0.041701627042195	-0.150587578166036	-0.0492374266280764	"S02"	0.683612978668953	"IS09"
"TRBV4-2"	"TRBV4-2"	-0.0965001611134197	-0.0919892317822114	-0.0910741139919904	-0.0958849506145181	0.000424487845854826	-0.0478712016132994	-0.0848361609788404	-0.0886955987992762	0.674476051915359	-0.0856993697800089	-0.0719612207330921	-0.0946352141795424	"S02"	0.674476051915359	"IS09"
"HSPA8"	"HSPA8"	-0.501031420553079	0.118654108380094	0.350263594504956	0.195741738315787	0.286405600832078	0.126447914936091	0.0291261401951103	0.0429963422674339	0.66613261193615	-0.331061118660068	-0.508031798762916	-0.0320548387882579	"S02"	0.66613261193615	"IS09"
"SIRPG"	"SIRPG"	0.0166754420642154	-0.155409555302835	-0.209914106451822	-0.365400315392909	0.0175918465255445	-0.0763844038371261	-0.162821964577291	-0.034286294375595	0.645590074748041	0.229403133451317	-0.0757284230490919	0.172957298069083	"S02"	0.645590074748041	"IS09"
"TRGV9"	"TRGV9"	-0.0689553008436427	-0.00704549272821803	-0.111227372484669	-0.0942988244116831	0.0602490238566806	-0.134889662148769	0.209463573273664	0.0859651400345521	0.633407012192428	0.0404877738978116	-0.126743727070529	-0.160924798214974	"S02"	0.633407012192428	"IS09"
"TRGV2"	"TRGV2"	-0.00835393284753246	-0.113363816599225	-0.0307621277440689	-0.165398632702872	-0.0629961444711043	0.146676419972908	-0.167482893953995	0.0931413159334964	0.622521026341396	-0.169187034104117	-0.158772137316713	-0.117276891945347	"S02"	0.622521026341396	"IS09"
"TRAV10"	"TRAV10"	-0.0752413248020033	-0.0717241462289083	-0.0710106274731709	-0.0747616442249413	-0.0692144058676101	-0.0701909237785255	-0.0661468858654195	-0.0691560955004091	0.621880949689285	-0.0668199311021454	-0.080636822553031	-0.0737872227945938	"S02"	0.621880949689285	"IS09"
"MT-ND5"	"MT-ND5"	0.472153462910031	-1.77559309549211	0.392219143200584	0.312824556868166	-0.797588108922444	0.210240934843185	-0.11176272996071	0.366036650858258	0.620817844213504	0.00313368613326778	-0.24056558945339	0.113737355246806	"S02"	0.620817844213504	"IS09"
"RAC2"	"RAC2"	-0.119063401343154	-0.104018804898661	-0.0793626426120682	-0.492656830506332	0.103565389597222	0.233361795572488	0.0134107938497725	0.308564838120829	0.584955954531028	0.143567480017283	-0.219274790595498	0.213602018906594	"S02"	0.584955954531028	"IS09"
"BOLA2-SMG1P6"	"BOLA2-SMG1P6"	0.171539293544502	-0.104239168818445	-0.103202187467742	-0.108653669137259	-0.100591676823533	-0.102010883892869	-0.0961335444904995	-0.100506932361171	0.573627203092763	-0.0971117042838502	-0.117192267890678	-0.107237508955245	"S02"	0.573627203092763	"IS09"
"TRDV2"	"TRDV2"	-0.0751913424641858	-0.0121306666124728	-0.0709634555609228	-0.0747119805359078	-0.0691684271740529	-0.0701442963902751	-0.0661029449060651	-0.0691101555420613	0.572748216977953	-0.0667755430430824	-0.0805832560200656	-0.0737382064075746	"S02"	0.572748216977953	"IS09"
"HLA-B"	"HLA-B"	0.268088760383838	-2.57309102258852	0.36647211738652	0.257449314294649	-1.33781311908684	0.329922840637028	0.140776656913236	0.359927905901953	0.570498386518243	0.381218960510927	0.291556684183479	0.39400017420866	"S02"	0.570498386518243	"IS09"
"TRGV3"	"TRGV3"	-0.00175149794049473	-0.0113815730082353	-0.0850959148591444	-0.057272866163264	-0.135880458408448	0.0239873796757685	-0.129858359123626	0.0531499701119817	0.568922064223114	-0.131179669249019	-0.136850424633745	-0.144857729143748	"S02"	0.568922064223114	"IS09"
"EEF1A1"	"EEF1A1"	0.0627648899634566	-2.4032060361656	0.0665805192163988	0.371507245538895	-0.180794754860395	0.370034188341633	0.319560243658337	0.0851125042260225	0.550976522874206	0.0929767502706181	0.262560576426919	0.217193925086972	"S02"	0.550976522874206	"IS09"
"CCNH"	"CCNH"	-0.148580070176003	-0.306330682260761	0.356430097826047	0.142159422987634	-0.120386247409126	-0.143375507632765	-0.0461344072503195	0.122520979595236	0.540739956530944	0.134890851323774	-0.344894209123021	0.080973650315491	"S02"	0.540739956530944	"IS09"
"CD99"	"CD99"	-0.264739663132388	-0.10087620901845	-0.166763894428101	-0.108485530187222	-0.260188022209693	0.186249056083319	-0.031215097338927	0.0517201826417181	0.525694082585535	-0.0345458889717128	-0.0792603281589757	0.229323536034492	"S02"	0.525694082585535	"IS09"
"ZAP70"	"ZAP70"	0.145871005770759	-0.0141846927209204	-0.0766068841467765	-0.215828877728011	-0.239137509458181	-0.0806753538715942	0.368972023548622	0.264176177753007	0.525422795332365	-0.0806858316659008	-0.166630235106624	-0.0877978905152414	"S02"	0.525422795332365	"IS09"
"ARHGDIB"	"ARHGDIB"	-0.165939307017701	-0.197365841290158	-0.164913675835896	-0.284096380313061	-0.570304486110425	0.0806603431883162	0.0410176815941044	-0.0437522130601755	0.516033078967413	0.237827069341707	0.0712715069683565	0.37387317073063	"S02"	0.516033078967413	"IS09"
"SLC9A3R1"	"SLC9A3R1"	0.0095720998884173	0.130333352516709	-0.0781219748032771	-0.295702264694024	-0.00908021651974739	-0.143819130921292	0.089711515211073	0.181781691267298	0.514734411193677	0.103512123008255	-0.166626324246712	0.00479137438864665	"S02"	0.514734411193677	"IS09"
"SYTL3"	"SYTL3"	-0.270256799785416	-0.0978547670295388	0.10985609304414	-0.093511969048217	-0.234559819764863	-0.0939950815187337	-0.0984342930918007	0.375633957016987	0.512182673826583	0.443637427237966	-0.260890567365938	0.237570319914319	"S02"	0.512182673826583	"IS09"
"PBX4"	"PBX4"	-0.196958699245556	-0.0747906696994133	0.380862040664326	-0.0159412453379278	0.100194890208376	-0.194357711184959	0.197475107350044	0.100501128168085	0.511809533034043	-0.336951118328866	-0.331629677371389	0.112014448313355	"S02"	0.511809533034043	"IS09"
"TRAV4"	"TRAV4"	0.0600153794679613	-0.031748256345981	-0.109652348571669	-0.136140613847611	-0.111848222721113	0.0231966094863294	0.469170920993924	-0.000335773086552158	0.510272635506087	-0.165920297639901	-0.151123382485435	-0.0397455369059506	"S02"	0.510272635506087	"IS09"
"CRACR2A"	"CRACR2A"	-0.0560960775610744	0.129391059459703	0.211301615175647	0.00238552029080352	-0.0146267316028398	-0.122152373853357	-0.198008129586094	-0.207016081563894	0.499354450600553	-0.200022864319367	-0.208488693475786	-0.118444266867609	"S02"	0.499354450600553	"IS09"
"FLT3LG"	"FLT3LG"	-0.0334403729434733	-0.29458540058722	-0.0557401497327713	-0.173901938321163	-0.173442271080289	0.0935684710857379	0.222803084827013	-0.0195893803847963	0.498715130876218	-0.00470161748123715	0.0315189372712879	-0.00741861510797065	"S02"	0.498715130876218	"IS09"
"ADORA2A"	"ADORA2A"	-0.0394447930059259	-0.0782238537995824	-0.0774456753232024	-0.081536612635357	-0.0754866784769157	-0.07655168933187	-0.0721411770133941	-0.0754230839710379	0.49507251439266	-0.0728752142235425	-0.00479344936125203	-0.0804738882459524	"S02"	0.49507251439266	"IS09"
"C20orf204"	"C20orf204"	0.325318600371133	0.112923070380477	-0.144505067292329	-0.152138303998117	-0.14084979577566	-0.142836988276984	-0.134607459943539	-0.140731135459084	0.491325055792297	-0.135977092218097	-0.16409416285848	-0.150155377788703	"S02"	0.491325055792297	"IS09"
"GIMAP5"	"GIMAP5"	0.069171262468267	-0.212571803174192	-0.061203581141168	-0.161544276746487	0.0565980423781839	-0.0882335438353653	-0.196042247165885	-0.0641305083023629	0.487746244958896	-0.0657004311199091	-0.110183697182975	0.0918753644413328	"S02"	0.487746244958896	"IS09"
"WNT1"	"WNT1"	-0.0588726620732689	-0.0561206416093808	-0.0555623480293567	-0.0584973354480295	-0.0541568923456462	-0.0549209699204244	-0.0517567077533734	-0.0541112673310332	0.486591472135882	-0.052283332781389	-0.0630943755618236	-0.0577348982669091	"S02"	0.486591472135882	"IS09"
"TRGV4"	"TRGV4"	0.0122641085339681	-0.172795176348244	0.20732896303415	-0.109039261182406	-0.0548316530971677	-0.0555990957249282	-0.15935864571359	0.145486431022571	0.481205996843813	-0.0220230867877215	-0.174852438335208	-0.0943628416101301	"S02"	0.481205996843813	"IS09"
"FCMR"	"FCMR"	-0.166280433046612	0.199471427606703	0.104868475874768	-0.123435853496983	-0.0124183843314442	0.213131684402802	0.163933087082937	-0.0341476556758622	0.476949362440772	-0.207644107871625	-0.163439089784676	-0.200933450259493	"S02"	0.476949362440772	"IS09"
"DEF6"	"DEF6"	0.0518277738522219	-0.046272670729513	-0.11254468593848	-0.240996276094594	-0.23642094011	0.137597491152258	0.0913620799852705	0.200765952544127	0.472974983471473	0.123867522516682	-0.158346555183105	0.0152388642763968	"S02"	0.472974983471473	"IS09"
"TRAV1-1"	"TRAV1-1"	-0.0931491059120744	-0.0887948226737205	-0.0349145122766781	-0.0507159704372698	0.0328361376802521	-0.00929412625143373	-0.0818901487107761	-0.0856155640691434	0.464416650311475	-0.0827233818071414	-0.0319269853191924	-0.091348920943886	"S02"	0.464416650311475	"IS09"
"BTG2"	"BTG2"	-0.106512217217073	0.413051880601575	0.0825265884457321	-0.354985572830407	-0.202393411570832	0.152292118815395	0.0101259934637474	0.324951118656875	0.462702724737877	0.194311933871011	-0.120832633103574	-0.322849849680085	"S02"	0.462702724737877	"IS09"
"JUN"	"JUN"	-0.373587096837575	0.304085799622796	-0.100141036212347	0.108234940230381	0.214040180926854	0.212246964761273	0.079462109893591	0.0972647486864336	0.456960548617425	-0.215778554949967	-0.223063848875399	-0.212707006546207	"S02"	0.456960548617425	"IS09"
"RPS26"	"RPS26"	0.3899655515326	-0.353533661463594	-0.142391877506732	-0.372808994079646	-0.998594567778426	0.102613242593906	0.12172696884297	-0.250873367324059	0.450648476240022	0.154821068630648	0.361824442549455	-0.129287729162405	"S02"	0.450648476240022	"IS09"
"SARAF"	"SARAF"	0.0435713003243277	-0.0316569209938641	0.121802771947308	0.342859868481843	-0.678485552684573	-0.0929487838459095	0.0640195733026617	-0.106453612614941	0.4439544259575	-0.339869595943555	-0.477460623486013	0.32377405850188	"S02"	0.4439544259575	"IS09"
"PRUNE1"	"PRUNE1"	0.0744979842105859	0.0490254594092839	-0.10666800759734	-0.112302565375706	0.18020472706658	-0.105436696693053	-0.0993619796797143	-0.103882238232962	0.439305306306628	-0.100372988833965	-0.121127914324681	-0.11083884654609	"S02"	0.439305306306628	"IS09"
"SHISAL2A"	"SHISAL2A"	0.238529769521764	0.130546804387723	-0.133327029766177	-0.109240921181661	-0.0513513110756707	-0.131787983248996	-0.124195041426028	-0.129845026461416	0.428556373904572	-0.125458727236224	-0.151400831443714	-0.138540266435686	"S02"	0.428556373904572	"IS09"
"TAGAP"	"TAGAP"	-0.00929511998590728	0.156016165711604	0.0904356709504892	-0.300206525848324	0.159409628607433	0.0438394302402854	0.381522689252586	0.375439810070252	0.42788972514442	0.014399623060102	-0.156746012273271	-0.340073150211746	"S02"	0.42788972514442	"IS09"
"RUNX2"	"RUNX2"	-0.197082880215806	-0.258027766266882	0.19802236443259	-0.197865343649443	0.189160882823051	0.0549585535624399	0.286835000181708	0.401133489382504	0.404110329978573	0.14173016135579	-0.129624837645301	-0.0565530134636607	"S02"	0.404110329978573	"IS09"
"NFKBIA"	"NFKBIA"	-0.967901094322437	0.115096020076253	0.189873846318901	0.0677513096159413	0.273289321345735	0.365388751741452	0.0925541020840964	0.301539187556499	0.39538262295487	0.268236393410318	0.0823559969522739	-0.271604234396612	"S02"	0.39538262295487	"IS09"
"SLFN12L"	"SLFN12L"	0.0336194449739649	0.130149153975269	0.117357486908442	-0.157126408629884	-0.0674815446336353	-0.120199403232634	0.0191115742794972	0.391121381303678	0.394307463908679	-0.225450625249148	-0.204546256766758	-0.163600717355689	"S02"	0.394307463908679	"IS09"
"GBP5"	"GBP5"	-0.0279185600560986	0.139784949811756	0.185142020613524	-0.307920337157713	0.17290747313009	0.256221381872069	0.234120903338676	0.340613258779521	0.392832734429483	-0.086358592900427	-0.355610367202581	-0.116367159467746	"S02"	0.392832734429483	"IS09"
"ERN1"	"ERN1"	-0.389874054911786	0.329320126820362	0.162411353596174	-0.264787386374007	0.268246008276554	0.194646898433182	0.0243548123024296	0.198152308765182	0.370711247861558	-0.104112767896176	-0.168422071056097	-0.0754783476794272	"S02"	0.370711247861558	"IS09"
"RETREG1"	"RETREG1"	0.299566376672022	0.347215812829216	-0.150775540221829	-0.193887176045062	0.211151125016759	-0.182033449591687	-0.17154562393028	-0.179349721396359	0.369507094444618	-0.173291102399249	-0.209123889290253	-0.191360107233688	"S02"	0.369507094444618	"IS09"
"RPLP1"	"RPLP1"	-0.201074305491348	0.151285954834598	-0.147803036255227	0.276066999753762	-2.268737993486	0.148170858872286	-0.156262235699026	-0.092536934934084	0.354281015057371	0.0225459498976629	0.320631508195416	0.162891440132341	"S02"	0.354281015057371	"IS09"
"PHLDA1"	"PHLDA1"	-0.204701648072868	-0.0317717845402783	0.223464527805447	-0.164821818539746	0.238835846772904	-0.296894888980834	0.134574907285727	-0.0941873530749928	0.351220294857637	-0.14760742825651	-0.183340554501399	0.34844859562446	"S02"	0.351220294857637	"IS09"
"CAMK4"	"CAMK4"	0.0807894020081528	0.0448313200735769	0.111441805049571	-0.0655076767975365	-0.121763415628661	-0.118717728436463	0.24078031692332	0.203088018183674	0.340235988212756	-0.231066332375341	-0.290814262518424	0.0425839569623724	"S02"	0.340235988212756	"IS09"
"RGS14"	"RGS14"	0.0131393101814778	-0.00739678312954929	-0.0755585091991884	-0.22284608554444	-0.0669790705706754	0.169040824073689	-0.031566849432734	0.242022574886059	0.338713760085325	0.135094104388735	-0.138035498597735	-0.0360435295413306	"S02"	0.338713760085325	"IS09"
"CBLB"	"CBLB"	-0.059203595771826	0.145267209835307	0.0828395474441306	-0.162456648605307	-0.0641506015243722	0.0598275233728018	0.0552779844533855	0.231630258949782	0.33846463379767	-0.16700909001385	-0.276763967902626	0.0782267039171286	"S02"	0.33846463379767	"IS09"
"LCK"	"LCK"	0.297963589673395	-0.128464997167879	-0.142643832557861	-0.474521954663547	-0.349157825981077	0.0928250193136914	0.28896091971073	0.201469571204078	0.336263926087506	0.215831775998322	-0.091002080314205	0.157923705911167	"S02"	0.336263926087506	"IS09"
"SNX9"	"SNX9"	-0.224644908220416	0.138424260630287	0.311286723872119	0.0476360543920439	-0.0244947656166554	-0.180567483623163	0.0711440143701655	-0.0527684535409846	0.336201596242157	-0.111066773416111	-0.397519481399945	0.324851004249349	"S02"	0.336201596242157	"IS09"
"ZFP36"	"ZFP36"	-0.633137998133005	0.120991313195364	0.139729736562823	0.19967632199759	0.0108181446681645	0.288958319425529	-0.290369125826814	0.184839743781185	0.334313979251577	-0.00898115337639107	-0.116415250032412	-0.0882366761595928	"S02"	0.334313979251577	"IS09"
"SKAP1"	"SKAP1"	-0.0311415260051722	0.12046740409745	0.0715221819656753	-0.204952455579941	-0.261925642640726	0.121947138256703	-0.154953403012159	0.262327991506059	0.326261066030019	0.0756431678006341	-0.161889827047229	-0.0268523327737299	"S02"	0.326261066030019	"IS09"
"TRBV24-1"	"TRBV24-1"	-0.0639622138642732	-0.0609722807565942	-0.0603657226002786	-0.0635544401875429	-0.0588387650302884	-0.0596688972431997	-0.056231084066013	-0.0587891957252924	0.321151030447748	-0.0568032359185365	0.0330373455407236	-0.0193791559277962	"S02"	0.321151030447748	"IS09"
"TRAV2"	"TRAV2"	-0.0636157503670404	0.032086651845368	-0.0600387401820424	-0.06321018547399	0.084431930089301	-0.0593456893120488	-0.0559264977038204	-0.0584707528647355	0.308424674116446	-0.0564955503870094	-0.0257035778350549	-0.0623863223824189	"S02"	0.308424674116446	"IS09"
"GPSM3"	"GPSM3"	0.0897014132632896	-0.0902891186731179	-0.126402545451852	-0.15101910460477	-0.40613072033218	0.195240877603668	0.131430516389316	0.0173800850904446	0.278450192369154	0.208704368883081	-0.111500614822577	0.154858790356195	"S02"	0.278450192369154	"IS09"
"TMEM117"	"TMEM117"	0.0519874441191412	-0.0681332519100192	0.0942828785714545	-0.0530679173045106	-0.150638039552118	-0.0359858511167805	0.159222684204843	0.121221647517407	0.271627308756029	-0.00485621948514971	-0.0938449547380855	-0.104562625459905	"S02"	0.271627308756029	"IS09"
"ADRB2"	"ADRB2"	-0.0710948329162391	0.233702533221105	-0.120491530666271	0.0901253285801235	0.173777935919748	0.156897281486003	-0.201096490216191	-0.0195414800333796	0.262443664455196	-0.340217235011597	-0.195532990858738	-0.167696349754808	"S02"	0.262443664455196	"IS09"
"CD96"	"CD96"	0.0259359992451839	-0.276912871983746	0.250364756575984	-0.123082301063772	0.187792212896114	-0.0624886324800612	0.112476562625605	0.200841931870742	0.259932859291873	0.0310946792137415	-0.297332910186264	0.187411654608365	"S02"	0.259932859291873	"IS09"
"CDC42EP3"	"CDC42EP3"	0.10152021966353	0.0907395653708979	0.11959245883737	-0.0176017572481879	0.143818650126384	-0.0446404031010043	0.196126595513802	-0.020334473493842	0.235003343975084	-0.183441171619899	-0.194152497081439	-0.196052027857971	"S02"	0.235003343975084	"IS09"
"IL12RB2"	"IL12RB2"	0.00860852038171776	0.182796855341395	0.168067330276778	-0.0589541983366572	0.0405618846963752	-0.114236088386355	-0.17203368987502	-0.0468456903225976	0.227552961243148	-0.0328912391302079	-0.15604382931562	-0.0964052479736599	"S02"	0.227552961243148	"IS09"
"TRGV8"	"TRGV8"	-0.0620061642179113	0.130575819957124	0.086933907444315	-0.125007735783269	-0.032987691514127	0.106523520798209	-0.110603137703489	-0.0518532461850331	0.208102516911583	0.0638609377428621	-0.0597272102361284	-0.093462274795898	"S02"	0.208102516911583	"IS09"
"LPXN"	"LPXN"	-0.0499307488249031	-0.0746924704452491	-0.0336644375404273	-0.232361622948026	0.190606693802844	-0.0308703781066569	0.138613573661271	0.0246319558891225	0.197652638424802	0.0695145858475739	-0.0513341689343277	0.171837949810768	"S02"	0.197652638424802	"IS09"
"LIPC"	"LIPC"	-0.0757232457801772	0.00760425988820261	-0.071465450818489	-0.0209413616954159	0.0647260717083997	-0.0706404969184894	-0.0665705569268117	-0.0695990405612244	0.189508670828022	-0.0672479130208981	0.00100952062808044	0.0309523040154931	"S02"	0.189508670828022	"IS09"
"SLC35G6"	"SLC35G6"	-0.0229147571035747	-0.0218435998252512	-0.0216262975778547	-0.0227686703096539	-0.021079258010118	-0.0213766566908935	-0.0201450443190975	-0.02106149957877	0.189393939393939	-0.0203500203500203	-0.0245579567779961	-0.0224719101123595	"S02"	0.189393939393939	"IS09"
"CELF6"	"CELF6"	-0.0229147571035747	-0.0218435998252512	-0.0216262975778547	-0.0227686703096539	-0.021079258010118	-0.0213766566908935	-0.0201450443190975	-0.02106149957877	0.189393939393939	-0.0203500203500203	-0.0245579567779961	-0.0224719101123595	"S02"	0.189393939393939	"IS09"
"GBP6"	"GBP6"	-0.0229147571035747	-0.0218435998252512	-0.0216262975778547	-0.0227686703096539	-0.021079258010118	-0.0213766566908935	-0.0201450443190975	-0.02106149957877	0.189393939393939	-0.0203500203500203	-0.0245579567779961	-0.0224719101123595	"S02"	0.189393939393939	"IS09"
"HSPE1-MOB4"	"HSPE1-MOB4"	-0.0229147571035747	-0.0218435998252512	-0.0216262975778547	-0.0227686703096539	-0.021079258010118	-0.0213766566908935	-0.0201450443190975	-0.02106149957877	0.189393939393939	-0.0203500203500203	-0.0245579567779961	-0.0224719101123595	"S02"	0.189393939393939	"IS09"
"KRTAP12-3"	"KRTAP12-3"	-0.0229147571035747	-0.0218435998252512	-0.0216262975778547	-0.0227686703096539	-0.021079258010118	-0.0213766566908935	-0.0201450443190975	-0.02106149957877	0.189393939393939	-0.0203500203500203	-0.0245579567779961	-0.0224719101123595	"S02"	0.189393939393939	"IS09"
"CSF2"	"CSF2"	0.173530474245056	-0.0497862601864096	-0.072722035633562	-0.157700397487122	0.100260837439037	-0.150757871237588	0.0897019177447192	-0.150627029014222	0.187018205865906	-0.053064525705063	-0.0621941669020595	0.10111266528149	"S02"	0.187018205865906	"IS09"
"UBASH3A"	"UBASH3A"	0.0124800224550372	0.0505319239142097	-0.0766185837757962	-0.19611835937261	0.13823374721491	-0.0736019814315638	-0.0314556632995999	0.122243674178504	0.167517894356234	-0.0806226897460708	-0.0254221238723246	0.0251633196593769	"S02"	0.167517894356234	"IS09"
"FSD1"	"FSD1"	0.0440839238948373	-0.101876573277572	-0.0957555082784034	-0.0889514579082836	-0.0263416914435227	-0.153878288818338	0.102444630526584	0.142785856430447	0.166711456965974	0.143174869989851	0.0162044983775301	0.0154130839724128	"S02"	0.166711456965974	"IS09"
"NELL2"	"NELL2"	-0.0595485081934349	-0.0927268313763543	0.0144882981615612	-0.00251950528323919	0.0759056987047863	0.092502530791169	-0.32853790084719	0.0184137860743609	0.158267648448477	0.049287927247713	-0.110065889446371	0.0623074135661556	"S02"	0.158267648448477	"IS09"
"JUND"	"JUND"	-0.630636569495838	1.07981864763215	1.31792428233744	0.158734989990048	0.507427531072262	0.073647486500015	-0.410544768430273	0.790501474604691	-0.643128295979766	-0.223933500397865	-0.714374132364575	-0.138100693158711	"S03"	1.31792428233744	"IS03"
"TNFSF9"	"TNFSF9"	-0.116927234044811	-0.00100687349767054	0.778050821682455	-0.0510524735160533	0.324149889672051	-0.00861078553790202	0.0321750756164317	0.0579091924747675	-0.0247106739734637	-0.156897946935095	-0.253254240740218	-0.10787129593936	"S03"	0.778050821682455	"IS03"
"LYST"	"LYST"	0.0552195791409008	-0.0120441387483888	0.7196394501435	-0.176533529518106	-0.15605207211015	0.0684623597021069	-0.470314409498191	0.155470918045635	-0.131828434988694	-0.119566909463616	-0.235100228318842	0.132728621196573	"S03"	0.7196394501435	"IS03"
"MT-ND3"	"MT-ND3"	0.455461810965314	-2.64128856870645	0.712878404509237	0.146887928891791	-0.975817238897592	0.462292401964252	-0.0242887710888262	0.666811098512243	0.168208380956512	0.411227070755009	0.320265103841688	0.0494376590246654	"S03"	0.712878404509237	"IS03"
"RUNX3"	"RUNX3"	-0.0529176745573867	0.4134518557929	0.689520746479767	0.0283440103507689	0.163537443690605	-0.108552771281467	-0.452352049786797	0.479684454745275	-0.204712853867061	-0.0920244033086341	-0.432225499428026	-0.122175109414656	"S03"	0.689520746479767	"IS03"
"SATB1"	"SATB1"	-0.312816627879625	0.526206264051922	0.688300980973068	0.0674591493159448	0.082861577192725	-0.0344497438781791	-0.220145922942885	0.00882489254687772	-0.0835108737799173	-0.212993679478004	-0.381030745854869	0.0743159873027209	"S03"	0.688300980973068	"IS03"
"GNG2"	"GNG2"	-0.348405339649667	-0.48079299370148	0.6805848477688	0.229724032033007	0.144168150827893	-0.0594914950436511	-0.134125251694653	0.0378477355346054	0.21186125962991	-0.340771285704906	-0.338611022705999	0.37411663623126	"S03"	0.6805848477688	"IS03"
