"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"MLLT3"	"MLLT3"	-0.150516978503112	0.101598089766397	0.140010805685772	0.089376068511833	0.0231325071474648	0.103276437277952	-0.109872421600106	"S01"	0.140010805685772	"IS03"
"PARD6G"	"PARD6G"	-0.0442818479967461	-0.0696481169032121	0.136465022668697	-0.137871304539236	0.0420235216876666	0.0363201958106685	0.0600326031869863	"S01"	0.136465022668697	"IS03"
"RTKN2"	"RTKN2"	-0.0173500045330603	0.0720698440895649	0.116605919643957	0.0767201946546969	0.0578673347542101	-0.174204264819506	-0.079138379466857	"S01"	0.116605919643957	"IS03"
"PAK3"	"PAK3"	-0.0758070479975457	0.0461390771606359	0.10500036779696	0.0785422038775515	-0.0839573236086134	0.0533227843371595	-0.056822696871648	"S01"	0.10500036779696	"IS03"
"PCYOX1L"	"PCYOX1L"	-0.174937737481166	0.0877035028461536	0.0946452321176756	0.0876455720691262	-0.037688934072755	-0.0135275706318576	0.0381095461791157	"S01"	0.0946452321176756	"IS03"
"RBKS"	"RBKS"	-0.114097321638464	1.0925326941956	-0.0428835938063081	-0.104970356861016	0.0233099615938757	-0.0213907483491282	-0.199198564279344	"S02"	1.0925326941956	"IS02"
"FAAH2"	"FAAH2"	-0.137312328661308	0.921486696342642	0.0862478696827144	-0.156006584342947	-0.0729985683735341	-0.0274035142065216	-0.0988401462895928	"S02"	0.921486696342642	"IS02"
"TRAV8-3"	"TRAV8-3"	-0.0341589384186198	0.910618126705282	-0.104400619260994	-0.0800435252280055	-0.100958840604038	-0.0488740557493449	-0.118514634868001	"S02"	0.910618126705282	"IS02"
"TRBV3-1"	"TRBV3-1"	-0.12838629371642	0.894727720463183	-0.0164852978774291	-0.0126501418245601	-0.0717666582204019	-0.0693357283852302	-0.128452540514004	"S02"	0.894727720463183	"IS02"
"TENT5C"	"TENT5C"	-0.381797028996826	0.878195031806026	0.82858002984438	-0.335561238572529	-0.302039538433285	0.7313677112449	-0.431270578580349	"S02"	0.878195031806026	"IS02"
"FYB1"	"FYB1"	-0.286998186705239	0.867672146574306	0.572315497498945	0.46049888747498	-0.317898978424929	0.484701205499907	-0.866914901673623	"S02"	0.867672146574306	"IS02"
"TRAV12-3"	"TRAV12-3"	-0.0938911735601637	0.867517358075684	-0.0827522661514352	-0.0874423561638605	0.0294140791508896	-0.0809853138492694	-0.0939396210181411	"S02"	0.867517358075684	"IS02"
"TRBV18"	"TRBV18"	-0.0947895366335099	0.842755167872649	0.0888830028121064	-0.0821661454137775	-0.101358520691556	-0.102575905059293	-0.118983815569293	"S02"	0.842755167872649	"IS02"
"TPTEP2-CSNK1E"	"TPTEP2-CSNK1E"	-0.10051127919554	0.817317695690029	0.00022392950279035	-0.093607766743589	0.00876329845564757	-0.0866954494484663	-0.100563142600698	"S02"	0.817317695690029	"IS02"
"DNAJB1"	"DNAJB1"	-0.483528500209344	0.76938934728605	0.36759114952634	-0.296331042118805	-0.202068637876196	0.623431834366716	-0.0303655977209496	"S02"	0.76938934728605	"IS02"
"TRAV13-1"	"TRAV13-1"	-0.111660784349852	0.76330512697784	-0.0471827727447842	-0.0270802863623895	0.00147001175956745	-0.115840496790305	-0.0743504037102506	"S02"	0.76330512697784	"IS02"
"TRBV5-6"	"TRBV5-6"	-0.067521959415469	0.719368567618651	-0.0595113996848157	-0.0628842840089311	-0.0575494854094921	-0.0582406936417235	-0.067556800467799	"S02"	0.719368567618651	"IS02"
"TRBV6-6"	"TRBV6-6"	-0.0801870902577862	0.71040601139351	-0.0706739854590216	-0.0380213979760678	-0.0120742366810908	-0.0691649323887222	-0.0802284664653496	"S02"	0.71040601139351	"IS02"
"ADORA2A"	"ADORA2A"	-0.017869278151167	0.705776550980434	-0.100126987186023	-0.0863339030167522	-0.0968260974985713	-0.0321845790096389	-0.0636262697456706	"S02"	0.705776550980434	"IS02"
"FLT3LG"	"FLT3LG"	-0.0908263170719851	0.68203789692956	-0.123864520480979	0.0296457524798793	0.0068578462486669	-0.274748921602228	0.0175805322918827	"S02"	0.68203789692956	"IS02"
"HCLS1"	"HCLS1"	-0.522363774130113	0.672579273998051	0.0795774110771696	0.192432645908347	0.0221877089045537	0.196736879476701	-0.0535527540322399	"S02"	0.672579273998051	"IS02"
"TRAV19"	"TRAV19"	-0.0814390599288406	0.665689753433198	0.00224537712144805	-0.0354214881108288	-0.0911724041102326	0.000584368586887883	-0.10702642897357	"S02"	0.665689753433198	"IS02"
"CCR8"	"CCR8"	-0.22569849986665	0.663292407931691	0.269729228262598	-0.164016949690795	0.206807221906107	0.132047672085339	-0.229776322129427	"S02"	0.663292407931691	"IS02"
"RAC2"	"RAC2"	-0.651150302788695	0.662967233376124	-0.0154009893243333	0.424968559942403	0.231451688888837	0.112845237567035	-0.104170875246269	"S02"	0.662967233376124	"IS02"
"TRAV17"	"TRAV17"	-0.143980204316952	0.636872574141348	0.099988883888566	-0.051972965128352	-0.0307457873542231	-0.00721965531058431	-0.103746887338829	"S02"	0.636872574141348	"IS02"
"SIRPG"	"SIRPG"	-0.385796764021525	0.63434688097693	-0.0827998878755116	0.28373916895171	0.208331169731617	0.0596123977039916	-0.165859869426718	"S02"	0.63434688097693	"IS02"
"TRBV27"	"TRBV27"	-0.0681182624148527	0.622274435314477	-0.0832670739815228	-0.0268011696938554	-0.0805220056085056	-0.0290363344651959	-0.048182429116692	"S02"	0.622274435314477	"IS02"
"HSPA8"	"HSPA8"	-0.610837911621718	0.618608401160479	0.176252542739514	-0.174136921030194	0.127490092890367	0.257837217240659	0.208765664588135	"S02"	0.618608401160479	"IS02"
"TRAV30"	"TRAV30"	-0.0377764375012048	0.618280547537404	-0.0132870430280418	-0.0695492562210058	-0.0636490336053337	-0.0644135015356468	-0.0747170028132787	"S02"	0.618280547537404	"IS02"
"FXYD5"	"FXYD5"	-0.15813262176324	0.61419459666791	-0.278651201478348	0.126544932299093	0.0300244761087316	-0.563912013207799	0.266963852841389	"S02"	0.61419459666791	"IS02"
"CD82"	"CD82"	-0.394199363694758	0.609629222494884	-0.094354174454661	0.0923984730938821	0.399883752604884	0.155990028771143	-0.128156838746946	"S02"	0.609629222494884	"IS02"
"ARPC4-TTLL3"	"ARPC4-TTLL3"	-0.0570438057197144	0.607735930167726	-0.0502763360411482	-0.0531258113787349	-0.0486188744134181	-0.0492028199690953	-0.0570732400879908	"S02"	0.607735930167726	"IS02"
"SOCS1"	"SOCS1"	-0.201909837598815	0.606254204796461	0.185386620708416	0.0649282119584556	0.276740846774527	-0.361168452743993	-0.139601387739013	"S02"	0.606254204796461	"IS02"
"EPC1"	"EPC1"	-0.295231608691502	0.601308882153048	0.266829615619102	-0.140920720208484	0.0647189525251391	-0.211739972907993	0.0925699958168215	"S02"	0.601308882153048	"IS02"
"CD3E"	"CD3E"	-0.465587242140137	0.597677566309549	0.155578980782943	0.387051830129232	0.0772585718588548	-0.351332519604607	-0.0236257309100448	"S02"	0.597677566309549	"IS02"
"TRAV41"	"TRAV41"	-0.0767367204993968	0.591933309069145	-0.0703433037794148	-0.0310023972613439	-0.0665534248535838	0.0304018811119322	-0.0697771031245946	"S02"	0.591933309069145	"IS02"
"C12orf57"	"C12orf57"	-0.197634044055056	0.588993843691527	0.033447141553673	0.252089690502977	0.012905635759137	-0.483414045661702	-0.00708518706564704	"S02"	0.588993843691527	"IS02"
"FOXP3"	"FOXP3"	-0.492216651534683	0.586078796727083	0.156679871355041	0.081669153159315	0.289105655145564	0.364974276196606	-0.221323194550093	"S02"	0.586078796727083	"IS02"
"ZNF410"	"ZNF410"	-0.0831825618018577	0.585094807994528	-0.0676778257164014	0.00581910820358566	0.00464211798029287	-0.0756572967982776	-0.0700236758513205	"S02"	0.585094807994528	"IS02"
"ZAP70"	"ZAP70"	-0.230491722893756	0.583625451147131	0.0493077421879023	0.0579078103103426	-0.096705918607709	-0.100709709985808	0.0258186959400512	"S02"	0.583625451147131	"IS02"
"SLAMF1"	"SLAMF1"	-0.348035054069019	0.575947962052754	0.0421283293944735	0.20764561357367	0.2727347682229	0.0678856972437429	-0.230426289886393	"S02"	0.575947962052754	"IS02"
"LSP1"	"LSP1"	-0.445740921607378	0.565105810597454	-0.20203130190187	0.342015803676147	0.272562339374987	-0.290570915343399	0.0984661173417909	"S02"	0.565105810597454	"IS02"
"IPCEF1"	"IPCEF1"	-0.121304560868331	0.561681077192154	0.0271635815134448	0.179653356497349	-0.182204056371744	-0.0401776558825866	-0.149893126219328	"S02"	0.561681077192154	"IS02"
"ACTB"	"ACTB"	-0.37685864188171	0.558702893160455	-0.267543924519175	0.460993036807734	0.384239504793921	-0.586535850067109	0.0782358131778012	"S02"	0.558702893160455	"IS02"
"PELI1"	"PELI1"	-0.255942265041281	0.551428308827522	0.295418182483549	-0.179657861469015	0.163621605856063	0.184253548429831	-0.166167685024726	"S02"	0.551428308827522	"IS02"
"FCMR"	"FCMR"	-0.21430060186579	0.548820695875813	0.180167917469534	0.04381140051134	-0.28625141697353	0.183491752942847	-0.103643391240026	"S02"	0.548820695875813	"IS02"
"TREX1"	"TREX1"	-0.0514056013393217	0.547667368115081	-0.045307027725884	-0.0478748611896949	-0.0438133894492065	-0.0443396178812032	-0.0514321264174121	"S02"	0.547667368115081	"IS02"
"SKAP1"	"SKAP1"	-0.364624495048695	0.544660296212398	0.401285205628076	0.206792389639422	-0.0213905104570607	-0.197164768551373	-0.142606392160727	"S02"	0.544660296212398	"IS02"
"CCR4"	"CCR4"	-0.253459964348756	0.535234704049883	0.37717343033873	-0.0640993220849843	-0.157152715803589	0.209158575975553	-0.166449583068943	"S02"	0.535234704049883	"IS02"
"EEF2"	"EEF2"	-0.242309641845849	0.52993156014364	-0.354806261331361	0.204575002625795	-0.0386570810993663	-0.387508105949348	0.307998795305199	"S02"	0.52993156014364	"IS02"
"RCSD1"	"RCSD1"	-0.180071663644865	0.520884781353501	0.263056160097559	0.0656430243806787	-0.11360889440149	0.0321704581462382	-0.197112361495414	"S02"	0.520884781353501	"IS02"
"TRBV5-5"	"TRBV5-5"	-0.0563052369329746	0.516948677632279	-0.0496253883695626	-0.0122422276841183	-0.0479893865551814	-0.0485657715360488	-0.0563342902028058	"S02"	0.516948677632279	"IS02"
"TRAV16"	"TRAV16"	-0.00306710860935848	0.514471148993356	0.0109108275204212	-0.107185504982195	-0.0505329785619083	-0.0315813096463032	-0.0770042250656156	"S02"	0.514471148993356	"IS02"
"GBP5"	"GBP5"	-0.354357031537649	0.510534849175881	0.150631540142147	0.079226777878965	0.0321145704817707	0.25022503262694	-0.143667544694728	"S02"	0.510534849175881	"IS02"
"UCP2"	"UCP2"	-0.443889020701489	0.509320093682425	-0.0841125736106701	0.505315526393109	0.116234944753509	-0.0818495049291434	-0.118804643649147	"S02"	0.509320093682425	"IS02"
"TRAV34"	"TRAV34"	-0.0569672873602731	0.50128228832821	-0.0502088955416225	-0.0530545486030593	0.0385111867940472	-0.0491368194802356	-0.0569966822453919	"S02"	0.50128228832821	"IS02"
"DAZAP2"	"DAZAP2"	-0.140361460648927	0.498237363949389	-0.681618980903116	0.0424610001608101	0.0269183726830549	0.0395130711349499	0.293108390723662	"S02"	0.498237363949389	"IS02"
"CD37"	"CD37"	-0.311639969376205	0.496595523802937	0.0927043745572033	0.232282901153334	-0.0333931310023814	-0.373342272598235	0.0869926555479391	"S02"	0.496595523802937	"IS02"
"ACTG1"	"ACTG1"	-0.486643514213872	0.482679892847496	-0.0479534541966853	0.482240217161834	0.338785334745283	-0.0466795375570603	-0.192144418800076	"S02"	0.482679892847496	"IS02"
"CD5"	"CD5"	-0.397414726423809	0.481065387758275	-0.0243852433529871	0.0007722585389268	0.0610612955890525	0.089556850529686	0.149457273734976	"S02"	0.481065387758275	"IS02"
"CNBP"	"CNBP"	-0.362855282386069	0.477694784675243	0.177256053723305	0.0644106577999364	0.0541501861774465	-0.462347098362182	0.233514759537023	"S02"	0.477694784675243	"IS02"
"ZBTB9"	"ZBTB9"	-0.0574248552078473	0.470973228193506	-0.0506121792036436	0.01478451371044	-0.0489436458233037	-0.0495314921032099	-0.0574544861960867	"S02"	0.470973228193506	"IS02"
"DEF6"	"DEF6"	-0.243155791773677	0.470794389794229	0.0140087892041221	0.150654294676273	0.0445880628809345	-0.14400648590725	-0.0144314719325107	"S02"	0.470794389794229	"IS02"
"LDHB"	"LDHB"	-0.286537701437514	0.470711565538629	0.0477181697486138	0.182048919948248	0.182859280966444	-0.764006586710847	0.240908157250665	"S02"	0.470711565538629	"IS02"
"SPIN2A"	"SPIN2A"	-0.0573618498489037	0.469238425896604	-0.0505566485713747	0.0153587607434772	-0.0488899458712195	-0.0494771471783916	-0.0573914483266379	"S02"	0.469238425896604	"IS02"
"STAC"	"STAC"	-0.119387298254147	0.468032059018825	-0.0675626521245662	-0.00150297879194661	0.196586944918377	-0.042061015126378	-0.0904238565042441	"S02"	0.468032059018825	"IS02"
"PPP1R3F"	"PPP1R3F"	-0.0935839027026084	0.466944980040559	-0.0501889487619219	-0.0821665517462203	0.070633882633101	0.0488629592449553	-0.0499454456152627	"S02"	0.466944980040559	"IS02"
"TRAV36DV7"	"TRAV36DV7"	-0.143906333334502	0.466154370400643	-0.0585717768261216	0.113199999762623	0.0735757032205734	-0.0324203198420025	-0.109510947618029	"S02"	0.466154370400643	"IS02"
"NFKBIA"	"NFKBIA"	-0.355309269924176	0.459353301254005	-0.0431931008328914	-0.239315257930705	0.282625132152925	0.167032841325129	0.174624594612276	"S02"	0.459353301254005	"IS02"
"LIMD2"	"LIMD2"	-0.256121128055868	0.459143600867541	-0.521244744220112	0.326303355715486	0.250185421834274	-0.263171041467934	0.152384736703018	"S02"	0.459143600867541	"IS02"
"TRBV10-2"	"TRBV10-2"	-0.0428363619795298	0.456372010320375	-0.0377544117628674	-0.0398941911038945	-0.03650976082563	-0.036948267739461	-0.0428584653654841	"S02"	0.456372010320375	"IS02"
"LBH"	"LBH"	-0.249432439776991	0.449727545737315	-0.215036985251428	0.174568805829752	0.105777941363955	-0.0281491147369293	0.0306666420537425	"S02"	0.449727545737315	"IS02"
"CSK"	"CSK"	-0.368192532272429	0.443805379699345	0.197277790301536	0.280886536344775	0.130398600890812	0.0328407024816363	-0.226526592269877	"S02"	0.443805379699345	"IS02"
"RHOF"	"RHOF"	-0.331809493078629	0.437584969720262	-0.132126852814931	0.211728583529061	0.186811459454434	-0.222264342529216	0.100589782511947	"S02"	0.437584969720262	"IS02"
"CACNB2"	"CACNB2"	-0.117788453018534	0.427300869173418	0.0136182526890571	-0.0197357907688684	-0.00516895722990317	-0.0398844591591697	-0.0171806343784338	"S02"	0.427300869173418	"IS02"
"PIM2"	"PIM2"	-0.230046670719324	0.42705135021376	-0.187381072162379	0.122559850823161	0.313013536652541	0.280722452741162	-0.213159655516995	"S02"	0.42705135021376	"IS02"
"UBASH3A"	"UBASH3A"	-0.219426467647427	0.425654377339747	0.00596340328271782	0.0879688442753365	0.138371612021764	-0.124947295016216	-0.0196718456280123	"S02"	0.425654377339747	"IS02"
"TRAV27"	"TRAV27"	-0.0711544109837566	0.419124953004159	-0.0627129104079564	-0.0284286954164032	0.0240489157984656	-0.0613738447052954	-0.00994270213889888	"S02"	0.419124953004159	"IS02"
"LAPTM5"	"LAPTM5"	-0.385071845950668	0.418954074689815	-0.0316230567559124	0.298584213597477	-0.228814766203913	-0.0979711599441762	0.161383465144607	"S02"	0.418954074689815	"IS02"
"LPAR2"	"LPAR2"	-0.14157220409023	0.417996627571284	-0.0542176608109203	0.0166057002355334	-0.150482373401332	0.044314741436419	0.0467450762029248	"S02"	0.417996627571284	"IS02"
"ARHGDIB"	"ARHGDIB"	-0.40991959758866	0.416924955031502	-0.0528230891482646	0.284582823945437	0.00384092224006254	-0.506255930303106	0.31403657711457	"S02"	0.416924955031502	"IS02"
"TNIK"	"TNIK"	-0.241429192409432	0.408601414932202	0.354652268881451	-0.0331417809122646	-0.145367748468213	-0.0375521822964875	-0.017722207528725	"S02"	0.408601414932202	"IS02"
"IRF5"	"IRF5"	-0.141203107430166	0.407323036705177	0.00043868478332117	-0.0430780143901304	0.253505652954546	0.00511318216821249	-0.104394238927237	"S02"	0.407323036705177	"IS02"
"PCBP3"	"PCBP3"	-0.0670557966977384	0.401319403903277	-0.0898955962599202	0.198141805890551	-0.137483380866264	-0.0730245629688046	-0.0897297298937824	"S02"	0.401319403903277	"IS02"
"TNFRSF14"	"TNFRSF14"	-0.30380874803512	0.401121750699597	-0.282004008190566	0.366714141926695	0.12087583092784	-0.342366716428197	0.147186743396399	"S02"	0.401121750699597	"IS02"
"CYP7B1"	"CYP7B1"	-0.109032901195787	0.40002133456039	-0.0515046231679459	-0.0694372962440651	0.0405802097567005	0.034518797481828	0.00361767078390997	"S02"	0.40002133456039	"IS02"
"HNRNPLL"	"HNRNPLL"	-0.30879512010067	0.395061012712664	0.0605425560278316	0.11499359374089	0.0200479488686127	-0.0359488338144285	0.0360854295596049	"S02"	0.395061012712664	"IS02"
"EIF3K"	"EIF3K"	-0.162282631481102	0.394976583593986	0.152024242214883	0.183146665652121	0.133019588153121	-0.805617789272771	0.127127981130973	"S02"	0.394976583593986	"IS02"
"PBX4"	"PBX4"	-0.272621891390166	0.3923584405267	0.186283278939516	-0.105429137714705	0.0462185934460983	-0.0925342930673361	0.118067023877053	"S02"	0.3923584405267	"IS02"
"ARHGAP9"	"ARHGAP9"	-0.364464191439597	0.392256569236862	0.0557534714208697	-0.01670851296911	0.0103409466138172	0.248314642156275	0.057617149811988	"S02"	0.392256569236862	"IS02"
"CMTM3"	"CMTM3"	-0.326562301898602	0.38565880121257	0.0225872811758293	0.218147017937005	-0.0726124890422852	-0.166567976630663	0.109534641810996	"S02"	0.38565880121257	"IS02"
"PPP1R2B"	"PPP1R2B"	-0.036058232583346	0.384158862522571	-0.0317804149905036	-0.0335816104606667	-0.0307327090018057	-0.0311018296170409	-0.0360768384825119	"S02"	0.384158862522571	"IS02"
"TRBV11-1"	"TRBV11-1"	-0.0359320348934426	0.382814371749369	-0.0316691889356296	-0.0334640805275625	-0.0306251497399495	-0.030992978495723	-0.0359505756751214	"S02"	0.382814371749369	"IS02"
"TUBA3E"	"TUBA3E"	-0.0354116434530283	0.377270201403417	-0.0312105348433736	-0.0329794316308463	-0.0301816161122734	-0.0305441177292802	-0.035429915714872	"S02"	0.377270201403417	"IS02"
"GNG2"	"GNG2"	-0.370060442717394	0.377260327201251	-0.388410420865181	0.0518461617441955	0.262264585095555	0.290148931574347	0.143232387643579	"S02"	0.377260327201251	"IS02"
"IL10RA"	"IL10RA"	-0.146805351293825	0.376949416881236	0.152060203463398	-0.0692871511295223	-0.10282811044598	-0.00228625547435509	0.0133455355294809	"S02"	0.376949416881236	"IS02"
"AGFG2"	"AGFG2"	-0.12896904326581	0.375617743614785	-0.00103152251769518	0.0801106288990674	0.0967725523881355	-0.00237744248392282	-0.124316889133404	"S02"	0.375617743614785	"IS02"
"CD96"	"CD96"	-0.222603466686538	0.373644961660889	-0.161738653403148	-0.0126557973790335	0.0633948080796268	0.248839105435026	0.0264943747734952	"S02"	0.373644961660889	"IS02"
"RGS10"	"RGS10"	-0.369158244957361	0.372455425779591	0.169809454495033	0.343158778302347	0.269559205397209	-0.434520986538081	-0.0533539043535656	"S02"	0.372455425779591	"IS02"
"GATA3"	"GATA3"	-0.361863312554034	0.371675738078681	-0.01212993364745	-0.169862107258044	0.307171543807585	0.315755020609096	0.0519223324399568	"S02"	0.371675738078681	"IS02"
"SNX9"	"SNX9"	-0.323304444739232	0.369987662986102	0.212665530752	-0.230401924388908	0.104651455004436	-0.0643875987999992	0.219119886202382	"S02"	0.369987662986102	"IS02"
"FBLN7"	"FBLN7"	-0.17565774599691	0.368141916448614	0.0370967368826629	0.019183820575278	0.26955993601692	-0.280792034635245	0.0143910288017834	"S02"	0.368141916448614	"IS02"
"EEF1D"	"EEF1D"	0.142951611121812	0.36793515698015	-0.698860015578923	0.308999368994496	-0.00109543050514158	-0.837947800263242	0.327652699060694	"S02"	0.36793515698015	"IS02"
"TSC22D3"	"TSC22D3"	-0.0587449642508763	0.366356006966045	0.223641503075408	-0.184892975315857	-0.104640604187743	-0.461980179513389	0.218446293893141	"S02"	0.366356006966045	"IS02"
"OXNAD1"	"OXNAD1"	-0.224650121551847	0.357772409322762	0.0714406390794946	0.280145714810889	-0.0530379982652601	-0.0976909898050379	-0.105614293963864	"S02"	0.357772409322762	"IS02"
"TOX2"	"TOX2"	-0.285052134567961	0.357517817808626	0.247600909408326	-0.124692339831506	-0.107668712584075	0.203717963986264	0.0404470985237094	"S02"	0.357517817808626	"IS02"
"ZNF554"	"ZNF554"	-0.0449393974781098	0.357427260432564	0.00932415971503579	0.0116571562151686	-0.0390678973282957	0.0333074902021526	-0.107491873332911	"S02"	0.357427260432564	"IS02"
"IL12RB2"	"IL12RB2"	-0.257048908101338	0.357235479052089	0.0832123899830166	9.37976105774072e-05	0.0253085632566887	0.159865983803126	-0.0271923756842001	"S02"	0.357235479052089	"IS02"
"LEF1"	"LEF1"	-0.0365981408022139	0.355705098162362	0.184091278926105	-0.191465091420472	-0.0535555032846867	0.0532526426424442	-0.0623227627459843	"S02"	0.355705098162362	"IS02"
"STAT3"	"STAT3"	-0.322518824774733	0.353662446613132	0.1536132087644	0.0929076420319435	0.157860256355675	-0.240701026352684	0.0688046041231976	"S02"	0.353662446613132	"IS02"
"BIN2"	"BIN2"	-0.196636285125062	0.353530243213948	-0.0250635164263021	0.250483070117396	0.00245779330134261	-0.204463836041039	-0.0203154777290138	"S02"	0.353530243213948	"IS02"
"CHST11"	"CHST11"	-0.370045275725285	0.348883165089725	0.237909599237837	-0.123303435707462	0.00689833615969192	-0.00344133128496499	0.18734519731831	"S02"	0.348883165089725	"IS02"
"ITGB2"	"ITGB2"	-0.399749204708663	0.34798328571108	0.0420033784079723	0.262163427751449	0.127900753053788	-0.106635915221023	0.0248778374876473	"S02"	0.34798328571108	"IS02"
"FAS"	"FAS"	-0.355891564937959	0.347301565332254	0.0632364813322103	-0.0178619484172053	0.0200208905401455	0.00604396524804886	0.184316890601177	"S02"	0.347301565332254	"IS02"
"PIK3IP1"	"PIK3IP1"	-0.227795121861476	0.341448550732123	0.188865464155751	-0.0504320295854854	-0.140934628682161	-0.078639350564386	0.128237066412374	"S02"	0.341448550732123	"IS02"
"CD247"	"CD247"	-0.324964962446726	0.338299852331746	0.257501485382724	0.254217283078033	0.161319118220717	-0.481569928848445	0.00900835835831821	"S02"	0.338299852331746	"IS02"
"TRAV20"	"TRAV20"	-0.0695321217913436	0.338269907738919	0.0443584272454115	-0.0605723107959026	0.0249507883318839	0.0905585611251623	-0.0988903836911315	"S02"	0.338269907738919	"IS02"
"F5"	"F5"	-0.224328487026123	0.332883238012552	0.236676764697434	-0.0163776962857791	0.30124290305489	0.0741194514526412	-0.215355985818225	"S02"	0.332883238012552	"IS02"
"DLGAP1"	"DLGAP1"	-0.0321871914932901	0.330958822356955	-0.0844514047868955	-0.0627468810025292	-0.0290747049777609	-0.0127903553170159	0.0255815496968155	"S02"	0.330958822356955	"IS02"
"SELL"	"SELL"	-0.228146261761155	0.330812504236763	0.0591563452588049	-0.0531479395335897	-0.0112355763378401	-0.10951936886507	0.168584243039693	"S02"	0.330812504236763	"IS02"
"MAT2B"	"MAT2B"	-0.29556126157674	0.326287327520376	0.212089697097043	0.100432523470378	0.0157889160166622	0.0224794798408378	-0.0590798386144872	"S02"	0.326287327520376	"IS02"
"ASXL1"	"ASXL1"	-0.268964269653815	0.32595907100713	0.147377616500274	0.0288957150125474	0.266157824500851	0.128198723248515	-0.161795646602186	"S02"	0.32595907100713	"IS02"
"UBE2D2"	"UBE2D2"	-0.29849284468056	0.325950166109506	-0.163287349319535	0.275225798519566	0.276025393277727	-0.231360615897422	0.0415048942612721	"S02"	0.325950166109506	"IS02"
"AQP3"	"AQP3"	-0.280094090058618	0.320370502112439	0.222709782820199	0.0971420626222671	-0.116912219505131	-0.058476359483443	0.0284312320639284	"S02"	0.320370502112439	"IS02"
"R3HDM4"	"R3HDM4"	-0.216327668505232	0.318818226464208	0.00802880877931643	0.00542908433964859	0.0326886916663656	0.151915351590017	-0.0110184783878909	"S02"	0.318818226464208	"IS02"
"FBXL14"	"FBXL14"	-0.0407966622905318	0.31612735153889	-0.0166153803054548	-0.0981673739858332	0.0335769094173396	-0.0909183597146373	0.0383120297857326	"S02"	0.31612735153889	"IS02"
"EIF3H"	"EIF3H"	-0.235985424776761	0.314710166480228	-0.0797628427405597	0.164656285150425	0.131339756743969	-0.453560971774489	0.2047358913328	"S02"	0.314710166480228	"IS02"
"IL12RB1"	"IL12RB1"	-0.234128060909862	0.310896284464405	-0.175007352662972	0.293823969075172	0.225774955112701	-0.148735410211542	-0.044065064044688	"S02"	0.310896284464405	"IS02"
"GTSF1L"	"GTSF1L"	0.0149825961985488	0.302164474230088	-0.0842198862343832	0.00628871717782707	0.049155763334387	-0.0824215968485956	-0.0662270504729891	"S02"	0.302164474230088	"IS02"
"SYTL3"	"SYTL3"	-0.270348782305948	0.299358745430571	0.216600165540385	0.193537212425671	-0.0686342751230162	-0.188406424678592	-0.00159369899590602	"S02"	0.299358745430571	"IS02"
"PCED1B"	"PCED1B"	-0.231460544982879	0.298477615688186	-0.102921442769562	0.139942250101319	0.231721399569925	0.127193448699778	-0.108955763155955	"S02"	0.298477615688186	"IS02"
"TMC6"	"TMC6"	-0.30073398755819	0.297907910976963	0.107200244369183	0.11502437148662	0.160868006164048	-0.0748910866572062	-0.00855892308454274	"S02"	0.297907910976963	"IS02"
"C21orf91"	"C21orf91"	-0.242272094334959	0.291933772971581	0.136046583222465	0.0169855116371607	0.151966657696699	0.251906160982624	-0.169567949343758	"S02"	0.291933772971581	"IS02"
"SLC25A38"	"SLC25A38"	-0.252928580077171	0.287350461783119	0.0536827200697351	0.0744415625103342	0.114185589224899	-0.183495137760764	0.0910699175028253	"S02"	0.287350461783119	"IS02"
"TCAF2"	"TCAF2"	-0.100024455243499	0.287045605136121	0.187009310787466	0.0183497902342803	-0.0747429958041941	0.0269824817800567	-0.11817873105317	"S02"	0.287045605136121	"IS02"
"ARNTL"	"ARNTL"	-0.2393063520231	0.28535562792355	0.276704085869528	0.0490883061954952	-0.0394663131650696	-0.0307093091205992	-0.0439044711630529	"S02"	0.28535562792355	"IS02"
"PHLDA1"	"PHLDA1"	-0.379282283750705	0.285046300706397	-0.00586337560388578	-0.0355011870336949	0.240883602131705	0.179139581036103	0.0939283437679745	"S02"	0.285046300706397	"IS02"
"CCNI"	"CCNI"	-0.37530601880148	0.280930898991844	0.109459571221187	0.204771693052565	-0.00860470151804264	-0.261825550041867	0.176291048591607	"S02"	0.280930898991844	"IS02"
"PRKCH"	"PRKCH"	-0.215907552637919	0.277685456296545	-0.274379336487572	0.195531014983121	0.0682561754320634	0.0222019511606533	0.0744790813278499	"S02"	0.277685456296545	"IS02"
"PPP2R2B"	"PPP2R2B"	-0.100854123433786	0.277482870644131	0.0903753632989109	0.2675933337551	-0.0739215703693872	-0.225375781830258	-0.123371747636678	"S02"	0.277482870644131	"IS02"
"ACTN3"	"ACTN3"	-0.0257864878803507	0.274725274725275	-0.0227272727272727	-0.0240153698366955	-0.021978021978022	-0.0222419928825623	-0.0257997936016512	"S02"	0.274725274725275	"IS02"
"LRTM2"	"LRTM2"	-0.0257864878803507	0.274725274725275	-0.0227272727272727	-0.0240153698366955	-0.021978021978022	-0.0222419928825623	-0.0257997936016512	"S02"	0.274725274725275	"IS02"
