"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"IFIT5"	"IFIT5"	0.242476989152827	-0.103606732238513	-0.0216323283653726	-0.231176354520784	-0.123183331652692	-0.000209118178870829	0.200400671002419	0.0744366405449582	0.55739033371039	"S02"	0.55739033371039	"IS09"
"GBP1"	"GBP1"	0.020845543680628	-0.0998818090394409	-0.0567275363640413	-0.0288149758820003	-0.247268065936356	0.111864892806827	0.0704256738111716	0.162029267095043	0.557364501290272	"S02"	0.557364501290272	"IS09"
"HELB"	"HELB"	0.0853798785913921	-0.00829251260495722	-0.283158256694131	-0.146634503366781	-0.152313083595744	0.125948525645343	0.0857273512826699	0.461336084666629	0.553505354334094	"S02"	0.553505354334094	"IS09"
"IFIT1"	"IFIT1"	0.222403470681473	-0.153636746447991	-0.0549829418186666	-0.129027002745358	-0.304725766236287	0.228909606777203	0.235062335690417	-0.10026209245524	0.55207922437526	"S02"	0.55207922437526	"IS09"
"TRIM14"	"TRIM14"	0.0992610521481698	0.461165054306558	-0.173542363088884	-0.288251985587328	-0.135117258597465	0.313708885765917	0.0164852073418301	-0.321721433668775	0.5470044543974	"S02"	0.5470044543974	"IS09"
"RSAD2"	"RSAD2"	-0.15362933407077	-0.0270021484579473	0.225626449300763	-0.103598062718592	-0.347228600269903	0.022943136340481	0.401112591772262	-0.0994367521733171	0.545132300040677	"S02"	0.545132300040677	"IS09"
"TRIM22"	"TRIM22"	0.0582681510218508	0.305103028746598	-0.123363744261761	-0.110780075057956	-0.369689863178343	0.350585378577067	0.231331277589344	-0.3977182989761	0.537788139865114	"S02"	0.537788139865114	"IS09"
"CNP"	"CNP"	-0.0413178244381389	-0.232413023831004	0.107322651369362	0.147181528501118	-0.19449185757691	0.0286337574091569	-0.0779440251184993	-0.149719417473626	0.527203488063256	"S02"	0.527203488063256	"IS09"
"PARP9"	"PARP9"	0.0402283639344498	-0.0080060665562906	-0.0511603334056105	-0.167594950071849	-0.295871884727678	0.154730552945283	0.326721261931515	0.0866441059334703	0.524634833253855	"S02"	0.524634833253855	"IS09"
"DRAP1"	"DRAP1"	0.0260976979763777	-0.553923374076759	0.221727496427526	0.084330779220004	-0.371021137633426	0.0130514718579044	0.350486074793661	-0.0280637586299497	0.521726620105007	"S02"	0.521726620105007	"IS09"
"ZCCHC2"	"ZCCHC2"	-0.141905740934747	0.333288313749277	-0.0892919520858143	-0.170467021471405	-0.193015789334911	0.0908799103742866	-0.00841921852223597	0.352529592473891	0.520509182743787	"S02"	0.520509182743787	"IS09"
"GBP2"	"GBP2"	-0.115409103249809	-0.140328400850424	0.0555871607797586	-0.0391934590519813	-0.320131421632754	0.123877862917612	0.283918378865783	0.0622776283445534	0.519671441954522	"S02"	0.519671441954522	"IS09"
"PI4K2B"	"PI4K2B"	0.124489610951824	-0.234868761269058	-0.0866619873210963	-0.0180633916299552	-0.0742810044468461	0.0404688395224405	0.0748292293116706	-0.0713930780458639	0.519369079307343	"S02"	0.519369079307343	"IS09"
"IFIT2"	"IFIT2"	0.304966130179499	-0.0268182848533411	-0.189012038282106	-0.0157058855580841	-0.171036455980498	0.0463327141085931	0.114910189173679	-0.113433955999075	0.518786382395518	"S02"	0.518786382395518	"IS09"
"NUB1"	"NUB1"	0.0189681600634851	0.207413780059976	-0.158482144671392	0.0163443356009852	-0.448290410980234	0.160438648761851	0.160424497926858	0.272417935395387	0.517018684352019	"S02"	0.517018684352019	"IS09"
"IFI16"	"IFI16"	0.187513221210784	-0.32046516940439	0.0268198223658769	-0.049885202331031	-0.439382502169071	0.164136591030165	0.35275143332185	0.133755481894439	0.513753652259511	"S02"	0.513753652259511	"IS09"
"SP110"	"SP110"	0.221399916527997	0.108835332497538	0.0833752519880198	-0.519873268357684	-0.316277671325468	0.172347565500428	0.2660759126155	0.486356231581134	0.508199874135914	"S02"	0.508199874135914	"IS09"
"IFI6"	"IFI6"	-0.213046834005513	-0.35398030237075	0.231634753598892	0.306741771893007	-0.225541459692457	-0.106808634900565	0.0982834089248496	-0.329109459520336	0.506212133238677	"S02"	0.506212133238677	"IS09"
"CASP4"	"CASP4"	0.205965600760805	-0.325050341212725	-0.00122241353352855	-0.0699124862988671	-0.19288005890534	0.122360269500415	0.118985488306521	-0.0212262101107388	0.502946564361863	"S02"	0.502946564361863	"IS09"
"APOL6"	"APOL6"	-0.0538318602903552	0.0901644258618154	-0.246614022677252	-0.0462089795422638	-0.248002313579308	0.247293566431696	0.0184520214636667	0.307895871059122	0.500998761527521	"S02"	0.500998761527521	"IS09"
"TAP1"	"TAP1"	0.232536150693095	0.057228941667334	0.00688372386641027	0.037382606344793	-0.355172638119842	0.0530455069159352	0.0903453267184883	-0.129468255899908	0.496547256003721	"S02"	0.496547256003721	"IS09"
"IFIT3"	"IFIT3"	-0.193643674681223	0.00849651716389346	-0.111652990048604	0.0278267465201138	-0.178264916975873	0.146980874254818	0.306939657921951	-0.286493265524161	0.493619918324503	"S02"	0.493619918324503	"IS09"
"DDX60"	"DDX60"	0.043761868826877	0.0563685667174261	-0.122983077369436	-0.25377904568889	-0.202464544569495	0.16378085114659	0.158724925603923	0.375213440086417	0.493190532633044	"S02"	0.493190532633044	"IS09"
"ELF1"	"ELF1"	0.0270316245408559	-0.193790766869405	0.0897744065533038	0.145171532042052	-0.301525654082349	0.0270997814899994	-0.13077246288528	0.173801755035053	0.490745563313421	"S02"	0.490745563313421	"IS09"
"NMI"	"NMI"	0.176391041122483	0.0741178797381593	0.106027222114928	-0.189437837172975	-0.35523206365869	0.183302948331235	0.195016592821307	-0.137330394339246	0.490499405927726	"S02"	0.490499405927726	"IS09"
"SP100"	"SP100"	0.0624297039374844	-0.0387605603794023	0.12828967656006	-0.0147409645407024	-0.372882275968829	0.120857637135623	0.189653806391916	-0.160579989377212	0.468620431438829	"S02"	0.468620431438829	"IS09"
"CD47"	"CD47"	-0.154927931105919	-0.122705920867156	-0.222377364676701	0.222960668229691	-0.220931267552976	0.088858445301759	0.00778203102257155	0.243361118934551	0.463307899979307	"S02"	0.463307899979307	"IS09"
"PHF11"	"PHF11"	0.129675642951347	0.0962971575981771	0.0201543939535324	-0.229920446245542	-0.29677516504172	0.218010178148249	0.0761774098866953	0.145782418339951	0.451633806915774	"S02"	0.451633806915774	"IS09"
"PARP12"	"PARP12"	0.114369804944048	0.0271112748773236	-0.0188806336859652	0.0967657451641649	-0.327174945911201	-0.0224190312747226	-0.0457151107607494	0.274127276504182	0.450509184363939	"S02"	0.450509184363939	"IS09"
"PSMB9"	"PSMB9"	0.0834096827197684	-0.612923885337839	0.20482855131126	-0.0873533543288142	-0.230541583384804	0.0786332519692736	0.345004431991343	-0.0170722118741576	0.449097280231578	"S02"	0.449097280231578	"IS09"
"IFITM2"	"IFITM2"	0.188186846874073	0.0120155687586887	0.206378285068507	0.184328389754538	-0.183778820358254	0.0921463034479524	0.152984145658379	-1.45675203417186	0.447348328870414	"S02"	0.447348328870414	"IS09"
"ARID5A"	"ARID5A"	0.073747532818442	-0.186507354008725	-0.140254690297826	0.42508813347419	-0.171080532674504	-0.0187086804527633	-0.29425503021726	-0.12052869847144	0.444142033890868	"S02"	0.444142033890868	"IS09"
"UBE2L6"	"UBE2L6"	-0.0592652146831297	-0.290051701572742	0.316201594248729	0.105029601776155	-0.355777853952602	-0.0414967776002758	0.204916201316569	-0.124912931042292	0.441264362930923	"S02"	0.441264362930923	"IS09"
"IDH2"	"IDH2"	0.092728019264446	-0.0718692990741966	0.20494870309369	0.183283692120617	-0.41625704064588	-0.217889519943579	0.367573000628296	-0.182866612527543	0.436959291049641	"S02"	0.436959291049641	"IS09"
"CD164"	"CD164"	-0.079046288812479	-0.120891071023142	0.190083982784396	-0.0746081937901008	-0.186409612106288	0.0826003658377754	0.168932037631051	-0.241893271228919	0.429363322097956	"S02"	0.429363322097956	"IS09"
"ADAR"	"ADAR"	0.140401925892667	-0.264623902905321	0.0508199352323753	0.0603414442793862	-0.376862810521707	0.0459591098474354	0.360617878001027	-0.0508187667910351	0.416907179196521	"S02"	0.416907179196521	"IS09"
"NLRC5"	"NLRC5"	0.0158197046607186	0.34359861438684	-0.0774070250808221	-0.178982627319103	-0.114347186926199	-0.0495632025355806	0.0765756448230158	0.209764716417781	0.415101793468871	"S02"	0.415101793468871	"IS09"
"TTC39B"	"TTC39B"	0.0158136203364051	0.0948496751972572	-0.0724284112707264	-0.102550575647178	-0.212672486029155	0.0448890981683584	0.0515697798764884	0.383930555566808	0.404533444264691	"S02"	0.404533444264691	"IS09"
"CASP1"	"CASP1"	0.0654446034136014	-0.0972979144021485	0.386849645367299	-0.183408201082873	-0.23584612884641	0.0656608921530108	0.115437159898467	-0.309078869598726	0.403559160313764	"S02"	0.403559160313764	"IS09"
"ANXA2R"	"ANXA2R"	0.0378148681594887	-0.103893780778221	-0.0861441124218186	-0.150017427625713	-0.0615056354236583	0.0635197914872712	0.121655551000217	0.176115303899593	0.399530226345034	"S02"	0.399530226345034	"IS09"
"SP140"	"SP140"	0.23667020188867	0.192675681099611	-0.206122943687335	-0.187203428173222	-0.269522361668121	0.167074187162354	0.163478450285108	0.25078874352462	0.385140658639091	"S02"	0.385140658639091	"IS09"
"SUB1"	"SUB1"	-0.014550743665177	-0.635419563506154	0.248754022791862	0.271707950405349	-0.357314350169989	0.0766371732281362	0.0860728304282181	-0.126563992915188	0.381003471141468	"S02"	0.381003471141468	"IS09"
"IL2RG"	"IL2RG"	-0.081565964453204	0.044008695036691	0.375270134433601	0.164014380562388	-0.443084790096073	0.203896309635477	0.188574678069947	-0.995826707870271	0.376492867546783	"S02"	0.376492867546783	"IS09"
"MYL12A"	"MYL12A"	0.20273533617787	-0.739401787977747	0.350585035432437	-0.143666241631499	-0.474343856923485	0.257626012965807	0.342000486217755	0.155769602032405	0.372032885895458	"S02"	0.372032885895458	"IS09"
"HERC6"	"HERC6"	-0.222882434163578	0.0367280569375677	0.0259458760823343	-0.24263887369683	-0.0908902426751988	0.0956397376729273	0.264210686157884	0.181232443835108	0.3537251911608	"S02"	0.3537251911608	"IS09"
"HAPLN3"	"HAPLN3"	-0.134122942967757	-0.141338575895298	-0.0617966296422721	0.0882511278305831	-0.0577672940888103	-0.00139471340005851	0.0237139851760565	0.0672954605051295	0.350260106838008	"S02"	0.350260106838008	"IS09"
"PGAP1"	"PGAP1"	-0.091000001556296	0.0979130657677344	-0.200346501685619	0.120670683952589	-0.0817616636838597	0.128943362749392	-0.166810665319238	0.000312292005466274	0.349274032742167	"S02"	0.349274032742167	"IS09"
"CD37"	"CD37"	0.0366960205085242	-0.309409538362157	-0.0724413864117773	0.0743291805585139	-0.129830876296785	0.110234231921294	-0.0218821152097008	0.121793927008315	0.348902144052849	"S02"	0.348902144052849	"IS09"
"TTC39C"	"TTC39C"	-0.030262182947397	0.141087339606967	-0.286197896152463	-0.0645983043142344	-0.0810963315928258	0.284075285596255	0.00639186960030911	-0.0466792724232146	0.342322993813161	"S02"	0.342322993813161	"IS09"
"GALM"	"GALM"	-0.0472255335253094	0.0301457691997524	0.148659682765111	-0.00347010336913416	-0.0432873174969124	0.00527169976186051	-0.0593192239810847	-0.369823738505479	0.334805408468911	"S02"	0.334805408468911	"IS09"
"OCIAD2"	"OCIAD2"	0.072439426844173	-0.334733641669684	0.0792060872946006	-0.0929686976594894	-0.0374852476443873	0.205548358256535	-0.0856942644189648	-0.150701429622369	0.333427224265184	"S02"	0.333427224265184	"IS09"
"TRIM21"	"TRIM21"	0.0910262421174063	-0.0477155187729302	-0.0031857476532769	-0.0158578800338317	-0.0830060575990615	0.0203064266318694	-0.18079640037866	0.16035372841592	0.333280552172698	"S02"	0.333280552172698	"IS09"
"IPCEF1"	"IPCEF1"	-0.0610722223053037	-0.0504157563289728	-0.31598040025626	-0.105013208616489	-0.0871345580457423	0.30885917538138	0.306111409228403	-0.0784191894988805	0.329522968436478	"S02"	0.329522968436478	"IS09"
"DTX3L"	"DTX3L"	-0.0685045751035963	0.0932674867111501	-0.135921942896931	-0.119191000597347	-0.214730949843831	0.110341879944281	0.249711906798826	0.31102350033667	0.322665062336236	"S02"	0.322665062336236	"IS09"
"GSDMD"	"GSDMD"	0.013790614153741	-0.289142441698629	0.0152451457179548	0.20147371944999	-0.133408704312741	0.031187109451882	-0.0018098422861312	-0.206881848660507	0.314209441909702	"S02"	0.314209441909702	"IS09"
"SPATS2L"	"SPATS2L"	-0.141255766240011	-0.0478002741655247	-0.0233593977659235	-0.167323624835274	-0.143874672888486	0.0855443065953065	0.279087504018696	0.272866174770442	0.30760765944408	"S02"	0.30760765944408	"IS09"
"TMSB10"	"TMSB10"	0.0438587039753378	-1.36510765687292	0.265405840024776	0.221360651542481	0.139609961643116	-0.101038446547045	-0.018470210768712	-0.048055396802857	0.306486385223832	"S02"	0.306486385223832	"IS09"
"CAPN2"	"CAPN2"	-0.145489681700312	0.0641035565940453	0.0643478137229377	0.258724057685241	-0.350470719372666	0.0217929214763643	0.0362028793573535	-0.0858240765944447	0.302786720000878	"S02"	0.302786720000878	"IS09"
"S1PR4"	"S1PR4"	-0.00711933795163126	-0.138284207799909	-0.0342226198447526	-0.0532873358832849	-0.158747521366825	0.224969066369827	0.145408804514852	-0.117415480701882	0.268080635383071	"S02"	0.268080635383071	"IS09"
"ZAP70"	"ZAP70"	-0.129160895642677	-0.0555511113194943	0.147454685137782	0.00831969855572049	-0.196867132672225	0.120606772664599	-0.0671791253724118	0.0321813080629091	0.267732066977087	"S02"	0.267732066977087	"IS09"
"CDC42SE2"	"CDC42SE2"	0.108084341949944	-0.196121256026672	-0.0631197474783024	0.207996574880178	-0.197893988955542	0.243686394699878	0.0361669797555411	-0.579333230924807	0.248829592413471	"S02"	0.248829592413471	"IS09"
"SUSD3"	"SUSD3"	0.0333699307332527	-0.223572119013889	0.220900934622324	-0.177610244049366	-0.23618732911308	0.0772187559873763	0.218585276854417	0.192240376022676	0.222352007509896	"S02"	0.222352007509896	"IS09"
"FAU"	"FAU"	0.0902881811701351	-1.30469502038298	-0.0949945476381782	0.180901284440956	0.146154916917146	0.209190301302656	0.0519702136927547	-0.0368628289356289	0.212360911030952	"S02"	0.212360911030952	"IS09"
"IRF9"	"IRF9"	0.00155799650556955	-0.168544780998506	-0.0274700339250834	0.10872319745301	0.0741050154825026	0.0471759302975058	0.0393110623490729	-0.56816556846162	0.194283230692314	"S02"	0.194283230692314	"IS09"
"CDKL2"	"CDKL2"	-0.0887842467261774	0.0596462169183215	-0.0956273013157445	0.0501189569463261	-0.0236280841666272	0.122388441544586	-0.0901069170684669	-0.0874208030095153	0.144576339761128	"S02"	0.144576339761128	"IS09"
"METTL15"	"METTL15"	-0.0717006515027316	-0.120179931343899	0.0911448119060543	0.0759920598578601	-0.0340819105014065	-0.00674617624919745	0.0504821780725638	-0.232008386361424	0.118963363320426	"S02"	0.118963363320426	"IS09"
"CXCL13"	"CXCL13"	-0.120286890315452	0.0864359949259895	1.4726301563711	-0.276124143717872	-0.308980168610494	-0.477281446913486	0.191892132580873	-0.392920245249515	-0.401585672798461	"S03"	1.4726301563711	"IS03"
"SIRPG"	"SIRPG"	0.137794501756683	-0.141907739742997	0.830921158840099	-0.299198273701466	-0.201480868827702	-0.162463991876914	0.211944175758695	-0.251675642829933	-0.158244445400652	"S03"	0.830921158840099	"IS03"
"CXCR6"	"CXCR6"	0.285225379150384	-0.231479076896649	0.80488570302699	-0.20159332794607	-0.362791029379451	-0.19501238925612	0.351222223306199	-0.114084690059974	-0.269444404781428	"S03"	0.80488570302699	"IS03"
"TNFSF4"	"TNFSF4"	-0.043908405797588	0.0707802104937422	0.78535349651792	-0.208983337085126	-0.248596431676163	-0.163487341855394	0.100297328224401	-0.0829025665442986	-0.198449944282053	"S03"	0.78535349651792	"IS03"
"PDCD1"	"PDCD1"	0.181311461580422	-0.108924690223503	0.764657033420627	-0.110093080033305	-0.340016104306415	-0.19788389167029	0.0941824387639726	-0.0994452063601672	-0.112114944824104	"S03"	0.764657033420627	"IS03"
"RBPJ"	"RBPJ"	-0.423084879723613	0.125591651950398	0.752542830716813	-0.039965594597369	-0.378068860249025	-0.149172048801387	0.356226477631614	-0.249327996716609	-0.00652204672972921	"S03"	0.752542830716813	"IS03"
"TIGIT"	"TIGIT"	0.0733580745511233	-0.0188931809871524	0.737884792941411	-0.0973338037011577	-0.393518786621412	-0.327639265671962	0.210779574445675	-0.0284603680632993	0.204978610688476	"S03"	0.737884792941411	"IS03"
"ID2"	"ID2"	-0.335233866738372	0.0680493853022746	0.715588202453429	0.224234758094795	-0.362978275554894	-0.555935667987322	0.678108084676446	-0.0295087817636077	-0.557984926111357	"S03"	0.715588202453429	"IS03"
"PLEKHF1"	"PLEKHF1"	0.0554973160861842	-0.311333608482443	0.64040162450702	-0.0509804538382733	-0.168033757335467	-0.0970897450922905	0.106546342828007	-0.257703902703367	-0.201088742519467	"S03"	0.64040162450702	"IS03"
"TMSB4X"	"TMSB4X"	-0.134653951846125	-1.56995083211761	0.604586357283481	0.412691778173912	0.184844363334405	-0.366596413616748	0.319134131845252	-0.393338934636959	-0.231141944597075	"S03"	0.604586357283481	"IS03"
"BST2"	"BST2"	-0.108787888065096	-0.547404721420513	0.572248396845908	-0.0343939699277383	-0.375490957591453	-0.0760692990270642	0.312437057667112	-0.0519316433227447	0.531360071043812	"S03"	0.572248396845908	"IS03"
"SH3BGRL3"	"SH3BGRL3"	0.11461336780695	-0.440719785150932	0.542959528818907	-0.071742006840547	-0.291291769225677	-0.0615159548920049	0.399059967852962	-0.0774622653739337	-0.195942299815778	"S03"	0.542959528818907	"IS03"
"TRBC2"	"TRBC2"	0.0696438100691639	-0.0263998174213469	0.521789754457472	-0.300416140229124	-0.259378787955172	0.0542527995721766	0.228059127546162	-0.160610560649276	0.0563645660147403	"S03"	0.521789754457472	"IS03"
"ALOX5AP"	"ALOX5AP"	-0.458091147295178	-0.387684877495798	0.51751955304682	0.192451945883443	-0.370432880864552	0.0805362739081047	0.512070552686889	-0.236151044598038	-0.322091110109651	"S03"	0.51751955304682	"IS03"
"SIT1"	"SIT1"	-0.163334522686371	-0.0302863140954271	0.517292773749091	-0.240431402602301	-0.201919195043278	0.0113814326408258	0.263786940438994	-0.0543523562663832	-0.0392980361470808	"S03"	0.517292773749091	"IS03"
"CORO1A"	"CORO1A"	0.143298685660884	-0.522056044331489	0.509177437288065	-0.0422253151409341	-0.284754832254141	0.167177248659959	0.437417792049194	-0.681954980129576	-0.118612050162659	"S03"	0.509177437288065	"IS03"
"CFL1"	"CFL1"	0.156304887046106	-0.0473629301348157	0.478999031953598	0.265331610030552	-0.117464510200785	0.160259021128474	0.378498629329142	-2.57808484144335	0.162236777772265	"S03"	0.478999031953598	"IS03"
"CD2"	"CD2"	0.188691018275937	-0.122896439468376	0.454778477274206	-0.172593795947773	-0.461764722211168	0.19732314650852	0.0726754831170182	0.191569477232102	-0.087764052112395	"S03"	0.454778477274206	"IS03"
"ITM2A"	"ITM2A"	0.195695442634656	-0.179738979962917	0.446795677686321	0.193864663833103	-0.381552542971454	-0.148353550653576	0.0768006663738453	0.0113565385025432	-0.275481621090418	"S03"	0.446795677686321	"IS03"
"APOBEC3C"	"APOBEC3C"	0.313400349688079	0.285155406633116	0.437742526619799	-0.0957578905670641	-0.213777063235278	-0.20060323022201	0.182949451644996	-0.545483776052004	-0.0735141597581615	"S03"	0.437742526619799	"IS03"
"RGS1"	"RGS1"	-0.149605266534233	-0.0337215264362691	0.426521786662398	-0.0157747786777262	-0.18628231641998	-0.0508391975544138	0.23781769407683	-0.289710595804219	-0.085433902900385	"S03"	0.426521786662398	"IS03"
"IFI44L"	"IFI44L"	0.0174031992515106	-0.063751627407665	0.422786309656341	-0.211835980172137	-0.0895023689557865	0.129199429232424	-0.128162377600256	-0.227648302756221	0.0774958237962248	"S03"	0.422786309656341	"IS03"
"TYMP"	"TYMP"	0.0180705799482961	-0.262946967172435	0.418277615237351	0.271127468265817	-0.406525696148417	0.10182810664177	-0.00852682475741878	-0.550352736618782	0.154557747238161	"S03"	0.418277615237351	"IS03"
"BATF"	"BATF"	0.065096142321557	-0.0368906702137232	0.41602453239201	-0.134936141869211	-0.0585597878165222	0.0223988918580889	-0.0677614705989484	-0.563066740048707	0.234221146613975	"S03"	0.41602453239201	"IS03"
"GLIPR1L1"	"GLIPR1L1"	-0.0629718407318201	-0.062570014947752	0.4159957963496	-0.0710551826062981	-0.0723280362462423	-0.0685707356620219	-0.0639099687129273	-0.0620047934938428	-0.0612850949979321	"S03"	0.4159957963496	"IS03"
"CTLA4"	"CTLA4"	-0.173275816815967	0.297599177355088	0.410101925149333	-0.362682736851619	-0.283451963103045	-0.0313091280739025	0.277930070199417	0.122821928786842	0.350001998509486	"S03"	0.410101925149333	"IS03"
"ARPC2"	"ARPC2"	0.0319403792193521	-0.414306189698162	0.405769845310938	0.0804912793467993	-0.442048911578149	0.146083385633423	0.1990461139175	-0.121152114941712	0.101014403102497	"S03"	0.405769845310938	"IS03"
"CD3D"	"CD3D"	-0.0353930727118595	-0.89377201467018	0.392738542167519	0.0981473283890359	-0.137542031009726	0.107219250337701	0.213798019314939	-0.196624858368358	-0.0208994449590666	"S03"	0.392738542167519	"IS03"
"COTL1"	"COTL1"	0.280666812352593	-0.145361297805483	0.390526930951305	0.255091795981372	-0.56240918674519	-0.072176095284847	0.208834069662397	-0.462188312738021	0.251493931066318	"S03"	0.390526930951305	"IS03"
"DUSP4"	"DUSP4"	0.115122317593007	0.0220079973888384	0.37029595559674	0.360931071720223	-0.435387222311505	-0.330642167427754	0.0189867273388435	-0.0732567558761512	0.121953450778874	"S03"	0.37029595559674	"IS03"
"SAMSN1"	"SAMSN1"	-0.319431141476964	-0.197023527877051	0.369137510506367	0.236333344386891	-0.371869278253461	-0.0614955364317145	0.225884933882942	0.100809489476918	-0.0584344486140141	"S03"	0.369137510506367	"IS03"
"ANAPC16"	"ANAPC16"	0.162281792078901	-0.633926841101292	0.368870220567822	-0.0745094124107392	-0.155863795476708	0.155604896882502	0.0296745980411566	-0.0227920815239371	-0.0214371686980051	"S03"	0.368870220567822	"IS03"
"ACAP1"	"ACAP1"	0.187576451024907	-0.241822430819386	0.367821674032981	-0.139935375252118	-0.1242910482679	0.0493452306700785	0.189234252374653	-0.450206449584355	0.0421483394975187	"S03"	0.367821674032981	"IS03"
"DOK2"	"DOK2"	0.0948283440714269	-0.315431472624786	0.367730671696089	0.20994481037393	-0.360403099155526	-0.11285468685121	0.144748620735412	0.094323505941513	-0.171746053055359	"S03"	0.367730671696089	"IS03"
"JAKMIP1"	"JAKMIP1"	-0.0602506195924131	-0.0159085804773374	0.361481939016185	-0.0542838604519811	-0.0213898479782903	-0.205768433784874	0.188570335284044	-0.274477669382451	-0.0140541668217462	"S03"	0.361481939016185	"IS03"
"RGL4"	"RGL4"	0.114471047916184	-0.0986635460362117	0.352012557173257	-0.141297479976112	-0.26932846945858	0.2098286911819	-0.0529847328335077	-0.100444655946604	0.0435081498105716	"S03"	0.352012557173257	"IS03"
"PCSK7"	"PCSK7"	0.194528484016157	-0.0543935342865782	0.349607865304585	-0.173273102904171	-0.15161436953745	0.114944431780752	0.0839012334013313	-0.471259806654794	0.0478968809873585	"S03"	0.349607865304585	"IS03"
"RPS26"	"RPS26"	0.189199276764529	-0.718520890252269	0.34824893268265	-0.157280389385179	-0.00744560435157672	0.0817819176225267	0.180226914950715	-0.105704743380105	-0.0864683623907756	"S03"	0.34824893268265	"IS03"
"CD53"	"CD53"	-0.283632796411282	-0.259232788034927	0.346899398263758	0.277901261701715	-0.39529832118782	-0.0609897504420887	0.142233452511047	0.0750719877654069	0.153561165135478	"S03"	0.346899398263758	"IS03"
"N4BP2L2"	"N4BP2L2"	-0.0226266266908714	-0.141459710767404	0.322235056466929	-0.200814906456102	-0.124653204874435	0.304924688623335	0.215836364397215	-0.856172651572974	0.272623690331202	"S03"	0.322235056466929	"IS03"
"CD3E"	"CD3E"	0.29610334833435	-0.0708652593046355	0.31777088514786	-0.279225939873719	-0.241616821797596	0.11919671448697	0.0986760826478265	0.17955351680265	-0.18104721780127	"S03"	0.31777088514786	"IS03"
"CHRNA1"	"CHRNA1"	-0.107713872908295	0.0614601879265991	0.315382420993204	-0.121540498416192	-0.0639040695545436	0.00370430974672899	-0.109318548854787	0.00354460139313338	0.0301397816629882	"S03"	0.315382420993204	"IS03"
"IFI44"	"IFI44"	-0.0730306214985866	-0.108360961669347	0.314622857107719	-0.136513061850874	-0.214602447739065	0.175560106428888	0.00715628177816867	-0.166400462982471	0.302814092785252	"S03"	0.314622857107719	"IS03"
"TRAF3IP3"	"TRAF3IP3"	0.246424783175779	0.0337999663550178	0.312856156347279	-0.338666871826759	-0.177198968776862	0.0816715788947663	0.10212905636346	-0.0196743465046924	0.0725691325289754	"S03"	0.312856156347279	"IS03"
"LCK"	"LCK"	0.116061002383247	-0.0216455452949628	0.305575953510887	-0.154840160913966	-0.252513400386954	0.0132536606060721	0.290835879495409	-0.0755441237235209	-0.0405412568347416	"S03"	0.305575953510887	"IS03"
"S100A4"	"S100A4"	-0.594171773338808	-0.593630936794211	0.287047050817921	0.0543477452621502	-0.0614550852572362	0.162744163946714	0.125108883485126	0.239675329484245	0.0257999357233136	"S03"	0.287047050817921	"IS03"
"LAPTM5"	"LAPTM5"	-0.0121203232295269	-0.0658522139740198	0.281921570323951	0.120190482184314	-0.337158740093269	0.122231226186177	-0.0527717881229617	-0.0324301217297441	-0.0763849498545805	"S03"	0.281921570323951	"IS03"
"CXCR3"	"CXCR3"	0.157338334944598	-0.0743044443211766	0.257042893621347	0.199051740809631	-0.118086648173636	-0.226819750613511	-0.0227511156007261	-0.303260292241307	-0.00571936387612809	"S03"	0.257042893621347	"IS03"
"ORMDL3"	"ORMDL3"	-0.0268486021762043	0.0313603677503231	0.25149396463693	0.0392662647626673	-0.104048391212444	-0.0866494459227343	0.0087833628119656	-0.0970500163117189	-0.0920519569968146	"S03"	0.25149396463693	"IS03"
"VAMP2"	"VAMP2"	0.178460354815756	-0.116991393563337	0.250659290690104	0.103183793989558	-0.140627826593071	0.131063860496672	0.187153265663856	-0.840411491769089	-0.278587464748668	"S03"	0.250659290690104	"IS03"
"ARL6IP5"	"ARL6IP5"	0.0313287487607262	-0.0142608010963397	0.250273153989688	0.0376102391018565	-0.423574571371313	0.167364041784202	0.0875920248373167	-0.0964046941365974	0.137359199864243	"S03"	0.250273153989688	"IS03"
"SLA"	"SLA"	-0.00759226720583844	0.0124724915826899	0.242488161905169	-0.168952431955847	-0.247024861416778	0.0890657133826682	0.140877825084665	0.238066573505363	-0.0423297211018184	"S03"	0.242488161905169	"IS03"
"CYP2F1"	"CYP2F1"	-0.0314747097218503	-0.0312738683653754	0.207923839980708	-0.0355149416116117	-0.0361511418301547	-0.0342731604363805	-0.0319436067009468	-0.0309913582627072	-0.0306316371400151	"S03"	0.207923839980708	"IS03"
"APOBEC3H"	"APOBEC3H"	0.128192740842356	-0.109545337102044	0.200650200196336	0.187571030022374	-0.192776096567475	-0.230612027148457	0.108729187561422	0.0311169224594182	-0.0999166427087305	"S03"	0.200650200196336	"IS03"
"NELL2"	"NELL2"	0.0193626998278854	0.153553659828376	0.185696271586319	0.112378375795173	-0.067089175896253	-0.164236852900197	-0.075911359639345	-0.191214569787826	-0.040096144471739	"S03"	0.185696271586319	"IS03"
"UBASH3A"	"UBASH3A"	0.161278887220737	-0.121000441801517	0.180709669365317	-0.0412921918036106	-0.187425650951614	0.113098178907222	-0.0576352119233539	0.0235547936964127	-0.0196525184258303	"S03"	0.180709669365317	"IS03"
