"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"GLA"	"GLA"	-0.28350610147151	-0.0234300640896352	0.00841121952085108	-0.319875758218981	0.263123508050758	-0.00327301072763404	0.139221393071518	0.412037253254818	-0.0513294853292924	"S02"	0.412037253254818	"IS08"
"C9orf72"	"C9orf72"	0.242360356561202	-0.342226493928853	0.083332428886738	-0.306983085762379	0.0539908749040909	0.39139277570511	0.00902460826182994	0.41134774129417	-0.2107300431259	"S02"	0.41134774129417	"IS08"
"AZIN1"	"AZIN1"	-0.160652210252126	-0.25917509867928	-0.220164107108072	-0.275645530157733	0.174555758578183	0.141868509846046	0.155137080973704	0.409710162340197	0.0464890734129692	"S02"	0.409710162340197	"IS08"
"MAP2K1"	"MAP2K1"	-0.00443720547684729	-0.160787408616732	-0.321932316894427	-0.457106525691476	0.0295543827953955	0.181013850371474	0.0401334547866346	0.409631503574191	0.221181540614926	"S02"	0.409631503574191	"IS08"
"MTF1"	"MTF1"	-0.12856319793167	-0.200453605323528	-0.340450264074948	-0.262863430646992	-0.0408215618990085	0.11538163128503	-0.00372215390328814	0.40721469501267	0.340377224782868	"S02"	0.40721469501267	"IS08"
"SPAG9"	"SPAG9"	-0.276311877230632	-0.427536377570717	0.336976323679395	-0.340720716061884	0.0182985900025916	0.236539532212686	0.225977822618614	0.404272434286867	0.208448014141407	"S02"	0.404272434286867	"IS08"
"RAPGEF2"	"RAPGEF2"	-0.189068088490605	-0.288271851378577	-0.283085820186219	-0.284486777938179	-0.110493877195306	-0.112003723500755	0.386726470903476	0.40344763527924	0.238936354530558	"S02"	0.40344763527924	"IS08"
"GAB2"	"GAB2"	0.026648872763773	-0.19315490340496	0.208555040784707	-0.160900643399372	0.268655248863946	0.0123646256463295	0.00900056988146463	0.401469932971802	-0.173258724722555	"S02"	0.401469932971802	"IS08"
"PIGA"	"PIGA"	-0.113666707470692	-0.188406460563652	-0.160737295031573	-0.207329696937828	0.0463973921812687	0.0300079451199195	0.0804387324251853	0.399592411034963	0.120023984008181	"S02"	0.399592411034963	"IS08"
"DDX21"	"DDX21"	0.155864562547407	0.00403547036581565	-0.244920747498655	-0.394608343394616	0.308106989596135	0.377912861081299	-0.0954700177316083	0.397521787087523	-0.382170997237643	"S02"	0.397521787087523	"IS08"
"QSOX1"	"QSOX1"	-0.249372284849524	0.0434569430383137	-0.305573987207841	-0.27175594449107	0.0701663268650562	0.338172690417847	0.00803554893690787	0.395053104769159	-0.141300822548508	"S02"	0.395053104769159	"IS08"
"LIPN"	"LIPN"	-0.0261679371814572	-0.114560032591833	0.0986483690222321	-0.14770468341551	-0.14114936541812	0.189384143022954	-0.0382627419456651	0.39474679863594	-0.0473383080782083	"S02"	0.39474679863594	"IS08"
"NHSL2"	"NHSL2"	0.176445111659451	-0.139329239217483	-0.269839509798297	-0.161708631629024	0.0204291262838106	-0.12961528045336	0.0509027736898828	0.394742442252842	-0.0143951975812293	"S02"	0.394742442252842	"IS08"
"ARL8A"	"ARL8A"	0.0103061306788452	-0.131497853343632	-0.0250036308671967	-0.137133183128401	0.273306818076782	0.258462228428455	-0.181097781723436	0.389089900719082	-0.164472584687176	"S02"	0.389089900719082	"IS08"
"CDC42EP3"	"CDC42EP3"	0.233549847503508	-0.306418579078945	0.288151928589616	-0.296564046325984	-0.224511293758834	-0.240907530067632	0.146948163439448	0.38732378269781	0.28269994882517	"S02"	0.38732378269781	"IS08"
"TBC1D2"	"TBC1D2"	0.0770055701352116	-0.0534706984299236	-0.111854542384731	-0.139147186450075	0.0381992239903689	-0.0850436254348413	-0.0237064351561326	0.385707221626144	-0.0423632798704611	"S02"	0.385707221626144	"IS08"
"IL10"	"IL10"	-0.256116487716739	-0.175642365225507	-0.360797623050898	-0.291058491758809	0.259729241464484	-0.0817474985153707	0.347298788250111	0.384103039334643	-0.00790944478776489	"S02"	0.384103039334643	"IS08"
"ASAP1"	"ASAP1"	0.182792536789029	-0.250731887520537	0.0519991327408975	-0.348695677043196	0.109432721989176	0.106430559424016	-0.0441712888607906	0.38387713991725	0.106320566330654	"S02"	0.38387713991725	"IS08"
"GPR132"	"GPR132"	-0.129168919294382	-0.188580824726719	-0.174639917473974	-0.282429991368706	-0.0597792594520263	0.137339592897996	0.328772452433158	0.383857140251645	-0.139274445548035	"S02"	0.383857140251645	"IS08"
"ALDH1A2"	"ALDH1A2"	-0.0894545555944472	-0.0467547893880055	-0.120368544116904	-0.135226797135495	-0.011941259225199	0.120485475647733	-0.0828451215066891	0.377368338844406	0.0239775778991556	"S02"	0.377368338844406	"IS08"
"DCD"	"DCD"	-0.0386708772307677	-0.04107861721044	-0.0355676586875579	-0.0399581186365075	-0.0372540562977438	-0.0388796269054277	-0.0419356674482124	0.367784726003258	-0.0393039611690613	"S02"	0.367784726003258	"IS08"
"HMOX1"	"HMOX1"	-0.114763870938403	0.0783706264584041	-0.404845959694183	-0.231920521443965	0.0350718810345223	0.240574351908606	-0.187581377507364	0.342993129966365	0.0981437819415532	"S02"	0.342993129966365	"IS08"
"SLC2A6"	"SLC2A6"	0.0505497537170395	-0.169086058969482	-0.174410355968951	-0.315969277774181	-0.0996820266410833	-0.0365464305568664	0.0765783354820067	0.341258178425296	0.278183267290854	"S02"	0.341258178425296	"IS08"
"TP53INP2"	"TP53INP2"	-0.0196829239489883	-0.205727101928277	0.318748487903735	-0.231748234563698	0.0678076988270975	0.0629209553077174	0.115085403774548	0.340858826252018	-0.0828574976466004	"S02"	0.340858826252018	"IS08"
"ERBIN"	"ERBIN"	0.290796516291702	-0.00223893534696051	0.201211540263393	-0.224037960280411	0.298346209758109	0.306695153941845	-0.475591979895041	0.340661249370386	-0.15976322598503	"S02"	0.340661249370386	"IS08"
"IRAK1"	"IRAK1"	-0.225277109413383	-0.244077066486906	-0.222841549439062	-0.272722538068394	0.142392591872358	0.240563772769462	0.0781755778572103	0.338793528671624	0.173485801577395	"S02"	0.338793528671624	"IS08"
"PXK"	"PXK"	0.225852364241525	-0.107580899196503	-0.0173009005044874	-0.199557739276416	0.137654666354715	0.249916593069577	-0.196133006325038	0.337204259396523	-0.164873599192622	"S02"	0.337204259396523	"IS08"
"KLF10"	"KLF10"	-0.0171268567765622	-0.246781502407386	0.0927768805199109	-0.0499165801497239	0.115695110831125	0.121130470435869	-0.0778668829035739	0.332220189744442	0.0106957609308388	"S02"	0.332220189744442	"IS08"
"SAV1"	"SAV1"	-0.196654254010748	-0.246064211227898	-0.28007266221057	-0.24982330860681	0.103558833303592	0.119813497758131	0.120151105182836	0.324997227376879	0.230416625431006	"S02"	0.324997227376879	"IS08"
"TNFRSF10B"	"TNFRSF10B"	0.143308645339075	-0.265936456436325	-0.283931093612166	-0.221065670386644	0.163527159996593	-0.0877218463666505	0.214227394973742	0.30018229693121	-0.032854229189451	"S02"	0.30018229693121	"IS08"
"IPMK"	"IPMK"	0.159934685918724	-0.145463401398673	-0.0171784181162835	-0.140880095471263	0.104389267390154	-0.0213185948800121	-0.0985344540412304	0.282234703613144	0.0612574164260689	"S02"	0.282234703613144	"IS08"
"NIPAL4"	"NIPAL4"	-0.0321226099626484	-0.120999900117977	-0.104766991707088	-0.0362839288683026	-0.109734392175958	0.126581294875999	0.0100018891760018	0.266522694757417	-0.0285888474742917	"S02"	0.266522694757417	"IS08"
"MAPKAPK3"	"MAPKAPK3"	0.175731297887992	0.172361223534982	-0.0360053225938897	-0.194514629856577	0.125163894500035	0.0286635061172911	-0.0600475972218878	0.251598028071867	-0.37662204156657	"S02"	0.251598028071867	"IS08"
"LIN7A"	"LIN7A"	0.146722357391414	-0.145094825111796	0.17089680163756	-0.0157223774109316	-0.0344773966951554	-0.0533322188154918	-0.0208292550019753	0.240369236036302	-0.0687065294791712	"S02"	0.240369236036302	"IS08"
"SEC24A"	"SEC24A"	-0.18921466984639	-0.270320771175113	-0.123758704769514	-0.202285646984754	0.219785939751391	0.146372220998293	0.0657442802745378	0.222939777890022	0.220175589995039	"S02"	0.222939777890022	"IS08"
"LYG1"	"LYG1"	-0.0442578766166009	0.0430055651504825	-0.0407063186165033	-0.0457310930365709	0.0759333698923397	-0.0444967855322101	-0.047994349460506	0.186986798641257	-0.0449824257562997	"S02"	0.186986798641257	"IS08"
"ACOX2"	"ACOX2"	-0.030443969812727	0.0939482502998645	-0.122031632480211	-0.137095176572775	0.105328318159455	-0.00858539549675806	-0.0239293692345181	0.108056371291757	-0.0213293180279652	"S02"	0.108056371291757	"IS08"
"CLEC4G"	"CLEC4G"	0.0254869543553435	0.0721229815019942	0.0256618430943675	-0.0866173588434303	0.026459884433643	-0.0504421575679975	0.0481818937987609	0.0857346886973504	-0.129372047199402	"S02"	0.0857346886973504	"IS08"
"WDR17"	"WDR17"	0.0399694353817084	0.0208126316675245	-0.0455716152151638	0.0412998943342052	-0.0477323383503656	-0.0498151259437013	-0.00416096583788275	0.0457249445614566	-0.050358810810754	"S02"	0.0457249445614566	"IS08"
"VEGFA"	"VEGFA"	-0.554063644884927	-0.535897977322982	-0.371284192177961	-0.213078896475068	0.0820839782887004	1.06290716167633	-0.0771602893199529	0.517785612241084	0.148901746727319	"S03"	1.06290716167633	"IS06"
"CD300E"	"CD300E"	0.0167842897822884	-0.290731493909945	-0.57988744260862	-0.19324598895843	-0.239909899337449	1.04752522046202	-0.0953759428900729	0.451084368496606	-0.342744589157792	"S03"	1.04752522046202	"IS06"
"THBD"	"THBD"	-0.141161933990133	-0.161875060967393	-0.170755748055933	-0.155922980677653	0.0635948639633359	0.946885316528841	-0.126990229252834	0.364555531993744	-0.494919004818668	"S03"	0.946885316528841	"IS06"
"ANPEP"	"ANPEP"	-0.361372817197816	-0.273241610875746	-0.33364560391525	-0.290678006989479	-0.0881063600385192	0.916685799039974	0.0579447171933995	0.170435106444321	0.0596905666753241	"S03"	0.916685799039974	"IS06"
"SLC44A1"	"SLC44A1"	-0.130898496062892	-0.150702467246443	-0.500027828139148	-0.18144880682654	0.113691907491949	0.916238799799505	-0.111190869822065	-0.261172642132865	0.0730579658517173	"S03"	0.916238799799505	"IS06"
"EMP1"	"EMP1"	-0.332657563888503	-0.341887622522044	-0.201456668034446	-0.190717921596971	-0.33882398238579	0.873449883943673	0.169337543107565	0.0283746729810847	0.136727272072975	"S03"	0.873449883943673	"IS06"
"HIF1A"	"HIF1A"	-0.507720372597609	-0.383031972005113	0.41814209196817	-0.322269806166513	0.202455868527526	0.864119244356438	0.0341166923059101	0.339737021464372	-0.0675541967628998	"S03"	0.864119244356438	"IS06"
"ITGB1"	"ITGB1"	-0.0588474473246599	-0.227416283730555	-0.644155261764	-0.443339708979206	0.306557843622641	0.853238956895369	-0.137676920523827	0.109082764730104	0.105990709903818	"S03"	0.853238956895369	"IS06"
"TPM4"	"TPM4"	-0.399180553089344	-0.0402861509279665	-0.239184468697398	-0.498306275376735	0.269988158391776	0.812692684795425	0.0984415892580826	0.206346983336632	-0.208754292117965	"S03"	0.812692684795425	"IS06"
"ATP13A3"	"ATP13A3"	-0.397120518941613	-0.505474821583829	-0.304667580691638	-0.305712349108092	-0.0712039782165722	0.811976917737157	0.00937419191409722	0.083964446291593	0.615795533731904	"S03"	0.811976917737157	"IS06"
"METRNL"	"METRNL"	-0.15951738719061	-0.363512903078819	-0.130884069896607	-0.387841241226567	0.343428846961146	0.809013768615995	-0.181268115001599	0.665817043128808	-0.195874457249055	"S03"	0.809013768615995	"IS06"
"MARCKSL1"	"MARCKSL1"	-0.574017521071139	0.0924766364045835	-0.162213662289759	-0.284078625426312	-0.0482998369331696	0.806718804880166	0.229670920899959	-0.143140206457587	-0.167099621109713	"S03"	0.806718804880166	"IS06"
"ACTN1"	"ACTN1"	-0.33147377563708	-0.104310819139788	0.0783939282983865	-0.387017533045351	0.195173405928495	0.802760377734573	-0.208735068450439	0.201097150317492	0.0876374675213047	"S03"	0.802760377734573	"IS06"
"SLC2A3"	"SLC2A3"	-0.103036345018872	-0.601010239251882	0.192114390130415	-0.19030890464496	-0.161067890163471	0.789085412447325	-0.251150012598656	0.246084033883547	0.521889720901923	"S03"	0.789085412447325	"IS06"
"IL1RAP"	"IL1RAP"	-0.134335395690694	-0.169996615114568	0.325531540041632	0.0226771328655174	-0.0498687182381348	0.783053055297441	-0.201329322535372	-0.201727183567701	-0.0340298599592095	"S03"	0.783053055297441	"IS06"
"SERPINB9"	"SERPINB9"	-0.628216495523983	-0.272157058024053	-0.454339802362852	-0.414045633988107	-0.058333148093644	0.744363992619161	0.273669824485844	0.462916223983995	0.0754200396509736	"S03"	0.744363992619161	"IS06"
"SLC16A3"	"SLC16A3"	-0.334851060060703	0.330179093546811	-0.255768606308029	-0.24899094827163	0.317351382154431	0.741757545678936	-0.110069773262882	-0.619483333996765	-0.0177171702850126	"S03"	0.741757545678936	"IS06"
"LCP2"	"LCP2"	-0.23594996327261	-0.374388772637322	0.56524585793393	-0.306208476000315	0.0688373988473614	0.741616018260449	0.0829877299767346	0.362792373270653	-0.264186032822237	"S03"	0.741616018260449	"IS06"
"TIMP1"	"TIMP1"	-0.767124649851093	0.0763870908197405	-1.25344239207324	-0.318121339381823	-0.370463669539665	0.738614950637277	0.377974753369107	-0.406166713441447	0.619278827571862	"S03"	0.738614950637277	"IS06"
"GK"	"GK"	-0.514280383353743	-0.436419985536927	0.167628499994763	-0.267346532964793	-0.128424686251223	0.73095285381828	0.219689701492469	-0.0148716728968685	0.373550800872019	"S03"	0.73095285381828	"IS06"
"MAP3K20"	"MAP3K20"	0.225330265796931	-0.117447931678367	-0.276775948879888	-0.107477059480127	0.0398462339411209	0.729652448698766	-0.433109219072249	0.162002612324191	-0.10648031792219	"S03"	0.729652448698766	"IS06"
"HPSE"	"HPSE"	-0.197294694444733	-0.0702712067706015	-0.370504608000598	-0.31040442286632	-0.107818684304661	0.724609553308635	-0.0505446774650156	0.0177506724063081	0.150782607877862	"S03"	0.724609553308635	"IS06"
"CDCP1"	"CDCP1"	-0.250134596531201	-0.0593167198923712	-0.270778695520438	-0.200213766412956	0.0153947599785601	0.721868390402131	-0.15811697326024	-0.00349666884553749	0.126241799951866	"S03"	0.721868390402131	"IS06"
"SLC11A1"	"SLC11A1"	0.168306792272412	-0.0687286260436382	-0.232451664475741	-0.349107562215829	0.0745942037485798	0.707842818766344	-0.210559496290404	-0.0860229683135962	0.0315351811115399	"S03"	0.707842818766344	"IS06"
"DSE"	"DSE"	-0.38137299778426	-0.0895547721240665	-0.342192575383795	-0.417773957173794	0.321373585384568	0.696737611350699	0.260839952508035	-0.399926682758674	0.116121462200432	"S03"	0.696737611350699	"IS06"
"CD93"	"CD93"	0.156589241944858	-0.26157288989746	-0.209661005773821	-0.112038169478421	0.378150781220691	0.691292720455696	-0.385105644323155	0.399865656948784	-0.310426339020306	"S03"	0.691292720455696	"IS06"
"ITGAX"	"ITGAX"	-0.341808885056319	-0.387556720558048	0.650191398935872	-0.377692017209549	-0.0703423400243911	0.68448484076571	0.0280976329021194	0.350852425818272	0.129599383070266	"S03"	0.68448484076571	"IS06"
"C3AR1"	"C3AR1"	-0.190729321833685	0.165416013289091	0.108969075806495	-0.31126630716817	0.681789912491473	0.684074457727628	-0.402797781422288	0.0968771164437503	-0.316623411449412	"S03"	0.684074457727628	"IS06"
"CLEC5A"	"CLEC5A"	-0.528926292672602	0.0255835198165006	-0.403338948039959	-0.27876786009849	0.071688132710142	0.682406342869965	-0.0972148811977634	0.0843501525567632	0.236715927772767	"S03"	0.682406342869965	"IS06"
"SRGN"	"SRGN"	-0.322490582561521	-0.423714481188496	0.661046197434831	-0.495533893580018	-0.390436369818916	0.666660302801943	0.393427374700233	0.391776256782045	-0.028947154375741	"S03"	0.666660302801943	"IS06"
"GK5"	"GK5"	0.0759155101718502	-0.223423620354945	0.0912330550088958	-0.0998600382521043	-0.0249587338706423	0.640182515139634	-0.191277364164755	0.119016851383814	-0.114226718522692	"S03"	0.640182515139634	"IS06"
"LITAF"	"LITAF"	-0.586345936313075	-0.234146042863045	0.529950356752429	-0.356560239090585	0.0952845004201032	0.63453817331919	0.384555912830649	0.22901969728611	-0.284382593964867	"S03"	0.63453817331919	"IS06"
"TGM2"	"TGM2"	-0.394129613174955	0.0544212160935014	-0.158305008117582	-0.162541302240254	-0.0705855892151519	0.632771891714852	-0.0193988455718462	0.151781980836416	-0.13582860562006	"S03"	0.632771891714852	"IS06"
"ETS2"	"ETS2"	-0.200675050088193	-0.486270856062144	-0.00510371508328298	-0.408119594570118	0.0239501312796227	0.630473896097241	0.0164784070763526	0.483678766057992	0.229307689206065	"S03"	0.630473896097241	"IS06"
"MT-ND3"	"MT-ND3"	0.48670334608729	0.284263608721849	-0.638039098075295	0.301500558558775	0.451162607601826	0.629391872213847	0.210715721772034	-2.69609358478428	0.0484915635028956	"S03"	0.629391872213847	"IS06"
"MCL1"	"MCL1"	0.238877445537909	-0.484487667238523	0.136083067909938	-0.142470578617444	0.140425774222735	0.621722840969084	-0.0473822403492162	0.481423717287662	-0.471326179560548	"S03"	0.621722840969084	"IS06"
"S100A10"	"S100A10"	0.0587438192906116	0.263498968128371	-1.43117133773814	-0.35483543023308	-0.184100866918093	0.621333756708363	-0.0234981820728122	-0.369484679881723	0.241678115086595	"S03"	0.621333756708363	"IS06"
"CEBPB"	"CEBPB"	0.00909654028082677	-0.138211986448453	0.295292920837774	-0.378999242600016	0.0653451656670955	0.618729020324126	-0.048752395297712	0.175157341888524	-0.183716739336097	"S03"	0.618729020324126	"IS06"
"PFKFB3"	"PFKFB3"	-0.179873051739847	-0.418300924471056	-0.0121023673141268	-0.127827009487863	-0.0537321545424222	0.618428881696395	0.112618690602982	-0.0810403815597389	0.201179260525126	"S03"	0.618428881696395	"IS06"
"VDR"	"VDR"	-0.15373511448926	-0.139145520007223	-0.0137918774283995	-0.232230900535884	0.104595082272908	0.601846150538928	-0.110267732087702	0.309423421988207	-0.151979605806851	"S03"	0.601846150538928	"IS06"
"ARRDC3"	"ARRDC3"	0.0397690988088566	-0.196190719765232	0.0458122014120693	-0.172648701508907	0.226273670886036	0.601550471945322	-0.284430955914783	-0.0286324855751953	0.0991742733229126	"S03"	0.601550471945322	"IS06"
"PPP1R3B"	"PPP1R3B"	-0.050634729035982	-0.229270457731276	0.284674600511736	-0.0838469076290137	-0.000123574612522346	0.592696901988029	-0.199692752299972	0.102225241680237	-0.00746106156071014	"S03"	0.592696901988029	"IS06"
"PPP1CB"	"PPP1CB"	0.134923598656024	-0.165785774357086	-0.447586867848187	-0.0546162832828617	0.209263912234057	0.587518264095563	0.0959966046881071	-0.686318148818342	0.00521706538070848	"S03"	0.587518264095563	"IS06"
"ITGAV"	"ITGAV"	-0.384019503180324	-0.105198932053081	-0.260423951236538	-0.173897253860314	0.470565330460241	0.58524647544922	0.032147332533029	-0.127759430762325	-0.0480685698242411	"S03"	0.58524647544922	"IS06"
"MOB3B"	"MOB3B"	-0.292394075139546	-0.104518199378429	-0.294046173932142	-0.220749892923576	0.169417743132981	0.583016081656392	-0.0565524898594144	0.229671638229609	-0.0447876858816847	"S03"	0.583016081656392	"IS06"
"ZSWIM6"	"ZSWIM6"	0.0112091072606402	-0.288788270081005	-0.122748047655569	-0.332006898618109	0.408200469077821	0.582269289477325	-0.0642888689540125	0.349588159565755	-0.241810944068467	"S03"	0.582269289477325	"IS06"
"FNDC3B"	"FNDC3B"	-0.471305399895682	-0.286488253308198	0.157422322936475	-0.36779382512529	-0.0174714175964303	0.576086810589898	0.0919168127325713	0.099574315258487	0.416304919876603	"S03"	0.576086810589898	"IS06"
"ITGA5"	"ITGA5"	-0.168619548241437	-0.278394033111181	0.00273817666523368	-0.243477725440718	-0.0883928289805343	0.568599152519322	0.0656605450495421	0.0897944178556903	0.133581808755797	"S03"	0.568599152519322	"IS06"
"TOP1"	"TOP1"	-0.138823294315753	0.0273442717655103	-0.0844820799098271	-0.271776083720795	0.372591955565883	0.566160352748722	-0.13790792664547	0.408394340288651	-0.490869841987968	"S03"	0.566160352748722	"IS06"
"SOCS3"	"SOCS3"	0.296960950086184	-0.265967566048796	0.125526869469157	-0.17309638840627	0.24713448031176	0.56549545405689	-0.415615871041647	0.513198056981504	-0.299140000171815	"S03"	0.56549545405689	"IS06"
"UPP1"	"UPP1"	-0.35221186507395	-0.282387292276391	-0.470322585884906	-0.373533435859077	-0.314071208104474	0.560238525343911	0.24990700454767	0.078442439253595	0.475121989006541	"S03"	0.560238525343911	"IS06"
"GLUL"	"GLUL"	-0.322015475732209	0.0705564980883543	0.173441698947415	-0.119807933491655	0.395317612931701	0.557922202909018	-0.155059323485832	0.19736576174639	-0.428510897877232	"S03"	0.557922202909018	"IS06"
"GNA15"	"GNA15"	-0.456871332237747	-0.253819715648129	-0.460866480929043	-0.324763782223363	-0.0456801563239974	0.554151682307403	0.251526269186568	0.197867822330229	0.214754044779012	"S03"	0.554151682307403	"IS06"
"EGR1"	"EGR1"	0.398940441839133	-0.261881628427101	0.222856403463755	0.0641598561379615	0.0961716669509257	0.552883881355792	-0.550550646345881	0.0713428395985361	-0.0350829131585431	"S03"	0.552883881355792	"IS06"
"PRNP"	"PRNP"	-0.0802193975574641	-0.253172228533282	-0.330206991785371	-0.272956875781245	0.0216220859509196	0.55213706911825	0.124569167185086	0.387407146902136	-0.233189886139119	"S03"	0.55213706911825	"IS06"
"STARD4"	"STARD4"	-0.102882417820039	-0.200849791061507	-0.244812657617775	-0.165641668109226	-0.0442702237217983	0.551552377093761	-0.0698766515711708	0.199953304865126	0.0397546519682192	"S03"	0.551552377093761	"IS06"
"MMP19"	"MMP19"	-0.48533303375167	-0.30869930408495	-0.484895258589973	-0.191447589758773	0.131106839382749	0.54919059308248	0.115824811380992	0.151292157484015	0.284689904526337	"S03"	0.54919059308248	"IS06"
"TMEM158"	"TMEM158"	-0.238328719247278	-0.209919499626172	-0.158357270294516	-0.115309059653696	-0.187673208327311	0.54911280257349	-0.0982654174978068	0.1304833982868	0.282137694734975	"S03"	0.54911280257349	"IS06"
"TLR2"	"TLR2"	0.121830125761748	-0.236515489398938	0.233780499271346	-0.304258979148139	0.144492083123321	0.549060493798458	-0.229924124070962	0.16504847033098	0.0433081845651836	"S03"	0.549060493798458	"IS06"
"SSBP3"	"SSBP3"	0.0148683100501783	-0.190480099060262	-0.276980376725733	-0.185736396429651	0.229031510109577	0.545181721990872	-0.0888970365765196	-0.00715960617851326	-0.0222169541442134	"S03"	0.545181721990872	"IS06"
"TLE3"	"TLE3"	-0.0459085515593277	-0.0846509439005537	0.257992458726205	-0.122460837442051	0.0622496601333508	0.543936988539859	-0.231349906417936	0.286951723041224	-0.243619479647099	"S03"	0.543936988539859	"IS06"
"ACSL4"	"ACSL4"	-0.140322169715155	-0.198600199590706	-0.206010819929973	-0.318456409649627	0.256961192924259	0.541648047361729	-0.231309578369567	0.0601096593982829	0.38103402103719	"S03"	0.541648047361729	"IS06"
"REG1A"	"REG1A"	-0.0437537780910344	-0.143952467882028	0.320926685175301	-0.165840274925396	-0.0535693442098499	0.541540626342476	-0.0398727480209787	-0.110234233273167	-0.00633609217167496	"S03"	0.541540626342476	"IS06"
"MT-ATP6"	"MT-ATP6"	0.380976822870744	0.340404133738938	-0.74278481444332	0.298063667747912	0.423024402635814	0.527945058490079	0.295439429463593	-2.8768559619332	0.244811357089051	"S03"	0.527945058490079	"IS06"
"TRPS1"	"TRPS1"	0.0926323906758256	-0.218798521494721	-0.394607569907762	-0.162240185039531	0.324331585185401	0.523310805742554	-0.156513294246882	0.284466018430138	-0.233667780330428	"S03"	0.523310805742554	"IS06"
"MXD1"	"MXD1"	-0.0480236731642836	-0.461748873318671	0.137799298493608	-0.168802492170014	0.242118833817422	0.519235457943536	0.126914027547879	0.222752435764258	-0.213722877381489	"S03"	0.519235457943536	"IS06"
"SKIL"	"SKIL"	-0.322375495222407	-0.219354639128159	0.221001536611366	-0.309153365068733	0.339656415693804	0.515086577787671	0.0733912144021355	0.284605973933294	-0.174423195049377	"S03"	0.515086577787671	"IS06"
"RNF19B"	"RNF19B"	-0.274223048060784	-0.430968904530869	0.419979407992743	-0.22655311422635	-0.169739563317708	0.514855744747755	0.159731380159535	0.395501954314736	0.0211626638649941	"S03"	0.514855744747755	"IS06"
"BZW1"	"BZW1"	-0.308726642570923	-0.290885164176823	-0.487582880944593	-0.439944555393477	0.112090112016008	0.513394801822037	0.0840584404033235	0.110462237407644	0.500145715974671	"S03"	0.513394801822037	"IS06"
"PCNX1"	"PCNX1"	0.0384665936090512	-0.176359643936807	0.316886060738711	-0.115096560661028	0.231869800097253	0.510030836409086	-0.379553466813149	0.420177430178466	-0.206944863512392	"S03"	0.510030836409086	"IS06"
"MT-CO3"	"MT-CO3"	0.430645046855904	0.397479527296878	-0.777846165403666	0.422356456766349	0.314190742433581	0.507615901815028	0.346318542194721	-2.96701234213114	0.0911809586549602	"S03"	0.507615901815028	"IS06"
"FLNA"	"FLNA"	0.107439608137392	-0.132865389075183	-0.472130006853613	-0.476501302737402	-0.087212522925043	0.504986172284259	0.119694497852979	0.0811768360877605	0.0735339507559831	"S03"	0.504986172284259	"IS06"
"CLEC4A"	"CLEC4A"	0.148777359998171	0.140678219252016	0.0837666789707868	-0.130654962953062	0.201496973931706	0.50459071864472	-0.0183036341495155	-0.500820581118989	-0.35664151286218	"S03"	0.50459071864472	"IS06"
"ATP1B3"	"ATP1B3"	-0.23811568192625	-0.0733777378143761	-0.937741707189318	-0.409573485750448	0.0399915788056577	0.503335414914175	0.426552372576456	0.419716563317127	-0.416607821409113	"S03"	0.503335414914175	"IS06"
"PGK1"	"PGK1"	-0.155003319546383	0.162919474783648	-0.301070212883315	-0.513325034862735	0.338558531160635	0.502056291430963	-0.170691208394515	-0.0573252739023525	0.175057145226256	"S03"	0.502056291430963	"IS06"
"NECTIN2"	"NECTIN2"	-0.207185654233007	0.31513537709234	-0.250110117106581	-0.173410118582612	0.434933270470656	0.496183259509243	-0.415624641065962	0.0647785817717807	-0.176011894158242	"S03"	0.496183259509243	"IS06"
"IFNGR2"	"IFNGR2"	0.111578699326031	0.0864660506515385	-0.28869041440401	-0.292684474108871	0.24385605156808	0.492460683552499	-0.0677910817702523	-0.36935050286064	-0.0344760859679233	"S03"	0.492460683552499	"IS06"
"MT-ND1"	"MT-ND1"	0.437171643882848	0.304756283282253	-0.65821897205307	0.159642646514167	0.355146444635069	0.491366734964041	0.434951615381772	-2.6843476528935	0.101447799383728	"S03"	0.491366734964041	"IS06"
"CD58"	"CD58"	-0.231742024217532	-0.0203551482166761	0.128948429335556	-0.408670190465001	0.0614286559944609	0.491151047832412	0.203119659433678	-0.12499945694078	-0.0229047951977894	"S03"	0.491151047832412	"IS06"
"RBMS1"	"RBMS1"	0.213446513968585	-0.157514260256615	-0.37223868161388	-0.25927412800762	0.378603666369764	0.487093060250765	-0.198755881684145	0.267099712239525	-0.246643289739876	"S03"	0.487093060250765	"IS06"
"HNRNPH2"	"HNRNPH2"	0.221628600942284	-0.00115419947075845	-0.134580820095906	-0.182601578581873	0.254793136266335	0.480168527305388	-0.270765345068954	-0.0974553146399293	-0.120149618751117	"S03"	0.480168527305388	"IS06"
"GSTO1"	"GSTO1"	-0.374871239524138	0.190213153804306	-0.733543097926511	-0.601425722953194	0.111395680866013	0.478964360735439	0.0951199135900716	0.0123931940884898	0.290992363305481	"S03"	0.478964360735439	"IS06"
"MT-CO1"	"MT-CO1"	0.366049168522576	0.435213693040642	-1.0216671236004	0.381044740926341	0.271255280113422	0.476696056872797	0.356692774362142	-2.99133495173435	0.270869519209095	"S03"	0.476696056872797	"IS06"
