"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"	"InitialState"
"NDFIP2"	"NDFIP2"	0.0995315509368983	-0.07205813682534	0.0493788422784773	-0.110177095095282	0.400207113933503	0.225485244896697	0.0347757878790441	-0.268639405098729	0.105692958035869	-0.104954256295194	0.0681637519463777	0.0415141756688196	-0.0768535485471595	"S04"	0.400207113933503	"IS05"
"SH2D2A"	"SH2D2A"	-0.082755811517681	-0.144190219307478	0.0648198401405802	0.0442823416025474	0.391300944887868	0.0668690560385581	0.323766186628643	-0.305452764111162	-0.13567788871183	0.331433010337729	-0.318570863362249	-0.156014282105493	-0.0175832220664086	"S04"	0.391300944887868	"IS05"
"CD2"	"CD2"	-0.00920147565173632	0.320900034448917	0.335441151924384	0.0438082035421399	0.379030113241134	0.324594285959224	-0.0745788251126878	-0.574853872832462	-0.24736040671836	0.354139527216863	0.270438452388447	0.151085745400972	-0.414840691269853	"S04"	0.379030113241134	"IS05"
"LAPTM5"	"LAPTM5"	-0.0210449396251215	-0.126029790909543	0.0533085504997461	0.12979055443089	0.367615646468796	-0.239770337803543	-0.221155731850758	-0.161006532176915	-0.415308853549773	0.221653785582042	-0.485176600189748	-0.599080806879966	0.305228516540172	"S04"	0.367615646468796	"IS05"
"GMFG"	"GMFG"	0.191224495372666	-0.0298687180744626	0.185361168875289	-0.0791882164659414	0.364589790112917	0.330664845625839	-0.404544721724656	-0.338088795295402	-0.443976367522089	-0.61151591790292	0.135862726534719	0.193372708323336	0.0832502941622024	"S04"	0.364589790112917	"IS05"
"HMGB2"	"HMGB2"	-0.231225801998553	-0.192834995175568	0.24789905748421	0.282624591798063	0.362304609756555	-0.0447297152459725	-0.163640979241737	-0.0539737163836455	0.341795215358391	0.287620779051365	-0.110173163845115	-0.306582808722762	-0.197960466393775	"S04"	0.362304609756555	"IS05"
"IL32"	"IL32"	0.126781260138395	-1.50556426345238	0.0600242076862653	0.329143482367325	0.356772383773178	-0.151057839875171	0.0320995278982361	-0.192964033661658	-0.164631642221952	0.255955189149635	0.0331734048379607	0.330630783910812	0.157581858388294	"S04"	0.356772383773178	"IS05"
"SEC14L2"	"SEC14L2"	-0.0632458220056352	-0.180269424682512	-0.0851837285819353	-0.0327488803385634	0.339735145314014	0.30447913923032	0.119146417927705	0.00179905109165988	0.185828808666187	-0.11392269352798	-0.0557088399073657	-0.0832955230925642	-0.0648484898364932	"S04"	0.339735145314014	"IS05"
"OST4"	"OST4"	0.234957710720149	0.0296990377584909	0.261123307568839	0.0487751487441148	0.328098394752627	0.312899084002018	-0.626796086225182	-0.271448897147397	-0.539611039975377	-0.521272705346578	0.26077962605643	-0.0678889170813916	-0.0861639233623366	"S04"	0.328098394752627	"IS05"
"PDE7B"	"PDE7B"	-0.245335335181523	0.0772933570323665	0.230553687943557	-0.163839788532356	0.320068980341436	0.0291821514814778	0.0702098499265039	-0.0598790371493384	0.136122921665824	-0.11139572033988	-0.210949051860822	-0.148341736503403	0.215431542265916	"S04"	0.320068980341436	"IS05"
"CD247"	"CD247"	-0.055550060849862	0.091319577659385	0.144692002038153	0.00286890097991567	0.314568002162228	0.127959005401293	-0.12067762883765	-0.372599394084176	-0.334689071573231	-0.380937427253197	0.210603720220524	-0.0027575416734216	0.153739729003534	"S04"	0.314568002162228	"IS05"
"ANAPC16"	"ANAPC16"	0.194523887465337	-0.152643227709544	0.118289509509097	0.0729783538017752	0.305943723325694	0.232722588621735	-0.536690737775682	-0.134981129330479	0.18430734216804	-0.54510647743105	0.0716590841394643	0.141448931687069	-0.0869204436532579	"S04"	0.305943723325694	"IS05"
"SUPT3H"	"SUPT3H"	0.13515210161251	-0.179393941772856	0.0629782709436182	-0.118676465826035	0.303111120182456	0.00738041988076148	-0.108365075759307	-0.121747651326818	-0.352706986608399	-0.115875102199446	0.228393792894244	-0.0451769096608997	0.0292004638348426	"S04"	0.303111120182456	"IS05"
"TNFRSF25"	"TNFRSF25"	-0.0613801236628225	-0.00567409797520109	0.179509579432364	0.0211815158036487	0.298190984610539	0.247869965354681	0.105919250649619	-0.164659725454013	-0.0954555278814491	-0.15803018421053	0.00790798448392431	0.117767292865815	-0.245518938719114	"S04"	0.298190984610539	"IS05"
"TMEM64"	"TMEM64"	-0.0599794984458087	0.192157199690218	0.100615827308802	-0.0365065555843516	0.294472954608977	-0.07868112111343	-0.26991089941976	-0.0506757564422517	-0.0611202031998343	-0.230963669363094	0.204359123808451	-0.1755755477431	-0.020573987936444	"S04"	0.294472954608977	"IS05"
"CLPP"	"CLPP"	0.104257804728037	0.0152657068282969	0.136248054310559	-0.184717083833721	0.289130429535951	0.184742154601265	-0.199520190682932	-0.20351484878766	-0.161960944530611	-0.539260362176294	0.20618533308614	-0.190840608826242	0.258337645938395	"S04"	0.289130429535951	"IS05"
"CD200"	"CD200"	0.0523629745517707	-0.00238288349324228	-0.107944992268336	-0.117707048165249	0.270850140357834	0.203217444315713	-0.0225778824620996	-0.207021246854201	0.0878251991438316	0.0606830985726841	0.131730323296649	0.132886792525472	0.00489291831580297	"S04"	0.270850140357834	"IS05"
"SKP1"	"SKP1"	-0.0483562459413114	0.142913104149955	0.0689798966877331	0.211851243670594	0.26818474881224	0.252629085648904	-0.348017728931071	-0.164425105243398	0.151940129529612	-0.962931442739934	0.228893032614899	0.213533861821803	-0.178582505564209	"S04"	0.26818474881224	"IS05"
"GZMM"	"GZMM"	0.0960295015304116	0.0504249246238574	0.00873131995316296	0.10782983782789	0.266101550094285	-0.0860228902599543	-0.307887069147202	-0.26558110014407	-0.362788419386705	-0.173312272805142	0.191391294177975	0.00160354364003318	-0.0299718300990609	"S04"	0.266101550094285	"IS05"
"POLR3GL"	"POLR3GL"	0.101326904842833	-0.0369941170490687	0.093978357686518	-0.123747036003529	0.245653066095979	0.132619606044739	-0.131456711581196	-0.0867453205837014	-0.114796409491111	-0.354529862034695	0.00371978863159826	-0.0038694121738813	0.0549603866337294	"S04"	0.245653066095979	"IS05"
"CD53"	"CD53"	-0.128469514085869	-0.127349362672262	0.154552939151927	0.030050773080302	0.241817601093484	-0.0452366251819087	-0.159648628495144	-0.00248030981476184	0.121209825982197	-0.274039987596592	0.172675500777358	-0.2084244419832	0.111780380946607	"S04"	0.241817601093484	"IS05"
"TRAT1"	"TRAT1"	0.0294255423708505	-0.0927830096096662	0.173364697778591	0.0948305173347885	0.235719531762207	-0.0193478779738414	-0.0974546624704621	-0.214148067622393	-0.341680785327981	-0.152193596325514	-0.0434658959372305	-0.0859822578493334	0.00917739194146579	"S04"	0.235719531762207	"IS05"
"CD6"	"CD6"	0.0110748285142053	0.0533049181966068	-0.0451859747055811	0.179389237730653	0.198386732786865	-0.193141832884202	-0.0220053554478254	-0.416825055082357	-0.54303713844536	0.02749229325141	-0.0117606592830503	-0.0824971284252607	0.137965670084337	"S04"	0.198386732786865	"IS05"
"ETS1"	"ETS1"	-0.313062385255587	0.266151401048215	0.887601783590216	-0.170126014304211	-0.287979034266731	-0.144963261019386	-0.084350481941586	-0.290692796231808	0.029536304000181	0.745678700472448	0.265346643336747	-0.12293454879956	0.316314092119176	"S05"	0.887601783590216	"IS03"
"ODF2L"	"ODF2L"	0.0426785215015134	-0.435410692534567	0.810310646349447	0.0764788772123683	0.0975588498867388	-0.139668007283524	-0.120422642454346	0.0230646525214601	0.635021803243105	-0.385775708312942	-0.0486718504293768	-0.293237478486796	-0.0969269872914325	"S05"	0.810310646349447	"IS03"
"TXNIP"	"TXNIP"	0.140509348804473	-0.062517103182952	0.809534007590723	-0.84230998198477	0.247782795296138	-0.151285338602371	-0.117918413464182	0.309305790563453	0.443211576560176	-0.350038352443247	0.0235549980197291	-0.513917747184821	0.387889470623684	"S05"	0.809534007590723	"IS03"
"CD84"	"CD84"	0.122836860815336	0.230508557410024	0.728526328689653	-0.351289143385873	-0.230958840503999	-0.0470486082683436	0.0201804714129263	-0.199372598440055	0.170790013446731	0.201967893894187	0.361387769915651	0.221709415801691	-0.0890145937853863	"S05"	0.728526328689653	"IS03"
"SLFN5"	"SLFN5"	0.0624440540762263	0.370013634907167	0.72665003947978	-0.391158662199591	-0.0690254696869769	-0.13941462710862	-0.084947783909308	-0.312056852461595	0.36989457177752	-0.0685668120532767	0.0863548885813165	0.120256026321206	0.190752866442973	"S05"	0.72665003947978	"IS03"
"GPR171"	"GPR171"	-0.0187217254335449	0.217253691750475	0.713298478426265	-0.149988381768146	0.233788142188789	-0.0339980629376032	0.0199604019979991	-0.0101556245427287	0.408995363202462	-0.0879436114252908	-0.548742179325581	-0.497957519024594	-0.146679088323899	"S05"	0.713298478426265	"IS03"
"ITK"	"ITK"	0.000922287522838751	0.25487417311041	0.706814667721719	-0.306669816458814	-0.26021759099907	-0.114539834119099	-0.270590552815317	-0.318358343420861	-0.284364418425184	0.487590121723579	0.138123636258793	-0.146334320211762	0.483288192718678	"S05"	0.706814667721719	"IS03"
"IPCEF1"	"IPCEF1"	-0.0456082271586011	-0.251348915019684	0.691995141586599	-0.301913218334528	-0.13384306073031	-0.0437622478140557	-0.0360237745776017	-0.201631668833204	0.200135805064308	0.00470991231427368	0.241518534613652	0.168432316168154	0.459695079033245	"S05"	0.691995141586599	"IS03"
"AAK1"	"AAK1"	0.0870671859394788	0.0601082406252792	0.676403535141708	0.0124294456674959	0.050666378679901	0.218245703700983	-0.11275421769093	-0.124985686822919	-0.119895955080475	-0.165707450811011	-0.165541018301972	-0.307999788892516	-0.202632944659784	"S05"	0.676403535141708	"IS03"
"FKBP5"	"FKBP5"	-0.0766024155539829	0.458161527339704	0.662139003862855	-0.488937944652781	0.044369152424912	0.0547037181410709	-0.326281428535675	-0.18605990258969	-0.21469376313422	-0.285131552565597	0.414949670381751	-0.177889934071944	0.425770086072023	"S05"	0.662139003862855	"IS03"
"RNF19A"	"RNF19A"	-0.413962646995346	0.592184984961205	0.655500072311372	0.0691033281745519	-0.33220539225587	-0.293600299655601	-0.209050388826064	-0.27149801066789	0.00346021378168486	0.120019754602063	0.169531735936478	-0.246912596564116	0.386134230767423	"S05"	0.655500072311372	"IS03"
"PDE3B"	"PDE3B"	-0.294552861009891	0.559976510378825	0.646399252313073	0.0397116243688621	-0.0842350019742443	-0.173250601977047	0.15026660587953	-0.140405319621986	0.177388760523578	-0.0777351607818302	-0.485882041149695	-0.389659652302101	0.032492631242311	"S05"	0.646399252313073	"IS03"
"ATM"	"ATM"	0.0652765775443802	0.268222791767361	0.616891604221221	-0.14982817029465	-0.298632123132864	-0.0141650151305389	-0.254021146070896	-0.384025852423496	0.267142171711696	0.0414230559263893	0.309982271466887	0.522744259435158	0.0792231503704685	"S05"	0.616891604221221	"IS03"
"NCK2"	"NCK2"	-0.120084077361287	0.540045911852651	0.605341154863405	-0.141758081444131	0.0116835480041375	0.17342954117126	-0.0862360695606547	-0.132438169493942	-0.227897453612634	0.095507502233086	0.0549689797439616	-0.243219694798537	-0.176508748112064	"S05"	0.605341154863405	"IS03"
"SLA"	"SLA"	0.0474208875696797	0.282363496443529	0.59910212660129	-0.475035029776436	0.252426504181094	0.129512131102914	-0.0824973161299351	-0.0974718555165073	0.262424993641368	-0.280987888560206	0.189842922882373	-0.159132961139844	0.0288679116997313	"S05"	0.59910212660129	"IS03"
"PHACTR2"	"PHACTR2"	-0.0454506367393141	0.118350022783644	0.597691267047255	-0.147526535555063	-0.15758935095029	0.250976863251329	-0.19048060449359	-0.130788901382778	-0.0912853164786449	0.39621538221484	0.409755464461159	0.208530939299719	-0.15328619768676	"S05"	0.597691267047255	"IS03"
"STK4"	"STK4"	-0.117777587247128	0.145281029175185	0.597225985424497	-0.0573563371026014	-0.0433028364304799	0.0129113944351828	0.00808300076442453	-0.0525874686283224	0.476883789918176	-0.112681322983196	0.187577750608349	-0.10565493884987	-0.141960604284935	"S05"	0.597225985424497	"IS03"
"GLCCI1"	"GLCCI1"	-0.0210272904617898	-0.124630841329258	0.593807902523762	-0.182595679961947	-0.0549207703446998	0.42338553945385	0.132535182041308	-0.288685299457745	0.551344210371312	0.569093988028458	0.356681597596859	0.0515392513561035	-0.09878127133494	"S05"	0.593807902523762	"IS03"
"THADA"	"THADA"	0.0616240721186837	0.0311473005436309	0.580490011495473	0.0411323067377387	-0.070764118396522	0.220565905568013	-0.162872332784152	-0.157905049990219	0.198382583451981	-0.241804961139355	0.432775152984989	-0.264359433648742	-0.16474123854109	"S05"	0.580490011495473	"IS03"
"CD3G"	"CD3G"	0.0147298169778657	0.409943439620742	0.577279025396976	-0.226165779790039	-0.00446879791975213	0.00990147947071117	-0.271470059914825	-0.39653547857743	-0.160106126825439	-0.0576724297424994	0.15446154946208	0.134531287339591	0.185772439549485	"S05"	0.577279025396976	"IS03"
"PNISR"	"PNISR"	0.201186228840978	-0.21676546326345	0.567330194925254	-0.151383468088398	0.0852610824054784	0.0171316210888781	-0.0358155063604777	-0.264650149712956	-0.0187571383736245	-0.130267070391548	0.400277376873654	0.399346241094889	-0.206474101025873	"S05"	0.567330194925254	"IS03"
"GIMAP7"	"GIMAP7"	0.319359187204896	0.226540707513573	0.562627452022191	-0.4588623906241	-0.0335800880265889	-0.218560042256952	-0.390122321540366	-0.348131836244074	-0.194077195535901	-0.13537338653541	0.50986059661287	0.1041445676408	0.302976219122997	"S05"	0.562627452022191	"IS03"
"CD40LG"	"CD40LG"	0.110207960749547	-0.0873524070376762	0.562362462344675	-0.456642244046071	0.0449614321721399	-0.212968602514333	-0.2674898866416	-0.291739227709615	-0.203661196727087	0.377701225430753	0.474467887910721	0.306587158323345	0.352139914086652	"S05"	0.562362462344675	"IS03"
"PHTF2"	"PHTF2"	-0.144066994544933	0.290587590919859	0.548534763017976	-0.0748277986335775	-0.107437731874738	-0.199207510646865	-0.232193237599193	-0.1994362004547	0.0426869843893401	0.18174125953691	-0.0516966596522927	-0.235120131691316	0.302289263535692	"S05"	0.548534763017976	"IS03"
"CD226"	"CD226"	-0.0520338554039925	-0.269825178208194	0.544944318112171	-0.129618895353963	0.00117032838165541	-0.0179671921056062	-0.0112907796822203	-0.0927264277948522	0.373246315495996	0.224257169912089	0.37846863434298	-0.0139357594065206	0.0422258265243067	"S05"	0.544944318112171	"IS03"
"MAML2"	"MAML2"	-0.164812563540348	0.474259638337217	0.540699401009395	-0.182548509838842	-0.127853599632579	-0.169308036951734	-0.0853961583198847	-0.284323084816053	-0.116540801266741	-0.154197212900603	0.00974610999250385	0.106890633680772	0.308936895908025	"S05"	0.540699401009395	"IS03"
"IL6ST"	"IL6ST"	-0.146913481594295	0.524507578187844	0.539830114346131	-0.335914010822205	-0.365177648210878	0.0229819459853441	-0.272941804173735	-0.250810626665037	0.125709833792908	0.150930629356768	0.500888068410219	0.107580828406121	0.438829451688937	"S05"	0.539830114346131	"IS03"
"OXNAD1"	"OXNAD1"	0.16935986057459	-0.161211818725581	0.539018564873806	-0.315769880194438	0.211998844984709	0.17160478773026	-0.148095425065504	-0.212011979681711	0.195770652712973	-0.11833210955039	-0.00174784555215374	-0.0679951453579054	0.185256744472818	"S05"	0.539018564873806	"IS03"
"TRPS1"	"TRPS1"	-0.0825546173927256	0.181283732064693	0.535587414942009	-0.0627973407967775	-0.120165482120366	-0.0778084686151278	0.182823357118602	-0.187016914174602	0.239967857364217	0.0767336241486214	0.371322402646175	0.0113132702717818	-0.173145077929315	"S05"	0.535587414942009	"IS03"
"DDX24"	"DDX24"	-0.243335206155376	-0.500237684280733	0.527977033816917	0.271776873150427	-0.0590158325010609	0.0809686495623013	-0.155832695043046	-0.150368840660994	-0.0173688701165567	0.054804032366356	0.270079253699183	0.0161739487258215	0.156673917632231	"S05"	0.527977033816917	"IS03"
"THEMIS"	"THEMIS"	-0.0573436959549763	0.102202753989853	0.523180271754692	-0.248119495999804	-0.0431830687651129	-0.148682167209578	-0.160464560968094	-0.185558949906564	-0.00188083056995546	0.401225777949861	0.324230253030714	-0.0276604475351803	0.203639138680993	"S05"	0.523180271754692	"IS03"
"SLC4A7"	"SLC4A7"	-0.221463519367837	0.207325888509342	0.4965336031797	-0.189746730073229	-0.0336803871547942	-0.078093172083418	-0.0429195360107906	-0.017427243819209	-0.158598514421149	-0.00830545416526679	-0.170162581156995	-0.268967590006597	0.349651425087409	"S05"	0.4965336031797	"IS03"
"NAP1L4"	"NAP1L4"	-0.225425094744078	0.219447150444958	0.491639611371559	-0.185175946082078	0.0856489928156672	0.180895664204196	-0.199995042021665	-0.141938065846773	-0.161118390062626	-0.365862988917759	0.308989680394443	0.0624329200805392	0.223402938686275	"S05"	0.491639611371559	"IS03"
"HSPA12A"	"HSPA12A"	-0.0068432653455413	-0.225966003006463	0.49033324795425	-0.258663989255336	-0.0116709014049474	0.265584292403024	-0.0435780118389037	-0.0882923862924621	-0.22399227161285	-0.166299300061891	0.162768553601504	0.044511496355511	0.299316435868599	"S05"	0.49033324795425	"IS03"
"CYTIP"	"CYTIP"	0.0419556397762613	0.110297973287561	0.488202593065089	-0.190957455567614	0.30467439191711	-0.0479140433693048	-0.175256071567475	-0.267921800746948	-0.243002106341051	-0.440294043567646	0.0316281022699676	-0.522596959768393	0.339563208097884	"S05"	0.488202593065089	"IS03"
"RORA"	"RORA"	-0.373507217512622	0.213854410583092	0.48715527553812	0.20789721669512	0.185434125392728	-0.0364354178462766	0.0660724069133711	0.00877586754512612	0.436181697318354	0.0326328984150127	-0.475716007826394	-0.427664814309348	-0.177443429207903	"S05"	0.48715527553812	"IS03"
"CD96"	"CD96"	-0.195523115819491	-0.395559008387658	0.480608545676349	-0.179115982796766	0.453645011212084	0.0619458525848035	0.0340373505484045	0.0519134742884667	-0.0469787542305261	0.281295729138614	-0.183345737475974	-0.356178095775006	0.127805408807989	"S05"	0.480608545676349	"IS03"
"MT-CO1"	"MT-CO1"	0.41914751723506	-2.94614564939381	0.468516502418063	0.327122563488594	0.332668034411315	0.404988851853032	0.129341983795544	0.337415840406903	0.450627960348789	-2.32048356564738	0.453207357466688	0.310108772147657	0.421711697431044	"S05"	0.468516502418063	"IS03"
"CDC14A"	"CDC14A"	-0.138251522476357	0.429231305204312	0.446868122169785	-0.140871678186975	-0.089607167062978	-0.161179683879461	0.0153992340473439	-0.178982648783764	-0.268057110395773	0.064459723292527	-0.275481594230629	-0.0260534881674108	0.188452567790779	"S05"	0.446868122169785	"IS03"
"IFI16"	"IFI16"	-0.135560734915989	0.243795257424037	0.436072344745333	-0.127161470717824	0.262000511445967	0.192767838597566	-0.0402046835714239	-0.19856291011125	-0.11678392788199	-0.0986618443456069	0.243777965719597	0.175313038519564	-0.226310098213405	"S05"	0.436072344745333	"IS03"
"NEK10"	"NEK10"	0.0093574809372495	-0.170251910287451	0.427435675603565	-0.109306931184174	-0.06061573501085	0.0622111275729335	0.0170392836075895	-0.0833373981680358	0.283455713195867	-0.194778290322125	0.180038504089611	-0.197877777354052	0.201213817850322	"S05"	0.427435675603565	"IS03"
"ELMO1"	"ELMO1"	-0.102040683014676	-0.246713508042983	0.42468337722585	-0.0925079739183583	0.277956773065707	0.286830139777399	-0.21864189381039	-0.0664824171928449	-0.170955861065705	-0.112653777807604	0.195739411578041	-0.00757425025383266	0.0555860368104387	"S05"	0.42468337722585	"IS03"
"TRAF3IP3"	"TRAF3IP3"	0.302433854491514	-0.384283523341879	0.423148149861958	-0.419931563677366	0.258780170622006	0.124531708055222	-0.0311075224327499	-0.377131952841572	-0.0928111193822338	0.112637259234288	0.221465663788488	0.378936838746603	0.180728094434309	"S05"	0.423148149861958	"IS03"
"SKAP1"	"SKAP1"	0.0979598913681947	0.312918190071948	0.414998738925647	-0.196365750790951	-0.0720837297670683	-0.151532124443578	-0.288198122323928	-0.375118136939627	-0.0351180854612761	-0.0632341501766823	0.0240369503238966	0.0927001911516755	0.34027735466326	"S05"	0.414998738925647	"IS03"
"CTLA4"	"CTLA4"	-0.189316385421186	0.150514325897474	0.407623580217387	-0.244926786991283	0.175864113794894	-0.112083352323466	0.060086891398402	-0.277724466318771	0.0712150469726191	0.195563469405853	0.13045215767347	-0.0786379269474769	0.296645986861042	"S05"	0.407623580217387	"IS03"
"ADPRM"	"ADPRM"	0.118399342458916	-0.160424792636082	0.399072548125597	-0.193848258113761	0.0761670939290426	0.0802767604693656	-0.116607624320958	-0.0595090029792937	-0.00809923961484717	-0.0478866937728981	0.113522859513767	-0.0639166984615647	0.0660323376816191	"S05"	0.399072548125597	"IS03"
"IKZF1"	"IKZF1"	0.145714859003309	0.13749655388684	0.396675085278572	-0.270076230517999	-0.105497185440944	-0.111843818398852	-0.0737165802186191	-0.250205080609302	-0.504293174145495	-0.087559273299977	0.359731519990147	0.157079928766387	0.184764989596978	"S05"	0.396675085278572	"IS03"
"DTHD1"	"DTHD1"	-0.0944681234288167	0.111555985603987	0.377125430839101	-0.229933059328568	0.0999846260970513	0.179257342150378	0.0482864724713893	-0.0761884589630002	0.12835604692002	-0.279276040360594	0.118314945519707	0.031581501789605	0.0796695012782907	"S05"	0.377125430839101	"IS03"
"ACAP1"	"ACAP1"	0.310201582316808	-0.45976375057337	0.376948988239593	-0.0885575078996358	0.205691198867979	-0.0954194616523706	-0.126958444015213	-0.167008280930919	0.0848226212124397	-0.320059457161244	0.212693557689707	0.328778115930717	-0.139609770657791	"S05"	0.376948988239593	"IS03"
"CLEC2D"	"CLEC2D"	-0.0336791750926323	0.34666697558586	0.375609568216555	-0.047324516248129	0.047135881076852	0.231685836440188	-0.143120120779006	-0.295017006134898	0.128862236728041	0.343712799270095	0.26813100034167	0.235071382016063	-0.319977517855366	"S05"	0.375609568216555	"IS03"
"BTLA"	"BTLA"	0.156267373413959	-0.0599333416838768	0.350543449029302	-0.235437345692024	0.162828761017814	0.317268963631336	-0.188279109065198	-0.0485127628859234	-0.205514857328093	-0.218178382843841	0.265410328143128	-0.270939792372525	0.0295790655925806	"S05"	0.350543449029302	"IS03"
"KIAA0319L"	"KIAA0319L"	-0.113673624117301	0.3232207683572	0.34721849495578	0.117724680011111	0.0166548209271447	0.00842532902791405	0.0541058850366511	-0.332381762560595	0.017881018754195	0.171250923504366	0.144633681046812	-0.0811260263694219	-0.187825015335271	"S05"	0.34721849495578	"IS03"
"AP3M2"	"AP3M2"	-0.0596492978765655	-0.232375081353213	0.334583140184194	0.199013198906591	-0.194597072945991	-0.0570443953296222	-0.209474472211236	-0.132991277993921	-0.0388816333154405	0.0694521349260441	-0.111498588839252	0.14168048317364	0.179243651045029	"S05"	0.334583140184194	"IS03"
"ANKRD44"	"ANKRD44"	0.113996684887127	-0.340486879951758	0.327477537443233	-0.144649778531702	-0.104761191562449	0.133682136042801	-0.136386876775064	-0.033060606009207	-0.214662110834534	-0.0626117823640528	0.230562485994951	0.0634168536901718	0.222578830330709	"S05"	0.327477537443233	"IS03"
"KCNH4"	"KCNH4"	-0.046199723356977	0.0964900592716684	0.32621278382857	-0.0477330475087958	-0.0440270655593552	-0.0407209707717631	-0.0423366065575028	-0.0457102744222877	-0.0399183450405417	-0.0409056083144215	0.213686713945904	-0.0415565350798939	-0.0450463031188318	"S05"	0.32621278382857	"IS03"
"RAPGEF6"	"RAPGEF6"	-0.0549332592901684	0.138686903672692	0.314503061139969	0.069713003158467	-0.0365232192099836	-0.187718752479061	-0.0618416769250892	-0.171335546399859	-0.0383576602118454	0.250977128741331	0.243659773133435	-0.0892933736092004	-0.108683283138815	"S05"	0.314503061139969	"IS03"
"KLRB1"	"KLRB1"	0.0933455880321704	0.109263234660624	0.240858122635659	0.0780464470712098	0.0446522521254106	-0.0934456713763485	-0.316334943963593	0.103715153713851	-0.30467953288986	-0.161438971460147	-0.804404040382284	-0.0171610907810275	-0.0668283862955055	"S05"	0.240858122635659	"IS03"
"TUBA4A"	"TUBA4A"	-0.00602364027689196	0.105524358553037	0.216351956638702	0.10457701728998	-0.0290777107019377	-0.180861301020237	-0.299857208326994	-0.0726589401075166	-0.237896236116284	-0.294923422157158	0.133386412417282	-0.255420630341722	0.144708891199548	"S05"	0.216351956638702	"IS03"
"TAF9B"	"TAF9B"	-0.00150346732287037	0.0323340322313257	0.193360394780997	-0.0334859138702855	-0.0637470170292786	-0.0838715452292272	0.099099694565245	-0.129107060160681	-0.214091059268646	-0.00602653444892323	0.0286316779508163	-0.0902478416706083	0.11700139259383	"S05"	0.193360394780997	"IS03"
"TRAV38-1"	"TRAV38-1"	0.00523514563978963	-0.0516322371261215	0.145877019797682	-0.0571208010534292	-0.0526859562511444	-0.0487296452154614	-0.0506630313097608	0.0231370178519896	-0.0477691654827351	-0.0489505957914589	-0.0490922469574532	-0.0497295416206363	0.135765540204083	"S05"	0.145877019797682	"IS03"
"CHI3L2"	"CHI3L2"	0.283911451896127	-0.123135059804276	-0.0334281878066897	-0.133107243783071	-0.27646323721635	-0.17648214686767	-0.22215309204	-0.255287571586685	-0.326730718205728	-0.191628702230019	1.22470340809586	0.828781530843089	-0.00192586043970556	"S06"	1.22470340809586	"IS11"
"PVALB"	"PVALB"	0.138227785498494	0.0398519211069813	-0.0275098059587982	-0.0605981859854416	-0.18789591070458	-0.253923103975144	-0.231744482080683	-0.0871638619469349	-0.248918183583036	-0.202001036099778	1.19217375160712	0.247794174740491	-0.0375652159071148	"S06"	1.19217375160712	"IS11"
"ST8SIA1"	"ST8SIA1"	0.117638976306138	-0.349534563841952	0.191049853000245	-0.16114304597037	-0.15009709002977	0.204577225145512	-0.163672841635163	-0.149951542404063	-0.1544537709097	0.371662037841159	1.00342993965015	0.589373419098735	-0.0815823131702443	"S06"	1.00342993965015	"IS11"
"IL6R"	"IL6R"	0.0798905259592826	0.0663979775696385	0.047181850325734	-0.17983690009636	-0.177490400152032	-0.117863896343642	-0.0900574874821712	-0.340353462265656	-0.231530866655288	0.362556409263049	0.99272374030383	0.343556297979911	0.150422751334949	"S06"	0.99272374030383	"IS11"
"PDCD1"	"PDCD1"	0.0897688281189307	-0.0870801636159991	-0.140256994476712	-0.237650513427356	0.0421037149649356	-0.0220456280832693	0.00524207089056502	-0.377026854428872	-0.599877559505009	-0.25124546477447	0.956560503715222	0.720936124126859	0.251145212892367	"S06"	0.956560503715222	"IS11"
"SMCO4"	"SMCO4"	0.150316579293856	-0.0390836641611546	0.116600588249423	-0.212430336828249	0.0877537270502537	0.298479932033672	-0.357158917747866	-0.249692397415366	0.0351682803636949	-0.279998830851754	0.909091694439369	0.545703313423493	-0.0194095632329848	"S06"	0.909091694439369	"IS11"
"TCF7"	"TCF7"	0.147074039833931	-0.592123446986652	0.28385971060847	0.0587242416788525	-0.42740635370215	0.084190020929458	-0.266979316960007	-0.325075415959067	0.427376090108347	0.786137170190501	0.907262232174699	0.506557431537074	0.139421251915653	"S06"	0.907262232174699	"IS11"
"RTP5"	"RTP5"	-0.0240086392902312	-0.0919062273278431	-0.127216196835006	-0.118816480433574	-0.132352254471202	0.0466712894186039	-0.127270469956523	-0.137412243932791	-0.120000797094968	-0.00492302098085728	0.874858933551191	0.545163028000704	0.167214406520159	"S06"	0.874858933551191	"IS11"
"SLC47A2"	"SLC47A2"	-0.0328917207856723	-0.0307180070641844	-0.0301285357132725	-0.0339833651984724	-0.0313449051675351	-0.0289911433104736	-0.03014138918414	-0.0325432594415588	-0.0284197169137667	-0.0291225953205376	0.872239706760791	-0.0295860202041977	-0.0320705475477186	"S06"	0.872239706760791	"IS11"
"TMEM232"	"TMEM232"	-0.0299518295963177	-0.0716550685770162	0.0100292109292768	0.0192837440412344	-0.0731174169153226	-0.0676268599618946	-0.0703100075627718	-0.0123419763833403	-0.0662939089811493	-0.0679334945289106	0.848794699483186	0.0660788850622084	-0.0748101033713741	"S06"	0.848794699483186	"IS11"
