"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"	"InitialState"
"HLA-DPB1"	"HLA-DPB1"	-1.03517743455007	0.0215658355539495	0.343980369025752	0.530003503489557	-0.551699388065918	-2.38933857389198	0.229313792602423	0.435799986415743	-0.184506806356575	0.608801790271355	0.475998212111945	0.0289769505057154	"S02"	0.608801790271355	"IS10"
"ABCC4"	"ABCC4"	-0.150535808550833	-0.174006485350838	-0.187409510151174	-0.0543632448345863	-0.228608132757757	-0.0837053250248704	0.257371125358375	0.316813534300119	-0.16789199553392	0.607404281296715	-0.0421979336174086	0.290160968706712	"S02"	0.607404281296715	"IS10"
"PSME4"	"PSME4"	-0.205234643413023	-0.00816379374523577	-0.0649914989794403	-0.158836952725664	-0.186109119879603	-0.109852291835638	0.0958591783928761	0.335771829554257	-0.34175952121998	0.606057410311902	-0.0780873082488302	0.540804445645064	"S02"	0.606057410311902	"IS10"
"FGD2"	"FGD2"	-0.447558462537605	-0.120312889112182	-0.192886511168876	0.265631846817838	-0.318659464162805	-0.0547831819948492	0.317606712909195	0.0713537078169655	-0.205222568871742	0.601179114294442	-0.0427434500038939	0.329407459434939	"S02"	0.601179114294442	"IS10"
"PDGFB"	"PDGFB"	-0.234176049505801	-0.219249858576787	-0.152294380385738	-0.166506372284089	-0.29426988505179	0.170185586531763	-0.0584238704967329	0.328917221502664	-0.205150539397332	0.591494828915495	0.24886721623252	0.36741331548515	"S02"	0.591494828915495	"IS10"
"GAB3"	"GAB3"	-0.186360267318998	-0.131477824992959	-0.204125026675468	0.0237440184466042	-0.129244367998327	-0.0256581176388759	0.146605444297039	0.42689132920404	-0.309637156303543	0.589462306795753	-0.205714512679707	0.501094802359823	"S02"	0.589462306795753	"IS10"
"HLA-DQA1"	"HLA-DQA1"	-0.444180841049935	0.0395101115792614	0.4176625120439	0.462116811661613	-0.561440809181933	-1.57690656459473	0.233717912976494	-0.207996808741744	-0.54943011940884	0.588863123221266	0.372707620138931	0.406800955640077	"S02"	0.588863123221266	"IS10"
"SPINT2"	"SPINT2"	-0.560308418242103	0.223443449879248	0.0556496328055833	0.419393911700572	-0.360893020347126	0.106432472080456	0.300859511260938	-0.92931560239989	-0.532257627256656	0.588026034643661	0.377340135924798	0.302047101770116	"S02"	0.588026034643661	"IS10"
"HEXA"	"HEXA"	-0.404570256512039	0.580193880647604	-0.00738886888941411	0.326048290947914	-0.39019858915287	0.0284928792820877	0.0961264769507269	-0.426244272575945	-0.754540103894719	0.581253504630694	0.283738505603975	0.415994367804193	"S02"	0.581253504630694	"IS10"
"SERPINF1"	"SERPINF1"	-0.365704147224512	0.267183928585919	0.0538897889250514	0.125366949986642	-0.471363223259169	0.0125325590243797	0.104912412663967	0.175730912473316	-0.254899434597652	0.575384992553152	0.177850277640258	-0.132762915352859	"S02"	0.575384992553152	"IS10"
"CD14"	"CD14"	0.0626402023261007	0.0541467009962114	0.347305052617633	0.31912167308773	-0.189791050037206	-0.396447911943582	0.0422133795044233	0.322030054908188	-0.96740092957242	0.543533107039962	-0.0191863288699779	0.349354686871167	"S02"	0.543533107039962	"IS10"
"SYNGR2"	"SYNGR2"	-0.288100737689881	0.508109501209525	-0.0373121316401426	0.513315807994353	-0.239922142093696	0.287898671173616	0.0918888099160712	-1.12327866103803	-0.75380942579504	0.542370499448347	0.328885570624494	0.378869935276359	"S02"	0.542370499448347	"IS10"
"TMEM37"	"TMEM37"	-0.428708504571937	0.252065939814239	0.139875157086041	0.171856354397008	-0.493596440428961	-0.408390503234875	-0.0598734658496865	0.168210218484568	-0.330383585663724	0.523502548893061	0.00976259909862428	0.428707466235434	"S02"	0.523502548893061	"IS10"
"ADNP"	"ADNP"	-0.11583862118745	-0.133948994673413	-0.0756951786346471	-0.0615634683759184	-0.033125328752085	-0.0790164706933505	0.258255152395173	-0.082469579787735	-0.254220679102763	0.505182684106468	-0.144262332152804	0.493324235056961	"S02"	0.505182684106468	"IS10"
"SLC12A5"	"SLC12A5"	-0.23683393413255	0.101072953228303	0.11369515163387	0.0955392140892233	-0.296619840221138	-0.0875411733958056	0.155686123192387	-0.186376187094239	-0.209618321073751	0.459802010872683	0.0558327064019347	0.107049972220728	"S02"	0.459802010872683	"IS10"
"ATP13A4"	"ATP13A4"	-0.029294343228841	-0.0297872161304479	-0.03100438571638	-0.0310462081791269	-0.0304842238368116	-0.0286263544736228	-0.029294343228841	-0.0292819198432478	-0.032370729953295	0.431542293689864	-0.0309349314473021	-0.0303235691657349	"S02"	0.431542293689864	"IS10"
"SLC22A18"	"SLC22A18"	-0.026862128111839	0.191305124757878	-0.0528428743224877	0.337731939165065	-0.185248057365761	-0.298407836620736	-0.127604164546031	-0.0116769826624821	-0.429856156819366	0.403034086100563	-0.060801054406321	0.362361139656003	"S02"	0.403034086100563	"IS10"
"ABHD1"	"ABHD1"	-0.0724469521769641	0.147993981741228	-0.0766760064127097	-0.076779436277475	-0.0244820990620796	-0.0707949694366105	-0.0724469521769641	0.0294721353792999	-0.0800550709240996	0.396957132534753	0.062071162483858	-0.0487332484387417	"S02"	0.396957132534753	"IS10"
"UBAC2"	"UBAC2"	-0.163325245913505	0.0193225620343141	-0.188899725829691	-0.0726461082387033	-0.0764400023782681	-0.208040953479238	0.282327219933722	0.193969255961656	-0.360774585783774	0.396173877407025	0.302626526090589	0.165704743335229	"S02"	0.396173877407025	"IS10"
"LYNX1"	"LYNX1"	-0.0049846744996145	0.0987194570239215	-0.0468806100569144	-0.109178367958598	-0.107202070790253	-0.100668611252041	-0.053886340093916	-0.0325465165663322	-0.00417906155404666	0.355581744316391	0.123485011448232	-0.0801235141945075	"S02"	0.355581744316391	"IS10"
"C16orf86"	"C16orf86"	-0.142740683337142	0.109396059649373	-0.0320880960212963	0.182628632012314	-0.144501796607464	-0.181214366952037	-0.0742687748950832	0.0463374075771179	-0.17324283548526	0.313872693162441	0.0698969815408998	0.0207836596658134	"S02"	0.313872693162441	"IS10"
"MPV17L"	"MPV17L"	0.00864051900796928	0.0910883166590409	-0.0590661236589174	0.068324882322548	-0.0865153520812797	0.114912442800553	-0.0237551684748668	-0.142535388104965	-0.0385649855210468	0.281944297590557	-0.0721814154402921	-0.00427575866754063	"S02"	0.281944297590557	"IS10"
"MYL5"	"MYL5"	-0.0993996335220695	0.0599725384791305	-0.119460922877476	0.217270755166661	-0.171296944909474	0.0643523883602646	-0.12974994080464	-0.0111861348481547	-0.10347892008207	0.226051509573117	0.128294429946189	-0.015581008941234	"S02"	0.226051509573117	"IS10"
"REEP6"	"REEP6"	-0.141531840730769	0.0199814406084052	-0.0215449664729641	0.00154055115283078	0.0109596711784433	-0.00318275419679344	0.202114303473418	0.00895755499924887	-0.156395006377132	0.205026919366183	0.0606268415177716	-0.0304333318761182	"S02"	0.205026919366183	"IS10"
"PHKG1"	"PHKG1"	-0.273599753950845	0.0816826292518545	0.0406323407544898	0.13464486576777	-0.0907666077751246	-0.163696895534749	0.0638641304754447	-0.0147635624739828	-0.0329807839372727	0.178086318143697	0.0321309966076759	-0.0850695405301565	"S02"	0.178086318143697	"IS10"
"GTF2H4"	"GTF2H4"	0.0644347147395264	-0.0524118098725464	0.0805923579598681	-0.0546270572322674	0.0449886890860258	-0.0503692269007308	-0.0515445800952748	-0.0515227206465491	-0.0569576067906998	0.0971704010531571	0.0695373156778374	-0.0533555447011694	"S02"	0.0971704010531571	"IS10"
"LHFPL2"	"LHFPL2"	-0.182290708230359	0.178074893363818	-0.0416780369278357	-0.150784847870956	-0.0111502978610728	0.0492446330564492	-0.23457075324513	0.462105818226646	-0.644936987536253	-0.044744001278811	-0.11722326898021	1.2126754099198	"S03"	1.2126754099198	"IS12"
"AHNAK"	"AHNAK"	0.426937549141775	0.272580613697821	0.00135921057835111	-0.36743426489674	0.0537401912261378	0.386221937594977	-0.357010978381911	-0.631536716911706	-0.555671701410727	0.156175778923454	-0.0372475077017732	1.15371415082741	"S03"	1.15371415082741	"IS12"
"DICER1"	"DICER1"	0.00828543952149779	0.00228968403431006	-0.258861063995125	-0.157265297218859	-0.00529183243866531	-0.360447907903935	0.0427769605007131	0.405070971624946	-0.515861101659867	0.417106984825344	-0.201714976627834	1.07872679415568	"S03"	1.07872679415568	"IS12"
"BMP2K"	"BMP2K"	-0.214664313903796	-0.151773465771198	-0.131654561725409	-0.20100875989355	-0.231061095156825	-0.201966134192265	0.00716662302846589	0.843321713021919	-0.602552340770453	0.672214050155614	-0.171300464985327	1.07007022758396	"S03"	1.07007022758396	"IS12"
"NPC1"	"NPC1"	0.0571980162751586	0.196560523086746	-0.0861366091873838	-0.0610834026124271	0.0918518201283968	-0.0615106142178336	-0.0612637793851687	-0.461738580344554	-0.496477433503651	0.107981851612487	-0.10837413531488	1.06372338635986	"S03"	1.06372338635986	"IS12"
"WASHC4"	"WASHC4"	0.172340291005202	-0.189885725298982	-0.0887706447947216	0.0224905501466437	-0.12240617897582	-0.0533907652532914	-0.0575923427840485	0.703491773897159	-0.493085415442814	0.448222402068155	-0.651467349435664	1.04456398335641	"S03"	1.04456398335641	"IS12"
"IGF2R"	"IGF2R"	0.206829683295138	0.180749044085924	-0.111800902356419	0.00144803514550697	-0.108389882040681	-0.0288031000877762	-0.0867070696145833	-0.332749068369404	-0.436516637865314	0.0714424850668156	-0.130406266168601	1.0211942338053	"S03"	1.0211942338053	"IS12"
"TNS3"	"TNS3"	0.210496873650312	0.208033984327201	-0.130471580695082	-0.146431632481567	0.0117017820982819	-0.112774714959327	-0.0893514733397321	0.472725335400264	-0.58149607250609	0.056370660788793	-0.30727570912002	1.02001463039994	"S03"	1.02001463039994	"IS12"
"SPRED1"	"SPRED1"	-0.356802127070377	-0.225696771008061	-0.132414396254387	0.0869226106298036	-0.126833569505575	-0.172553976581835	0.130788493538305	0.364709859010083	-0.562132408572615	0.508114598411411	-0.124461907231123	0.994181468204341	"S03"	0.994181468204341	"IS12"
"PAPSS1"	"PAPSS1"	0.2269264810833	0.115111418354577	-0.176081834077467	-0.0348615906789825	0.363614737415716	-0.122343520723764	0.0864927603445711	-0.579532321948245	-0.523288431435405	-0.0168662420119485	-0.142541724151856	0.988515713845723	"S03"	0.988515713845723	"IS12"
"TIMP2"	"TIMP2"	-0.255930798850828	0.108616270162126	0.21936338761148	-0.0848287813145893	-0.334353310436699	0.303572687846329	-0.112658101207425	0.659516248629965	-0.91558765495436	0.491653839735147	-0.131224811261199	0.986605079093259	"S03"	0.986605079093259	"IS12"
"PLXNC1"	"PLXNC1"	-0.278804326316578	-0.0908706958477484	-0.205092897233569	0.00346487258562676	-0.244749641269281	-0.236749612639883	0.0962689019983745	0.862183441340372	-0.571493578838452	0.562092219851704	-0.24942051382731	0.985445622712947	"S03"	0.985445622712947	"IS12"
"CLTC"	"CLTC"	-0.148415972322382	-0.169051171004746	-0.178409243015295	0.0378211187579972	-0.0339983090421784	-0.0580967383501768	0.0674904840143894	0.579538764065923	-0.61534322529952	0.574756987287182	-0.353810967291454	0.981493295933198	"S03"	0.981493295933198	"IS12"
"MACF1"	"MACF1"	0.171185250463156	-0.226348902255716	-0.261310367604507	-0.166300632883985	-0.127870820693842	-0.141673602953251	0.0846603368178199	0.407516778758362	-0.475453473891235	0.394639460898645	-0.0665552855922446	0.977089669470729	"S03"	0.977089669470729	"IS12"
"ADAM9"	"ADAM9"	0.19467462723809	0.0908434929683735	-0.0965518580729137	-0.181252747665053	-0.13714720117693	-0.151780696405545	-0.0806803676479102	0.498299500595099	-0.643172433451023	0.193786570756039	-0.0504878603407409	0.970336266030045	"S03"	0.970336266030045	"IS12"
"DYNC1H1"	"DYNC1H1"	-0.14276304893371	-0.0269085760356308	-0.310659148334122	-0.102711571019888	-0.0606664607810076	-0.052690764207818	0.27483041262369	0.682653370323982	-0.555819323703528	0.204265844263332	-0.158504370126247	0.959277571661884	"S03"	0.959277571661884	"IS12"
"DMXL2"	"DMXL2"	0.293625662244826	-0.100012050444274	-0.268840327497586	-0.23574390027167	-0.112784212658672	-0.165001528780083	-0.106434196479558	0.740982026704416	-0.566470105109487	0.257504074900952	-0.00973356365274074	0.959194619280148	"S03"	0.959194619280148	"IS12"
"MOB1B"	"MOB1B"	0.124709759284519	-0.070892201436766	-0.111060209789473	-0.140449444089131	0.0531869374233153	0.126651478046333	0.00312943848015136	-0.360723623712771	-0.38496156268716	0.416010089720075	-0.226157695126539	0.959138531006785	"S03"	0.959138531006785	"IS12"
"CCR1"	"CCR1"	-0.0229505011732212	-0.080381644677914	-0.0453935084009599	-0.0139421815634919	0.201268324428679	-0.111748219273267	0.114085866730768	0.163014225685985	-0.610141702874901	0.199671653586589	-0.296855246038158	0.948845360367524	"S03"	0.948845360367524	"IS12"
"MT-ND4L"	"MT-ND4L"	0.0237989326517511	0.113029894746237	-0.0049167416190448	-0.182732675342349	0.197813182016397	-0.754004635682833	0.203763134470532	-1.01579350629066	-0.458935755361469	0.56556699729592	0.0868559949928851	0.94767532800118	"S03"	0.94767532800118	"IS12"
"ZEB2"	"ZEB2"	0.292674088108959	-0.0425228445984272	-0.115803181226279	-0.137289467251074	0.297012960460248	-0.137917139200136	-0.0796418205724016	-0.746125855329226	-0.689944382761457	0.459675113909383	0.182253734960119	0.946879632134153	"S03"	0.946879632134153	"IS12"
"TTYH3"	"TTYH3"	-0.362257319643273	-0.110830277099854	-0.03468543262707	-0.0464657182468198	-0.459469513520262	-0.047077793041091	0.14054739520654	0.610919021071951	-0.687363095877864	0.613507666605493	0.0874027907419637	0.939771204429392	"S03"	0.939771204429392	"IS12"
"CDV3"	"CDV3"	-0.222769503134431	-0.0683949060871923	-0.422965274851133	0.0297409267887919	0.0078046594541854	0.098384744277587	-0.00390626336084069	0.617750329727294	-0.475499797234986	0.312595592802176	-0.183286576650848	0.939590240385339	"S03"	0.939590240385339	"IS12"
"ACE"	"ACE"	-0.180035982171423	0.398436068019057	-0.0233902237293277	-0.130506584747104	-0.155473190490286	0.202192196653986	-0.0499662494125454	-0.354918262736157	-0.247402667661298	-0.0890777679822841	-0.144808168838628	0.937585906481255	"S03"	0.937585906481255	"IS12"
"ITGB1"	"ITGB1"	0.226656316258787	0.179438149240859	-0.177557644769298	-0.0875054975714635	0.092390801428404	0.228325030458629	0.0817274204773533	-0.267588097886676	-0.665130363923511	0.42509855956942	-0.23078472980535	0.932591632615461	"S03"	0.932591632615461	"IS12"
"LRP1"	"LRP1"	-0.0419578330515459	0.320017557186598	-0.0316008295316911	-0.237112608570939	-0.106163577378485	0.132702114583747	-0.318312584008836	0.700908469923226	-0.722388487615634	0.382516035917064	-0.177791071603105	0.932431327151905	"S03"	0.932431327151905	"IS12"
"LENG8"	"LENG8"	0.0945637545424946	-0.161132707273331	-0.232700656191853	-0.196543638697738	0.140627503995762	0.433769964884277	-0.137497708152885	-0.228026382711768	-0.312433807427717	0.327168892872042	-0.151583057014494	0.919221462255941	"S03"	0.919221462255941	"IS12"
"QKI"	"QKI"	-0.0564582950422317	-0.134123093568812	-0.180030998497631	-0.136350310368369	-0.145370217858961	0.0404028546432203	0.179553129592872	0.501669134484708	-0.592758368321662	0.510447636559338	-0.141097550867647	0.918473955478174	"S03"	0.918473955478174	"IS12"
"HIF1A"	"HIF1A"	0.21222403232677	-0.0459247317385984	0.00923872321154661	-0.377330793869898	0.0519780980838923	-0.195532655235107	-0.165579368706241	0.638689765912804	-0.748863890890097	0.0143222966801525	0.241029546911684	0.918345625980242	"S03"	0.918345625980242	"IS12"
"EFR3A"	"EFR3A"	-0.10874041741875	-0.0803666980973135	-0.225221437330057	-0.226509023934235	-0.0476315052057836	-0.173966290139212	0.12513474264574	0.708498019449049	-0.432737191732432	0.273925748441438	-0.166647813160906	0.916298875548024	"S03"	0.916298875548024	"IS12"
"DOCK4"	"DOCK4"	0.1107151699615	-0.131114703817491	-0.290121549558139	-0.0814260270077153	-0.223802697356673	-0.256249322139687	-0.173201000439631	0.665466577231281	-0.450144542774075	0.54124639499322	-0.103062675064521	0.915412134119177	"S03"	0.915412134119177	"IS12"
"ATP6V0A1"	"ATP6V0A1"	-0.0738149250373719	0.169753585745425	-0.0483784951705983	-0.142045032199262	-0.174866548396752	-0.0101246093080665	-0.220598646741605	0.169492028772876	-0.450581863453558	0.465008241336101	-0.172801703725517	0.915140980150864	"S03"	0.915140980150864	"IS12"
"CALU"	"CALU"	-0.0278453591219819	0.411739823604282	-0.025449963491786	-0.0275273066400103	0.115322443098873	-0.0495266629563709	0.181790733856245	-0.642892445824649	-0.512275342936932	0.181925007661248	-0.267389862530683	0.913837203946989	"S03"	0.913837203946989	"IS12"
"ITPRIPL2"	"ITPRIPL2"	-0.11427515016798	-0.0765810361948523	-0.247340520021607	-0.075909059406172	0.0926925582043808	0.0515834112408531	0.0159480686054404	-0.403658660744121	-0.2376396190361	0.517529237202071	-0.222757537024453	0.911443176988762	"S03"	0.911443176988762	"IS12"
"ABCA1"	"ABCA1"	0.195063464174101	0.084062293497913	-0.155242050395345	-0.150701052409012	-0.240811754830379	-0.185477188512035	-0.307860452243281	0.686248334864171	-0.734912624034338	0.515083162234399	0.0826917318849186	0.906301220754553	"S03"	0.906301220754553	"IS12"
"TLR4"	"TLR4"	-0.135875911037985	0.0230908264827626	-0.112699747440349	0.0894380963796657	-0.199870164669205	0.315506462412144	0.148289952966122	-0.582938701459339	-0.474049710742144	0.685336819792057	-0.183481749901403	0.903075430833534	"S03"	0.903075430833534	"IS12"
"CEP170"	"CEP170"	0.0875337047139386	0.0459909957327365	-0.31001064036093	-0.231629613452376	0.113284392119536	-0.148759145107799	-0.0131253651850263	0.587417602634827	-0.559431704909336	0.364810952820095	-0.16006715782524	0.901697432551903	"S03"	0.901697432551903	"IS12"
"COPB1"	"COPB1"	-0.118457714853414	0.0210869680063857	-0.298231196043259	-0.00508933464158235	-0.00780127401993977	-0.182661504273431	0.149715992174457	0.143447767739171	-0.495157379093124	0.450886756150414	-0.131656724193026	0.900911307946704	"S03"	0.900911307946704	"IS12"
"IQGAP1"	"IQGAP1"	0.159623301718727	-0.0583435039387794	-0.193096872959401	-0.282970640793758	0.0838279933066266	0.232453342992567	0.110283568557329	0.707086286284467	-0.862404972323889	0.370922278670043	-0.0446518435062158	0.899917809866917	"S03"	0.899917809866917	"IS12"
"NRP1"	"NRP1"	0.102485384107762	-0.230201518155667	-0.163493608273667	-0.0170632896388293	-0.102299982681845	-0.291292648772128	0.036333544913493	0.527408752816225	-0.592104239183421	0.666675719225574	-0.238738666355946	0.899215645265654	"S03"	0.899215645265654	"IS12"
"NPTN"	"NPTN"	0.276750819956606	0.00155188467314338	-0.23062221028892	-0.246165358174248	-0.0667337311534349	0.370628400488459	-0.00777787213335288	0.390979745231933	-0.461921924178635	0.126741245684946	-0.194038252095903	0.89834725532373	"S03"	0.89834725532373	"IS12"
"SIRPA"	"SIRPA"	0.00528990010466528	0.153849099040253	-0.241616526079734	0.0633273579535645	-0.0987443573806279	0.324009869238549	0.152957892246644	0.315434003062328	-0.791636153786267	0.194525237042478	-0.0687767111438397	0.897964716792767	"S03"	0.897964716792767	"IS12"
"EPB41L3"	"EPB41L3"	0.382552686251338	-0.161049334326677	-0.203819389579776	-0.112726114435654	-0.124480441581477	-0.0732644418465935	-0.0663910242699715	0.385673423521125	-0.470371933996328	0.203614988771813	-0.089554152956736	0.891562992776685	"S03"	0.891562992776685	"IS12"
"FPR3"	"FPR3"	-0.268833438590698	-0.0102529394884281	0.274407168030829	-0.00162989434851699	-0.0248641792368765	-0.380215862228671	-0.206375546783886	0.429803745060319	-0.7087852416578	0.24674977409498	-0.0649306611555034	0.886205877397292	"S03"	0.886205877397292	"IS12"
"FNDC3B"	"FNDC3B"	0.38412555956495	0.0307058349378343	-0.124433605932102	-0.197960740223265	0.217841409517912	-0.160597010868852	-0.134761509521583	0.249908564675369	-0.51275085109262	-0.30689015241078	0.00303800378444887	0.884433725674046	"S03"	0.884433725674046	"IS12"
"RNASE1"	"RNASE1"	-0.0343605043454829	-0.151885206200693	0.768333919131749	-0.175632428018871	-0.329029403028642	-0.139981654665956	-0.312676814460754	-0.00601316560644339	-0.428110284285554	0.237803997923263	-0.291092353186417	0.883879219643826	"S03"	0.883879219643826	"IS12"
"RAP2B"	"RAP2B"	-0.400392686246102	-0.0424795859670005	0.0216001531608924	-0.000177717939898698	-0.194863758971073	-0.0557116289116337	-0.0853766696608092	0.562291687210499	-0.461826160940667	0.496336395508662	-0.296246712684218	0.883862306513392	"S03"	0.883862306513392	"IS12"
"CD84"	"CD84"	-0.446455207967719	0.376691991886538	0.0753200716979837	-0.119433634259945	-0.264034274749728	0.00135655453236756	-0.142076845662086	0.642821619859992	-0.659258408774261	0.40555730947897	-0.153675168897574	0.882556862213915	"S03"	0.882556862213915	"IS12"
"SERINC1"	"SERINC1"	0.105501901035302	0.125129034059991	-0.081199570100643	-0.216909744318024	-0.169314736781445	0.246318781080923	-0.339227426434165	0.623214524930357	-0.576106360089122	0.332941627939646	-0.131505974785113	0.871765714055897	"S03"	0.871765714055897	"IS12"
"PIK3AP1"	"PIK3AP1"	0.30910229096551	-0.149978312420902	-0.0827771410605967	-0.138417977958995	0.0521269573704989	-0.178635289189483	-0.0977712893855419	0.264961086565458	-0.497099057994514	0.101378904151924	-0.0676682615999038	0.867401264740288	"S03"	0.867401264740288	"IS12"
"GNS"	"GNS"	0.259216244020828	0.170885871184554	0.0149742973868415	-0.181738115427168	-0.208956017835039	0.453840154194336	-0.363191459978115	0.545733924093092	-0.685996812874091	0.35956634643232	-0.23377193489085	0.866108851135219	"S03"	0.866108851135219	"IS12"
"RNF213"	"RNF213"	-0.229767004534381	0.0857035083835255	-0.125859254278044	-0.0202821215809398	-0.160405363809327	0.0171033792018641	0.080936561235332	0.700608913448909	-0.715404204883615	0.436144445202033	-0.154068365665727	0.864621669196713	"S03"	0.864621669196713	"IS12"
"CAST"	"CAST"	0.134294839623029	0.304542906958756	-0.131206054192552	-0.217622566105096	0.044434812887571	0.515374921791071	-0.000749035207687516	0.148042309872222	-0.689367542861592	0.0989546662307408	-0.131839800143747	0.863985454469627	"S03"	0.863985454469627	"IS12"
"ASPH"	"ASPH"	-0.00761938214200486	0.186438201467961	-0.0774236254716865	-0.230789618727456	-0.0137998924693184	0.0829208337984944	0.293457279506905	0.102384905541439	-0.480952858761782	-0.139894822598645	-0.0647465539126122	0.860238492682739	"S03"	0.860238492682739	"IS12"
"WNK1"	"WNK1"	-0.0491261668949737	-0.169478518227958	-0.116966586079324	-0.223901304102435	-0.161493774420408	-0.139772803489524	0.176173223096476	0.848532362783864	-0.627273649668616	0.438813854311646	-0.0682455714345834	0.859247712054608	"S03"	0.859247712054608	"IS12"
"METRNL"	"METRNL"	0.24738687200822	-0.248606648914355	-0.131919329006523	-0.344853835990956	0.106045769625837	0.121013937672717	-0.179956551488827	0.633768910452501	-0.54431528377212	0.0555210990777726	0.0815997860441334	0.859037192485796	"S03"	0.859037192485796	"IS12"
"MSN"	"MSN"	0.199138967310167	0.0266450442401887	-0.312998281980357	0.0352766779288817	0.116495376578239	0.118984588622425	0.272446351281962	0.533324890527375	-0.902904698172058	0.073474413207902	-0.0375190553530445	0.855404827009292	"S03"	0.855404827009292	"IS12"
"ATP2A2"	"ATP2A2"	-0.0460735593725742	0.0608383726686685	-0.250832830032909	-0.00150692540291663	-0.0412745432274485	-0.0293646606799662	0.235140326523971	-0.119385957286713	-0.52070044879415	0.306287778857557	-0.0117129901936122	0.851076478943969	"S03"	0.851076478943969	"IS12"
"SERINC5"	"SERINC5"	-0.00159506981563265	0.0287628139481739	-0.178030982077719	-0.111282215008303	0.00176918369144282	-0.0723454531875343	0.00790779336049303	-0.41555888031821	-0.281281040281269	0.303337267476854	-0.0142544775969775	0.848785301352944	"S03"	0.848785301352944	"IS12"
"NRIP1"	"NRIP1"	-0.103082158035398	-0.00522031012134909	-0.239424657405597	-0.130598641555381	-0.0679057351259565	0.0751751439040941	0.229198544574438	-0.403550908183093	-0.321692153409952	0.664249599412226	-0.142068328908138	0.844563771863858	"S03"	0.844563771863858	"IS12"
"ADAM10"	"ADAM10"	0.357053090639242	0.0184714456715768	-0.267103997756078	-0.162546039407282	0.260503803352488	0.224723508187543	-0.259657530392066	0.461950091622682	-0.584148110883908	0.159271296742922	-0.251595368824989	0.844189256635095	"S03"	0.844189256635095	"IS12"
"NRP2"	"NRP2"	-0.0621496465593747	0.13288822558553	-0.0678456580946155	-0.199707247840866	-0.259988195089021	-0.13523879809238	-0.0608063040269756	-0.223226674372829	-0.558681163497529	0.227029752016225	0.526919228130557	0.843292629683151	"S03"	0.843292629683151	"IS12"
"TMOD3"	"TMOD3"	0.0597211454840271	0.0420700893223577	-0.266353637073146	-0.145819975117335	0.0834346503834723	-0.00909404276159972	0.101624140214276	-0.0430303662776003	-0.401432245432918	0.254017159700523	-0.093622302503521	0.83972008294899	"S03"	0.83972008294899	"IS12"
"ACTR2"	"ACTR2"	0.0294005076617386	-0.213218871061228	-0.41576914049643	0.102757876616522	0.0857988005745896	-0.0146526191313877	0.234940744128204	0.731504205511785	-0.754556255589179	0.391943491320351	-0.130290715445761	0.836856478395187	"S03"	0.836856478395187	"IS12"
"CIITA"	"CIITA"	-0.270524374838013	-0.147141961233895	-0.107254003508064	0.119139603601554	-0.245579824703236	0.347245283749554	0.159459817983358	-0.381023602602432	-0.435332543211664	0.784560326121449	-0.168130964852714	0.834616014657984	"S03"	0.834616014657984	"IS12"
"EP300"	"EP300"	0.133366669084193	-0.220855932630961	-0.280475820745986	-0.330810662169807	0.0508876512131483	0.0103495238357531	0.135054908426628	0.424483794663747	-0.336756011075437	0.355119945040284	-0.146627089679008	0.833516535665543	"S03"	0.833516535665543	"IS12"
"ACAP2"	"ACAP2"	-0.0895332881973063	-0.0257522371997886	-0.2137645610107	-0.0198037751364007	-0.157939322440683	0.227896058168562	0.117003102850905	0.483761356345886	-0.499212494255524	0.290294701053373	-0.206714386846366	0.833432037596077	"S03"	0.833432037596077	"IS12"
"RHOQ"	"RHOQ"	0.221681995150545	-0.0575858372605556	-0.255706296136003	-0.134962151155127	-0.14771014605695	0.245282178004033	-0.134363524451248	0.606620771994286	-0.486572629825968	0.274725978296628	-0.14755297384305	0.832874079834711	"S03"	0.832874079834711	"IS12"
"PLEC"	"PLEC"	-0.0621877874050802	0.18116774153155	0.00818908884255426	-0.182643417987352	0.0490506716005757	-0.286135990858973	0.0272712950935645	0.196830397552648	-0.476089177756329	-0.0103014452376052	-0.0584594466023248	0.832469710567726	"S03"	0.832469710567726	"IS12"
"LRRFIP1"	"LRRFIP1"	0.173206598044831	0.206962896659489	-0.0905217556016199	-0.0147203107007462	0.293877104757217	0.27607755702426	0.195251551386185	-0.805909841095479	-0.648876502191833	0.0770727416479901	-0.0570220055343569	0.828314955948478	"S03"	0.828314955948478	"IS12"
"DSE"	"DSE"	0.151192955000964	-0.0717690210044652	-0.228035431964888	-0.0223426720602508	0.218337503083154	0.0573133902554754	0.151400661670357	-0.756286784532944	-0.544581447628428	0.255754146304971	0.193561989006186	0.827654079519632	"S03"	0.827654079519632	"IS12"
"ARHGAP18"	"ARHGAP18"	-0.289045350906204	-0.0173669274150012	-0.13018954635321	-0.0793314029436661	-0.0271974805172148	0.0266291905139251	0.18260144859829	0.722677591739204	-0.682280755026675	0.42350747294262	-0.176434161459024	0.825117866015759	"S03"	0.825117866015759	"IS12"
"CAB39"	"CAB39"	-0.026143110394406	0.0904053043791664	-0.103047649543948	-0.268898798352323	0.00359414056396503	-0.241039081290302	-0.0589029909033074	0.430775987570716	-0.352314441620772	0.202608352858794	-0.15829217861964	0.822943434386011	"S03"	0.822943434386011	"IS12"
