"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"GPR183"	"GPR183"	0.315326494163222	-0.745264421799904	-0.0411226234725848	0.330813028302702	0.590532072780746	-0.342641947113109	"S02"	0.590532072780746	"IS05"
"BAZ1A"	"BAZ1A"	0.417533035373178	-0.552312565042979	-0.142679953205084	0.232456858934592	0.589155386054921	-0.369279839611061	"S02"	0.589155386054921	"IS05"
"SLC7A11"	"SLC7A11"	0.478908703363175	-0.466643618663643	-0.119667822665155	-0.0914777795484198	0.584493028578833	-0.0393476814451372	"S02"	0.584493028578833	"IS05"
"MSANTD3"	"MSANTD3"	-0.135595836323598	-0.119600449594986	-0.236110195411306	0.0790166392194428	0.583490230197368	-0.18834163279722	"S02"	0.583490230197368	"IS05"
"ATF5"	"ATF5"	0.17689982823341	-0.366103711938029	-0.217760989073057	0.193386137578438	0.58010143227443	-0.273255930353295	"S02"	0.58010143227443	"IS05"
"WTAP"	"WTAP"	0.0526259083344002	-0.403150602786479	-0.0140104357837726	0.0927480292972628	0.563419733253922	-0.258406637192355	"S02"	0.563419733253922	"IS05"
"CARD16"	"CARD16"	0.0174793084346436	-0.263906283952388	-0.0252785386204702	0.0245207953861406	0.56309446226941	-0.299295198292723	"S02"	0.56309446226941	"IS05"
"HLA-DQB1"	"HLA-DQB1"	-0.571738343121715	-0.246250423568603	0.312411092990702	0.136348506222263	0.562178828763852	-0.594369661505662	"S02"	0.562178828763852	"IS05"
"CRLF2"	"CRLF2"	0.426329643997466	-0.293039648215675	-0.213941484265717	-0.109933573245118	0.555011890671628	-0.0380080227911231	"S02"	0.555011890671628	"IS05"
"CYP27B1"	"CYP27B1"	-0.0951703705756534	-0.121313672355494	-0.124897153244526	-0.00842148459547944	0.550495357679608	-0.201548250152873	"S02"	0.550495357679608	"IS05"
"CXCL16"	"CXCL16"	0.272757785056465	-0.396401662871659	-0.0650170395972829	-0.0597358158927039	0.543990637712699	-0.0781265229559829	"S02"	0.543990637712699	"IS05"
"SLC43A2"	"SLC43A2"	0.334102196778377	-0.367576886956972	0.0808612696674921	-0.211456031114414	0.535269471805173	-0.124545383681287	"S02"	0.535269471805173	"IS05"
"SAT1"	"SAT1"	-0.0386746429368956	-0.563283200592152	-0.28090645008582	0.280221093401236	0.535206046321197	0.155585178274949	"S02"	0.535206046321197	"IS05"
"HLA-DRB1"	"HLA-DRB1"	-0.132185375698321	-0.430118954873057	0.164300104795262	0.312331153838839	0.522860932401401	-0.663640824304891	"S02"	0.522860932401401	"IS05"
"SLAMF1"	"SLAMF1"	0.0222809623069447	-0.353889666810368	-0.0315582910416267	0.137916818608964	0.508342451709075	-0.287995561717514	"S02"	0.508342451709075	"IS05"
"PLEKHA5"	"PLEKHA5"	0.218838372635662	-0.226518882779672	-0.371527431967419	0.190629558143391	0.506488682434926	-0.176546634397216	"S02"	0.506488682434926	"IS05"
"ADAM19"	"ADAM19"	0.00640911188001234	-0.363930294355385	0.058283286774652	-0.0253576967840005	0.501284728143538	-0.126825118072545	"S02"	0.501284728143538	"IS05"
"HLA-DQA1"	"HLA-DQA1"	-0.475733513593541	-0.200980704793493	0.310444107905747	0.220648442922577	0.499938455644599	-0.784322791820408	"S02"	0.499938455644599	"IS05"
"GRINA"	"GRINA"	0.363853698819586	-0.682438765050053	0.0126239319857974	0.245803919957359	0.496044884165207	-0.297849865946295	"S02"	0.496044884165207	"IS05"
"IL1R1"	"IL1R1"	0.249797820998199	-0.27364247716875	-0.23500284948933	0.0659343219037333	0.491491559675384	-0.119212637193596	"S02"	0.491491559675384	"IS05"
"PDE4DIP"	"PDE4DIP"	0.0328359905044466	-0.370132373401903	-0.00720231650270702	-0.116019439970885	0.491240822694824	0.117958068711628	"S02"	0.491240822694824	"IS05"
"IL15RA"	"IL15RA"	-0.193028615095196	-0.248144592926487	-0.0527792884389677	0.0178573816898881	0.49054775761661	-0.0388794372408061	"S02"	0.49054775761661	"IS05"
"EPB41L3"	"EPB41L3"	0.271097976074881	-0.366888838572647	-0.2728928802828	0.277215100797302	0.477523918727371	-0.271920662018068	"S02"	0.477523918727371	"IS05"
"KMO"	"KMO"	0.101638129047639	-0.173329251977583	-0.130874824360405	-0.188697953408896	0.476373307459793	0.116617496733889	"S02"	0.476373307459793	"IS05"
"MXD1"	"MXD1"	0.204670519479122	-0.473302307834225	0.0527992809891413	-0.123478107653243	0.470474394293181	0.0869140316155717	"S02"	0.470474394293181	"IS05"
"PKIB"	"PKIB"	0.11264255091322	-0.154846057217437	-0.231612945611764	0.11244554843766	0.469870711781726	-0.242160064121897	"S02"	0.469870711781726	"IS05"
"KYNU"	"KYNU"	0.205566224129853	-0.341029324665272	-0.0992159204289912	0.283436414770227	0.467744114238883	-0.519418101654073	"S02"	0.467744114238883	"IS05"
"SERF2"	"SERF2"	-1.72794476579487	0.321344245576901	0.115599280301354	0.441257419635123	0.462720165651229	-0.652138317135754	"S02"	0.462720165651229	"IS05"
"HLA-DPA1"	"HLA-DPA1"	0.00937204260493378	-0.141215041939266	0.244978383072375	0.22358312371271	0.458270877641749	-1.0641608070247	"S02"	0.458270877641749	"IS05"
"PFKFB3"	"PFKFB3"	-0.186776202655273	-0.456464922287582	0.0732026520307197	0.170036551558575	0.432313427630202	-0.120703762781277	"S02"	0.432313427630202	"IS05"
"BEST1"	"BEST1"	-0.141109408067351	-0.240025735207341	-0.0121729268307799	-0.04993936855064	0.431090878708576	0.0305624708910758	"S02"	0.431090878708576	"IS05"
"IDO1"	"IDO1"	0.283347620048827	-0.264128954218028	-0.27476930881785	0.267919127199817	0.42486681796895	-0.343750737892428	"S02"	0.42486681796895	"IS05"
"ATG3"	"ATG3"	0.355527746532598	-0.338667878885364	-0.217656082968736	0.273185853913178	0.423254239446346	-0.382989853440507	"S02"	0.423254239446346	"IS05"
"AGRN"	"AGRN"	0.282272837291496	-0.312093772058758	-0.206138056593834	0.0954028150602368	0.420087900973942	-0.0967819273555694	"S02"	0.420087900973942	"IS05"
"CD40"	"CD40"	0.241529420376196	-0.452334562424008	-0.0895278496129172	0.376295447565873	0.417164547142139	-0.496096380072623	"S02"	0.417164547142139	"IS05"
"ACSL4"	"ACSL4"	0.256711050953157	-0.264133729086902	-0.307307873223195	0.284704847345906	0.413380995974688	-0.290364753556169	"S02"	0.413380995974688	"IS05"
"TOR3A"	"TOR3A"	-0.43005712472141	-0.294945610796421	0.13665704157742	0.164831853902399	0.410877907871359	-0.235303159416568	"S02"	0.410877907871359	"IS05"
"HLA-DRA"	"HLA-DRA"	-0.0954082000325564	0.0457041360835367	0.140692498691842	0.154214633828147	0.407588275299946	-0.923709065355883	"S02"	0.407588275299946	"IS05"
"PLEKHB2"	"PLEKHB2"	-0.236990914749614	-0.322726424198578	-0.0886274316108766	0.229444350260452	0.407126115974129	-0.0952485901182222	"S02"	0.407126115974129	"IS05"
"TNIP1"	"TNIP1"	-0.208755533478605	-0.299387905480916	0.071248558593624	0.255522467428158	0.406728025016233	-0.426779170012929	"S02"	0.406728025016233	"IS05"
"FSD1L"	"FSD1L"	0.169045350004693	-0.199363868697039	-0.283144939127366	0.140794734149039	0.398369786787585	-0.106326675300354	"S02"	0.398369786787585	"IS05"
"NFKBIE"	"NFKBIE"	0.205941024494707	-0.361526520434185	-0.0717353378832987	0.110078187277927	0.395204922678823	-0.170518975483894	"S02"	0.395204922678823	"IS05"
"GAS6"	"GAS6"	0.127679440636063	-0.323994950158206	0.00282076552185754	0.133193338120661	0.394320225117655	-0.314886073765948	"S02"	0.394320225117655	"IS05"
"TPI1"	"TPI1"	-0.22867221402738	-0.142669628427565	0.118014405879721	0.298943875355075	0.389920036319276	-0.749028145665546	"S02"	0.389920036319276	"IS05"
"GLIPR2"	"GLIPR2"	0.132851038572166	-0.278450544235557	-0.220147592864895	0.382209639749838	0.389805708760968	-0.443406330320153	"S02"	0.389805708760968	"IS05"
"SUSD1"	"SUSD1"	-0.00112962789487576	-0.270434627433293	-0.153182972467034	0.18639791026051	0.389310135274999	-0.146033184884033	"S02"	0.389310135274999	"IS05"
"PTGIR"	"PTGIR"	-0.318494377067876	-0.475775421351963	0.115253168618456	0.348763210162974	0.389191028949146	-0.301942196432719	"S02"	0.389191028949146	"IS05"
"RAB5C"	"RAB5C"	-0.527484960787647	-0.174620451225956	0.00664727837496584	0.317941875152217	0.383581831985913	-0.35377261191362	"S02"	0.383581831985913	"IS05"
"CHRNE"	"CHRNE"	-0.0287099871951429	-0.093229975385843	-0.0474878951179737	-0.0753257533630251	0.382816158260341	-0.101249758503942	"S02"	0.382816158260341	"IS05"
"CALCRL"	"CALCRL"	0.0846250303938942	-0.319371582094147	-0.179193610594104	0.211018546181297	0.380013620896815	-0.128366603427309	"S02"	0.380013620896815	"IS05"
"TRPV2"	"TRPV2"	0.200686559909095	-0.369096593225197	-0.0455035827092632	0.157213276806641	0.379203084970768	-0.252688269620685	"S02"	0.379203084970768	"IS05"
"N4BP2L1"	"N4BP2L1"	0.0321568901823693	-0.382038651937589	0.0902063263307317	0.0474084981777139	0.377622936717581	-0.141527670788215	"S02"	0.377622936717581	"IS05"
"PVR"	"PVR"	-0.0495325682906961	-0.21614044815841	-0.11563192445212	0.060928176826304	0.375584911288877	-0.0259550271041669	"S02"	0.375584911288877	"IS05"
"PPP2CA"	"PPP2CA"	-0.500603610689194	-0.266291676744067	0.0295928954869947	0.287367600290811	0.367842718275329	-0.213065347844012	"S02"	0.367842718275329	"IS05"
"SGPL1"	"SGPL1"	0.201460980528482	-0.219135546736738	-0.0662608554411385	-0.0123572974652357	0.366811760532175	-0.142728257766926	"S02"	0.366811760532175	"IS05"
"HLA-DPB1"	"HLA-DPB1"	-0.140727946267576	0.16691757456725	0.33561266280748	-0.0699744227872651	0.364336285701214	-0.940138214229036	"S02"	0.364336285701214	"IS05"
"MREG"	"MREG"	0.339073167049872	-0.44145928641756	-0.187594535811104	0.208256517670411	0.362500682960617	-0.100283084698895	"S02"	0.362500682960617	"IS05"
"PLEKHG2"	"PLEKHG2"	0.293986901492519	-0.230770648625037	-0.126916357090261	-0.019257144072142	0.359813082670115	-0.0816709563264797	"S02"	0.359813082670115	"IS05"
"HLA-DQA2"	"HLA-DQA2"	0.322396819856338	-0.193986141636376	0.146065318351898	-0.17181571962658	0.358085587344478	-0.312240957585456	"S02"	0.358085587344478	"IS05"
"SLC31A2"	"SLC31A2"	0.159299309425755	-0.343257353077758	0.197329232369016	-0.184193466334219	0.356706245389001	-0.0475603375803694	"S02"	0.356706245389001	"IS05"
"CEACAM4"	"CEACAM4"	0.0646622302458444	-0.162369355637272	0.0404877507611079	-0.127356594758868	0.356033655069142	-0.0877368344817706	"S02"	0.356033655069142	"IS05"
"CHMP4B"	"CHMP4B"	-0.0029181846199906	-0.422497755769401	-0.0253374887844217	0.299351272210547	0.353192403975862	-0.265181147648856	"S02"	0.353192403975862	"IS05"
"EIF1"	"EIF1"	-0.493583647962714	0.135828204782637	0.340973293948377	-0.0881600804230396	0.352865290910463	-0.616751699537038	"S02"	0.352865290910463	"IS05"
"BNIP3L"	"BNIP3L"	-0.343701957112543	-0.11674675403054	-0.0390207641701371	0.221919540138563	0.351966098748151	-0.303159419355857	"S02"	0.351966098748151	"IS05"
"METTL1"	"METTL1"	-0.114220483754076	-0.0653335053039871	-0.107232945577313	-0.0309916969743864	0.350885198772572	-0.0253683128057374	"S02"	0.350885198772572	"IS05"
"FPGS"	"FPGS"	-0.00248622562525334	-0.295173980163602	0.0475665869109325	0.127747919838397	0.345410311631828	-0.265396720631845	"S02"	0.345410311631828	"IS05"
"FABP5"	"FABP5"	-0.146453582387957	0.010792965481777	-0.20132196975381	0.258656920506344	0.342457672706391	-0.422738861257721	"S02"	0.342457672706391	"IS05"
"ATP6V1B2"	"ATP6V1B2"	-0.284649098473075	-0.0882154887538029	-0.103842494026608	0.202277880524819	0.340516811075222	-0.242368345089319	"S02"	0.340516811075222	"IS05"
"IL6"	"IL6"	-0.0296506696748155	-0.211379382835018	-0.235586972872216	0.209406987654159	0.3371294648039	-0.0615296649497844	"S02"	0.3371294648039	"IS05"
"IL27"	"IL27"	-0.124820266259447	-0.0947744674300434	-0.14471387526484	0.0075310895688153	0.329978338806072	0.0407827980115103	"S02"	0.329978338806072	"IS05"
"DUSP3"	"DUSP3"	0.0749822455195111	-0.29164023559486	0.00540442376875532	0.0522544670906459	0.327746429043044	-0.119949138916833	"S02"	0.327746429043044	"IS05"
"EIF6"	"EIF6"	-0.460285802765508	-0.129355952059729	0.0245177054988318	0.301920875115397	0.327244510401206	-0.399017801694352	"S02"	0.327244510401206	"IS05"
"GRB2"	"GRB2"	0.135721475055029	-0.382427632537628	0.015749946330665	0.134157450239658	0.323802774043383	-0.179389528631932	"S02"	0.323802774043383	"IS05"
"ID2"	"ID2"	0.22360824687561	-0.672672899510244	-0.0568355184213537	0.294658127792468	0.321599948988004	0.0127961932572935	"S02"	0.321599948988004	"IS05"
"TPP1"	"TPP1"	0.179718594745408	-0.419297531734949	0.131919343141574	0.0432326229600077	0.317565352567716	-0.179248495554296	"S02"	0.317565352567716	"IS05"
"HAPLN3"	"HAPLN3"	0.149204109318259	-0.421520441452198	0.0843835530667682	0.121520596390217	0.309940102255592	-0.200892292229011	"S02"	0.309940102255592	"IS05"
"HOMER2"	"HOMER2"	0.137804854577739	-0.138852875815198	-0.0836996662572814	0.0922306122663139	0.308467509018997	-0.28361538941452	"S02"	0.308467509018997	"IS05"
"RHOF"	"RHOF"	-0.078594701425521	-0.256739490788655	0.0922785818088382	0.260508200078714	0.304599422404304	-0.497932673509353	"S02"	0.304599422404304	"IS05"
"BCL2L13"	"BCL2L13"	0.123318110300188	-0.195936584984245	-0.0717596880196116	0.103391510338182	0.300601106691636	-0.221411674957517	"S02"	0.300601106691636	"IS05"
"DNAJB6"	"DNAJB6"	-0.0288726113453154	-0.333599413783044	0.0319667070187367	0.252039918376787	0.299669377615783	-0.317444258842593	"S02"	0.299669377615783	"IS05"
"DDA1"	"DDA1"	-0.236528032020355	-0.119561568701025	-0.03904613937172	0.127348397546351	0.296336920113345	-0.158069488860004	"S02"	0.296336920113345	"IS05"
"STK38L"	"STK38L"	0.243169333172009	-0.306868989317637	-0.0986117184602507	0.0748724328200399	0.293352059707748	-0.0578531194619333	"S02"	0.293352059707748	"IS05"
"MMP7"	"MMP7"	0.0508629796060586	-0.0356055136867386	-0.115669934442882	-0.094072375247649	0.288529207539042	0.00421255849523516	"S02"	0.288529207539042	"IS05"
"ACSL1"	"ACSL1"	0.102746192648718	-0.211357400374978	-0.193295438583566	0.198876220166884	0.287589784547751	-0.142888455852548	"S02"	0.287589784547751	"IS05"
"OSER1"	"OSER1"	0.225728041856642	-0.35849788396652	0.0553364430925043	0.0919230820619068	0.286194173479777	-0.223014202652751	"S02"	0.286194173479777	"IS05"
"TCHH"	"TCHH"	0.0233521705164015	-0.120497053094478	0.0409398168252993	-0.0990170011268566	0.285691764813909	-0.0817028736002744	"S02"	0.285691764813909	"IS05"
"UBE2E2"	"UBE2E2"	0.102442164638216	-0.255803912473026	-0.101594978244765	0.264099997404846	0.285625744118334	-0.320432717317836	"S02"	0.285625744118334	"IS05"
"VMO1"	"VMO1"	0.146117505131313	-0.126204287715317	0.0843142477906774	-0.212530867790469	0.284502585764777	-0.0405643259097736	"S02"	0.284502585764777	"IS05"
"RABGGTB"	"RABGGTB"	0.0335219642458222	-0.28774163064376	0.102784175347269	0.0639337657329424	0.278407518867051	-0.203374545978447	"S02"	0.278407518867051	"IS05"
"CXCL11"	"CXCL11"	0.197544425338044	-0.128799953017917	-0.127548798122081	-0.0516183095920434	0.277299334641245	-0.00701777471577626	"S02"	0.277299334641245	"IS05"
"HLA-DMB"	"HLA-DMB"	0.0773791173695838	-0.365735642289344	0.268203730418329	0.111588034282134	0.277207290129727	-0.447997597118222	"S02"	0.277207290129727	"IS05"
"MEIKIN"	"MEIKIN"	-0.0893001990669064	-0.100885546862518	-0.00502602313385786	-0.00922053321662195	0.275216777096503	-0.0936984498564813	"S02"	0.275216777096503	"IS05"
"WDR59"	"WDR59"	0.153998262172944	-0.253049362563538	-0.0318144431018618	-0.0288114992130384	0.274247071549919	0.0189714169350203	"S02"	0.274247071549919	"IS05"
"SMCO4"	"SMCO4"	-0.0540390219918209	-0.153999719523946	0.200160235137473	0.0084930061918374	0.272317044776332	-0.375900421348424	"S02"	0.272317044776332	"IS05"
"UBE2D1"	"UBE2D1"	-0.0177493745658411	-0.144952935258591	-0.0857121411895786	0.105533134714615	0.272250540623726	-0.143295293222121	"S02"	0.272250540623726	"IS05"
"DPH3"	"DPH3"	0.243422760762755	-0.148441006580816	-0.163902063605975	0.110171054883412	0.269165291698792	-0.20798616979437	"S02"	0.269165291698792	"IS05"
"GJB2"	"GJB2"	0.0338898750008847	-0.0714153815368201	0.051345315783308	-0.0540916481641844	0.259477369214803	-0.214112058749699	"S02"	0.259477369214803	"IS05"
"POPDC2"	"POPDC2"	-0.0237293019716159	-0.129148650685324	-0.102481228141561	0.130485703681373	0.255044940658707	-0.156129483666656	"S02"	0.255044940658707	"IS05"
"C17orf49"	"C17orf49"	-0.450932221091752	-0.0745693518756144	0.107687015540367	0.203421092487209	0.243422143011821	-0.350318019971477	"S02"	0.243422143011821	"IS05"
"RHBDF2"	"RHBDF2"	0.0786975695530309	-0.31390671268278	-0.02069019081909	0.155977335657841	0.232317533970466	-0.109324500088012	"S02"	0.232317533970466	"IS05"
"PTPN2"	"PTPN2"	0.0825671937496138	-0.430282532552195	-0.015327496138827	0.196313361513288	0.231712914508398	-0.0235345288401964	"S02"	0.231712914508398	"IS05"
"PADI2"	"PADI2"	0.0346866901542685	-0.236947871445982	-0.203239157631935	0.086004502681611	0.228624175792873	0.203819254708211	"S02"	0.228624175792873	"IS05"
"ANKRD22"	"ANKRD22"	0.147300012711122	-0.222179646498797	0.102895625023011	-0.0101846114170601	0.227940282934864	-0.196175471302637	"S02"	0.227940282934864	"IS05"
"GTPBP1"	"GTPBP1"	-0.0730529134068397	-0.310350383744941	0.0796874041171387	0.0706835975341678	0.225141801412205	-0.0128445351413669	"S02"	0.225141801412205	"IS05"
"TMEM114"	"TMEM114"	-0.0591164158021093	-0.0667858750491633	-0.0685382741029314	-0.0705964805324489	0.211859320036338	0.104430486513158	"S02"	0.211859320036338	"IS05"
"RBFOX3"	"RBFOX3"	-0.102026096103504	-0.0714667015608946	-0.000328218809171213	-0.0917831967646565	0.204706191444757	0.0814067520174512	"S02"	0.204706191444757	"IS05"
"RNF2"	"RNF2"	-0.0320752032140477	-0.100799321638264	-0.145588219141688	0.177015004408733	0.197954509711141	-0.133989515685818	"S02"	0.197954509711141	"IS05"
"SLC1A3"	"SLC1A3"	0.050949701042221	-0.194157633650726	0.134548959321104	-0.0284259756984765	0.195060362396092	-0.147609665304905	"S02"	0.195060362396092	"IS05"
"NEUROG3"	"NEUROG3"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"GNAT2"	"GNAT2"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"NMRK2"	"NMRK2"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"PROZ"	"PROZ"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"RPRM"	"RPRM"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"TAF7L"	"TAF7L"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"EDDM3A"	"EDDM3A"	-0.0302690194220751	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	0.182378485709776	-0.0317598418386417	"S02"	0.182378485709776	"IS05"
"PCGF5"	"PCGF5"	-0.0289998092800422	-0.233502904343778	0.0345807840502151	0.141044461844533	0.176532692637775	-0.139181955912009	"S02"	0.176532692637775	"IS05"
"AK8"	"AK8"	0.0971281828583195	-0.0297515041288176	-0.184662792753882	0.0343736985735649	0.175274515536017	-0.00880560441598684	"S02"	0.175274515536017	"IS05"
"ZMYND15"	"ZMYND15"	0.104400133578602	-0.172902235091418	0.0882746036908403	-0.127439390791821	0.167997701070667	0.0448559360991854	"S02"	0.167997701070667	"IS05"
"RSPH9"	"RSPH9"	-0.0586991406091249	0.0362584157402127	-0.06805449440883	-0.0235308994859702	0.166217458364943	-0.06159021525654	"S02"	0.166217458364943	"IS05"
"BCOR"	"BCOR"	0.0491348353163186	-0.153911933870034	0.0555869261554917	0.0630864319759331	0.160899452865949	-0.191626109067896	"S02"	0.160899452865949	"IS05"
"AP1S3"	"AP1S3"	0.00776834881294087	-0.189030476731952	0.00489493168232444	0.0724428575804571	0.151229705935701	-0.0426561399165202	"S02"	0.151229705935701	"IS05"
"SIGLEC15"	"SIGLEC15"	-0.0631958371369635	-0.0397274547171447	0.10886036678019	-0.111023015252527	0.150025900379041	-0.0582357739787412	"S02"	0.150025900379041	"IS05"
"FSTL3"	"FSTL3"	-0.0445998867828956	-0.0729808149101128	0.00972384621946208	-0.059852353143041	0.144341235141932	0.0468454090148787	"S02"	0.144341235141932	"IS05"
"EBF4"	"EBF4"	-0.0174645074816837	-0.154326032693517	0.13306634842856	0.00679256671117117	0.143319468914608	-0.14946632537046	"S02"	0.143319468914608	"IS05"
"HSD3B7"	"HSD3B7"	-0.0153024272650896	-0.214011254479633	0.138630605272134	0.0911676544903216	0.140680030274697	-0.209297445966742	"S02"	0.140680030274697	"IS05"
"GPR141"	"GPR141"	0.10460683505516	-0.168619617095323	0.0161185991932842	0.0211192410072491	0.140133331715821	-0.0599144846341988	"S02"	0.140133331715821	"IS05"
"CKM"	"CKM"	-0.0900513647820756	-0.101734164947932	0.112649257050608	-0.0141623587629164	0.132185912993814	-0.0944866122999262	"S02"	0.132185912993814	"IS05"
"CD180"	"CD180"	-0.173784139761993	-0.120217992370903	-0.0236538633106428	0.0789113290144766	0.121640889805173	0.055342276530535	"S02"	0.121640889805173	"IS05"
"DCANP1"	"DCANP1"	-0.0427619449591158	-0.0483096594093041	0.0616721837029041	-0.0510660664026278	0.113895643122335	-0.0448680741743405	"S02"	0.113895643122335	"IS05"
"MYBPC2"	"MYBPC2"	-0.0587846036325827	-0.0664110152780977	0.00650347900094175	0.0359052230834341	0.110087917989171	-0.0616798875406079	"S02"	0.110087917989171	"IS05"
"GAL3ST2"	"GAL3ST2"	-0.0428147878476866	-0.0483693578620171	0.0657057063266972	-0.0511291710733634	0.108922774640646	-0.0449235197029816	"S02"	0.108922774640646	"IS05"
"EXOC3L4"	"EXOC3L4"	0.00918867372135114	-0.0759641529790475	0.100099783989264	-0.0547456098136789	0.104941258623939	-0.083993442037023	"S02"	0.104941258623939	"IS05"
"UHRF1BP1"	"UHRF1BP1"	-0.112065087284666	-0.0601496298310149	0.0583693444592246	-0.0442902931255856	0.0926009621878284	0.0384030220226838	"S02"	0.0926009621878284	"IS05"
"ENTPD7"	"ENTPD7"	0.0485829137490157	-0.0846035767313926	-0.00640983193905515	0.0833481915486145	0.0911116784970133	-0.146467766135328	"S02"	0.0911116784970133	"IS05"
"GLRA3"	"GLRA3"	-0.052129918212446	0.0330273564369887	0.0305448113917277	-0.0622532456731212	0.0866004633087567	-0.0546974427682041	"S02"	0.0866004633087567	"IS05"
"ACTN2"	"ACTN2"	-0.0242306898436696	0.0223001554039394	0.0390737631000666	-0.0948162423001661	0.0711512196639372	-0.00199900417959408	"S02"	0.0711512196639372	"IS05"
"CHRNA7"	"CHRNA7"	0.012362708263142	-0.022678299440988	0.0546822512679124	-0.0980958527567933	0.0575280061037449	0.0322296323986229	"S02"	0.0575280061037449	"IS05"
"TREML1"	"TREML1"	-0.0897291296178418	-0.177594469247189	0.843182195777838	-0.171420007547392	-0.514450448075528	-0.0806730972557574	"S03"	0.843182195777838	"IS03"
"LGALS2"	"LGALS2"	0.200483768721733	-0.117808329222773	0.749352380838195	-0.38115374646601	0.00129749219623297	-0.483953248075038	"S03"	0.749352380838195	"IS03"
"NCCRP1"	"NCCRP1"	-0.0142722501300176	-0.0424500905081602	0.721243658721058	-0.105347831289749	-0.569503504319482	-0.180501213856604	"S03"	0.721243658721058	"IS03"
"LYPD3"	"LYPD3"	-0.00103157236157047	-0.337494077784299	0.720438367085981	-0.271795178949216	-0.0325348032515359	-0.133792733436378	"S03"	0.720438367085981	"IS03"
"TMEM176A"	"TMEM176A"	0.266477374463513	-0.153297321926181	0.698284360256185	0.263573399892277	-0.771530005783864	-0.548200197657731	"S03"	0.698284360256185	"IS03"
"REPIN1"	"REPIN1"	-0.461793727572351	-0.326059081963737	0.682919514724294	0.0985558845033829	-0.219579568086287	-0.150887000711784	"S03"	0.682919514724294	"IS03"
"ERICH1"	"ERICH1"	0.31920741683849	-0.513738042990882	0.673552743665171	0.179844180590839	-0.819998944148065	0.139273660489637	"S03"	0.673552743665171	"IS03"
"BCL2L14"	"BCL2L14"	-0.253240615723045	-0.119076154462925	0.662647910537023	-0.120027771781966	-0.167041402788062	-0.26143686164071	"S03"	0.662647910537023	"IS03"
"LGALS9"	"LGALS9"	0.153147022830539	-0.305712031998265	0.650013243794638	0.194126711460895	-0.360692243966624	-0.549389550492306	"S03"	0.650013243794638	"IS03"
"CLEC4G"	"CLEC4G"	0.0268057015556855	-0.205881469634227	0.647131475566954	-0.195806881459751	-0.193806057204463	-0.161425201284131	"S03"	0.647131475566954	"IS03"
"RASGRF1"	"RASGRF1"	0.16457587938381	-0.269880663692791	0.640130610382443	-0.200699124853952	-0.366799128218756	0.0485601011291785	"S03"	0.640130610382443	"IS03"
"AOC1"	"AOC1"	0.269245348616383	-0.307807400517446	0.633972198518497	0.380064077187779	-0.76848304167764	-0.431625165693485	"S03"	0.633972198518497	"IS03"
"EIF3E"	"EIF3E"	-0.192191898909777	0.19393585013466	0.619527116843555	0.202098174922026	-0.574594433435443	-0.718344564687234	"S03"	0.619527116843555	"IS03"
"POLR2J3"	"POLR2J3"	-0.502761388288439	-0.381749295721022	0.617515068832627	0.188799146788854	-0.189287478072288	-0.127781721551838	"S03"	0.617515068832627	"IS03"
"NPC2"	"NPC2"	-0.890755067008302	-0.072162279776839	0.616091634404733	-0.036231853186885	0.297871290529457	-0.482803314451462	"S03"	0.616091634404733	"IS03"
"CD1E"	"CD1E"	0.325419373242635	-0.11662456404666	0.612473343521797	-0.352143706170614	-0.144768936375649	-0.246820310967787	"S03"	0.612473343521797	"IS03"
"NMRK1"	"NMRK1"	0.110820551582822	-0.140170037445158	0.606805162479927	0.0571346490963855	-0.416982786751173	-0.399051213614613	"S03"	0.606805162479927	"IS03"
"TMEM176B"	"TMEM176B"	0.0861377704901491	-0.298609599500749	0.604289875793535	0.410095677421075	-0.5511133538806	-0.571259434073541	"S03"	0.604289875793535	"IS03"
"COX7A2L"	"COX7A2L"	-0.77959944171303	0.086876888165494	0.601721025080708	0.116192751840178	-0.211309496117121	-0.415613265692261	"S03"	0.601721025080708	"IS03"
"ISCU"	"ISCU"	0.122965100605352	-0.0219145493290761	0.588202874440433	0.0390484492448613	-0.393678408704918	-0.540754787494886	"S03"	0.588202874440433	"IS03"
