"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"	"InitialState"
"ATP5MF"	"ATP5MF"	0.586733818549395	-0.446947793444517	-0.537980105533218	0.075292879168979	-0.546124060826241	0.954200533291405	-0.547322708844839	0.838964528578577	0.214339756586115	0.0789320131336831	-0.37371202749214	0.530711561478125	-0.456686964209334	-0.243069243577353	"S06"	0.954200533291405	"IS06"
"ATP5MC1"	"ATP5MC1"	0.339776203744103	-0.383901980201557	-0.501837152362494	-0.0712531311442331	-0.529040722742395	0.933569276203237	-0.540069557335197	0.878325262574025	0.152865363883285	-0.184780311627871	-0.405549817123224	0.879837289410184	-0.341124815169755	-0.204362517378724	"S06"	0.933569276203237	"IS06"
"BUD23"	"BUD23"	0.638768875702752	-0.222337360142238	-0.311939944265501	-0.129215381425931	-0.360672025215533	0.9145520470163	-0.33123234014905	0.764594360640915	0.306933125335547	-0.146564301383224	-0.326086437325671	-0.060368330252261	-0.182335922714817	-0.327168565684203	"S06"	0.9145520470163	"IS06"
"CFAP298"	"CFAP298"	0.157616757351101	-0.158389382706372	-0.200580692262506	-0.188742871794682	-0.203617087425874	0.863960958567369	-0.190013590900958	0.455359650337387	-0.18597965773018	0.216422934302274	-0.19823319391353	0.16517310295286	-0.0164747962386744	-0.184702737624602	"S06"	0.863960958567369	"IS06"
"ATP5F1B"	"ATP5F1B"	0.63007160857055	-0.405831009183371	-0.536080501781323	-0.101037344122722	-0.54419570082877	0.840517461645605	-0.542101033407348	0.730521634751035	0.144964817504291	0.0328583914931763	-0.440744070111171	0.571810593112118	-0.200618987144141	-0.203262323126572	"S06"	0.840517461645605	"IS06"
"MESD"	"MESD"	0.654213770695123	-0.289461384943394	-0.383899241487933	-0.174746858899918	-0.419736820388373	0.835312239398285	-0.399944970505244	0.408352675508553	0.408062087502727	-0.125748089464085	-0.323670064970405	0.226836793485919	-0.384160105375829	0.104204026828652	"S06"	0.835312239398285	"IS06"
"ATP5IF1"	"ATP5IF1"	0.703106076262709	-0.472985947353311	-0.522174202921776	0.0418887980199001	-0.572552282873098	0.817451384309257	-0.581230332337438	0.765516206861618	0.190657781300552	-0.00915187161201757	-0.358400526410391	0.51547662264908	-0.359899942309904	-0.416255457609084	"S06"	0.817451384309257	"IS06"
"HIKESHI"	"HIKESHI"	-0.0223593429843792	-0.224087852450292	-0.308756366166566	0.0529022544598567	-0.313430327186006	0.790049683198132	-0.292922095176239	0.598919357110637	0.462213959240289	0.263461433822096	-0.206754988865096	0.525986170797815	-0.286864105484829	-0.0794217713355058	"S06"	0.790049683198132	"IS06"
"NDUFAF8"	"NDUFAF8"	0.27048831308026	-0.321030421011964	-0.379227470638976	0.0971932381188695	-0.392412063521077	0.762145660183469	-0.401876220308104	0.20217387713117	0.371218847592835	0.0568032604895237	-0.260353425543376	0.635523787485515	-0.280966189741539	-0.0809478274477809	"S06"	0.762145660183469	"IS06"
"DNAJB9"	"DNAJB9"	0.228848478649739	0.36009206425339	0.178689057270001	-0.233595419073719	0.034705840727833	0.742508008626998	0.682847856854697	0.0136142230597808	-0.0970640073169864	-0.948790382847307	-0.272075020288017	-0.97914776674233	0.00831482565688907	0.161766511046121	"S06"	0.742508008626998	"IS06"
"IL5RA"	"IL5RA"	0.00136434428489548	-0.0998542995419797	0.28889207979528	-0.160789794728365	-0.0942047605636355	0.67852470344943	-0.0542602484841448	0.199217277111568	-0.0667157445902007	-0.161590075747337	-0.0347047871859608	-0.0729362216762972	-0.158758627802294	-0.157348009946215	"S06"	0.67852470344943	"IS06"
"WDR74"	"WDR74"	-0.142391837152003	0.072194664645139	0.320096055684897	-0.0425989090647956	0.533408942752924	0.668204318564528	-0.10871640835853	-0.361670225469376	-0.259534958168376	-0.201176830189833	-0.0854452216343873	-0.161605324939535	-0.0314682100163026	-0.251119491258234	"S06"	0.668204318564528	"IS06"
"METTL26"	"METTL26"	0.372896678146386	-0.354931548376812	-0.370498721551233	0.042035342499856	-0.376107339775963	0.663744490270599	-0.391223476738679	0.565561920969011	0.295943741060637	0.103560508303999	-0.285399251155693	0.407910420415236	-0.223899535147481	-0.102496615790077	"S06"	0.663744490270599	"IS06"
"DERL2"	"DERL2"	-0.322803992363876	0.577281426686435	-0.0830086275115661	0.116670073286924	-0.0335356489128288	0.628867996212377	0.160527980538977	0.226302834262479	-0.145969394524343	-0.138226825532455	-0.296269011607509	0.0748988059660206	0.0463505940753116	0.262292464434174	"S06"	0.628867996212377	"IS06"
"ATP5PD"	"ATP5PD"	0.612293514698039	-0.388230220166465	-0.466560385256386	0.183444469978559	-0.50190251139062	0.616669354174284	-0.509364624091879	0.482903324254229	-0.00915237225232509	0.0169113259022961	-0.377636842795209	0.549988362693816	-0.375372736132929	-0.244934930132301	"S06"	0.616669354174284	"IS06"
"ATP5PB"	"ATP5PB"	0.59870412085009	-0.285240035055013	-0.423412813237527	0.0731176293081425	-0.448830659183537	0.602429608313427	-0.453113746370014	0.476817190990418	0.319566595268093	0.282744966404614	-0.331879935044891	0.268736553221633	-0.290591735424315	-0.0933891930622424	"S06"	0.602429608313427	"IS06"
"TUT4"	"TUT4"	0.555411677236828	-0.284729610379975	-0.32202706385748	0.0667076934908236	-0.326901917005812	0.593416225309737	-0.341423616727206	0.255307915453039	0.258665057021916	0.143001941699907	-0.29291539805754	0.130580918883906	-0.218300271733321	-0.00329844203611889	"S06"	0.593416225309737	"IS06"
"TTC3"	"TTC3"	-0.0821434613426376	0.269006251575216	-0.343673760580676	0.167794389431785	0.0510661094909693	0.586045977476614	-0.0471404009284147	-0.279575117931351	-0.445051354758647	-0.316249255922165	-0.357815335602076	0.497219119977783	0.290450850689254	-0.192092656581225	"S06"	0.586045977476614	"IS06"
"PAIP2B"	"PAIP2B"	0.198789117611673	-0.198015401842612	-0.0575384373991589	0.280974927465804	-0.317080160357059	0.585142816475047	0.150584252964863	-0.145077140087402	-0.197498673983882	-0.342420185489541	-0.242988684653538	0.0636808990379392	-0.268728625356274	0.334314464882256	"S06"	0.585142816475047	"IS06"
"PTCH2"	"PTCH2"	-0.18902488038636	-0.139970305260529	-0.00908444118819784	0.0678233875907284	0.00430637608815684	0.584786256021838	-0.199629374841172	-0.207606105055112	-0.132707645979094	-0.0771284091343319	-0.135291350730272	0.574697548315822	-0.171151116538837	0.16119686535606	"S06"	0.584786256021838	"IS06"
"UFD1"	"UFD1"	0.29843853463839	-0.242663197407524	-0.307752859693851	0.178407061347381	-0.333928280034244	0.581851914630747	-0.342634584585293	0.455419814193665	0.125678121079326	0.138396243738454	-0.206559964781816	0.344656848654501	-0.260826385552467	-0.30290909408599	"S06"	0.581851914630747	"IS06"
"DNAJC3"	"DNAJC3"	-0.300541761892003	0.518026758676964	-0.253305199344805	0.157024851449838	-0.0654860931835296	0.575631395863674	0.188953989000784	0.0653724557345135	0.135475615781083	-0.652387827122915	-0.39706018977857	0.398254150200401	0.0348465930650438	0.102751030586133	"S06"	0.575631395863674	"IS06"
"FKBP2"	"FKBP2"	-0.71811662433058	0.554679368618848	0.0177566804015904	-0.119612758418076	0.0387989398259756	0.568311920651756	0.487454196756477	0.213605755296056	0.358109305927595	-1.5162624049224	-0.232423228204792	0.519505569746401	-0.30494727116846	0.101788917010511	"S06"	0.568311920651756	"IS06"
"TNFRSF17"	"TNFRSF17"	-0.763114639537565	0.203221143212398	-0.442737382535202	0.366941632921832	0.507083922580699	0.561344529970848	0.505800502074679	0.0447935409988634	-0.0781107122890068	-0.877541379249676	0.0414534350262381	0.242254699472337	0.119774516218727	0.120269243520701	"S06"	0.561344529970848	"IS06"
"CCNQ"	"CCNQ"	0.0516438049485322	-0.191519363351343	-0.199919335428156	-0.106853521240636	-0.202945718956454	0.540939164395759	-0.217781215851025	0.373385197594002	0.161031191924905	0.341390158752564	-0.146467275335036	0.308297252135507	-0.185744125825671	0.0441655682716183	"S06"	0.540939164395759	"IS06"
"ICAM2"	"ICAM2"	-0.600804484661212	0.230919140490472	0.160189768884943	-0.0540966315118613	-0.0486296014657187	0.536010526031544	0.291688206177899	0.530987148295825	0.27094353103738	-0.602672326966302	-0.306126412757242	0.279758410951446	0.208364694032649	0.251227704413875	"S06"	0.536010526031544	"IS06"
"CYBC1"	"CYBC1"	0.469642286025407	-0.254850701362306	-0.328891665267282	-0.174599542364857	-0.37971724176149	0.53226498597685	-0.403450989627375	0.186854324317726	0.130715760058776	0.180081919947739	-0.351545955156248	0.495770529743171	-0.308283587528712	-0.186861380030092	"S06"	0.53226498597685	"IS06"
"CYREN"	"CYREN"	0.13999605029617	0.021200726197611	-0.141803180061535	0.180642515239273	-0.143949799884372	0.531921530192977	-0.131173813854565	0.0444329582613156	0.431608047733865	0.233115549736495	-0.0824665011313679	-0.0497603682602528	-0.131748675851793	-0.130578049491235	"S06"	0.531921530192977	"IS06"
"CHID1"	"CHID1"	-0.445378635423628	0.504257123252769	0.215097356911523	-0.129314725471832	0.0175910709476812	0.509344789456632	0.429844356902165	0.145116064055393	0.116356599242942	-0.542761348481754	-0.249557717928541	-0.10992740876167	0.247919473839762	-0.067528067188414	"S06"	0.509344789456632	"IS06"
"CARMIL1"	"CARMIL1"	0.167253896945584	-0.209019046552704	-0.218186548594489	-0.131994999993377	-0.221489461618627	0.502754119037585	-0.23768052116361	-0.0869333332384822	-0.00574395788112124	-0.151615977121379	-0.0337924327888917	0.47098940821262	-0.202716108718596	0.0863858583023873	"S06"	0.502754119037585	"IS06"
"TMEM59"	"TMEM59"	-0.472866150653407	0.122146661671285	0.150525398761255	0.0650803210565901	0.144781656289399	0.48743671313396	0.485720341152068	0.0378208636350722	-0.215670788203719	-0.888564519784542	-0.327532540127761	0.155819377430606	-0.0951613170917285	0.195980955513744	"S06"	0.48743671313396	"IS06"
"ARMCX3"	"ARMCX3"	-0.392489942046308	0.477319468241127	-0.190638465928763	0.132129446048949	0.168166197610403	0.479776916880259	0.150831308118233	-0.184952460904637	-0.0221457302537507	-0.104996732242322	-0.279407887645288	0.30106117722758	-0.0944229265506955	-0.0598693945025468	"S06"	0.479776916880259	"IS06"
"PSENEN"	"PSENEN"	0.284854036296839	0.25639862068467	0.172757119300988	-0.0842818642042071	-0.311451069449352	0.477784952059675	0.380493167253738	-0.250295080605906	-0.104543793707689	-0.0916685015911321	-0.325029980020734	-0.467762117539973	-0.309274379769489	-0.0557971909895897	"S06"	0.477784952059675	"IS06"
"USO1"	"USO1"	-0.0195866468428773	0.168814236005327	-0.311776171764344	0.0674414968013471	0.0379297170363808	0.461478634265761	-0.111140165782088	-0.0699353507862661	-0.138556365159489	-0.0923696528341087	-0.256614268339521	0.316686092525144	0.319786674560732	-0.0064960364954895	"S06"	0.461478634265761	"IS06"
"ZNF248"	"ZNF248"	0.0316573760079835	0.185547973536808	-0.119467845108157	-0.0607267675339487	0.00717214050879205	0.457939806180351	0.0366721815031658	-0.126736205530115	-0.111913826095536	-0.0184816540369562	0.0108347653284961	-0.143883044110264	0.367231533264239	-0.0547933039560873	"S06"	0.457939806180351	"IS06"
"TMEM45A"	"TMEM45A"	-0.0678209511619166	-0.00483473137297753	0.0115338884116384	-0.221259963684798	-0.0784213351295937	0.453009274894764	0.248037978488366	-0.185227487902421	-0.0509079706098942	-0.406594772843544	-0.168350002357097	0.0576131194598839	0.101846478760613	0.452959609903583	"S06"	0.453009274894764	"IS06"
"PIP4P2"	"PIP4P2"	0.0875697114977055	-0.110331018507622	-0.157248441150938	-0.0609168735553657	-0.176396055174503	0.441836230159231	-0.189290750082147	0.107154191959401	0.0786140903667455	-0.164324155919508	-0.0544626099188105	0.339533028727904	-0.161444800294186	0.106240493008768	"S06"	0.441836230159231	"IS06"
"SEC62"	"SEC62"	-0.294641409800421	0.331435092983386	-0.292269930434628	0.117551548497464	0.152440860546573	0.441717088017863	0.184431934560624	-0.0271224074280742	-0.064895253012822	0.237464512845791	-0.226279724609103	0.0705553180167465	0.190963528178495	-0.0567257941136773	"S06"	0.441717088017863	"IS06"
"SMIM27"	"SMIM27"	0.349375905252914	-0.157066684290231	-0.24993614825439	-0.105191913187272	-0.253719687453254	0.436221737646274	-0.228497139004773	0.289808344717803	0.175648745113221	0.0505324738305281	-0.188659041362889	0.177515919093967	-0.232214514270582	-0.230151218909535	"S06"	0.436221737646274	"IS06"
"ANKRD36B"	"ANKRD36B"	-0.144627208916599	-0.0827183070060892	0.0749733777629986	-0.0428483981031779	-0.162214851086959	0.381154698291576	-0.0815816169480351	-0.0231202937916741	-0.0268347739464349	0.171393687851936	0.0545798177053369	0.236005897478138	0.0675614848235927	-0.0661014464540866	"S06"	0.381154698291576	"IS06"
"FHIT"	"FHIT"	-0.00425796934073221	-0.145595511707276	0.0546893366923135	-0.0402565290864141	-0.0338407209758721	0.360966688518266	0.267138835617936	-0.116092010925075	-0.0587806366947677	-0.0179961946253205	-0.123856423667841	-0.174591786268124	-0.128734830919915	0.155175420353473	"S06"	0.360966688518266	"IS06"
"LAMP2"	"LAMP2"	0.2115605677833	-0.0278020846934479	0.00814142077978722	-0.150366008379264	0.0978975692280108	0.348770547616479	0.308496506415729	-0.0466439529426456	0.00682009854143976	-0.482111216945564	-0.256259511112716	-0.451147552871308	0.212883606821375	0.172928950726165	"S06"	0.348770547616479	"IS06"
"TNFRSF13B"	"TNFRSF13B"	0.0525341963910393	0.308079384820379	-0.0974993488864001	0.11632435668652	0.119955287567657	0.346150054235116	-0.013294885223943	0.238420764124207	0.337900266218313	-0.187425840050669	0.0662830580219936	-0.420115061031261	0.184693726416919	0.037673230728931	"S06"	0.346150054235116	"IS06"
"TAPBPL"	"TAPBPL"	-0.0221760501960024	0.109802416605319	0.14826364229191	-0.269031187600889	-0.0505535189298524	0.342125970506456	0.314579697419852	0.0516333696779528	0.111995912808056	-0.498409572232501	-0.361534488222151	-0.0872105297154875	-0.263805171864968	0.288372934610006	"S06"	0.342125970506456	"IS06"
"OSBPL9"	"OSBPL9"	0.137908459547523	0.213932742633818	-0.123540050748108	-0.163326373509441	0.0359110897657394	0.339165123981904	0.0821380107550722	0.024414197916999	-0.0837020306202528	0.169990236973268	-0.180330659680564	-0.291184912867295	0.180623959997519	0.125261253212289	"S06"	0.339165123981904	"IS06"
"SAT2"	"SAT2"	-0.366999199522152	0.230099965326395	0.0691217494609523	0.182251638345833	-0.146998989833902	0.328768974011003	0.228940001815241	0.222194466618487	-0.155516754892638	-0.243835081424253	-0.238055953063774	0.218390898097076	0.121878388703571	-0.0113873103957306	"S06"	0.328768974011003	"IS06"
"B4GALT7"	"B4GALT7"	-0.142654799668238	0.0772497864870835	0.0865985298626042	0.0572116306170952	0.00264995072150054	0.321457835548367	0.150068416365511	0.0966905572777266	-0.115736240593594	-0.357656025560353	-0.224793313848789	0.09491738968627	-0.10244394654445	-0.207635827514609	"S06"	0.321457835548367	"IS06"
"TOGARAM1"	"TOGARAM1"	0.0899231511574396	0.0317838277187234	-0.281457875350365	-0.128809784227147	-0.027972153150569	0.316910695100589	-0.143350277954933	-0.117052530456844	0.123232158797167	0.0813736230593503	-0.184879508539458	0.298766980766696	0.150531626060054	-0.194038998380042	"S06"	0.316910695100589	"IS06"
"P4HTM"	"P4HTM"	-0.310118127460678	0.102375346148356	0.13975600555333	-0.157932495962188	-0.142256393076973	0.310776539979094	0.2398237761709	-0.0158377774062858	0.199268155711594	-0.166870948897899	-0.131459788189291	0.160847008073609	0.0776765655993451	0.163693644905188	"S06"	0.310776539979094	"IS06"
"TFG"	"TFG"	-0.0640521942633065	0.19811169199304	-0.0579837414763502	-0.0166433000240636	-0.0112322324172809	0.304566432631982	0.0636916931380641	-0.129696041146413	0.0934681877017822	-0.286200431252899	-0.292105977384386	0.174020504229453	0.186734144934426	0.0446016467194388	"S06"	0.304566432631982	"IS06"
"CYHR1"	"CYHR1"	-0.0814200031348676	0.147846595919403	0.0416508907999754	0.159094892350275	0.166737023560402	0.272587481388778	0.202019395671772	0.0203043874903834	-0.0318428178207757	0.00682607411504991	-0.0939520511223106	-0.325881372879184	-0.109048519125014	-0.242474847624648	"S06"	0.272587481388778	"IS06"
"ZNF215"	"ZNF215"	0.0696735871248351	0.00807373867521186	0.020259417976802	-0.185342398009879	0.183494725692615	0.266989778696984	-0.0603236038149442	-0.0464732518342462	-0.0722977696727226	-0.0252649841830901	-0.240425316505124	-0.0389242346018398	0.140736469899745	0.0999407916709366	"S06"	0.266989778696984	"IS06"
"USH2A"	"USH2A"	0.110415973007171	-0.0399365403104433	-0.0416881429556382	-0.0392278026986608	0.0426457180011993	0.181337398922534	-0.0454127883128787	-0.039719584596262	-0.0386535038384933	-0.0394230468431585	-0.0412002453137647	-0.044582066575448	-0.0387322599587836	-0.0383881122531725	"S06"	0.181337398922534	"IS06"
"IGKJ5"	"IGKJ5"	0.0565565576880892	-0.355691343722575	-0.371291841254267	0.044119561389532	-0.363818178138942	-0.297878312648235	-0.404465073129349	-0.35375904641025	-0.344264090304892	-0.273845127005039	-0.262989893332892	1.45261578486509	-0.216724419603982	0.1138622244148	"S07"	1.45261578486509	"IS12"
"SELENOK"	"SELENOK"	0.559762289177428	-0.659989696918059	-0.750117395604146	0.252699082706397	-0.786220904461969	1.22444390388154	-0.778199490783191	0.840041708998992	0.407174494583271	-0.50784064813298	-0.600641532930052	1.39083978682681	-0.54272370940338	-0.315364718287512	"S07"	1.39083978682681	"IS12"
"SELENOM"	"SELENOM"	-0.052133825349605	-0.480510848186227	-0.509618295565965	0.406780974039354	-0.551077916194719	1.15031554033735	-0.519492305440839	0.836230567830715	0.625219120631102	-0.48900269484136	-0.440011453932	1.30520223818852	-0.333517660433037	-0.18820798135294	"S07"	1.30520223818852	"IS12"
"ATP5F1D"	"ATP5F1D"	-0.190686421625518	-0.5014022985167	-0.552029206261821	0.478946980711276	-0.565249657206578	1.10572801522341	-0.572093431864693	1.17152414589819	0.754255748919429	-0.0249759724451766	-0.324509183349837	1.28613909434549	-0.374871553661611	-0.523849186392718	"S07"	1.28613909434549	"IS12"
"PPP1R10"	"PPP1R10"	-0.184934671046408	-0.0676029456711635	-0.25254819537289	0.293530973308109	0.0401562566658981	-0.271073856148229	-0.392614430961159	-0.205194877823517	-0.326963963797202	-0.329487391465105	-0.213829604886069	1.07177634516888	0.306613164926754	0.0395715055629939	"S07"	1.07177634516888	"IS12"
"GOLGB1"	"GOLGB1"	0.00593737499966558	0.143354090285968	-0.376676901163608	-0.103380252371908	0.0561076585897167	-0.0307573366024671	-0.461382776673517	-0.253043632944634	-0.18663856351062	-0.127002074375824	-0.459765617931271	1.0566985325863	-0.0191947251964831	0.265373712197862	"S07"	1.0566985325863	"IS12"
"ATP5PF"	"ATP5PF"	0.358165286038234	-0.426627063128852	-0.553358861450666	0.220832594739581	-0.610334171262419	0.919451460492005	-0.606316989249565	0.64178770645192	0.514067727688363	0.000718972761909757	-0.393612083340094	0.974934223327144	-0.510046701979049	-0.308444369552154	"S07"	0.974934223327144	"IS12"
"REX1BD"	"REX1BD"	0.0329400026947353	-0.351665356924334	-0.446897379861569	0.118285494631472	-0.472803848571211	0.871046586001106	-0.472255695530487	0.719436678155616	0.654717831684173	-0.141835171601589	-0.287982190718002	0.956311031284346	-0.277360332064394	-0.00349549975780532	"S07"	0.956311031284346	"IS12"
"NRARP"	"NRARP"	-0.0207968628629138	-0.187024883952631	-0.136847544486752	-0.112540401743548	-0.110564145193034	-0.218048899817577	-0.256187498698179	-0.219075151872114	-0.2460090747331	-0.0557291551371709	-0.161392805300201	0.830943118050725	-0.0286643580460848	-0.10297242206079	"S07"	0.830943118050725	"IS12"
"TMEM238"	"TMEM238"	-0.390592137936784	0.0579328304042343	-0.242380018213608	-0.0682816958498416	0.462913897732832	-0.382886539440551	-0.218001998509345	-0.237687290531942	-0.301269595001467	-0.0158730517688572	-0.225964025359274	0.79483561566549	0.320932515431592	0.31234637648268	"S07"	0.79483561566549	"IS12"
"AKAP9"	"AKAP9"	-0.0518236315216552	0.102436249887108	-0.214111544976977	-0.0784741538028668	0.244245531170143	0.0373727863169702	-0.320733519830585	-0.45115934535705	-0.234990092894774	-0.283857247435183	-0.371283781759261	0.759806207675954	0.439950999828389	-0.137010720478257	"S07"	0.759806207675954	"IS12"
"ARIH1"	"ARIH1"	0.105344284864414	-0.20758197169062	-0.141281273218318	0.347042155103312	-0.12381051358504	-0.240364587427651	-0.361441105967525	-0.260079727895494	-0.264813042645497	-0.13273818957754	-0.203892538908099	0.755287954056494	-0.0487238610851193	0.0280443333980125	"S07"	0.755287954056494	"IS12"
"CEP128"	"CEP128"	0.00467382700057201	-0.00490864284201343	0.0114721945739041	-0.228578144268739	-0.289043500823926	0.0758792328353392	-0.29529504933634	0.194364351076139	-0.157514760145573	-0.200320148081666	-0.201365742964867	0.695716984426296	-0.0681670895289097	-0.012507480801621	"S07"	0.695716984426296	"IS12"
"MCRIP2"	"MCRIP2"	-0.0455806304074585	-0.182409520435674	-0.244344271531786	-0.0358580172617128	-0.248043160771359	0.63635624870992	-0.250164218852606	0.287599857211997	-0.0651546901298947	-0.231067996305464	-0.13865969173287	0.690425937134499	0.00643573034278647	-0.225001994786944	"S07"	0.690425937134499	"IS12"
"MAP2K2"	"MAP2K2"	-0.474836052714926	0.393515699704041	-0.294154247607148	0.0182217589164035	-0.0108903901098053	-0.0111147653526947	0.0211947266891558	-0.0590272572922042	-0.115721713505264	0.486892757107465	-0.149399355606883	0.640403095292736	-0.02842688548178	-0.331616819639809	"S07"	0.640403095292736	"IS12"
"CPEB4"	"CPEB4"	0.189313438585675	-0.0803337519094071	-0.111874072925007	-0.25295009967946	0.286075749176129	-0.0480861248628437	-0.36266060283114	-0.517606853193945	-0.321188946667183	-0.537033239691611	-0.388367776473158	0.62188443488158	0.601945528041685	-0.177876146293717	"S07"	0.62188443488158	"IS12"
"CYBA"	"CYBA"	-1.63296334767054	0.374964411829135	0.362549422324727	-0.130292756644988	0.412837292163201	0.457084502422628	0.533401735512379	0.318890023640059	0.310454978104175	-0.0493883400145202	0.0358788244873007	0.619542193624772	-0.0756442032191826	-0.104799454098128	"S07"	0.619542193624772	"IS12"
"ANKRD37"	"ANKRD37"	-0.110713295352901	-0.137310902066525	0.0916045439015964	0.55002718371166	-0.276103213988926	-0.115969648003819	-0.182827422872533	0.190141960489536	-0.00398503439930118	-0.210319009552804	-0.238334549753628	0.600995284087718	-0.224333698661537	-0.209156964000201	"S07"	0.600995284087718	"IS12"
"ODR4"	"ODR4"	0.237331244406445	-0.206226188024142	-0.260698496617482	0.0464013308545994	-0.26464495649504	0.284870393527424	-0.28399071776773	-0.0482199616995101	-0.0152794747753695	-0.196813240545537	-0.194324024230278	0.597049745127978	-0.134211496350915	-0.240061620471672	"S07"	0.597049745127978	"IS12"
"SLC38A2"	"SLC38A2"	0.37436129562437	-0.0728163832490799	-0.281158792503085	0.15985822220386	0.0671157771091683	-0.215330054967718	-0.468152736090609	-0.391317903142776	-0.11591274454052	-0.386668866835497	-0.320386187145571	0.595194225794723	0.312109544788766	-0.1596730801286	"S07"	0.595194225794723	"IS12"
"FNDC3A"	"FNDC3A"	0.110833492255207	-0.103353655394734	-0.323981819686009	-0.067933081705718	0.120585911122999	0.0224116554340087	-0.278199634667929	-0.108570140521676	0.164713670368324	-0.688931184690323	-0.239857111346872	0.5885458082948	0.489834221484112	0.147689908694435	"S07"	0.5885458082948	"IS12"
"DEFA5"	"DEFA5"	-0.121582986626406	-0.111995220949063	-0.145984879055971	-0.00929435351868609	-0.148194801535002	0.287699037625407	-0.049035223256858	-0.0721976313291217	-0.135358082247912	-0.138052892678397	-0.144276343410323	0.585262249758518	-0.135633872961538	-0.134428725463496	"S07"	0.585262249758518	"IS12"
"CLPTM1L"	"CLPTM1L"	0.202505533302789	0.396010765934806	-0.473573592934544	-0.500243016888721	0.262980647131883	-0.384965185129904	-0.145404547928598	-0.563974844981904	-0.368615788046983	-0.240434788730528	-0.455704370172895	0.584084754069131	0.389442626601458	-0.276270729753112	"S07"	0.584084754069131	"IS12"
"COLCA2"	"COLCA2"	-0.117463005657903	-0.079081154963274	-0.00597682651657695	-0.1204880718137	-0.129983347286107	-0.0545586951016353	-0.0932753430533572	-0.121998578355452	-0.0292574462421358	-0.121087763585482	-0.096527921115523	0.57298674093273	-0.118966013856804	-0.117908965268415	"S07"	0.57298674093273	"IS12"
"FAM214A"	"FAM214A"	0.516870280564565	-0.282385428703343	-0.0397293446813803	0.0543178432154425	-0.445766463039577	0.212347422983429	-0.417040417179927	-0.26297090852194	-0.224554852489093	-0.094526887132062	-0.349496593866529	0.557456048779704	-0.0741050831763958	-0.0986274227025642	"S07"	0.557456048779704	"IS12"
"MBNL2"	"MBNL2"	-0.0518807691061484	0.191050499771075	-0.242985414477573	-0.189130984760471	0.0325594002702501	0.0259304552959877	-0.250954958667276	-0.0653075493484593	-0.0917592796303858	-0.147730814186056	-0.166174891347286	0.541219513254275	0.511835609742461	-0.0942803147122749	"S07"	0.541219513254275	"IS12"
"ACBD3"	"ACBD3"	-0.0593261357719329	0.0784565516079838	-0.15926697376889	-0.180421241520842	-0.00961373321328616	-0.0962586186017263	-0.220390127554004	-0.319009039094767	-0.0421214584186273	0.257709549713803	-0.1376307283069	0.540519771128471	0.334834957549662	-0.20932521658271	"S07"	0.540519771128471	"IS12"
"FBXW7"	"FBXW7"	0.380864746259887	-0.0851392876125321	-0.290613894901126	-0.101034976259141	0.160420813755905	-0.146263050743267	-0.361852930988237	-0.432549423931615	-0.341839835839897	-0.304881095429404	-0.422074637454347	0.539580407336694	0.182640140451078	0.102881575972355	"S07"	0.539580407336694	"IS12"
"SSR4"	"SSR4"	-0.374605181564745	0.0629730430833446	0.130931905001191	0.10086545545823	0.330007029273339	0.268101837641007	0.36915405438437	0.351647550190469	0.414457902404697	-3.72499800770766	-0.0935024777268337	0.537474926182364	0.138300421061552	-0.0645312007713684	"S07"	0.537474926182364	"IS12"
"ZNF791"	"ZNF791"	-0.125632047727627	0.105457097646102	-0.314340859940935	0.053899600654176	0.0845509333799197	0.019323204611087	-0.0821558830017344	-0.281229287597246	0.0731328616282177	-0.169471842462569	-0.221723468876236	0.530925392787426	0.382609390030998	0.0071637785381769	"S07"	0.530925392787426	"IS12"
"CCDC186"	"CCDC186"	0.0491984035978905	0.262756300143733	-0.191224663248949	-0.0704194584644018	-0.0202953175083368	-0.0415404857028533	-0.243960866485618	-0.0829973792427746	-0.0917206693923115	-0.240452523062351	-0.321532892524527	0.525691803336434	0.373498948239889	-0.307377043486512	"S07"	0.525691803336434	"IS12"
"BRCA2"	"BRCA2"	-0.0958474523109095	0.0907643119548865	-0.216460492033219	-0.238024569752153	0.145251654849438	0.107559295104815	-0.209819614563377	-0.226384786629543	-0.124445395745455	0.191270654628621	-0.0964425385232259	0.51804484070219	-0.120375208314192	-0.321067835884262	"S07"	0.51804484070219	"IS12"
"CENPX"	"CENPX"	0.0164595764534214	-0.132000508470712	-0.24731550791532	0.0127862737484395	-0.251059375800057	0.446772988408129	-0.263444020631805	0.271009833781574	0.192343635823738	0.388212545914419	-0.177263510812743	0.496479701355837	-0.229779689505676	-0.227738028290359	"S07"	0.496479701355837	"IS12"
"ERO1B"	"ERO1B"	-0.0513155552084046	0.061265665741043	-0.191646755094176	-0.0327365701159336	-0.0529287299928789	-0.0013208852211589	-0.142093059617918	0.00482300288844805	-0.118717647840681	-0.0206582334886473	-0.227746565893854	0.495373973864572	0.192989725725479	-0.117784540733435	"S07"	0.495373973864572	"IS12"
