"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"BRIP1"	"BRIP1"	0.397548729026232	-0.14969827024602	-0.0314882589697878	0.491678472439888	-0.168776756268225	0.00674492793812914	-0.157268394592056	"S01"	0.491678472439888	"IS04"
"PRPF40A"	"PRPF40A"	0.313152828710312	-0.135122001148511	0.142958491495272	0.488945974143784	-0.493244730553551	0.112663230113051	-0.0329569762017862	"S01"	0.488945974143784	"IS04"
"PSMD1"	"PSMD1"	0.255719135949488	-0.152544674663779	0.241351182852176	0.487921874169968	-0.513793779536697	0.134869725753414	-0.0688655990206153	"S01"	0.487921874169968	"IS04"
"G3BP1"	"G3BP1"	0.158545847368151	-0.251977863146722	0.170176708634594	0.477314975044159	-0.303237380445197	0.162565314589288	-0.0568345168176162	"S01"	0.477314975044159	"IS04"
"RNF213"	"RNF213"	0.135797634262124	-0.22686073700671	0.233493228419447	0.473686094716448	-0.368664282366184	0.0253580939795015	0.050544302502907	"S01"	0.473686094716448	"IS04"
"PDS5B"	"PDS5B"	0.156201578741805	-0.152972851406304	0.00889206006775289	0.463015701385354	-0.305384016174155	0.365523110065025	-0.172867471971348	"S01"	0.463015701385354	"IS04"
"PRDM1"	"PRDM1"	-0.133130923502907	-0.191911189889167	0.122746943905856	0.460098914070539	-0.19898261828397	0.207050160343883	-0.0333408877383792	"S01"	0.460098914070539	"IS04"
"BTBD6"	"BTBD6"	0.367806524383447	-0.257574257483835	-0.10414599886726	0.457770228678405	-0.214308456167897	0.123545047327596	0.0378024959515537	"S01"	0.457770228678405	"IS04"
"HNRNPU"	"HNRNPU"	0.411723091704439	-0.249723884726283	0.174027096148936	0.456385038059087	-0.537165945452025	0.185882799223022	0.0175634319812415	"S01"	0.456385038059087	"IS04"
"POLA1"	"POLA1"	0.365842384366315	-0.17990484718914	-0.0349427562155774	0.444416239794921	-0.180061748327247	-0.138542174193574	0.0644221070778667	"S01"	0.444416239794921	"IS04"
"TFRC"	"TFRC"	0.0245646015927811	-0.167281794798507	0.259561544327944	0.443489914678162	-0.216673982070379	0.0586725945670561	-0.149581642827958	"S01"	0.443489914678162	"IS04"
"PAX6"	"PAX6"	-0.0610404939772655	-0.0693795268059025	-0.0656221557579819	0.435258162372357	0.0471604679940503	-0.0632774337473898	-0.0656221557579819	"S01"	0.435258162372357	"IS04"
"PHACTR2"	"PHACTR2"	0.245845758547703	-0.37433691279237	0.2860311314823	0.434798596260759	-0.284709240740383	0.0457210004770802	0.0225923693012649	"S01"	0.434798596260759	"IS04"
"SMG1"	"SMG1"	0.000682591107216396	-0.126454705851476	-0.0850361425475493	0.424393966328884	-0.085396656309298	0.184448757352337	-0.0737874959589867	"S01"	0.424393966328884	"IS04"
"ZNF367"	"ZNF367"	0.400266860245355	-0.246610581335777	-0.0550377946508314	0.41846054618932	-0.0881607837999441	-0.0213239322940138	-0.0373495380121054	"S01"	0.41846054618932	"IS04"
"TOMM70"	"TOMM70"	0.0542207719257091	-0.212380768325936	0.00316625062972076	0.402614379357312	-0.215527283209398	0.119503046397752	0.114943765105419	"S01"	0.402614379357312	"IS04"
"PSMB4"	"PSMB4"	0.224455204314983	-0.155423223640039	0.325697946230402	0.328577831384532	-0.393572863402755	0.16520926459355	-0.189811224929314	"S01"	0.328577831384532	"IS04"
"CD3G"	"CD3G"	-0.00105634550029801	0.00146847261858828	0.13110829049297	0.312656429529101	-0.399850602637473	0.153399246558939	-0.0150001076368278	"S01"	0.312656429529101	"IS04"
"OR7D4"	"OR7D4"	-0.0220945647370747	-0.0251130085384229	-0.0237529691211401	0.232558139534884	-0.0241779497098646	-0.0229042601923958	-0.0237529691211401	"S01"	0.232558139534884	"IS04"
"TIGIT"	"TIGIT"	-0.33112909847434	0.185103236966556	0.229913051447475	0.230641988008619	-0.360237160801082	0.0555978549574083	-0.037421482714328	"S01"	0.230641988008619	"IS04"
"CALR"	"CALR"	0.0166593435847122	0.204236534610737	0.140745941892898	0.22101545063918	-0.649924346079349	-0.0632088758356794	0.219910214207207	"S01"	0.22101545063918	"IS04"
"GAL3ST2"	"GAL3ST2"	-0.0284052496946522	-0.0322858262476132	-0.0305373301942983	0.2104415882113	-0.0310836944192446	-0.0294462116623902	0.0217764214955348	"S01"	0.2104415882113	"IS04"
"RTEL1"	"RTEL1"	0.0307758661530609	-0.0668368627532421	-0.0159599394922541	0.184020719759963	0.0770567029762724	-0.0609584029966582	-0.0632171941765819	"S01"	0.184020719759963	"IS04"
"LRRN3"	"LRRN3"	0.00836614616725652	0.0811506429342408	-0.16297105439809	0.151700552524095	-0.07019582505684	0.107860013840151	-0.0453122572163761	"S01"	0.151700552524095	"IS04"
"GLDC"	"GLDC"	0.100793453802147	0.0801260180104603	-0.129890250952597	0.151346222662932	-0.066822616606187	0.0101292741747366	-0.0588398319408133	"S01"	0.151346222662932	"IS04"
"TRAV27"	"TRAV27"	0.00748974182641854	-0.0264937541727975	-0.0283278052153709	0.123302791969535	0.0147636044464019	0.00129395313938006	-0.0340049957469434	"S01"	0.123302791969535	"IS04"
"CDC20"	"CDC20"	-0.160209864824184	-0.303549108587193	-0.0815318167651127	-0.0769430206181634	-0.296905562037891	1.5960499638495	-0.4090273637295	"S02"	1.5960499638495	"IS06"
"ASPM"	"ASPM"	0.0730010709195476	-0.322654290127358	-0.312298996684248	0.336926243483924	-0.231153676371987	1.53557957909751	-0.570256706032832	"S02"	1.53557957909751	"IS06"
"CENPA"	"CENPA"	0.00131901227427256	-0.186575352635365	-0.138342365344307	-0.251238669314266	-0.293261276127197	1.50207693562808	-0.421701314973007	"S02"	1.50207693562808	"IS06"
"UBE2C"	"UBE2C"	0.46395648182488	-0.119738211665613	-0.325411238450276	-0.0859703349907222	-0.327583608712663	1.46006756969364	-0.640320351503815	"S02"	1.46006756969364	"IS06"
"CCNB2"	"CCNB2"	-0.0431780194778867	-0.212178951493827	-0.0631262686516173	-0.0505297293214453	-0.254386503134228	1.40265524878575	-0.51462072405715	"S02"	1.40265524878575	"IS06"
"PLK1"	"PLK1"	-0.217151151343162	-0.278995095377722	-0.0245725829422585	0.0787433766394606	-0.258535110025998	1.3794239512409	-0.412107188683473	"S02"	1.3794239512409	"IS06"
"CCNB1"	"CCNB1"	-0.134521451652018	-0.263332362662735	-0.0532590706065178	0.0365068954554139	-0.278885554205927	1.37249215519584	-0.403219944007911	"S02"	1.37249215519584	"IS06"
"CENPF"	"CENPF"	0.207235091129945	-0.249220940280884	-0.28046238969446	0.38416829899942	-0.28664708015115	1.35451106663053	-0.595771513340734	"S02"	1.35451106663053	"IS06"
"TOP2A"	"TOP2A"	0.552175204422773	-0.39361463198304	-0.275614653654625	0.391777430812313	-0.30109790609172	1.3538088302392	-0.635512619716227	"S02"	1.3538088302392	"IS06"
"SGO2"	"SGO2"	0.129168819248972	-0.466556340627722	-0.283556045116798	0.265162482525431	-0.250642870147495	1.31957575928193	-0.216724175493871	"S02"	1.31957575928193	"IS06"
"PIF1"	"PIF1"	-0.273196166559339	-0.157063770997791	-0.261038184542	-0.248611911144153	-0.183994641402936	1.31743641353979	-0.123185386361515	"S02"	1.31743641353979	"IS06"
"KPNA2"	"KPNA2"	-0.0221456543075558	-0.0541959284064536	-0.0943898786445386	-0.0839973839603984	-0.385131971188294	1.31165578741102	-0.453487296152619	"S02"	1.31165578741102	"IS06"
"HMMR"	"HMMR"	-0.0130541556378539	-0.289707793947883	-0.204942866912371	0.231733295350531	-0.211741992337543	1.30766306450548	-0.431275966216722	"S02"	1.30766306450548	"IS06"
"MXD3"	"MXD3"	0.213171100065522	-0.150699437699391	-0.198550690311848	-0.328349169528767	-0.258265496793886	1.29884592470454	-0.364769106786195	"S02"	1.29884592470454	"IS06"
"CDKN3"	"CDKN3"	0.223382579725	-0.21265222602705	-0.0291262942629059	-0.238418019995279	-0.28636728952763	1.2879469520613	-0.479141757018324	"S02"	1.2879469520613	"IS06"
"TPX2"	"TPX2"	0.239078193621235	-0.314363297749732	-0.240920229141142	0.423021426233657	-0.325185994139301	1.25922360526629	-0.478700183496053	"S02"	1.25922360526629	"IS06"
"NEK2"	"NEK2"	0.0355952991160149	-0.247929358328559	-0.134809711582815	-0.134993307923027	-0.199227669640098	1.25494331553841	-0.336599606519349	"S02"	1.25494331553841	"IS06"
"CCNA2"	"CCNA2"	0.406707658507737	-0.227005717122529	-0.222111369341474	0.182953904582542	-0.376007409195088	1.25162086023064	-0.509333479559936	"S02"	1.25162086023064	"IS06"
"DLGAP5"	"DLGAP5"	0.126830650122776	-0.276871645096403	-0.225907731758819	0.346679558934294	-0.263790415495622	1.23594933797523	-0.468494066385745	"S02"	1.23594933797523	"IS06"
"CDCA8"	"CDCA8"	0.267123051616381	-0.222349436157016	-0.187046769129821	0.138277133577294	-0.357906638052364	1.22144771518293	-0.42797518956843	"S02"	1.22144771518293	"IS06"
"CDCA3"	"CDCA3"	0.221680958012578	-0.213887781181719	-0.126092039065584	-0.249957301639989	-0.241061650938507	1.21929658951635	-0.364297466271581	"S02"	1.21929658951635	"IS06"
"CDKN2D"	"CDKN2D"	0.10144487546965	-0.285104515965333	-0.151628928026034	0.191279518351032	-0.334284714545888	1.21233879377925	-0.329153276247297	"S02"	1.21233879377925	"IS06"
"RACGAP1"	"RACGAP1"	0.266033982316417	-0.176650968402908	-0.239919887141515	-0.201941964469945	-0.27085273093979	1.20047038529943	-0.305156234055451	"S02"	1.20047038529943	"IS06"
"UBE2S"	"UBE2S"	0.227795511660658	-0.24258098154367	-0.108816459048773	0.192602090873304	-0.372822617662244	1.19956931177356	-0.454041824310747	"S02"	1.19956931177356	"IS06"
"CENPE"	"CENPE"	-0.10903104048975	-0.273965598141539	-0.193581250842081	0.483851845370679	-0.264542563333866	1.19028441131359	-0.394457565179023	"S02"	1.19028441131359	"IS06"
"KIF23"	"KIF23"	0.231510956347012	-0.221019103300128	-0.248797490442966	0.300777881602702	-0.383021573738113	1.18837487885155	-0.386377836169002	"S02"	1.18837487885155	"IS06"
"NUSAP1"	"NUSAP1"	0.552016069251386	-0.190012079306594	-0.199722833344136	0.0503018687568554	-0.303437670481823	1.17515886936626	-0.606497993087235	"S02"	1.17515886936626	"IS06"
"PSRC1"	"PSRC1"	-0.194410862440435	-0.161370236191627	-0.164823625605058	-0.178448612712646	-0.135870783967898	1.17454266648782	-0.239206765947026	"S02"	1.17454266648782	"IS06"
"ARL6IP1"	"ARL6IP1"	-0.169325920238535	0.141380712270385	-0.0460867042635747	-0.434778271504759	-0.306540252701301	1.17290972400775	-0.406937368390967	"S02"	1.17290972400775	"IS06"
"KNSTRN"	"KNSTRN"	0.0425956152111129	-0.201067859278691	-0.0738823288230568	-0.037147594519722	-0.267877303469713	1.16250488592154	-0.366276052690101	"S02"	1.16250488592154	"IS06"
"BIRC5"	"BIRC5"	0.319388089113084	-0.220606736796886	-0.00177589119130237	0.013214016710685	-0.303366767597805	1.15867495437528	-0.581546054948294	"S02"	1.15867495437528	"IS06"
"AURKA"	"AURKA"	0.00442029529593602	-0.24530380460679	-0.0555585444779437	0.180099712309172	-0.235188565321214	1.15834909938722	-0.466083345036341	"S02"	1.15834909938722	"IS06"
"AURKB"	"AURKB"	0.390091220801408	-0.136667951634218	-0.217875012006758	-0.0657775188683252	-0.297254909453579	1.14653380130824	-0.463149511248327	"S02"	1.14653380130824	"IS06"
"GTSE1"	"GTSE1"	0.314874273188769	-0.279049586750011	-0.168282857427192	0.186207312301389	-0.301940516473354	1.13991309386061	-0.429026342681693	"S02"	1.13991309386061	"IS06"
"MKI67"	"MKI67"	0.462119828518931	-0.319319943692235	-0.209610898924099	0.503013966970137	-0.324250551090193	1.10890389944674	-0.571000080823083	"S02"	1.10890389944674	"IS06"
"KIF2C"	"KIF2C"	0.175980834418762	-0.224020080020331	-0.207486092459359	0.235113318357119	-0.298735851024139	1.10646283086367	-0.371802614129142	"S02"	1.10646283086367	"IS06"
"CDC25B"	"CDC25B"	-0.0123919462114496	-0.152860158600293	-0.120128948577148	0.0448110396337243	-0.335292671838413	1.09977964646509	-0.267103567683247	"S02"	1.09977964646509	"IS06"
"CKS2"	"CKS2"	0.165228815613013	-0.0156509333990182	-0.103693296390584	-0.192249125369399	-0.311409317986505	1.09293150706804	-0.4452398739856	"S02"	1.09293150706804	"IS06"
"TROAP"	"TROAP"	-0.0713944650617133	-0.126116935022027	-0.0532145544252084	-0.279367101412536	-0.127999929320784	1.08765186021599	-0.34964608578947	"S02"	1.08765186021599	"IS06"
"CDK1"	"CDK1"	0.680346089917672	-0.242774231771654	-0.26122404875244	-0.0367640481805059	-0.286146358801756	1.08561616099976	-0.456078885842929	"S02"	1.08561616099976	"IS06"
"KIF20A"	"KIF20A"	-0.0644396977121122	-0.238672282516642	-0.204482826939511	0.0382680504385229	-0.119896843546929	1.08113246229265	-0.256633498810315	"S02"	1.08113246229265	"IS06"
"HJURP"	"HJURP"	0.190365530757558	-0.212999225785496	-0.260986740441995	0.13649408217101	-0.187087120758344	1.07595216363842	-0.377311695970363	"S02"	1.07595216363842	"IS06"
"CKAP2L"	"CKAP2L"	0.275667958854412	-0.177111030896444	-0.161044977599367	-0.0251410944129288	-0.301742927176479	1.06265170180629	-0.346254910637858	"S02"	1.06265170180629	"IS06"
"CKS1B"	"CKS1B"	0.448518225354842	-0.0222050694446752	-0.160361844942183	-0.308605300460876	-0.351227461652286	1.06005135457427	-0.424418374807705	"S02"	1.06005135457427	"IS06"
"SMC4"	"SMC4"	0.361948867583659	-0.177467001975126	-0.23639490851459	0.314362627403706	-0.411407050701015	1.04964730259208	-0.398068858153214	"S02"	1.04964730259208	"IS06"
"TUBB4B"	"TUBB4B"	0.319871563348434	-0.0577888787320336	-0.0139185450898461	0.131231844690252	-0.461035754597791	1.03456688345997	-0.565193271305304	"S02"	1.03456688345997	"IS06"
"KIF11"	"KIF11"	0.194652318942589	-0.280343180723021	-0.224847105277884	0.452625640989077	-0.27440985701343	1.03373214467769	-0.391959730205905	"S02"	1.03373214467769	"IS06"
"KIF14"	"KIF14"	-0.0716049881705879	-0.319548838768437	-0.200716754591876	0.40949369784139	-0.120107051199019	1.03315268362004	-0.336383508955737	"S02"	1.03315268362004	"IS06"
"DEPDC1"	"DEPDC1"	-0.00565884190864174	-0.219233486109411	-0.16958213303331	0.117322816259561	-0.142723292722267	1.03113530929663	-0.333714762389063	"S02"	1.03113530929663	"IS06"
"SGO1"	"SGO1"	0.318046492823353	-0.37491636935652	-0.0430937132341038	-0.0250037634942013	-0.24816694582654	1.03092933141848	-0.281696739496785	"S02"	1.03092933141848	"IS06"
"GPSM2"	"GPSM2"	-0.0412723558575969	-0.238044691329386	-0.186992380445446	-0.109859735025184	-0.107826151536309	1.00266001892739	-0.14997080924368	"S02"	1.00266001892739	"IS06"
"TUBA1C"	"TUBA1C"	0.155586846516206	-0.159020024497063	0.199550331718731	-0.0121848264873981	-0.46548372738421	0.998601219520056	-0.42986040986443	"S02"	0.998601219520056	"IS06"
"KIF20B"	"KIF20B"	0.116607215675084	-0.145080718001201	-0.18741606691101	0.385195981434728	-0.393311875839128	0.974507618476089	-0.327024253475196	"S02"	0.974507618476089	"IS06"
"KIFC1"	"KIFC1"	0.470608529062529	-0.2023449493799	-0.202781928562416	0.149046101024686	-0.361703523555968	0.966387375554266	-0.357881707879155	"S02"	0.966387375554266	"IS06"
"ARHGAP11B"	"ARHGAP11B"	0.111801605052498	-0.145572282046173	-0.148116232653039	-0.370719559576933	-0.152488511906491	0.963368161472819	-0.165475260158287	"S02"	0.963368161472819	"IS06"
"PRC1"	"PRC1"	0.212313353988496	-0.0684604771428708	-0.164545329706213	-0.108947636281843	-0.25314634458293	0.957599356438622	-0.349579875102492	"S02"	0.957599356438622	"IS06"
"PTTG1"	"PTTG1"	-0.0708202122054545	0.0670055348914654	0.24259295659683	-0.0964549514497058	-0.434030989898216	0.95543305010082	-0.550423031416116	"S02"	0.95543305010082	"IS06"
"CDCA2"	"CDCA2"	0.204908849945297	-0.166843647695964	-0.207292116460145	0.179417759433913	-0.260539229053393	0.952573037476791	-0.340398952428346	"S02"	0.952573037476791	"IS06"
"KIF22"	"KIF22"	0.439923506678028	-0.179136208901168	-0.200916597320602	0.0158924373376286	-0.344031245735856	0.945612713971988	-0.291265699612821	"S02"	0.945612713971988	"IS06"
"CDKN2C"	"CDKN2C"	0.238432402594421	-0.15649820241608	-0.143872451829768	-0.042847616360802	-0.340554794361784	0.944643257428681	-0.214154572004551	"S02"	0.944643257428681	"IS06"
"RAD21"	"RAD21"	0.214064488020497	-0.351537719229256	-0.0918363626826056	0.620641262790319	-0.331633651704683	0.941473000920075	-0.411721869414115	"S02"	0.941473000920075	"IS06"
"MAD2L1"	"MAD2L1"	0.395430100370769	-0.07507693734143	-0.0792881848131455	0.0155294086684906	-0.519702576871914	0.936063224614109	-0.314112068297127	"S02"	0.936063224614109	"IS06"
"CKAP5"	"CKAP5"	-0.0415528006960868	-0.29672094606117	-0.239057945740253	0.494998179213631	-0.23224707831144	0.927257579862258	-0.187148506854448	"S02"	0.927257579862258	"IS06"
"TMPO"	"TMPO"	0.422360991409553	-0.433332810165924	-0.124595754852497	0.567113602596998	-0.370793745264901	0.924385666934478	-0.325704183985345	"S02"	0.924385666934478	"IS06"
"HMGB3"	"HMGB3"	0.153343413038089	-0.254614640071377	0.0713813960876868	0.0779894701870587	-0.292873606313887	0.923713313867574	-0.360144512508894	"S02"	0.923713313867574	"IS06"
"BUB1"	"BUB1"	0.0347890555470534	-0.130684762260184	-0.256168903772449	0.374000364587813	-0.255626110726572	0.92073152256639	-0.319606875829775	"S02"	0.92073152256639	"IS06"
"NUF2"	"NUF2"	0.166152763216277	-0.201150062724321	-0.0399211619896821	0.198264096322156	-0.235663435320998	0.920675379390319	-0.452273081886729	"S02"	0.920675379390319	"IS06"
"HMGB2"	"HMGB2"	0.444186610078587	0.0649934036588641	-0.26461853964219	0.0944335101590165	-0.201780515042384	0.918150951236912	-0.704254980458707	"S02"	0.918150951236912	"IS06"
"TACC3"	"TACC3"	0.371962706543071	-0.305821969740037	-0.0700861164592458	0.202769386784563	-0.283125986177555	0.91788376151731	-0.376629136275419	"S02"	0.91788376151731	"IS06"
"G2E3"	"G2E3"	-0.0941487398052117	-0.200566367388173	-0.134504550958991	0.147814352373177	-0.139760504483478	0.913699824905136	-0.257926357727987	"S02"	0.913699824905136	"IS06"
"PRR11"	"PRR11"	0.00133922401726559	-0.237489080798245	-0.0983294811439593	0.148863965123911	-0.108231715640566	0.907872197234458	-0.340338422205492	"S02"	0.907872197234458	"IS06"
"CEP55"	"CEP55"	0.151194631307	-0.352085116424592	0.226059877706145	0.341867084202659	-0.332455317902775	0.891735639678357	-0.481406872692203	"S02"	0.891735639678357	"IS06"
"NDC80"	"NDC80"	0.413676093909507	-0.133889515904097	-0.218770699935356	0.179500331986531	-0.32451743526209	0.886787734415467	-0.380304363099762	"S02"	0.886787734415467	"IS06"
"DCTN3"	"DCTN3"	0.0915759593184071	-0.00706390928672219	-0.0110092591621842	-0.222935832312206	-0.491449160373326	0.885258454383371	-0.116466886375795	"S02"	0.885258454383371	"IS06"
"SAPCD2"	"SAPCD2"	0.0173597826374206	-0.208673168453772	-0.130516268378056	0.0284746863045096	-0.245400936801195	0.881789233401232	-0.11338604891858	"S02"	0.881789233401232	"IS06"
"CKAP2"	"CKAP2"	0.247633899192575	-0.218093694119807	-0.177883772169808	0.23362446106436	-0.241005771593661	0.879549646303049	-0.327142306281866	"S02"	0.879549646303049	"IS06"
"ARHGAP11A"	"ARHGAP11A"	0.127978934117101	-0.216983172606185	-0.172935058915444	0.187515119181612	-0.224739675869311	0.870791909027393	-0.239207503613859	"S02"	0.870791909027393	"IS06"
"HP1BP3"	"HP1BP3"	0.135593156360934	-0.231956957135714	-0.168153741907604	0.425977360415241	-0.34704740626783	0.866658721244808	-0.23669162092845	"S02"	0.866658721244808	"IS06"
"UBALD2"	"UBALD2"	-0.0573384971388142	-0.235058081910686	-0.192327099793734	0.436417418820218	-0.281143163890058	0.860156005099643	-0.155857860273212	"S02"	0.860156005099643	"IS06"
"BORA"	"BORA"	-0.043204778351913	-0.196682689545545	-0.0402607351654956	0.0796692122472706	-0.237229411437451	0.826958860656398	-0.172583933839962	"S02"	0.826958860656398	"IS06"
"FOXM1"	"FOXM1"	0.275401025897512	-0.189322872457551	-0.185501575755419	0.364277571967992	-0.296063856675822	0.823454764864247	-0.343854793315218	"S02"	0.823454764864247	"IS06"
"CALM2"	"CALM2"	0.296732344324478	0.284253021769121	0.0856812482738501	-1.23012890325062	-0.434997966142558	0.822342834798643	-0.11374719798846	"S02"	0.822342834798643	"IS06"
"ANLN"	"ANLN"	0.117439816760319	-0.200068434531297	-0.244377944754823	0.164677096872435	-0.0800283185549336	0.822097259550477	-0.283046415371536	"S02"	0.822097259550477	"IS06"
"TUBB"	"TUBB"	0.661639857485989	-0.291066982322821	0.0908359425278038	0.158793172784482	-0.471730066134721	0.821099228303191	-0.433207812662865	"S02"	0.821099228303191	"IS06"
"FAM83D"	"FAM83D"	-0.0204718189063693	-0.113602499511517	-0.288826102812959	0.271901099919141	-0.163830926393454	0.791329445695643	-0.202731278529897	"S02"	0.791329445695643	"IS06"
"FAM72D"	"FAM72D"	-0.0383462363665714	-0.0765220637599535	-0.0970137591277914	-0.0149911821801484	-0.235705008101404	0.786177688240798	-0.17718622192249	"S02"	0.786177688240798	"IS06"
"SPAG5"	"SPAG5"	0.196373807301725	-0.176919206730323	-0.0834689698226985	0.0605197936089389	-0.248769342610293	0.7851074176009	-0.249455466175184	"S02"	0.7851074176009	"IS06"
"DCAF7"	"DCAF7"	0.0766710037232168	-0.165950208834963	-0.0246139381108363	-0.151986396612206	-0.297397790758236	0.784481908900277	-0.0661391043239397	"S02"	0.784481908900277	"IS06"
"BUB3"	"BUB3"	0.281002540741846	0.0181743305509125	-0.0404139417609115	-0.204716434004016	-0.50747203118702	0.783578688369095	-0.148934214033451	"S02"	0.783578688369095	"IS06"
"KIF15"	"KIF15"	0.327832881676497	-0.187757151063237	-0.204139175605526	0.272069824412702	-0.232971933921653	0.78219702443534	-0.339916612740204	"S02"	0.78219702443534	"IS06"
"REEP4"	"REEP4"	-0.144321296747926	-0.0982756163127328	0.0382956725065966	-0.0363689049109557	-0.259058373675783	0.78178628059256	-0.176246514328523	"S02"	0.78178628059256	"IS06"
"TUBA1B"	"TUBA1B"	0.63342113532189	-0.0876329558487538	-0.0187735375140285	0.119581004267049	-0.445169482522015	0.771581116943195	-0.517503001186137	"S02"	0.771581116943195	"IS06"
"MZT1"	"MZT1"	0.229187782086788	-0.114081188365706	-0.0425433747177747	-0.00962191318931816	-0.351803722207973	0.762264370054008	-0.216975901236517	"S02"	0.762264370054008	"IS06"
"NUCKS1"	"NUCKS1"	0.333643632205926	-0.356912638352664	-0.103688990788152	0.509688314370818	-0.421598421757079	0.76175578276944	-0.158659209524368	"S02"	0.76175578276944	"IS06"
"STMN1"	"STMN1"	0.693194570146552	0.0899886003907691	-0.154791848241014	-0.659513860614402	-0.246032963905146	0.75825272972223	-0.379072076872103	"S02"	0.75825272972223	"IS06"
"TTK"	"TTK"	0.188489069565111	-0.17962834205428	-0.131059142915523	0.212499927046224	-0.228889778492605	0.757476179765301	-0.281637416737154	"S02"	0.757476179765301	"IS06"
"SKA2"	"SKA2"	0.139465021164611	-0.109202431918931	0.0176767804880772	-0.0328439359698393	-0.358524916107444	0.743933710369528	-0.189069721543342	"S02"	0.743933710369528	"IS06"
"ECT2"	"ECT2"	0.197308066665872	-0.192395322887815	-0.229072735241182	0.404015470748673	-0.187370168502694	0.740089060277162	-0.317048093893281	"S02"	0.740089060277162	"IS06"
"TMEM71"	"TMEM71"	-0.0609176232178608	-0.124291156541747	-0.238568461752404	-0.177703851641353	-0.0637417944215918	0.739728045632234	-0.0128186108454237	"S02"	0.739728045632234	"IS06"
"FAM111A"	"FAM111A"	0.518624183512725	-0.249750314032602	-0.246039885387696	0.528747524441567	-0.356081609789469	0.738567306973087	-0.328595419317154	"S02"	0.738567306973087	"IS06"
"ANP32E"	"ANP32E"	0.30587631960534	-0.301719696369746	0.201526025711623	0.460489212341562	-0.490456095511405	0.733254493250604	-0.386459773008015	"S02"	0.733254493250604	"IS06"
"NCAPG"	"NCAPG"	0.44463637818885	-0.222588861407411	-0.205110754369987	0.487395115282874	-0.289463833893232	0.72523534539643	-0.390953254538627	"S02"	0.72523534539643	"IS06"
"INCENP"	"INCENP"	0.0286666786660206	-0.25467575648154	-0.124192137540024	0.451199980112671	-0.172282327371877	0.724407894616638	-0.268279293676896	"S02"	0.724407894616638	"IS06"
"HMGN2"	"HMGN2"	0.447929829995847	0.0698777594888532	-0.123639322903351	-0.852893638461232	-0.275551632266935	0.723351835691608	-0.0524874309985404	"S02"	0.723351835691608	"IS06"
"CCNF"	"CCNF"	0.200529919997475	-0.210301470230038	-0.108958789821771	0.118163763233946	-0.201319000860598	0.720971084061597	-0.217622486567274	"S02"	0.720971084061597	"IS06"
"SPDL1"	"SPDL1"	0.272161580792208	-0.207423455036681	-0.0329171972553143	0.141009049260292	-0.257386654505362	0.717555687551056	-0.293790655808108	"S02"	0.717555687551056	"IS06"
"SUN2"	"SUN2"	-0.179722381343508	0.0431816144348652	-0.261699267532481	0.291157477436448	-0.304475802229912	0.711649447942651	-0.112174445526245	"S02"	0.711649447942651	"IS06"
"APOLD1"	"APOLD1"	0.0737897752241254	-0.321933333548055	0.101462862886208	0.102936385101928	-0.129050387316258	0.699350251549369	-0.260890395501891	"S02"	0.699350251549369	"IS06"
"GOT1"	"GOT1"	0.0643191325564677	-0.191479147938385	0.0259392108389189	-0.0361140613345215	-0.291492129601925	0.695302132174607	-0.0781962884293315	"S02"	0.695302132174607	"IS06"
"PBK"	"PBK"	0.370413397866423	-0.0668008020311223	-0.0839666463481258	0.0152085583288998	-0.270422410128777	0.694304694516729	-0.36982470694158	"S02"	0.694304694516729	"IS06"
"BUB1B"	"BUB1B"	0.114374782161591	-0.200234967394124	-0.183972032787542	0.341076297968041	-0.168431636574222	0.689349578265276	-0.240030839701675	"S02"	0.689349578265276	"IS06"
"PLK4"	"PLK4"	0.164198159164752	-0.16312962297168	-0.09373363552442	0.0537042246045056	-0.119130267247241	0.675196280755979	-0.279031123816736	"S02"	0.675196280755979	"IS06"
"SCLT1"	"SCLT1"	-0.0663441719396037	-0.133001210445855	-0.0144535151256013	0.102320667130711	-0.195339090129744	0.670620830220903	-0.189358905372332	"S02"	0.670620830220903	"IS06"
"EMC9"	"EMC9"	0.125909239214912	-0.120183952042489	-0.0046320624940978	-0.0702597148332452	-0.283381980224895	0.670083321955893	-0.141799106238994	"S02"	0.670083321955893	"IS06"
"DEPDC1B"	"DEPDC1B"	0.166930208368646	-0.0949318840524598	-0.0854233601246796	0.0787171079768813	-0.127366723479885	0.653675351691905	-0.360242447801533	"S02"	0.653675351691905	"IS06"
"NCAPD2"	"NCAPD2"	0.202300693726569	-0.330102588323981	-0.143191233132617	0.537030175274278	-0.192466239156321	0.653283863535726	-0.239180213495291	"S02"	0.653283863535726	"IS06"
"LRRFIP1"	"LRRFIP1"	0.0986394498622878	-0.148445420886381	0.207970759194386	-0.230598598207621	-0.279359946368736	0.64919487053324	-0.194567083276107	"S02"	0.64919487053324	"IS06"
"CENPW"	"CENPW"	0.606146031886038	-0.0975557258647805	-0.0104291707822628	-0.169950689855627	-0.352712232517391	0.642545196317795	-0.317038590160765	"S02"	0.642545196317795	"IS06"
"HMGB1"	"HMGB1"	0.614629545074771	-0.0705034813288067	-0.16118819932358	-0.012963938260801	-0.228421876475676	0.639409579408192	-0.428412561208213	"S02"	0.639409579408192	"IS06"
